date,return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
10/30/2009,-11.09187559,199.3857489,6.514846076,133.4383205,-0.694988361,-20.84868002
11/30/2009,-1.367875354,364.1683589,19.31918717,137.8801346,-0.831369902,-1.303304236
12/31/2009,-5.492707086,223.3717443,13.35441732,138.0925584,-0.805310518,13.42704677
1/29/2010,-6.239357102,59.81023226,26.35433841,139.7039742,-0.728033769,13.37516859
2/26/2010,1.7805652,383.2457519,34.84496376,140.4922624,-0.6746161,22.64600418
3/31/2010,4.211642935,428.4119027,13.28678629,143.4015866,-0.569198746,31.35954674
4/30/2010,6.934230624,53.46022331,-25.02525314,148.3975156,-0.429818891,18.45043213
5/31/2010,-2.606039547,359.772147,-31.61045823,149.146533,-0.376671746,-12.60362878
6/30/2010,-2.443654709,365.4092946,24.5496726,151.5661555,-0.476772759,-26.17993553
7/30/2010,-3.033306676,337.0052609,-18.08426631,155.4264842,-0.603214591,10.05549885
8/31/2010,-1.625420512,268.4785013,38.07390324,157.9460567,-0.505015901,-10.04433341
9/30/2010,0.625488093,185.2511205,20.69349348,159.1759241,-0.577352966,24.32583563
10/29/2010,0.950098667,361.1654454,13.92909494,165.1270752,-0.425057353,21.73130552
11/30/2010,-6.639168144,226.9223675,1.813279699,166.9034737,-0.342283379,16.15829797
12/31/2010,-5.36695716,78.53151401,4.965739403,167.7145897,-0.286567,5.911856347
1/31/2011,-0.894060429,120.284365,12.41082683,167.7318461,-0.279313881,5.236058529
2/28/2011,3.310001097,84.83461827,10.03633039,167.8411818,-0.259450923,10.36089303
3/31/2011,-4.101779552,157.0451474,-2.056593562,168.4805918,-0.209807616,10.12906257
4/29/2011,-1.561383147,115.5325819,19.31804002,168.8987375,-0.169662294,1.425022477
5/31/2011,-6.592090609,160.6659256,5.421482162,168.9127967,-0.177888669,14.20574929
6/30/2011,-0.497580664,86.60286769,-5.333290725,170.4270641,-0.100616509,7.93127277
7/29/2011,1.170079356,63.91731219,-19.02845993,170.5485276,-0.07893058,-1.54341544
8/31/2011,3.231008458,200.8459035,-22.15995785,170.6584808,-0.100263743,-14.03273294
9/30/2011,-3.391557132,183.9840994,32.30247987,172.0857537,-0.176377583,-19.83789359
10/31/2011,0.442411367,200.1665549,8.129549376,174.0108835,-0.265017414,17.40523031
11/30/2011,5.402906398,284.5994661,9.420692333,178.2364748,-0.135807494,10.77974393
12/30/2011,7.489885481,94.4166687,17.6262188,178.5086081,-0.103289297,9.808992789
1/31/2012,4.392179844,121.2557112,12.50512639,178.8699704,-0.065606528,15.39272566
2/29/2012,2.833769598,150.4963887,11.85227629,180.116985,0.004898348,13.33015475
3/30/2012,-1.061295867,106.3416821,7.622389412,180.7395056,0.054918853,12.27452728
4/30/2012,-2.366441973,74.47581873,-7.642130881,181.2939565,0.102327958,8.95157166
5/31/2012,-0.521649726,89.74458302,1.542819785,181.5191903,0.132817516,-2.901073012
6/29/2012,-2.149472674,53.17959772,-4.683570947,181.7599846,0.102248992,0.273136128
7/31/2012,1.197813484,44.93828828,3.825883939,181.7682057,0.108420272,-3.267368926
8/31/2012,0.997821346,40.57478225,12.28189447,181.8596604,0.089685988,1.799240263
9/28/2012,-0.449866429,35.3807863,-15.52350538,181.9152307,0.104989524,9.28685041
10/31/2012,-1.896924025,50.44053328,11.04955441,182.5058812,0.154117101,-8.434832297
11/30/2012,-0.120920506,83.54337205,7.64487315,183.4850819,0.09202308,5.48258678
12/31/2012,1.562026257,66.6933698,16.29843546,183.9633645,0.136221298,7.027077044
1/31/2013,0.092280212,95.55263451,9.264618711,184.1878746,0.16680079,13.64947591
2/28/2013,3.2168862,55.10779632,23.28083802,185.2244316,0.231994532,10.51743505
3/29/2013,4.98524051,61.24001339,15.27510598,185.5491962,0.269053007,19.63415146
4/30/2013,-0.953206907,74.82704294,9.225362564,187.6584037,0.362176359,16.52054754
5/31/2013,-1.410656516,62.104426,11.57082639,188.5437276,0.423276783,11.30970113
6/28/2013,1.938517726,46.09110096,9.705995453,188.8515561,0.460178233,11.49621917
7/31/2013,3.359446506,53.93335731,-7.388220931,189.3423529,0.506461539,10.21748794
8/30/2013,5.043319786,58.04369874,12.974868,189.6783453,0.54528552,-2.358018395
9/30/2013,-0.02654438,67.93547793,15.71278183,189.9280447,0.515732637,8.594043314
10/31/2013,1.559074071,85.54428902,20.21553558,190.5452074,0.567632109,13.67885654
11/29/2013,5.986234111,92.13292082,-2.484949613,191.4574705,0.630483236,18.347913
12/31/2013,-3.677968736,123.2003168,-19.38409378,192.9836389,0.711345378,3.467296846
1/31/2014,-1.13834768,101.5301517,20.13331796,193.0223813,0.70140558,-12.85512503
2/28/2014,2.131570194,88.05531109,-0.861978783,194.6281106,0.623869205,10.70804854
3/31/2014,3.207291362,129.6263345,-12.72750443,196.1425426,0.704402477,2.443743308
4/30/2014,0.903575486,93.47352144,11.0042521,196.1503601,0.700954561,-8.392862217
5/30/2014,-0.791047037,82.78192673,6.081452115,196.867097,0.650044544,5.462219441
6/30/2014,0.992971442,97.54263197,-10.35863083,197.2923077,0.694061552,5.904528494
7/31/2014,-0.073837852,57.85310147,11.02652881,197.405885,0.718387361,-5.71201388
8/29/2014,4.544742596,69.38750845,10.72886709,197.8929052,0.676952837,6.244088042
9/30/2014,2.166456731,72.74525856,12.91566587,198.3175817,0.721058953,9.447501646
10/31/2014,7.514026019,24.44037712,21.13659415,198.7142851,0.763974421,11.92476181
11/28/2014,14.73748719,36.09566853,13.69721418,199.2999359,0.815637084,18.50464205
12/31/2014,5.694390408,47.56107414,16.024486,200.9418919,0.900183461,15.070765
1/30/2015,11.1212038,6.80778062,17.32055027,201.5907048,0.954972318,15.75199428
2/27/2015,10.4852756,16.27434742,-0.599321018,202.4913093,1.019070262,16.87239142
3/31/2015,7.03793723,39.90313776,-12.71382858,203.5453083,1.088352463,4.392596821
4/30/2015,3.748407103,90.50134889,7.566091685,203.5519574,1.085955179,-7.826278468
5/29/2015,6.326428935,44.75269681,8.489970337,204.3063901,1.035099864,3.168271641
6/30/2015,2.641117324,36.26269775,8.381396875,204.4718039,1.065364231,6.969484995
7/31/2015,7.176041934,18.65961218,-28.80252477,204.6866097,1.099324112,7.977993481
8/31/2015,2.314296847,230.25296,-1.952520403,204.892766,1.1328497,-18.29380527
9/30/2015,3.549589153,156.8666485,-15.10611659,208.4588658,1.017639601,-6.621458937
10/30/2015,0.959618255,113.0561757,-15.83568775,208.4899499,1.009829519,-12.68192869
11/30/2015,2.564941992,183.3946354,-2.586748232,209.5211146,0.949405053,-14.93461373
12/31/2015,3.198180682,82.58460326,-3.316727229,210.6404542,0.886062302,-6.114709802
1/29/2016,8.663955359,108.2034373,11.01582177,210.6854484,0.875715309,-4.116150821
2/29/2016,2.934792156,89.30078356,0.96025045,210.7525111,0.8624484,6.692401029
3/31/2016,2.107287367,52.17211465,-10.1903861,211.1599582,0.906511687,2.598007758
4/29/2016,-0.897314751,44.61618054,0.771237199,211.156668,0.910352689,-6.536559281
5/31/2016,-1.567170069,43.74279306,-3.470176287,211.6445971,0.869591145,-1.316704652
6/30/2016,0.482620525,42.07560475,6.912658863,211.6416016,0.872676093,-2.854898677
7/29/2016,1.291430084,41.74832231,-1.126659814,211.7138041,0.858795388,4.121928137
8/31/2016,1.517292791,24.4050834,-10.67077584,211.8566865,0.886446024,0.372936744
9/30/2016,-0.863739372,38.36066493,-4.037950009,211.8697334,0.881939384,-7.515429387
10/31/2016,2.141925425,26.30960676,28.49617678,212.3986612,0.839256281,-5.031515545
11/30/2016,1.450190814,164.8544458,9.063907342,212.4907315,0.823104481,18.91683612
12/30/2016,1.056805215,118.6296487,1.721306977,215.5382247,0.937089188,11.87902985
1/31/2017,-1.652213697,72.71524295,-8.510098655,215.7975784,0.973344818,4.623513512
2/28/2017,2.244094615,83.69513933,5.433214849,215.7959791,0.980230045,-4.757638036
3/31/2017,6.611117953,72.85866472,5.300228468,216.1512423,0.946189651,2.521542596
4/28/2017,-0.349164308,51.54138462,4.441385601,216.2277225,0.96792251,4.506318219
5/31/2017,2.433862639,45.06766631,-10.61122094,216.298601,0.989123424,4.459937777
6/30/2017,1.686788237,36.95416273,-17.34874038,216.3420444,1.006888966,-6.30517559
7/31/2017,3.316224287,75.28827248,-12.73622308,216.8761095,0.964444083,-14.19343616
8/31/2017,1.678321072,93.75508021,13.98823895,218.2090641,0.895049121,-13.15256967
9/29/2017,-1.409902721,84.42701317,1.091659541,218.9465106,0.844104229,6.233722201
10/31/2017,-1.466225646,77.08599103,17.37296112,219.6316029,0.900057185,2.560820301
11/30/2017,1.056430353,113.8982406,1.822598114,219.6284903,0.904423823,13.14092088
12/29/2017,4.150803673,78.60653332,11.33663226,220.7052401,0.973915667,5.056404619
1/31/2018,2.318809178,68.46363563,-4.236290397,220.704274,0.98120606,9.542281506
2/28/2018,1.274218244,76.20105841,2.360130115,221.127306,1.026552589,-0.299555567
3/30/2018,0.665597289,61.86467197,28.93634843,221.2335937,1.009607427,1.60021992
4/30/2018,1.313140401,142.2728168,-11.38629324,221.236723,1.019047948,21.126026
5/31/2018,-0.158731377,117.7135718,16.44430988,224.3366748,1.134793341,-2.097059174
6/29/2018,-0.231899834,135.6304122,-2.148576074,224.9565599,1.089248168,11.14677586
7/31/2018,3.347612191,141.1477335,13.57558942,225.890599,1.155025408,1.650095908
8/31/2018,4.197365935,105.4394594,3.967169801,225.928844,1.146431104,10.16830556
9/28/2018,1.146331711,88.52111832,-25.23788549,226.5385739,1.200733461,5.738922876
10/31/2018,2.087524438,169.8238077,7.183658205,226.5631677,1.216602141,-16.38736882
11/30/2018,2.811868636,144.6871848,-53.22306832,229.3464157,1.115650599,0.449079056
12/31/2018,-2.483930199,454.5489263,22.2059986,229.4878942,1.144385231,-37.88816907
1/31/2019,3.13856053,497.1711762,16.48456708,241.2606126,0.931492958,5.036236408
2/28/2019,1.579399153,469.3044992,6.466125437,243.0596706,1.020316953,13.21361546
3/29/2019,3.451650524,365.6590744,-3.120109471,244.0077307,1.086255221,8.39397973
4/30/2019,2.668592143,299.9311665,-17.97821892,244.1181139,1.112119723,0.169630301
5/31/2019,-0.986387314,268.0001354,13.87641941,244.1846579,1.099639285,-12.79311914
6/28/2019,-2.089302825,216.5904878,-5.853768768,245.6305084,1.027726409,6.256551253
7/31/2019,-1.18541315,184.9851982,-6.173815421,246.2835582,1.083232087,-2.393677333
8/30/2019,1.263800962,158.6143986,13.21287003,246.4708043,1.059817012,-5.093775968
9/30/2019,-3.827448003,167.4364631,-9.025817502,246.6750034,1.03512175,7.982399746
10/31/2019,-1.527434997,116.3676588,3.436947371,247.2611144,1.08797323,-4.16632686
11/29/2019,0.908749409,87.42884629,-0.180786614,247.6642313,1.05186996,1.264583305
12/31/2019,-1.203068812,95.75906027,-3.868774816,247.6823709,1.06561775,0.23217622
1/31/2020,2.267648284,76.20744029,-34.08482837,247.6840423,1.064894603,-2.69707452
2/28/2020,-4.07260681,198.2537328,-199.6335207,247.7766312,1.049419504,-25.1168987
3/31/2020,-8.516598515,8254.849691,104.2133239,252.6912992,0.91308019,-149.7716287
4/30/2020,1.433566287,8147.122877,17.15213997,412.9260642,0.114546107,31.64619458
5/29/2020,-6.15441441,1626.506778,1.282063642,456.0984672,0.531399403,21.29329843
6/30/2020,-7.004553245,2689.993716,-3.833552144,457.1976266,0.600007963,6.999559297
7/31/2020,-3.473818733,1587.140777,57.72703036,457.1980211,0.605136218,-0.738377446
