date,return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
4/30/2014,0.017890405,0.008473153,-0.006212467,0.01773505,0.001540165,0.080700101
5/30/2014,-0.016692873,0.003611197,0.042117026,0.017780593,0.001776425,0.018619696
6/30/2014,-0.002311477,0.005616268,-0.171229519,0.017736169,0.000958834,0.035403503
7/31/2014,-0.019740004,0.013207612,0.038481647,0.01750574,-0.000268,-0.112191513
8/29/2014,-0.000811956,0.006582984,-0.061961054,0.017810721,-0.001619093,-0.004567828
9/30/2014,0.014107174,0.005912767,-0.028397268,0.017699246,7.75E-05,-0.045562989
10/31/2014,0.00163909,0.005100792,0.062976252,0.017719634,-0.000111601,-0.03330176
11/28/2014,-0.011265127,0.006073937,-0.146131698,0.017450418,-0.002240114,0.035468249
12/31/2014,0.00322531,0.008569195,-0.155186302,0.01706599,-0.003727926,-0.094245999
1/30/2015,-0.023756056,0.014141268,0.108304969,0.017269814,-0.005993556,-0.137774787
2/27/2015,-0.024108616,0.012320699,-0.143696926,0.017086472,-0.009995823,0.037996467
3/31/2015,-0.019739362,0.007748789,0.152355922,0.017241552,-0.008918554,-0.091784528
4/30/2015,-0.008385788,0.015562015,-0.152220104,0.017420331,-0.011099958,0.082601508
5/29/2015,-0.001558365,0.013837953,-0.247321125,0.017642736,-0.008186209,-0.085128215
6/30/2015,-0.027629988,0.018564616,-0.2745844,0.017559285,-0.01180405,-0.200980294
7/31/2015,-0.059477467,0.026504541,-0.080604731,0.017726042,-0.016900741,-0.253554655
8/31/2015,-0.085790019,0.005255494,-0.4408845,0.018195222,-0.021773859,-0.130018995
9/30/2015,-0.100492498,0.023979988,-0.386262286,0.016410883,-0.017851847,-0.352065784
10/30/2015,-0.185447297,0.0113237,0.169424181,0.01843176,-0.021935459,-0.376491857
11/30/2015,-0.084499089,0.036050185,0.00243517,0.01839533,-0.021885755,0.01344817
12/31/2015,-0.049974354,0.010381632,0.0049494,0.017270562,-0.01541537,0.005581741
1/29/2016,-0.011786152,0.003813847,0.084491594,0.017228099,-0.014475119,0.005130069
2/29/2016,-0.043928777,0.005276498,0.268472236,0.017232481,-0.014257408,0.061816872
3/31/2016,0.068795432,0.009626673,0.287362043,0.017331963,-0.012707051,0.209427846
4/29/2016,0.120284537,0.009993978,0.020288456,0.018249506,-0.009581403,0.265095129
5/31/2016,-0.024846379,0.012440409,0.04623129,0.019215312,-0.005296862,0.09023322
6/30/2016,0.0270021,0.004291051,0.185844408,0.018649698,-0.007581104,0.05880327
7/29/2016,0.036443989,0.012433568,-0.060824392,0.01772052,-0.01030141,0.14954694
8/31/2016,-0.035857633,0.010281485,0.051095495,0.017763305,-0.005851686,-0.000718297
9/30/2016,-0.01783344,0.008548608,-0.124842245,0.017766771,-0.007097777,0.036291554
10/31/2016,-0.022516649,0.009056411,0.19395228,0.017762482,-0.007133678,-0.078804017
11/30/2016,-0.002479617,0.015004119,-0.121552006,0.017468335,-0.010803179,0.116021909
12/30/2016,0.007755668,0.012813845,-0.073791725,0.017932883,-0.007905714,-0.053673745
1/31/2017,-0.015250248,0.00496418,-0.084731681,0.01800369,-0.010187879,-0.068043731
2/28/2017,-0.07581899,0.004273832,0.07454226,0.01795011,-0.012009123,-0.079963695
3/31/2017,-0.014134431,0.007954128,-0.100708471,0.017977732,-0.01222714,0.030397701
4/28/2017,-0.016212125,0.007049417,-0.045741531,0.017967203,-0.012286091,-0.063249565
5/31/2017,-0.033429825,0.006707147,0.028601941,0.017780493,-0.011517548,-0.050743826
6/30/2017,-0.02696218,0.006748234,0.114255772,0.017753958,-0.012598815,0.005931722
7/31/2017,0.018073228,0.007102421,-0.142304032,0.017352082,-0.009905579,0.083306043
8/31/2017,-0.007613043,0.013799045,0.15118797,0.017474458,-0.007648581,-0.077844011
9/29/2017,-0.021594349,0.013758764,-0.049898703,0.017531557,-0.010551379,0.085750261
10/31/2017,0.013039037,0.008717352,0.048743114,0.017600614,-0.007017203,-0.011141856
11/30/2017,-0.025271616,0.005315813,0.046694663,0.017370746,-0.009225064,0.031633123
12/29/2017,0.01936069,0.006029644,-0.044403445,0.017409711,-0.008586604,0.042391366
1/31/2018,0.000265513,0.007345921,0.136083804,0.017203328,-0.009620997,-0.019604928
2/28/2018,-0.014527035,0.009012241,-0.041839729,0.016913777,-0.011904394,0.091601309
3/30/2018,0.00275567,0.006195849,-0.039042101,0.017158013,-0.010531699,-0.003713718
4/30/2018,0.000154797,0.00690063,0.082467303,0.017156496,-0.011283272,-0.028948277
5/31/2018,0.013280802,0.006489602,0.094136337,0.017111237,-0.012400056,0.05063428
6/29/2018,-0.026247144,0.008563653,-0.089735865,0.017211202,-0.011530326,0.081707178
7/31/2018,-0.021624243,0.006098158,-0.022708772,0.017320882,-0.009817588,-0.040752139
8/31/2018,-0.031051869,0.005893389,-0.109373564,0.017370823,-0.010215021,-0.02786402
9/28/2018,-0.043400858,0.008116605,0.087611657,0.017226616,-0.011663341,-0.086085123
10/31/2018,-0.004966367,0.007116661,-0.124707667,0.017087634,-0.011094529,0.037984005
11/30/2018,-0.037507341,0.00606145,-0.194097113,0.016220655,-0.006570622,-0.078224332
12/31/2018,-0.028613885,0.007380161,0.059039091,0.015701603,-0.010759003,-0.160990604
1/31/2019,-0.028005192,0.007537458,-0.137452849,0.01609104,-0.012762766,-0.003826536
2/28/2019,-0.047701974,0.008806322,0.014009701,0.01599532,-0.010582467,-0.099273903
3/29/2019,-0.037916851,0.005303792,-0.186094277,0.01618,-0.011887731,-0.018357043
4/30/2019,-0.052245751,0.00735904,-0.15105551,0.016184303,-0.011788195,-0.138169353
5/31/2019,-0.064846854,0.005892566,-0.056371728,0.01652268,-0.013398639,-0.147373751
6/28/2019,-0.038414482,0.003864187,0.115426003,0.016741698,-0.014875242,-0.082372306
7/31/2019,0.016707107,0.006511606,-0.03248711,0.016494306,-0.013594387,0.0589122
8/30/2019,-0.007279611,0.004530518,-0.095105708,0.016599418,-0.013108286,-0.006373021
9/30/2019,-0.008352503,0.007784703,0.147913959,0.016593618,-0.012989783,-0.069753511
10/31/2019,0.025198611,0.008256711,-0.200027468,0.016630462,-0.014639808,0.085723253
11/29/2019,-0.026037551,0.01140862,0.246048277,0.016937014,-0.012839894,-0.118384405
12/31/2019,0.013611054,0.009835752,-0.203477509,0.016992459,-0.017039582,0.141924654
1/31/2020,-0.014412676,0.010523771,-0.309847053,0.01768514,-0.012838475,-0.104791177
2/28/2020,0.007321666,0.015651413,0.000681631,0.018086474,-0.015552421,-0.25125966
3/31/2020,-0.038411164,0.009391884,0.689380616,0.019093264,-0.018915787,-0.071301595
4/30/2020,0.090515447,0.112905419,-0.0395473,0.01907447,-0.01920797,0.472042841
5/29/2020,0.062808558,0.055925117,-0.163947895,0.024874725,-0.011634085,0.106621312
6/30/2020,-0.0078367,0.046896081,0.10929946,0.024882167,-0.012095851,-0.086642408
