date,return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
2/28/2014,1.140982077,110.8849805,7.982772546,97.07805984,0.635629642,11.24470242
3/31/2014,-3.147146989,49.69864228,-15.15760921,97.88534088,0.695178941,8.914752509
4/30/2014,-4.380428531,107.9269082,16.1362076,98.09482427,0.727110031,-8.279791579
5/30/2014,-0.853473535,127.2954165,11.11079348,99.09833069,0.666479595,9.160207837
6/30/2014,0.375165439,105.1148915,5.597075641,100.0496378,0.731024425,10.5534833
7/31/2014,-2.048815539,100.6109218,18.40348877,100.4764834,0.775467599,7.013192114
8/29/2014,4.143313874,106.6801268,-18.18228372,100.5665684,0.797855901,15.1491183
9/30/2014,2.645211548,143.5580119,26.93611316,101.7984364,0.871469857,-8.659026
10/31/2014,5.090038981,147.6088368,-1.020826886,103.2422911,0.798740722,16.7660734
11/28/2014,5.013222542,152.6653457,18.6545785,105.9607792,0.906485174,4.061144623
12/31/2014,3.815866886,157.7699568,-2.041372216,105.9723338,0.902401867,14.48502596
1/30/2015,-0.109807411,108.5451325,23.25006265,107.2240677,0.977020181,2.680455836
2/27/2015,4.295501237,129.8148758,0.531122858,107.2566255,0.968854692,17.37303213
3/31/2015,4.171941043,117.7311291,-13.08378201,109.2300307,1.061854942,5.343096936
4/30/2015,3.399990173,114.1135199,7.977101528,109.2266427,1.063979434,-7.818959455
5/29/2015,-0.473138181,135.3726332,10.21931755,110.0200122,1.011644306,3.463941247
6/30/2015,-2.188905787,121.281957,0.923312241,110.2089707,1.043552712,8.289210038
7/31/2015,-2.524415877,86.90100666,-28.88074605,110.5397224,1.084429982,3.027854468
8/31/2015,0.458122972,151.4441226,-32.08361045,110.5351086,1.088123231,-19.76400304
9/30/2015,-0.707401073,80.09466036,-2.363275649,114.1095595,0.972600247,-28.56372262
10/30/2015,1.669043421,67.20051102,5.38918411,118.4601583,0.844265805,-9.849117641
11/30/2015,3.062495879,72.99850603,-26.17096206,118.498371,0.834812703,1.03538361
12/31/2015,5.745233809,135.2974857,-56.82823078,118.5780879,0.856369439,-18.39772044
1/29/2016,-5.948746676,400.5743885,-6.030175031,121.4861023,0.751685591,-45.84808497
2/29/2016,-6.814687088,252.8745207,34.86598943,134.6939581,0.524372668,-17.40672073
3/31/2016,2.957467034,105.5914458,27.24509424,134.8641248,0.500251968,19.93092939
4/29/2016,3.974657764,172.6745134,-13.07976602,139.5676892,0.639715925,25.15533285
5/31/2016,4.631055668,428.3332757,-6.542019362,142.3855602,0.748696302,-2.155452058
6/30/2016,1.595762894,356.8339138,24.82984377,143.1454862,0.696377238,-5.288714418
7/29/2016,1.635438793,177.1288038,-16.61916372,143.3524392,0.670209161,16.22454143
8/31/2016,2.671472287,185.1611569,5.278932497,145.6755299,0.769528536,-7.235247959
