date,return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
11/28/2014,-1.817331871,100.3073963,-1.362298709,233.9359906,-0.460128804,-8.74922067
12/31/2014,-0.93478967,123.0378273,-4.883285627,236.1974617,-0.615987498,-3.47284784
1/30/2015,0.517267969,96.7576643,-0.262603972,236.1990516,-0.629610485,-4.480303402
2/27/2015,0.178293396,64.7589767,3.266491947,236.3736403,-0.678443342,-1.467660952
3/31/2015,2.045081574,86.52043381,3.38290353,236.3707598,-0.681069381,1.913876833
4/30/2015,2.94395204,75.77166875,-7.246845995,236.5208867,-0.648404462,2.963181616
5/29/2015,0.112719371,105.0500881,7.78940338,236.6780524,-0.614575426,-4.329695249
6/30/2015,-2.362555968,76.31459648,-12.98997265,237.1088938,-0.687043886,4.326803772
7/31/2015,-2.658439918,101.4585411,-11.34457715,237.8030689,-0.590064076,-8.042322243
8/31/2015,-2.076210857,111.342434,-7.453087551,239.3195046,-0.720490163,-10.40107575
9/30/2015,-3.196744926,97.28780366,7.860382311,240.4104226,-0.809444803,-8.295369892
10/30/2015,-1.613097013,48.4392274,1.211170876,240.8187483,-0.858371114,3.24445311
11/30/2015,0.734699964,43.32059628,-11.29545023,241.55144,-0.786100624,1.792108657
12/31/2015,-1.93324191,35.1849142,5.789161846,237.7220071,-0.570605893,-7.556147687
1/29/2016,0.315812715,50.69766492,0.69742416,238.8502343,-0.687040549,1.976216265
2/29/2016,-0.878512844,31.10336734,15.68761605,239.2424235,-0.638033225,1.062793333
3/31/2016,1.823478458,44.51924624,1.936727568,238.6912719,-0.549765709,11.50909527
4/29/2016,0.458167994,30.29805958,-3.929256065,238.2402251,-0.214897379,4.671689769
5/31/2016,0.527776369,31.53323185,-6.689700907,237.5072753,-0.10578325,-1.47184297
6/30/2016,-0.250280193,33.56639241,14.15011522,236.158282,-0.022027499,-5.198884354
7/29/2016,-2.982475962,35.57449369,11.03865406,235.6936996,0.006602715,8.621829631
8/31/2016,-0.287235151,45.17715704,-2.305356191,237.2578861,0.210846086,10.34813279
9/30/2016,0.207864722,44.01865155,-12.67441739,238.0510673,0.378383282,1.309926376
10/31/2016,-2.380274143,52.52642056,8.635108466,235.0834559,0.17835168,-8.6788906
11/30/2016,-0.521099545,57.96622524,-7.760617402,230.6260417,0.296711453,3.68825159
12/30/2016,-1.455966043,55.39517397,-3.730432023,231.0490553,0.328009395,-4.489511975
1/31/2017,-1.671101661,45.15666078,0.168233921,231.5780157,0.282223277,-3.94731201
2/28/2017,1.720748965,34.73638285,6.963092489,229.6609692,0.385878371,-1.007636345
3/31/2017,1.737603818,36.47816401,-2.490834026,172.8867644,1.133473755,4.685741394
4/28/2017,0.038038181,33.89464276,2.099583216,163.1745711,1.506615981,-0.440383906
5/31/2017,0.782640088,49.32052828,4.974135838,162.2185101,1.572072619,1.373878324
6/30/2017,1.981203385,52.39041486,-9.354449929,154.1370309,1.860212312,3.945490834
7/31/2017,-0.023200536,46.40225636,-3.432466062,135.7098914,2.319292547,-5.554466854
8/31/2017,1.799704182,49.78656547,4.235872718,136.3204796,2.11819088,-4.038752003
9/29/2017,1.649250906,45.87614326,-8.437019957,121.8206433,1.680372278,1.871694226
10/31/2017,0.745522074,46.69825672,4.677041585,120.4445957,1.586240497,-5.491673048
11/30/2017,1.327418292,35.16250435,-6.41827969,120.741816,1.570101697,1.771694547
12/29/2017,1.018750564,50.2507023,3.237798776,115.6055129,1.373265646,-4.078287051
1/31/2018,1.83014255,29.03717277,-2.618653406,114.913932,1.182991027,1.147488539
2/28/2018,1.959997075,40.46770374,1.814577731,113.4653953,1.081861989,-1.54261285
3/30/2018,1.098480105,35.46309414,4.654732811,113.4235605,1.08713509,0.855380422
4/30/2018,1.651876148,22.33348817,4.696013033,111.0395332,0.940532078,3.569203557
5/31/2018,1.272326503,28.76794385,20.03282603,110.7690853,0.913823676,4.374067469
6/29/2018,1.125428092,47.28378232,-0.494365663,110.8625442,0.973110817,15.55889501
7/31/2018,0.484346694,29.08745541,5.757720178,112.2001151,1.012260824,4.092280244
8/31/2018,1.757373883,26.34400385,-5.65015303,110.4164718,0.863618807,5.281880197
9/28/2018,0.458573355,43.05236172,-19.03103417,103.7493002,0.650618517,-2.526714965
10/31/2018,-0.233029526,56.8947013,-2.268767007,102.7011742,0.707688538,-14.3155144
11/30/2018,-0.761363679,43.69710634,-35.27053009,102.5564553,0.71132065,-5.710694833
12/31/2018,-0.390692593,146.1065408,12.13491089,99.90474744,0.517117757,-26.82486288
1/31/2019,1.654631882,107.9117057,6.335372976,107.2061014,0.393568808,1.003546954
2/28/2019,2.425041618,88.39613284,-10.04681738,102.649508,0.267685336,4.811994113
3/29/2019,0.613114687,42.8149605,6.145392142,102.6149746,0.264904035,-5.801442666
4/30/2019,0.479934818,64.17740975,-23.06273946,103.1499452,0.091205367,2.732010768
5/31/2019,0.611213585,74.60048576,9.426990417,101.3365498,0.004357121,-15.69281083
6/28/2019,-1.387856437,30.96823233,-0.743310754,106.5475464,-0.200225781,2.249904347
7/31/2019,-0.577685696,30.31264709,-32.04262337,107.4085606,-0.128588305,0.11189356
8/30/2019,-3.465273113,110.991795,17.05018307,107.2156455,-0.09054877,-22.85561853
9/30/2019,-2.963686445,140.3162275,-5.364905399,116.5159916,-0.496344342,5.648525467
10/31/2019,-0.521886897,103.4763229,-6.567390151,118.9203414,-0.242766662,-2.218210866
11/29/2019,-1.760898872,70.36148183,7.048754656,118.9938066,-0.250532611,-5.324767498
12/31/2019,-1.034485359,40.25203458,3.271047288,118.4219037,-0.21522868,3.513462612
