date,return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
1/31/2013,1.965302726,138.9614622,-4.555540655,954.4250297,-1.999364549,10.58394968
2/28/2013,1.86023476,97.18383419,4.260674307,955.6723855,-1.896494061,-0.229971989
3/29/2013,0.54245235,77.72729198,-6.564791084,955.7125659,-1.953438319,2.977632508
4/30/2013,-3.807149379,77.02709721,10.60866334,956.1447203,-1.900179891,-3.838384343
5/31/2013,2.640044236,98.02369964,-14.11980709,956.3648354,-1.982239779,6.480935434
6/28/2013,-0.03787347,165.9778707,17.48357922,958.2797701,-1.849631487,-8.233880656
7/31/2013,1.354745602,197.7268001,-10.54071955,960.0878196,-2.026129076,10.13573354
8/30/2013,1.370089204,203.9478814,22.39664129,964.7466018,-1.807584336,-4.633161521
9/30/2013,1.476692921,246.8403808,26.45432979,965.6417449,-1.93934333,14.67384049
10/31/2013,-1.505626762,229.1606092,16.16343125,972.9193571,-1.659385314,23.0884757
11/29/2013,5.193063141,206.3737085,21.57711343,982.6553512,-1.328706191,18.14201538
12/31/2013,3.783315332,192.0566264,-21.4012229,986.4171475,-1.126663301,20.59565685
1/31/2014,3.872786376,428.8587552,3.25827861,992.7718032,-0.856949383,-9.402114402
2/28/2014,4.532196134,270.3076461,13.17848795,997.966899,-1.124464669,-0.358976536
3/31/2014,0.77082395,168.937095,-3.130746494,998.1895404,-1.083736187,9.310640954
4/30/2014,0.599130474,251.1354197,-9.734473612,1000.690361,-0.919005087,0.423935634
5/30/2014,-1.861298325,181.8152447,18.79072357,1000.73942,-0.958139418,-6.83207097
6/30/2014,1.525923043,226.7877215,-2.583225634,1001.675939,-1.079820338,11.46992513
7/31/2014,4.203188933,248.6893169,25.35976195,1006.541675,-0.844936294,1.431960299
8/29/2014,5.464998943,270.7510734,-26.05688678,1006.569478,-0.877226614,18.5232472
9/30/2014,-0.720262734,435.2641955,16.33297478,1015.064117,-0.56022959,-13.31970564
10/31/2014,0.013039248,194.4776679,-14.44376194,1023.0801,-0.885940675,7.860780377
11/28/2014,-1.278433635,146.9343777,-7.450782409,1026.734745,-0.68177849,-8.071035563
12/31/2014,-7.103017629,150.1318858,-36.46283737,1029.06374,-0.862325514,-7.627997595
1/30/2015,-10.11113862,167.3629961,12.07296955,1025.084886,-1.179752775,-28.22431172
2/27/2015,-3.581770339,360.6370891,-2.955487898,1028.352678,-2.001867692,0.559460617
3/31/2015,-5.198339271,193.4132676,0.497496292,1029.27051,-1.690763545,-1.951216894
4/30/2015,-1.645901194,139.7542934,-7.069158777,1017.237604,-1.320633746,-0.202136047
5/29/2015,2.693217227,196.1142202,-8.689963379,1015.663274,-1.156978644,-5.107152283
6/30/2015,1.833765571,253.7214122,-31.38966406,869.4319537,0.115636348,-7.666303066
