date,return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
4/30/2014,-0.010417722,1.303405261,0.398509881,2.342938221,0.319219715,0.984320466
5/30/2014,0.511678467,0.870837,-0.596055581,2.342842251,0.326666768,0.565884333
6/30/2014,0.138177356,0.819099908,-0.624547967,2.341625568,0.33135512,-0.264072748
7/31/2014,0.144501447,0.928849795,3.000731654,2.350403387,0.324342701,-0.521555048
8/29/2014,0.462794601,1.399918059,-0.336439067,2.359704638,0.316995078,1.994364025
9/30/2014,0.320869184,1.380028693,1.323682139,2.442010781,0.352297803,0.329504674
10/31/2014,0.330201783,1.427446553,-0.834304334,2.44611564,0.348339697,1.039631434
11/28/2014,0.305852398,1.018763473,-1.012161299,2.455637276,0.363912428,-0.298894115
12/31/2014,0.259614084,1.172842998,0.438953151,2.470873772,0.354097082,-0.808370675
1/30/2015,0.380028763,0.735430155,1.055787792,2.491217591,0.342189302,0.082574915
2/27/2015,0.464335989,0.964789018,-1.989700326,2.489923507,0.347353457,0.77772697
3/31/2015,0.292142877,0.73533688,2.036413714,2.494254223,0.35977449,-1.199006813
4/30/2015,0.380900973,1.037044914,-0.115946519,2.557125033,0.336366251,1.112007849
5/29/2015,0.448478334,1.075513441,0.704532339,2.585156686,0.364185587,0.234897586
6/30/2015,0.486162047,0.672689941,2.334987067,2.582470306,0.366502409,0.570350981
7/31/2015,0.861096623,0.673518828,-2.191413338,2.58238637,0.366380156,1.830805328
8/31/2015,0.25944683,1.255152616,0.383383459,2.567073333,0.41576709,-1.042208004
9/30/2015,0.508948826,1.014657408,3.056259757,2.605525187,0.363726666,-0.023928388
10/30/2015,0.402002746,1.230692418,0.420674978,2.599170052,0.355355863,2.176206001
11/30/2015,0.831576771,0.925766492,-0.465773193,2.622916939,0.413411326,0.92225527
12/31/2015,0.278517531,1.17459128,0.266556266,2.52926052,0.446496322,-0.069193632
1/29/2016,0.402043055,1.074503538,0.146764507,2.400732426,0.475976413,0.170627724
2/29/2016,0.552950825,1.072591903,1.599737192,2.401240243,0.473383322,0.153582569
3/31/2016,0.314324196,1.078684295,-0.83101014,2.331792631,0.498255175,1.186550157
4/29/2016,0.501276613,0.772855001,0.01416918,2.092621831,0.565331871,-0.254564341
5/31/2016,0.293944704,1.141415997,1.666768875,2.074936782,0.527432807,-0.062611826
6/30/2016,0.483956979,0.995362472,-0.498534994,2.076993042,0.518042755,1.172660103
7/29/2016,0.398644005,0.974001168,0.078061468,1.941079904,0.489461959,-0.02105068
8/31/2016,0.150173628,0.744273242,0.243528033,1.951982484,0.475691586,0.049743711
9/30/2016,0.388140379,0.740013507,-0.570750997,1.934605249,0.456120117,0.188161084
10/31/2016,0.257642771,0.686160568,-1.380367416,1.935127012,0.453438901,-0.353918974
11/30/2016,0.086856527,0.471382431,2.074873663,1.911052276,0.420992738,-1.087096433
12/30/2016,0.513649473,0.687067778,0.463549358,1.905266893,0.42254133,1.171453636
1/31/2017,0.368207505,0.859161174,2.883239349,1.930355751,0.450553068,0.665807723
2/28/2017,0.723512309,1.02929513,-0.301077317,1.929434983,0.447428605,2.249687456
3/31/2017,0.402063737,0.755072994,0.278318987,1.970391825,0.493806668,0.427712618
4/28/2017,0.092481866,0.753156947,1.468919042,1.957918423,0.469382606,0.321002882
5/31/2017,0.259703011,0.771376247,-0.249558959,1.902722087,0.441729584,1.140942996
6/30/2017,0.347775026,0.72843106,-0.996993816,1.908515833,0.462350716,0.147727314
7/31/2017,0.152084942,0.779716272,1.050596157,1.806125578,0.489556636,-0.669930636
8/31/2017,0.374385996,0.815625492,-0.716921024,1.795267809,0.451654652,0.559017074
