date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
3/31/2014,-0.137009071,43.45081967,-5.021105843,84.346928,-0.127678004,0.929520701
4/30/2014,-0.18722013,42.60110201,1.061779624,84.35316507,-0.137009071,-3.320926831
5/30/2014,-0.176602333,35.7778163,5.107472745,84.58900022,-0.18722013,-0.19042222
6/30/2014,-0.125527606,49.68480918,-9.776435924,84.60413697,-0.176602333,3.593788469
7/31/2014,-0.223291965,66.61884024,6.161026607,84.88043095,-0.125527606,-5.956371812
8/29/2014,-0.161681699,68.87187021,-5.318677725,85.80211582,-0.223291965,2.698912773
9/30/2014,-0.214868476,53.91514515,3.636205116,86.20541664,-0.161681699,-3.027937583
10/31/2014,-0.178506425,49.3206457,-0.733368263,86.46827248,-0.214868476,1.732164345
11/28/2014,-0.185840108,40.29195428,-2.182860469,86.61479627,-0.178506425,-0.028930375
12/31/2014,-0.207668713,33.514098,2.463709294,86.61750256,-0.185840108,-1.56745187
1/30/2015,-0.18303162,33.03004179,5.662126514,86.65656161,-0.207668713,1.311948961
2/27/2015,-0.126410354,41.92262481,-1.017750404,86.72688597,-0.18303162,4.419218642
3/31/2015,-0.136587858,37.17598666,3.449332856,87.06500373,-0.126410354,0.535669324
4/30/2015,-0.10209453,34.21626611,-1.281451351,87.07268522,-0.136587858,2.616857561
5/29/2015,-0.114909043,43.16849868,2.929453042,87.19989714,-0.10209453,-0.167648805
6/30/2015,-0.090383964,45.1550707,-3.254120213,87.21353753,-0.114909043,2.0445668
7/31/2015,-0.137196666,47.44390481,-3.607545302,87.30211454,-0.090383964,-1.740209638
8/31/2015,-0.281453448,38.59244783,-11.15143288,87.37698628,-0.137196666,-3.074020826
9/30/2015,-0.465144757,50.26488172,6.082680493,86.27641701,-0.281453448,-8.843600868
10/30/2015,-0.403138407,84.16286828,-1.611684403,86.86186632,-0.465144757,1.818028676
11/30/2015,-0.388542016,49.57322475,-1.991525306,87.28555628,-0.403138407,-0.63176638
12/31/2015,-0.324384574,36.85726012,-12.46456527,87.22875694,-0.388542016,-1.603022756
1/29/2016,-0.43146746,81.27500809,-1.420654549,86.60733641,-0.324384574,-9.361267406
2/29/2016,-0.413772515,48.33034094,8.807617113,88.04920639,-0.43146746,-3.68940108
3/31/2016,-0.220216806,60.95129191,0.647612578,87.98257495,-0.413772515,5.237040486
4/29/2016,-0.109414535,54.71492571,3.331519241,87.7684351,-0.220216806,1.958877695
5/31/2016,-0.121908465,40.59749648,-1.877428645,86.72075858,-0.109414535,2.939335942
6/30/2016,-0.106029259,30.63394706,9.682794672,86.61901108,-0.121908465,-0.501210192
7/29/2016,0.008318302,40.72668899,0.261439431,86.53779148,-0.106029259,6.773078997
8/31/2016,-0.040850755,31.15908256,-0.669343465,87.45583593,0.008318302,2.121907878
9/30/2016,-0.07909162,20.9004878,-3.128462551,87.18676726,-0.040850755,0.128156919
10/31/2016,0.118470408,20.43409598,9.553562658,87.08713674,-0.07909162,-2.197999845
11/30/2016,0.164577667,67.01210472,4.005275597,81.94015072,0.118470408,6.195973371
12/30/2016,0.170526136,33.2997159,3.872978192,82.59548939,0.164577667,4.631189247
1/31/2017,0.413626615,25.37507647,3.935970666,82.63760812,0.170526136,4.089609922
2/28/2017,0.869764969,24.26101685,4.343316345,78.46886172,0.413626615,3.979867596
3/31/2017,1.144235728,21.46989713,-5.228964518,60.66793211,0.869764969,4.239473845
4/28/2017,1.037369553,40.53961429,-2.107663399,54.96595474,1.144235728,-2.523696414
5/31/2017,1.15841333,29.99681863,0.987868825,55.17465549,1.037369553,-2.226529974
6/30/2017,1.323301608,33.44696227,-0.117286982,52.93347097,1.15841333,0.069469168
7/31/2017,1.227416039,27.54923956,-0.421185214,50.13122683,1.323301608,-0.063928082
8/31/2017,0.95215184,24.63892942,8.02841779,49.47889187,1.227416039,-0.319111748
9/29/2017,1.074884497,32.87782794,5.557920808,42.73368538,0.95215184,5.643409351
10/31/2017,1.057315885,30.69137818,-3.706011474,42.94926941,1.074884497,5.582346106
11/30/2017,0.89585766,31.12257659,-3.713562913,42.76057369,1.057315885,-1.052195023
12/29/2017,0.801414627,36.07041302,2.052373142,41.66578586,0.89585766,-2.953172087
1/31/2018,0.773927046,27.16122003,-10.02290648,41.63557304,0.801414627,0.622217362
2/28/2018,0.787581391,53.36840612,-0.854355792,41.49048912,0.773927046,-6.981442524
3/30/2018,0.771335221,28.94915221,-5.653472217,41.1768112,0.787581391,-2.604952001
4/30/2018,0.679577969,32.72458575,4.40653387,41.20350384,0.771335221,-4.782466441
5/31/2018,0.696131989,43.98204617,2.527505792,41.53219047,0.679577969,1.78110521
6/29/2018,0.690376054,29.63244089,4.613016227,41.62790508,0.696131989,2.314248482
