date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
4/30/2014,0.773073647,13.18644009,3.762232378,25.82346215,0.781844003,0.180227063
5/30/2014,0.764804986,12.2531768,1.333110701,25.84363746,0.773073647,2.738802288
6/30/2014,0.726659098,8.957578595,-0.673766103,25.7883249,0.764804986,1.734736869
7/31/2014,0.767621472,12.20605284,3.7901141,25.61982849,0.726659098,0.014377603
8/29/2014,0.808702622,9.878302522,2.739212438,25.36079822,0.767621472,2.711332244
9/30/2014,0.915825502,17.87705184,3.19656757,25.46399433,0.808702622,2.731246668
10/31/2014,0.932419686,15.6507295,0.337435057,24.8907211,0.915825502,3.063618741
11/28/2014,0.872661622,10.51840821,0.384853628,24.94273365,0.932419686,1.116344681
12/31/2014,0.915907002,12.06699696,-4.709685824,24.70673566,0.872661622,0.593851072
1/30/2015,0.857859742,30.69889509,3.269461226,24.50371077,0.915907002,-3.194389568
2/27/2015,0.856567619,18.43483012,-5.576444125,24.86703561,0.857859742,1.422646713
3/31/2015,0.797108073,38.35400816,0.844526459,24.86065985,0.856567619,-3.576703886
4/30/2015,0.75283634,19.18445426,-5.259172754,25.32162013,0.797108073,-0.418682211
5/29/2015,0.600024766,30.41090322,-2.491108469,25.14886271,0.75283634,-3.876175456
6/30/2015,0.48506122,18.1866761,0.426453311,24.97805342,0.600024766,-2.886841894
7/31/2015,0.564584781,11.25699603,-6.751743958,24.55215965,0.48506122,-0.520202462
8/31/2015,0.385041585,28.22832827,-0.350009127,23.99897451,0.564584781,-4.971303531
9/30/2015,0.393220942,12.27664467,-0.473992064,23.8538933,0.385041585,-1.670378957
10/30/2015,0.504768203,10.85335908,4.537585453,23.83611526,0.393220942,-0.81581689
11/30/2015,0.693078047,16.95389793,-7.919440303,22.57256473,0.504768203,3.008041927
12/31/2015,0.796404582,21.33206894,-7.520178428,21.04179172,0.693078047,-4.797302523
1/29/2016,0.778715414,25.6724567,5.730477694,18.3438203,0.796404582,-6.742213884
2/29/2016,0.93425902,17.65102086,4.183762786,18.6111372,0.778715414,2.166851529
3/31/2016,1.082202025,12.64398403,5.617171924,18.07089917,0.93425902,3.607502427
4/29/2016,1.165082474,16.53552126,-2.29238644,17.15008846,1.082202025,5.042980639
5/31/2016,1.034308282,13.70254508,0.150078728,17.31106063,1.165082474,-0.196567274
6/30/2016,0.99859097,10.45722816,4.508808342,16.74459356,1.034308282,0.051037013
7/29/2016,1.025584057,14.81373656,1.624441897,16.6980457,0.99859097,3.235159391
8/31/2016,0.93103151,10.63708804,1.697572578,16.824887,1.025584057,2.084646895
9/30/2016,0.89014312,10.51500853,-3.566287219,15.94278409,0.93103151,1.80816524
10/31/2016,0.850806097,15.04070609,8.076106925,15.73631884,0.89014312,-2.030729373
11/30/2016,0.95583619,21.08373271,0.056915983,15.95384772,0.850806097,5.188439411
12/30/2016,0.854523635,10.98077618,6.540282702,16.5229022,0.95583619,1.523065534
1/31/2017,0.895539295,18.78758634,2.2670061,15.8223219,0.854523635,5.106792082
2/28/2017,0.998798684,10.49708096,-2.926418965,16.14405577,0.895539295,3.078373524
3/31/2017,0.87629418,10.93905691,4.156920478,15.5103143,0.998798684,-1.210763968
4/28/2017,0.86888126,13.09064749,2.884074598,15.18139558,0.87629418,2.62329635
5/31/2017,0.845482226,10.15775659,1.097155654,15.12803172,0.86888126,2.809566527
6/30/2017,0.901670485,9.004849342,-4.446867384,14.9866383,0.845482226,1.586415903
