date,excess_log_return,log_Mkt-RF,rev1,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,aeavol,pchquick,agr,pctacc,invest,dy,pchcurrat,pchsale_pchinvt,baspread,log_Mkt-RF^2,max,r_sq,gammaps,cash,cashdebt,gma,stdacc,ibq_adj,currat,salecash,chsaleq,sfe,disp,first_lag_excess_return
2012-02-29,23.870307967052703,15.369145365351065,55.72892880942335,676.3318376621263,28.4820452620688,33.233443375217846,-12.638988914752767,484.6042298226833,2335.8621623491445,53.091739297087685,288.8238924902971,-13.760853237758155,-2.4899918889602417,51.09338424885213,36.71633488945732,-126.96695727707473,-7.959574437792298,0.7402306051459469,-64.49584390210487,50.242019017645816,0.1987719911766428,0.9513974631269092,-0.6709526351463069,-3.799505043415138,-0.0353181551735128,55.42906582656133,26.85114557435827,1590.544417238449,-21.731108580415597,-16.742519437461496,174.4518474717321,13.542701529868166
2012-03-30,9.392896277723752,13.534046142356884,212.6305584773827,541.9070866135453,-2.156206862949057,223.48486606964573,33.444788364151,-12.719365387998588,2745.0559776144505,-115.97617222478422,122.9809370352743,-12.58205546503851,2.6891518878879825,53.67004785789587,-93.16714777350016,-950.0167861428,25.444047113121652,-0.1718184261329512,18.48913818520288,-57.92449191370156,1.3284797589243893,-19.274835825598476,44.54969734606979,2.2219650126446027,-0.0344308794172483,977.2847117964708,-140.52363900292676,232.04394468130977,293.1849182042803,-4.476816259451667,728.811245114534,23.870307967052703
2012-04-30,-7.593952318025215,9.642214335356632,342.62288770941035,754.9714387422954,-2.655987758750136,198.52304890820048,226.1329202886714,33.84107297388611,3393.2745323338168,-137.50779648780286,159.07885069947395,1.0158673237927178,11.34716521000719,57.03888210935517,-114.59765362879772,-46.02902028427528,-59.04654662758239,-0.2900572756502996,2.683759453592245,-133.2504094967219,-1.547719818079997,54.14024571073424,9.97535989167642,21.0561383151512,-0.2057644873585471,393.6290238916031,-11.441615495240969,122.44991356794615,1617.3144829807893,43.40210450999382,-427.2651795740419,9.392896277723752
2012-05-31,-15.51949774283452,-2.692029620674914,143.5721464776958,578.6193719383855,12.39474195030808,141.0530577044423,199.19849699515183,226.9023072653764,2756.131662911887,-282.4717650624529,297.3003698702291,6.5501451416808125,7.248430245262927,34.66904188695671,-238.9195177275293,-545.361876483891,72.89691928765572,-0.2723242664418639,-18.585391416272103,-33.004235684811874,-0.0148740237550106,-0.4600703003297894,-80.82834470363517,-3.2015290624979684,0.0136912410662231,-126.1892651090763,-624.9251956018925,3.717692363215974,-42.03056314960895,-7.407724523666872,-224.9389616284526,-7.593952318025215
2012-06-29,13.643376424592358,-20.12226774222195,-121.49769268190796,123.00666309177272,-5.745169069218767,-39.186105920797466,140.58982260002,198.5443053168001,2326.895371176262,-172.9491456441214,268.72191512808257,13.95012221421944,5.739957709429183,20.2939838281224,-158.29929404139872,2145.8391525952284,-24.851464708589678,1.2626745526500915,-1.463196068952925,37.77638476751031,-0.2064025862744438,39.477833819456464,39.64985140268709,13.84087597608493,0.0437801010226999,-454.7618199154253,-36.298147109032016,1683.8356002472856,1730.0682137441202,6.661695145818044,393.40661777850926,-15.51949774283452
2012-07-31,5.675374379260681,11.988891294602317,-234.97849949334187,2.793513220925334,88.2910313344237,-291.61864343912714,-38.96181192207855,139.7851125440149,2106.1058038188607,-64.74585912855163,197.02177600736377,-3.656004882805432,10.756376577965268,25.185333481509183,-50.39282151414709,2037.8422993833865,20.73215103667863,-0.8281290110193618,1.9335649075829335,12.41007527113561,-1.1541696776719084,30.914228101292338,34.886375127769924,47.14748826777057,-0.0356697853971703,-2.648336582701461,18.781344120181075,233.1118253649729,-579.3874205839693,-3.124327034766281,-103.01512978753884,13.643376424592358
2012-08-31,19.86299887938219,2.4767850927971944,217.96702337994668,-61.52200849554774,-10.875720559087918,174.9205508077862,-292.8544646103475,-39.12692424642986,2424.325612306296,149.2808406975004,40.90916902362831,-2.9654060444836507,12.70206103846408,34.66019055725751,160.41228993191848,1935.378840982156,3.712061042063596,-0.4380358787864167,23.95558399176593,65.50580763393896,-0.0271700760588355,-34.08934680103846,-43.18181632095832,-14.612556604735516,0.0155135872090617,76.95832329066576,419.4187515508079,-685.6542370428742,-52.17676051199669,-30.88030194854832,-110.84791693215448,5.675374379260681
2012-09-28,0.9969462011187163,7.931571809300362,78.24577379228977,328.33780798262006,43.26229392046592,36.1236501550028,175.19058143179146,-293.30655370711906,2230.200874972372,221.9609849935448,39.88549276137089,-5.873420850883278,-5.817988649180143,38.84449964651922,201.5032359468864,-358.4055456640216,52.523846245948846,0.1802098668745485,4.264421385984292,-16.1409937775461,-0.6035698866196251,-56.81013784487413,-64.19083896989244,-25.040678129237502,-0.0633956643541671,-153.28636942433872,47.75168309040373,-1014.1247403288024,-2543.7258653035906,-2.561937595882611,564.6852161970426,19.86299887938219
2012-10-31,9.591677201304304,8.523339072559613,277.80365984039486,598.8941467163581,-36.4523490119903,116.55883685530748,36.42877352943597,176.67035274908665,2459.931106647902,94.04274864287449,-1.837789024317949,-5.886615791790439,-4.907860528608446,30.977325084317297,73.69051395348038,0.0,-46.39001982355117,0.029845348727237,36.74441211296721,11.44398818611876,0.0989345721429542,-35.0997109756741,-49.2459407126575,-66.28423149047299,0.0505149423822017,-1740.4462380006946,-45.990687927200725,-145.6249619629234,-682.5407468720088,-0.8473871177482408,-378.4013603517585,0.9969462011187163
2012-11-30,6.943070928610803,-5.610433043539062,35.260202924460295,516.384677942044,15.660128458692954,124.4123903857462,116.31175005932022,36.35155013586089,2071.8829585480275,20.65923182652961,57.54822190713477,-6.36467475682585,-4.665087528530723,39.96796362492287,-2.9702834952090065,0.0,68.98957010504446,-0.1299320590607857,2.43503788764815,48.614672915773326,1.1895773037834665,0.2327671122804986,-7.258273804784366,0.1267711491011738,-0.0716876711076763,-67.86178711393723,15.443580009472498,642.7600746761409,97.72530355451649,-3.872903625116351,-364.7275267344361,9.591677201304304
2012-12-31,8.150092544423627,2.460351550384102,141.4395780004364,543.268692273386,-17.62732313455571,-82.3495577761679,124.9108392316615,116.77774430156327,2123.867596458953,-14.369306114712993,-32.09770072360859,-7.842286893219889,4.5622424154758745,44.16403018349795,-42.11943245965707,0.0,18.409002626662016,-0.0804985065573013,-48.77452903796296,4.057242536578997,-0.2267286010646687,28.795629920670137,8.138394904101787,1.1629398763501086,-0.1825617771453815,125.18650192619155,60.59784654287341,154.45450117348082,255.36530558370967,13.753954386853124,-36.072368860520896,6.943070928610803
2013-01-31,17.509601127583316,3.7203123879851,91.07583017861978,387.1449144800269,100.07771488423646,36.126955556630136,-82.56341777285286,125.23522994346844,2422.094848644643,105.9084385587434,44.20635147583464,-11.247663314742894,1.235857001941913,47.47399988526012,78.2695143607854,-165.08415203647002,-15.173066636247938,0.0245239719649156,14.143536402911934,-11.240995527907671,-0.5868280566573723,12.682340459852412,18.694743155422916,5.250901322035006,-0.2362302206835558,1767.6226905649096,49.01113488597548,-1053.019571035703,311.0347897447548,-4.967719707734631,244.1296789412496,8.150092544423627
2013-02-28,10.411576563529142,17.22623306674206,119.90539180771646,601.9547826187573,26.010382868773657,54.74874745436608,36.26170009343497,-82.87135873586557,3499.180644572604,132.2799973080788,4.362136990901919,-11.944839233689542,-0.0854571673258284,56.54672924557536,96.05985317255464,620.529777566643,15.299314040473972,0.8900933268422149,2.0505697489403474,27.38842411089763,-0.0182369682795773,11.83042226690435,8.13363040044483,4.43881874489017,-0.0257300095787029,163.0875709987109,278.8490865395893,-745.1638903502626,4.851935213674096,-2.171630027887119,616.5048535762709,17.509601127583316
2013-03-29,22.09178299834427,4.087310149874028,254.1483126909856,619.761688360035,13.432068538069062,254.6705014941585,55.11067051812822,36.5014123463222,4113.312758208006,150.68011298553506,258.29689582367365,-9.382466472549217,5.412075740661675,76.26470650132215,142.85875290783665,-5546.125753520912,-96.99513735156684,-0.8813425545865848,-3.839789074807868,-7.434813422915113,0.0803180479724465,13.08307190431998,58.33238878216038,26.8683716549035,-0.1509531113460518,260.2257860532192,116.59421891835292,741.6528575215416,453.9479587685461,1.991088892022205,328.65610302613163,10.411576563529142
2013-04-30,-9.980957267552938,12.624941365498929,154.23241988637477,862.2121248831493,0.0,60.46064458155324,255.6825508758291,55.32967790097819,4006.369421007289,82.72736162988969,244.3750423930588,-5.076165049719505,11.987953306153743,80.87297638301989,74.8450637559068,-5679.709823511724,31.447536838520648,0.4464113757099994,-15.964360658913336,3.193842325335936,-0.1927142761005535,-50.09295968141862,6.986369217252616,11.418234851748425,-0.0478496737382756,-35.79490393420758,-12.453339220723135,215.7661991536588,447.4487020475482,51.284238987716336,-1237.752223062733,22.09178299834427
2013-05-31,22.141220359920112,4.944056583288302,336.49970155254874,617.0482873267971,31.219111426850056,188.58468553889563,61.180408612491775,258.72636730770324,2681.412984592428,-18.668858951473563,168.5100852286563,-4.098381825231868,9.354003825176529,52.83943608863215,-18.49115677187526,-15088.808764198397,95.2550939203458,-0.4227554499317617,23.995804410261883,213.8592658532259,-0.8163388931058577,11.489129120472969,14.685427112761031,5.495411147556126,0.0156040357817262,-436.67890071917066,-259.40096533276665,1250.9640168894955,-125.22231788471186,-0.495657391551191,9.43717142257185,-9.980957267552938
2013-06-28,-11.001905356822288,8.856090908728506,-131.855720750251,704.1970695622156,-23.9323237089487,73.10477324653776,187.78278753133029,60.92025786043998,2571.8019053431326,-73.62781128772147,1180.8513596537794,0.1369669423020557,7.109606052605827,31.751800077074208,-68.52559563645676,-22488.632876743628,-8.494330607896188,0.168517390913053,2.0870988082745043,-22.840381332118795,-0.7270467672827996,20.64430133019408,-56.52744340995258,-29.02654821826292,0.0517773462072606,-77.38690416035266,-38.80632306289317,-803.4570698416492,-473.4514390762975,14.026743795542473,-15.12504543107275,22.141220359920112
2013-07-31,17.13618633069908,-3.888168422860107,352.68565704647625,395.6332126512135,-27.77599779005864,132.43811484096796,73.76541143846917,189.47975581016163,2538.147433941968,52.138895680336105,1178.1880863911445,-6.201094988013818,-7.840003651289283,31.6066195015294,57.31014688660593,-22413.104620420123,-100.06169959641667,-0.1976222005662393,46.84332857257687,-39.200145618963234,-0.4390615506477839,83.376480841189,57.93521266767195,75.29413075631248,0.0117369600825392,40.91484317689178,-404.5906511462954,-65.92126479971557,323.59087231098306,-25.99841613987158,-106.42738043179996,-11.001905356822288
