date,excess_log_return,turn,RF,log_Mkt-RF,coskew,rev4,mom1m,indmom,chinv,pchquick,agr,grnoa,chatq,chcshoq,chinvest,pchdepr,pchsale_pchrect,baspread,beta,idiovol,size,mom,bm,cashpr,acc,ol,noa,egr,roaq,roeq,chsaleq,first_lag_excess_return
2010-11-30,1.9056193866970224,1484.7990340262177,1.3502233574444271,5.139282401140953,146.36793404827876,-361.1297794949662,312.1050759134434,11.74030474132396,38.329294242890086,-277.6382149393357,6.890269897184847,47.67798039047702,6.890269897184819,-22.678985561822863,-155.136288934673,28.704265408124115,-87.9843456308481,31.43729523915148,13.607290465679,-0.0172727726659616,49.02452926687238,-73.59835270098807,-4.982570049560536,-5115.5716913057295,13.067211092548153,121025.27197925652,102315.54810894,-3.3127347137015306,-0.6506880706071314,-0.917477984240044,-26.662004348494115,3.264649336462236
2010-12-31,7.100022749441399,1183.785996068387,1.352127984934004,0.8087713405137023,95.46596750819108,100.7463236736797,242.04352028687933,-10.269557250343365,97.7922423780956,-350.7066566619086,103.4986994739342,78.64888971056354,103.49869947393424,-17.249768454383826,88.98416848734448,12.224319505036052,-63.366499635568886,-2.317521056710902,-3.422288923916966,-0.1346852434402947,4.86977654856787,-360.15962676142505,-21.9677611504344,-4137.366717443339,-9.749843638153578,224253.426499662,15837.209298447706,71.50639694899864,5.64823832386285,19.449427413765243,56.27452163949653,1.9056193866970224
2011-01-31,-6.724064306369666,875.1001192054744,1.351712769315158,8.917059895289338,148.0071309575208,-185.47363836386813,515.7301442244828,-14.89357762049656,132.42767898959852,-150.63875477810885,188.5851004089157,66.32079265299427,188.58510040891576,-11.877306617775409,95.66543979798752,11.458464085592492,-327.4190692384726,-13.065760524524308,1.1115862039542606,-0.1958326093556479,-0.0999385120207989,201.53400134189175,-31.492128947197894,4451.298210458372,-17.778416336343746,1304994.7001154572,124478.12033616984,17.588543680788955,0.8207195604681665,0.8980035041691039,-32.3026030605765,7.100022749441399
2011-02-28,3.3341574313203486,1574.6622690829458,1.3804674098880827,2.7198834871547435,135.1817601151339,372.63098224658887,73.82562094816014,-7.686245066270876,94.9680358184858,118.64440909995992,160.82254244822707,52.83337049558398,160.8225424482271,-11.921666856254472,92.61158607184092,-20.7947835964689,-334.4238335560792,-8.747096897355817,-0.6459145474688626,0.8159086556116186,74.28849190851042,-130.61854597672846,90.09182809328216,4418.704852394085,-4.705101245953139,-64248.93732361123,30664.09458368784,13.61755639061645,8.822705335592676,13.758139129135166,112.97288033227927,-6.724064306369666
2011-03-31,2.871249437493788,1410.5382215129534,1.3755210031678615,4.718233288831383,128.88897609993367,47.10352480294219,73.22424361915826,1.3020545448782168,94.6020997544113,116.5376001596846,165.02289261067023,63.07758198083216,165.0228926106703,-13.272108761561013,141.66555174782164,-36.80436828588695,-318.5342533292729,-17.596368743066805,-1.1028551962997142,-0.1752121846061882,-14.168236374198614,327.827519662005,-20.714122776256545,239.8269755551064,1.0513459207737466,-1458.82040027529,-11110.53118306864,-2.2847816667702503,0.1488385439087061,0.2605230410259977,9.692925066648511,3.3341574313203486
2011-04-29,15.795793225726246,1610.2755685002023,1.377427263128819,0.6320999228408899,128.66843678617056,31.786023890076397,85.12980317417882,-31.943717715493907,-115.356121964575,1029.116106991425,-22.096597078369257,-106.07711646345388,-22.09659707836927,41.16403921242076,84.72719957353124,10.40326237236488,453.14134108117696,0.8496836982595966,-3.880681008906066,-0.0632236550782252,5.431995408985358,321.4795492013436,-43.70870597888597,6502.370643641778,-75.31656097645862,-1411736.1168112862,-162959.91312071355,51.01702047186939,31.055005760091028,67.99226754854149,520.2784514573759,2.871249437493788
2011-05-31,-0.330733635580609,1529.7076820127943,0.0,3.941400375041083,138.4119616971334,94.70511474713196,218.4805895260721,25.27295700318771,-125.59503995922168,983.1097097559258,-13.404074342902405,-231.59438523594127,-13.404074342902485,44.92996831335372,43.2728389795485,117.00385158927828,684.2153461253367,-1.1877384102365909,0.6228529110265129,0.0083951289533708,3.617143756783889,-85.75293357015775,-6.0388344982523,-2545.131472343017,-52.31890725318458,-35791.4456978403,-102187.10199012654,20.11125592679072,8.456630345639077,16.07072358186349,-98.58022930968764,15.795793225726246
2011-06-30,2.0236831365327497,1579.039587838482,0.0,-1.776416947133982,144.41538565241865,-101.52212950006064,315.62381725640137,15.941392515146251,-77.59984241339033,114.11849961576358,-79.15731592987161,54.65054707262253,-79.1573159298717,-10.779131674266244,27.198572810571857,12.722124232476578,140.1344028071729,1.4946918676283332,3.259131588517022,0.3109979875309179,31.42964485195944,-76.75468529035146,-124.38280199569748,-271.67952717086155,90.48829116799104,-50487.77140717814,179352.62023861287,-38.21523911853107,-19.72804481407704,-37.91177262063354,-673.353843789379,-0.330733635580609
2011-07-29,-8.147516861731207,1922.295942455061,0.0,-2.454001477500443,125.31735315700284,50.60789768792896,287.78704650133284,13.664779839771008,13.986834807000257,-146.44654145964003,-22.685897771346173,146.3547777424119,-22.68589777134621,-17.73611697849205,26.6104937265095,-58.43832929141008,-183.79501419302275,-13.490464259613134,8.8851021213992,-0.2410701514786666,-0.610076007127418,-0.480867054012208,-7.687136488129454,417.2023477188313,47.00786681853714,206430.13785596192,-104886.53707458264,-72.23442745187847,-23.92599184522281,-56.92060348635197,-351.6024019813382,2.0236831365327497
2011-08-31,-8.706821864263432,1455.5379668252929,0.0,-3.3094209877141187,920.3854548494468,42.618262537258005,133.0130165596717,13.272105104360625,13.923542647799678,-146.35703894963828,-28.85258882348419,165.49861219085454,-28.85258882348421,-20.11112617642505,9.107785699410512,-103.81306816665943,-226.7694137461536,37.71718196602491,-14.857399660156917,-0.1940527208637377,3.9183492915210536,434.77626154842267,1.3696892748848768,86.47127449713571,-12.923013776775706,3032.161780003924,2535.9205302153714,-11.722254683122966,-4.765250519714609,-7.298526562011112,-41.2888393408378,-8.147516861731207
2011-09-30,-4.061359317682194,1590.2103721156814,1.385366070440425,-8.556389412735948,1293.7177212379916,231.9402728441076,-215.9503980726515,-17.05526871804924,-10.368428508023843,127.27390482867752,-1.161612242573728,14.998875093916777,-1.1616122425736712,-16.161350589570393,81.1109275379535,-87.58781174025856,-282.85246823637084,-9.537912560522884,-30.375207210764813,-1.0629828992801826,-18.06480761612829,25.012811408993286,-10.770903662384171,2084.8618599638776,0.6141242494193175,-142018.92606641352,-8492.972772394773,19.20959596418056,2.986665809647217,15.965903436777047,266.23147885486986,-8.706821864263432
2011-10-31,15.4125940782937,1510.0567602180229,0.0,-10.8809221329923,1325.1476675380768,-9.354439223204828,-266.971735670082,-77.89340701440402,-7.096474108891624,47.31752118551426,-37.45039913012157,97.66357507849568,-37.45039913012158,-32.0698655194376,87.56760204952171,-71.33236810623727,-203.51131056162723,4.803582988435281,-3.6781400128126336,-1.383271091297825,-18.295991743473223,88.21156460892857,-46.07761164582621,962.2205838351628,-13.215947264503887,-27661.97503398592,51994.674523027614,-42.08727034822736,1.5544432746539592,2.6850159374193296,224.00008756121105,-4.061359317682194
2011-11-30,2.9905602475843525,1605.2215063149213,0.0,14.778438872995592,1387.2630535016665,26.51361042749553,-67.83746931027342,-20.82408966783221,15.594406448087572,-129.1374318040371,-10.388758796757449,124.29041510350196,-10.38875879675749,-39.713001063045546,93.14766050706056,-30.66363394190437,-223.69759848082964,29.96910085885328,-5.51669119230246,-0.5655993830317421,-11.434576510170018,148.31218823226305,58.45336696229833,-5908.505311682545,-8.093950380433014,-26643.896406405605,-28576.705083376262,-11.972562608491756,0.5695555923779523,1.030816987044041,-13.304545562647956,15.4125940782937
2011-12-30,-0.1237576769290931,1399.5750968214898,0.0,-0.3884478491618072,924.0995244660028,-115.8769382221791,82.61587111241451,53.99506546475113,77.0707159489955,-324.1052258196188,47.51228118370203,65.60115482409303,47.51228118370194,-42.49966720190503,-91.67753625151508,-7.970129452660746,-4.81798215492328,-39.769653319657934,11.966135012763855,-0.2338594182427584,30.719665774983696,797.0442032190808,-7.748340043231565,-511.0961136795104,-30.496889768013688,303637.6367185572,-25044.284531233832,-47.37993767861036,-1.6559162663219276,-13.05343880001653,75.03586562016937,2.9905602475843525
2012-01-31,1.387070340364039,900.200177824253,0.0,1.022804838162604,738.0055925739689,-119.04393986775906,194.08862090670567,26.10991874130237,106.6665324803955,-325.20296838400174,134.23401771634244,5.574246471870723,134.23401771634244,-29.002798786089297,-91.6460686198171,-22.532943651891102,-311.8722163757556,14.18222360748861,-11.783263853248968,-0.5017331365860116,3.7862077312954634,507.0133920448893,-52.75736518828762,-122.34935470001074,-13.664558546149884,1226213.3182098288,-188320.7266043038,26.982679608251097,1.4249391582216937,4.790960097543554,4.354800623684859,-0.1237576769290931
2012-02-29,5.116190588037759,1887.485704065093,0.0,6.833746399852451,153.119631594734,-59.63975299937932,275.33884510624864,-56.4230021966429,67.09205367552029,164.61360125755388,116.40010638918616,-34.33159663258857,116.40010638918616,-30.687427056660358,-89.34378410724068,-44.33467076038632,-309.4058977687422,7.2385619763552285,-30.72417689268309,-2.050618222584582,-1.7717461832780828,-189.02833792911656,25.65086904144141,5955.239689701494,-17.948530437371886,-79575.07859905437,-40954.58607083699,11.161777436380175,7.5288814969804605,11.62936153397972,102.1577397440818,1.387070340364039
2012-03-30,1.9708868815385885,1477.081942361448,0.0,6.002685717412046,133.05622288479094,228.1154012254703,120.41013734723902,-44.754194327060645,67.07848805538754,163.5279381397616,109.8726468762644,-35.50077730147316,109.87264687626444,-20.29026273621844,-56.364902982624194,-57.94682630845658,-313.6480996878971,7.001660242124615,6.801509338941344,-0.7170529427573342,2.33786323691902,67.17238301902307,-2.4941067284175915,12.50521953407042,-0.0593978709332247,7067.440299334936,3608.688299862668,21.80218868391095,0.1427198164327094,1.1114625016125146,15.309250098173578,5.116190588037759
2012-04-30,4.270802889397264,2110.685813436923,0.0,4.260689407430942,183.53639273605023,38.13804508419301,111.1811750277099,-35.93933157619444,-116.31501906912216,903.0631206207576,-65.01473744491098,-134.44463936290362,-65.01473744491093,-25.0542167951074,18.84979213452981,-34.72863741785317,278.2507702532389,-1.2073368894874932,0.0928123427798937,-0.3159530665777357,9.05242851533012,351.95326974045884,-30.44766729861408,1416.2066743902033,-117.31763680227374,-1415041.2202191383,-614147.0067475457,-25.81584967393592,-0.6817209411495782,-48.74204321274184,423.6168767038776,1.9708868815385885
2012-05-31,-1.1725794063405175,1411.8073517700907,0.0,-1.1884504184614728,239.25487569461225,-10.166968014151136,179.82982573493794,-31.35032127577479,-129.84456159172944,697.0629936628112,-40.19328020507197,-164.6093902533007,-40.19328020507195,-22.739914670497186,-10.075605445526268,95.50655873888266,636.7259714824421,-24.842006292993982,1.6966602477022548,-0.0636259156101051,2.5348467961221104,-412.5321299112388,-50.13623116155259,1522.2398665741523,0.629105906806501,-53022.41300392756,-55294.93206260912,66.81885420781285,34.67411816376351,66.49973139647358,-29.75805574262506,4.270802889397264
2012-06-29,-2.658827925376868,1833.601012435372,1.395471558092226,-8.915965450983924,158.33021764833828,22.33267405176145,120.14547351147692,-11.851558731506149,-23.46954263257503,77.4409454613116,-7.242524395134151,74.57146073206795,-7.242524395134124,-13.370066991762164,-20.903955648836487,44.7173761871796,-61.591620340299016,-17.338168518649027,-0.3406262095142551,-0.2662419666414397,8.218160702948353,-654.9350081781681,34.99452853303933,-214.8372331388614,152.24818013344984,-42538.64210482361,-13773.78385879472,53.80081150919247,2.156755141034964,53.26203239946551,-786.1793237827767,-1.1725794063405175
2012-07-31,-0.9117347678038424,1768.5802863829228,0.0,5.325963600938643,268.4913475461211,73.01406414705042,13.762353489421445,55.23138182827222,19.4681295381859,-300.192541373226,-36.86012687683929,128.0806238553999,-36.86012687683926,-14.423204062611076,-27.25871176509814,-60.69592850293365,-348.90391876060824,-2.566019274996748,-10.72095844803718,0.0516206451459204,-3.218197377282649,194.29071478558853,-45.04651796741359,1427.6520796611248,59.0677424770701,-23645.883523622997,-25372.027933327947,-77.50728973339294,-35.085929707425315,-64.78038880797398,-253.0695338572164,-2.658827925376868
2012-08-31,17.20063894726183,1396.9383454513406,0.0,1.0961583853499524,272.31867642709847,27.751796973756008,-36.14054918191601,0.8301212857635207,19.401102526659532,-296.7338649877434,-52.01053878959037,127.62367028085714,-52.01053878959032,-16.295518027494,-12.39723468598628,-110.40589666269928,-341.6877852722343,28.437242102856658,-7.722457084043867,-0.3753125964508967,-7.349275751798359,22.89910163880222,-10.295603364669203,750.8212779525354,1.4591136548915662,18422.702938213013,-5049.292538705282,-11.283105903876924,-4.668714775770024,-8.385859152958666,-41.938795023976354,-0.9117347678038424
2012-09-28,1.649115101773004,1625.759930275331,1.3926900728634766,3.5064882122001606,296.7914769358017,57.149548490687714,145.61898961372094,11.947541465244258,4.434812357519746,-208.1817774299444,-32.98010549396996,86.04033508919893,-32.98010549396991,-24.90897616321042,3.474361429663408,-97.7618257337765,-187.2968776412573,17.081852439154105,5.560984080899402,-0.0879688525844848,-1.937049870739884,-119.03736012364756,-6.507697247720444,-3349.845165692219,-4.398613726803292,-115533.00847091108,164411.34630063595,-17.12006082370742,-3.787483600254788,-12.169541524000143,306.2480493670914,17.20063894726183
2012-10-31,1.640654422392397,1567.369944714878,1.404743905286071,3.783163439312786,209.17883386047689,-32.22357516161719,201.7834924320064,-8.647020528378135,27.884418149946843,-202.09705656355132,-10.09275197768649,243.47862800779777,-10.092751977686463,-24.725607022389624,28.281169153142457,-100.7454486903798,-60.58318393107984,-35.70620576663448,3.7472449324443176,0.2977205844059583,32.446707241588,33.45074495258257,20.23085000761148,3938.495949661645,9.442478342273308,76178.14236362604,277859.9490860617,17.60072423098876,3.5142763224842817,6.207922558725564,176.51200112282498,1.649115101773004
2012-11-30,0.9795904475273842,1568.7989521889494,1.4060924252515867,-2.496507994999765,249.36992864876956,-39.41269555971124,265.891492258394,12.254909723551073,49.78844930738553,-288.0986101906438,9.077528847307317,270.3924087495535,9.077528847307342,-22.010535424478515,4.45776403409374,-63.6196588872232,-88.1601353344145,35.52951100520576,2.451583058616251,-0.3679235403755196,2.9855618870005856,-162.8752378824929,-71.6418728741362,-1916.635933385952,32.13310697049925,-4762.065041204914,2182.3558376077563,-5.732863927679933,-2.823697661892396,-4.803846832567238,-27.18606743573273,1.640654422392397
2012-12-31,-1.1761633877124062,1874.9638627879956,1.4072499204694495,1.0932866060549142,212.74538673878484,-16.64647550876162,294.84785480058696,-2.8638734832768447,132.88315129118445,-364.3855887194307,88.96622779626377,169.47064537370184,88.96622779626377,-10.912705777795848,-4.963295130218812,-31.866559618271708,-39.938026805591946,-16.158859103521948,-0.793403769713052,-0.1467039702800132,3.2786383986174314,142.8537146775078,-171.5107165769641,1705.124933203079,-60.67898264230998,627236.4210618217,-164317.89868912986,-21.01471328437363,-34.30740266850177,-52.016928165264616,133.960230758004,0.9795904475273842
2013-01-31,8.562057158369948,1090.9219843918388,1.407739311581354,1.6512432658600948,149.8785192889076,244.25177988082544,33.003805150176525,50.53900548470961,113.87338447369532,-201.49650041515088,97.3618819725382,9.203815801064367,97.3618819725382,-7.388350212171789,-29.82476037418005,11.97584973280049,-141.3316690662744,-2.5642927082377724,-11.757389819868678,-0.3416610296904885,0.311751952086297,-30.128700955662,-16.352061040477565,10739.007908921109,-12.338391563652046,16107.642951022834,40034.74521322549,12.136453683605268,-1.4870960203788322,-1.8108268422742289,-12.058976536512702,-1.1761633877124062
2013-02-28,3.2179525013657617,1591.2450966438844,0.0,7.621056089933082,252.14952021357388,20.34395891024419,137.0646225697696,36.48729647100871,34.78190427351406,280.3341636208256,48.93767134658305,-59.64265763232572,48.937671346583045,-9.944176057993117,-30.944569893892165,4.284282515547556,-141.64395551327635,-26.50603300649641,-2.051504441410998,-0.3466782541232707,-5.196021793706905,155.88547231729365,-10.698727239925349,2211.9818000100568,-29.06065448128236,-49869.17347254092,-32851.07098549232,-8.934338583680251,-4.675919375870784,-8.63502271421117,120.23246121797943,8.562057158369948
2013-03-29,12.196786461050555,1550.744363723079,0.0,1.81055980484491,252.2275296987703,23.610523600343047,158.0614439433311,-2.9600169033615864,32.864222216707994,297.3710291392016,53.90166192741376,-3.719183897643219,53.90166192741374,-7.028684773033541,-8.134295448762234,-18.93616038638012,-229.6298826861436,-0.3159834353257196,3.4075707589270223,0.1655835995429218,18.965513137471817,26.77681410548871,13.510006349883495,-178.62366264611592,3.958269171244503,225567.13515219744,292349.1799529502,6.142385013905674,1.0706644881053506,1.557251500897333,24.222843432304074,3.2179525013657617
2013-04-30,12.61071794450753,1745.8273764737503,0.0,5.590568356176817,510.58992282492216,9.953931489130174,339.06595614098575,0.0,-106.639564068267,793.439100931221,18.045142711239656,-134.7746275067447,18.04514271123964,-5.560334696995306,11.062111926947676,131.87587338272797,254.8055096556529,4.740786557068702,-22.802012421870216,-0.4298822112529468,6.540299501336676,-42.40551839154091,19.558627920721392,2812.2809231144493,-45.54166839111824,-216905.81246749125,-435998.43389274366,71.93978517511786,68.32420873920168,92.01566966160526,543.5928999556409,12.196786461050555
2013-05-31,4.47083060142857,1603.9203355568918,0.0,2.188199734273927,513.6379993250996,-23.706832907104637,554.9296785203796,9.414117432436354,-81.1593173522337,593.2061952363175,50.2548095852646,-212.0273828972198,50.25480958526458,5.616625100026065,-22.160346854255597,235.5731249977232,694.835544115634,-3.507217815598054,6.284551451155778,0.3042634032658284,23.464136380913036,-357.8703145958166,-14.758488611935036,5114.849903475539,-32.32410524799859,39025.20825952757,43317.8757318994,53.98003334134366,21.259334670737672,36.46425106907277,-29.12646055524408,12.61071794450753
2013-06-28,8.472775313300493,1951.1034344888965,0.0,3.952650926361773,539.1350091918109,132.09271099884478,491.6997319001699,-19.662394123058693,-38.40586472994846,175.07270107311157,-56.10867405562782,161.9984848659197,-56.10867405562784,20.43335107373915,-32.28422028576674,49.91797985564379,101.53806485908532,21.26363305629924,-11.032110041734429,0.0919838560844041,25.1248153407455,-206.82692192013417,-161.91911778849794,3443.786586402046,133.10123727331003,-500193.75380293466,229284.21178733135,-29.69374962069626,-30.22580574084628,-27.11951143295973,-978.0576116183544,4.47083060142857
2013-07-31,10.65967646908527,1760.2313812304712,0.0,-1.7325520166201407,208.81793305482452,47.05725470597131,570.0525138382766,12.32692089563522,4.018521637750881,-106.046190432641,-56.78985387640748,193.32837010764456,-56.78985387640752,10.731050397199237,-28.261321043346825,-18.09354406545868,-118.03141427596844,5.993508669057846,-22.126303059455907,-0.395235843340874,9.755201321338518,296.4998005321024,-38.52086889269242,23679.711789070552,41.124564685036766,25723.02933962643,12608.38468011329,-57.99017977467389,-17.885831761018576,-31.0306207507261,-305.7878737924552,8.472775313300493
2013-08-30,0.7138446128048925,1276.0152296593478,0.0,7.91926684744974,151.4676372166745,198.19686989142363,539.2355648456171,39.14354893907098,4.285436499158095,-109.1643313550952,-61.679091840181,207.47289003929853,-61.67909184018104,11.074820617875137,-26.784037929028447,-58.85490583577483,-185.99062061822775,22.172602698086777,-2.3304538402362454,0.1949853964743546,16.365990699271606,462.0959496132776,14.724048631898428,-1427.184960611863,-3.670630451270789,-563878.3328636177,-843292.9800031083,-5.133365859553777,-2.970088924162294,-4.7933729441489135,-30.17782168606197,10.65967646908527
2013-09-30,-0.5727854478317673,1637.005794619746,0.0,-3.97817853391501,156.78530129574946,195.7706155367032,367.39033991381626,-32.16144077964644,-0.3728556517590595,-88.98913221123465,-35.5840434496,-65.27738660122431,-35.58404344960009,-7.68321510002921,-85.25283953076769,-77.39054992659527,-157.48713640206736,-38.06371301709619,3.04269997677153,-0.0347329678168719,21.422157355204945,111.28364106743857,-130.7600962983037,6120.140962532176,-15.100098904993397,-233903.12992491992,-244015.5089682841,19.847855512910044,-0.1124105435936897,8.323381748061415,425.2650148051997,0.7138446128048925
2013-10-31,5.135317366129643,1711.6086411765243,0.0,5.359196434697156,167.7330816791718,62.37146370452261,296.1722054507168,-7.136772466080071,3.8847120187486777,-148.8527140797519,-51.11453381587047,11.376915422485917,-51.11453381587052,-13.044574002545495,-65.0601192179943,-53.23857913265293,-116.08598569235312,10.099158215330275,-0.0079176094358075,-0.099960628087464,1.091180600142252,411.3768534617852,-24.82813090462912,49838.27311966103,9.62399093286971,43051.9679474039,51666.94023404247,-7.779720754311221,0.105561731958403,0.5438643004790862,165.16849356303422,-0.5727854478317673
2013-11-29,1.1230136912001836,1475.007643208848,0.0,5.928847595905388,96.53926230143584,126.8804351605323,254.36643202935957,-16.612884560453825,41.385571026232384,-251.90733392253665,-10.19710603922604,6.378479215194753,-10.197106039226057,-11.459054083128438,-86.81849392733821,-39.10816871914173,-138.11539913848907,3.236528760164461,-1.7600720764587263,0.1427459862967541,-1.611899389359678,-353.5865723362336,-24.295998506466617,-452.43272716974025,-7.866938067762291,21241.9637732883,-15249.55326052988,2.5827202278386903,0.1019256451650889,0.6193299931642002,-30.16090355968255,5.135317366129643
2013-12-31,7.632904729226674,1633.6767945166653,0.0,4.471443402375378,89.67727549270863,165.97571122544926,102.69539359202184,20.203149448759813,134.92705844535467,-323.6420246459804,176.89368369267606,25.081494892712765,176.893683692676,-6.634491300451218,36.89520177029378,-3.119591214659668,-30.66675875204436,16.22308403563106,0.6306777976325577,-0.0554062893928986,9.766897524974866,92.3119139589394,-3.45488967388917,1152.1798922574671,-56.25796685624252,844525.550233563,-128599.23128489545,-8.384191264171063,0.7282777119484933,-10.811655718762625,180.52120110038956,1.1230136912001836
2014-01-31,-30.487504436479057,1072.0504995411109,0.0,4.022093783438733,115.91941728947896,17.603003075274646,193.18234146519904,-2.0208773497607453,122.49510296018988,-303.40525006078366,200.60417607119865,-45.285047074931455,200.6041760711985,-9.54595697877737,33.32435855628533,-49.007829043199926,-112.69162578475176,-45.01540698495634,-1.9909824620118144,0.0115018100260613,0.9679774811529568,142.7923173739607,4.353434910611327,-9803.497204262329,-3.2633967997225426,-8030.79193933541,12296.65700557502,-2.6916549125567872,3.248158513924569,5.781551217237173,50.30442423933107,7.632904729226674
2014-02-28,1.9399292354884572,2914.199417788649,0.0,-4.918046930389163,170.17527676320978,-11.712316309015703,-263.5265037222722,3.019270280902882,78.58326092606116,187.92533129389312,184.3757294164089,-69.57954450226845,184.3757294164088,-8.594429168518264,39.07946606773423,-27.639880107929297,-112.66681770043552,13.477127689211642,-3.254504849990809,-0.2378262781289848,14.89979897154035,-83.1431526397389,5.9160977738380325,185.24148911470547,-10.758733963782191,-4856.158916982822,5175.274499620544,32.96291221918065,15.276769052046834,26.028574893862967,99.64437536918402,-30.487504436479057
2014-03-31,3.07943855881177,3574.813691070141,0.0,6.5290068049882,150.7969838417885,79.47048512271331,-301.24248436899813,-0.7629164121945875,20.430751918161636,316.1441816793512,110.4623649151466,-96.3462156101358,110.46236491514654,-20.669505208313748,61.209713238296246,2.210268352529784,-42.59242307520264,3.419188307397448,24.89236917574108,0.9007965272703568,-60.88348976994757,48.974545179184815,27.698097749327985,-3407.847954036916,-17.093199087745603,-524167.2815298708,-215569.54087353428,-16.090047917460446,2.988593655893979,14.765050217665774,139.91177557005955,1.9399292354884572
2014-04-30,-4.142004037258954,2908.269094401584,0.0,0.6164916896593096,171.53665762106948,13.838309689992048,-259.1410835245624,-3.1410954028725526,-102.38724767723215,707.1158077366686,-19.299798093607883,-103.80872689367116,-19.29979809360787,-16.917597107841182,5.389083571250406,56.91024128680047,421.0154961602991,-6.611309406794334,-0.5124275649167913,0.3618364564928011,1.0063545790781063,0.0911589452773569,75.13952486988092,-35464.907468910045,-44.24028110751446,-135639.06802737108,48872.38561533182,39.94111755284166,22.18726985493885,46.96227294418665,247.2135673345333,3.07943855881177
2014-05-30,8.075358572828174,1958.2310109432635,0.0,-0.2733455190203693,128.34689863678062,104.6856954243656,-425.5407904527513,1.4962346895556102,-136.78440327452776,765.862191053925,-41.19521479839783,-109.04095087943564,-41.19521479839784,-21.897419624204563,35.37819450218081,66.0847189583712,673.8533902112949,2.7027696796313165,-5.157915177310287,0.0278608477019925,2.928756856447308,-28.61079206755062,13.108757526296245,2390.589370874557,-20.909874144527866,627426.3642027304,858004.4508184146,-5.0015868297559365,9.49183215767752,16.803372131616584,19.462678736326097,-4.142004037258954
2014-06-30,5.223273204411719,1825.744616446104,0.0,2.9230536738141035,248.35219117764768,-451.60358420254016,133.6337475286215,-1.6006046606523576,-29.650393095821578,-71.9772535158562,-60.26287293721779,191.99589476608395,-60.26287293721784,-18.80352540344588,51.56456014798497,-43.60590510348785,-93.56219538062854,3.6924050750061497,-4.1368019507980165,-0.2176051699666334,-10.820314221798071,-148.24112405813617,4.502322188225662,6834.734528086192,124.73640048362589,-275769.48233043123,204536.26679237047,-57.89985678556791,-34.16361568633344,-63.89174781043438,-1030.5986108586826,8.075358572828174
2014-07-31,-9.654782249734264,2412.3948356587425,0.0,3.70873677363935,-24.46592883676786,35.35674794497895,177.84970977209628,19.024421959184263,14.385199689307962,-170.74647622324565,-11.688177436638671,196.27351264890737,-11.688177436638686,-15.522138998086662,42.688117374102674,-20.839070759165487,-228.10187615298727,-3.355737816031507,13.671103978008844,0.1068076544257685,15.577740989333506,-429.9789963558321,37.763541937425884,-14784.793378114518,33.465405058224135,34367.453200336546,12372.528408814687,-13.861157323604656,-12.270154095919397,-19.659415925059065,-186.58000186427532,5.223273204411719
2014-08-29,3.9783109427035432,1894.3889519127604,0.0,-2.9739688286063646,-522.1564993464328,51.12147418001318,-5.877255324955531,-67.37639798649742,14.145401551862928,-173.13074477144528,42.41339463299799,375.0461709039049,42.41339463299797,-12.827818177567572,89.23829759632008,12.080217990818658,-305.23135975125194,-8.60723033207455,-4.533853292330718,-0.0105564386088303,10.085780854218685,3.2907005242293508,-9.552147657210298,-558.1414192323209,5.538831824999811,-573768.5495013683,-668413.1411440605,-4.618827990249773,-3.485325225160576,-5.344578159898262,12.561144751419649,-9.654782249734264
2014-09-30,-7.034538553391801,2465.529325732813,0.0,5.962631064070777,-378.9520275609409,-60.38645819054172,113.26701044697056,7.541013221648743,16.463791631459394,213.4643271404868,108.7889678752704,177.5585399678864,108.78896787527044,-20.232056492587507,-46.24565639491029,96.15952316433342,-257.1822683857767,38.80007944456753,13.660310450549416,0.2677239454787674,-19.453805243316765,159.59016939252024,-86.48987634641287,7009.471559214064,-26.616304228906987,58524.16299789492,14288.197609935887,-22.445982697671308,-7.9411662188560115,-23.474395002660977,435.8093985982648,3.9783109427035432
2014-10-31,4.3522320531430765,2521.462770228853,0.0,-2.8602385882736443,-466.581771869076,109.52675851394577,-97.1825382532858,-3.0026530126002804,24.516764807232487,296.63539955339974,91.981077792401,276.408032405546,91.981077792401,-31.32161170518663,-32.5372810321895,70.1617531458595,-247.43058711961916,-39.09573570807582,-2.432549007630456,0.0284536607736285,4.632929778602374,86.09915470057217,-5.780302394058708,-1247.0229114795147,18.028681053074443,8706.941954095848,61893.71667611459,-39.77875333598027,-2.0739180054776405,-2.7418448139493066,136.2311066273329,-7.034538553391801
2014-11-28,10.87019920580433,1905.7168209401243,0.0,3.564207937314296,-176.27193730906083,78.61077704936189,-105.68262282420712,-15.341709140461877,52.94963983408097,146.20735291470464,34.165390872515424,169.96582188738788,34.165390872515395,-31.506698816101785,-110.58030118443052,53.452153267535365,-226.1412255140264,11.421739982857972,14.120683254204693,0.2779416849414389,-15.47858570278413,146.37241668605293,36.8469561857878,5648.305222542251,36.63323133912522,3141.797007943969,-7645.403386224527,0.570974505905852,0.2657741270805367,0.3945090076401243,-56.34844444692314,4.3522320531430765
