date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,size,rev2,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cash,cashpr,chinv,sp,ol,chcshoq,ibq_adj,pchgm_pchsale,pchsale_pchxsga,tang,chfeps,chnanalyst,baspread,mom1m,stdcf,chcapx,noa,dy,roavol,rsup,salerec,O-score,disp,first_lag_excess_return
2007-12-31,0.649550999736652,-2.0115434979016333,0.0992480112032736,556.3964651365806,-20.711628116733618,19.392047122026263,17.57535444157464,5.069336016611409,9.195494200235212,27107.27963386296,1.3596821574251612,237.86855000056045,531138.5319320069,-14.46803615901758,-2.2989339393317376,4.9573430800640645,-6.283457288316607,176.40990993811238,-12.74143941166009,-169.92171267408548,-96.16149903406696,13.260303704921212,0.0502365521345264,4.832914421587134,-7162.608171243221,-0.0238301392863111,0.047603564611717,-0.0208528270755241,-14.784722700619568,3.0857753918046456,20.702465541429117,-1.558380141291575
2008-01-31,-2.141053090243888,-0.3545715867632679,0.0030911807379918,553.4664528122318,9.829830859256749,4.300416923599562,9.839751518666436,17.482801723602265,9.208137582970837,26925.317186773227,1.3434007864336486,236.50952850755652,524515.6703527211,-14.341800247814184,-2.26689723398608,4.858445374734443,-6.387127714125919,174.15909081635715,-14.213977200448602,0.0,11.075557290274958,-24.74715505760196,0.0212836172551398,4.814370823295121,-13434.40856709925,-0.0493601136677632,0.0402663652409307,-0.0498958795841093,-82.40925416073696,10.7662193084534,10.78606404603249,0.649550999736652
2008-02-29,0.872929936586333,-2.665185645286511,0.1747626803878492,553.111912513331,-20.26838302113312,26.90377292286208,-27.29011694107158,9.833448357152651,9.232318727706454,19485.71691737695,0.3267138341308212,247.3345774360242,529777.2023215134,56.209255219890295,-1.5000929993750858,4.10114387095839,-9.649205874236465,173.5780742479334,-15.85363472902726,164.17029585074965,-22.97017937444797,-3.299296808387947,-0.0439934728056492,562.7912097166281,10173.27530932834,0.8001520843105445,-0.01069445943555,2.172992507676792,-105.41147857588204,119.73152545192649,42.28461704488099,-2.141053090243888
2008-03-31,1.272475098653053,-1.2679689044535198,0.0397469215250594,548.4861925056364,12.648758838871554,-20.55161119582777,-4.781742295836809,-27.061887468715756,12.149665665549009,20678.83178004252,0.3079204303916205,253.06125731514024,515393.8749492354,62.21502904675079,-0.685146198238525,6.349908261297957,-9.367105768545626,173.32405644468886,-52.62556145765471,0.0,61.77971280397544,6.805885113680226,-0.2838904414714278,-189.91712295905316,5096.645963208517,1.1409873763756142,-0.1915015803785538,3.744058506136537,-57.26481661891921,-22.140369804557167,-54.88122442172719,0.872929936586333
2008-04-30,1.710640506076749,-0.3776347929010615,0.003522965241231,549.7224643008851,-21.865037987255263,6.517361020305472,-36.04663393731779,-4.792520202761842,13.499146248710543,20738.69982557272,0.3038352394562433,248.0918389419376,522470.3969682097,60.89164208147204,-0.3596519786425872,9.97187345950432,6.06585160760072,173.91022547293642,-54.72569290170019,0.0,-59.62978459527919,41.31376955881216,-0.0088648802397486,-447.6287110039225,12455.851420501014,0.031521595007308,0.0060666240962818,4.479838161650745,-46.00757805887315,-4.195260774132294,7.3125558565674496,1.272475098653053
2008-05-30,2.5001638430119946,1.8209910688622315,0.0817492567302608,552.0672221196468,16.161354434301565,-1.0120221541794898,-17.30560779296543,-36.20038538873803,10.721617672892346,20764.05602917503,0.2949275952283117,210.7073974047246,534462.5179613464,58.73067228022624,-3.560061556634629,10.397734290472638,6.108816105626855,173.6814068514458,-55.003126178242766,-613.9926838655008,24.27842250096147,14.0482645788565,-0.0776749210163867,-279.3328896339252,27083.50417799596,-3.27766596127224,0.003844816103105,-9.214559004113884,19.83557466539969,30.18827115993963,2.6719387100837158,1.710640506076749
2008-06-30,-5.403011655178048,0.7482836211083275,0.0137644581768346,555.5994409780703,19.40386556729434,3.706540890590413,-5.183202277460487,-17.416331979719526,12.800084367577467,6494.092619459172,-0.4198448892334997,232.650012818104,542040.8453636289,153.84197235185917,-8.072817689890062,2.2304107921409337,-0.5485396460717595,178.18364867968262,63.29782141973481,-851.133117237099,-32.18920615905997,58.44823806963164,0.3236163387055573,-405.6587588939463,19933.96538080205,0.8871517005852114,0.0593104807161104,-0.1207633017137945,-5547.174826472139,119.71789863435538,-10.165697936846566,2.5001638430119946
2008-07-31,3.587279168218322,-3.611385416994305,0.3178766957267512,564.8645181710409,27.4987467440152,-0.1808089853548016,25.35830916657468,-5.269636434274817,12.871135928438594,6689.496773604784,-0.4395095516307669,236.04099347069888,547295.608884699,153.5324896168196,-8.321781918433125,2.215893559272424,-1.1513731468038273,182.1323126866249,98.42844523823209,-632.0300152345015,0.7339134261088986,-87.10574659025798,0.1487066873757445,10.954675453261174,11838.512511047067,0.120311213676957,0.0488448761218416,-0.0481254548621352,55.271860429853405,-16.998393311688005,13.343349206139262,-5.403011655178048
2008-08-29,1.4477305685754016,-0.3122561430881155,0.0024103987872344,549.82161462964,35.24720046703345,-6.186849037916336,10.113807660363763,24.68299218968094,12.289085477278828,4096.875778873738,1.4366033709504022,233.70322350954888,542637.3471170691,152.60764988187628,10.593751224452031,-17.55019638183508,25.864341292450924,174.22515676564657,96.33459287801084,0.0,-2.074348807052999,24.87546203044965,-0.3716427459119042,-346.5127495115504,27892.309180645738,-1.2525273310171396,-0.2558823124136138,5.592847227122405,7152.135727647047,-130.29411582145008,-13.10220225611387,3.587279168218322
2008-09-30,0.919605341050902,0.6174709183156203,0.0093631598372384,556.3577226023601,-70.67291078228573,-5.06924312534156,-48.97099979156785,10.234037453308504,12.81367551772258,3220.163761951842,1.4703169405519128,249.712683065661,540303.294597307,-4.6891878279702,12.396319794712111,-20.25427586419374,0.0930261565506036,174.81950530421057,21.907285680081117,394.3534138833894,-16.178451577261754,-8.100018514805011,0.2118382201576736,29.81789152972385,-8089.95027195313,0.0037649271505952,0.1403874832253802,3.306583236224053,237.577542066736,-56.36122652828362,-18.53570207561312,1.4477305685754016
2008-10-31,-8.389310117887236,-3.953158909754926,0.3826664934569992,559.2777415446263,45.466690025269855,21.06241670246883,-4.317232566233242,-49.228021921761766,12.837025961865288,3260.518892957922,1.4981139100945056,250.97907231225605,539111.6830315336,-4.65302065169741,12.548881050926685,-20.50403231913082,0.3578915512185912,175.72856956675264,24.08055435732333,-62.55556481976913,37.64489809323171,-23.662358281851773,0.0665519321403369,-2.139034385999309,-2169.7725735919084,0.0088866730550289,0.0274029467203789,0.1797262927611367,175.62020517554083,-7.1459153784298906,-0.0272253026118463,0.919605341050902
2008-11-28,-2.699215427696576,-7.721735508855037,1.458932677471155,559.9018744328692,19.559223553648653,26.951771206886114,8.490198627955825,-4.322050435121315,12.695220417138676,16345.894359988071,0.1297611018745792,237.18289466148943,544461.4297282938,-4.882502515061034,-0.7330548165915541,3.320198837091397,-14.242738252899503,176.09954897919573,21.647478222287518,164.724955967961,39.360060638871815,-49.95249133706618,-0.1992253371527024,643.5491746326654,-38977.087460944895,1.286892821277431,-0.1135974431480972,-6.543814954662286,-101.22577179110522,31.75785911676394,-0.0301730270079598,-8.389310117887236
2008-12-31,3.565983929249642,-3.296273709561464,0.2697521675459077,542.8994456909554,12.109929154681792,12.590436820447252,-52.55276398569755,8.23237845665754,12.08839316947644,17302.388670380424,0.1359618854983654,220.0000171452068,512688.6048732007,-12.855971351940775,-1.7404647144959156,1.8872275308762023,8.379570745991797,168.57519294883932,-48.34768765313837,260.2976089275693,-25.25858437109809,-75.37546832151715,-0.157523020888755,429.09747614711625,-62557.21813306282,-0.1667515339012029,-0.0705505589409298,0.135799704070866,-135.57796659174892,142.54281541809337,0.5431148808289983,-2.699215427696576
2009-01-30,-2.7379382731729747,0.6914053042508009,0.0119269858454741,537.466159418695,-114.47758546759196,32.07327976862918,-101.54801885037963,-52.02682089734272,11.978504244524252,17171.39620679279,0.1355719207837485,217.7634841360591,505980.6236966587,-12.7428136560281,-1.7189248955472247,1.8582673812381585,8.318497936100353,166.63242379645172,-58.27475677717181,420.92014187167376,104.77580568346036,29.68889577141843,-0.0807819162172442,-8.380166278594743,-13660.917957430822,-0.040245448798911,-0.0450035990620145,-0.01737234541232,-81.14466202179392,11.146330460777904,0.0803499711508521,3.565983929249642
2009-02-27,-8.05387987076623,-3.416511157430856,0.2893334249904208,544.5596367759964,-36.33896526511852,-9.16922254565888,-44.56430361114669,-102.88824941144988,12.738966551955627,12587.926446426416,-0.2963323194632897,212.87127765140707,512097.77139801753,-5.513465477137251,-4.596233456144814,13.273300142623778,11.877109888138806,171.47821456219324,-61.24006144223256,212.6968728960893,-83.945579184558,-51.188749137425376,0.044484494134906,725.1772535968701,11284.460866429728,0.3465115089723682,-0.0215157700519599,-1.0932180198487078,640.6843340989217,-14.355244015478888,-2.048015303399118,-2.7379382731729747
2009-03-31,5.136715558500727,-4.27388601836395,0.4550022477465067,538.9971619053124,48.66188255620841,-3.6358221982099534,9.297891527982015,-44.109095765713775,14.105449883515949,11378.576267930664,-0.4442740820777112,246.63803959414813,548732.370348068,-2.238627740866358,-6.263251092424572,3.621659742041773,11.837990958500685,168.75504132208698,-135.90116100447764,-208.6896642162242,2.445429266855044,5.0844952082208295,-0.0477685512822549,-270.65008904567753,-129131.73555815117,2.6087803262303706,0.014968462051164,-25.292022462212103,-55.869269531835016,131.08269092635317,26.77015761092838,-8.05387987076623
2009-04-30,-2.3770945679785185,3.390522909147641,0.2905760488964805,522.9908662690542,-36.86092226738232,17.52788767730692,-44.2904271649219,9.0217772715272,11.698674019842231,11622.263066474628,-0.4280355280172683,253.98281936178705,520736.2194434874,-3.8958630490308046,-6.580632048490839,6.356179388753879,-1.0592855041843494,162.90415103307726,-127.89360760063737,-169.75437888125458,-43.08351438047037,110.45186410389871,-0.2047445168876756,-157.50165792976236,-45994.36206645309,-0.2748256356166942,-0.1289005924076915,-4.430791133493454,-81.90728787107946,112.906858362692,-0.9531237594004054,5.136715558500727
2009-05-29,1.013334217632048,3.86658714199955,0.3748113462446803,532.069383213438,-108.57175895790984,-2.998722786852402,-56.64464711482536,-45.05925778783356,10.021825070359284,9499.696085689064,-0.1683321443740479,283.13029776838687,518645.89703570405,-2.9396421954479166,-10.573078507153584,17.301134038146632,-0.9502466114227404,166.7246533056208,-180.6816671484446,-173.76356193308504,-1.9052204658483447,-80.33540123515454,1.0473793086180372,-336.17277390924573,31968.024821649426,-3.097311643068469,0.2468864918306383,-17.410417889809487,215.0804714733949,-80.04076114616089,7.346295143946754,-2.3770945679785185
2009-06-30,0.4711326434275389,2.016405150378319,0.1024095211785286,527.2468910020029,70.30797976138489,18.628641507960857,45.18633924194065,-56.13123969438534,10.813876906961248,10254.695570029697,0.8174352224408244,295.6639843302005,516000.45128145546,-0.6876699260337829,-12.27586658113582,5.245473301205662,-24.97343964751855,170.07308328801176,15.043660558296196,203.1255494425682,-34.61891112960511,52.17363101197448,0.1690662466875974,-573.5702496162587,-2034.3693025682587,0.2776491144714055,0.0465978732190146,-1.845175031666152,-7993.234900133884,-188.6347038587344,-7.76631569718856,1.013334217632048
2009-07-31,4.1630675472345136,0.170614784422589,0.0007319968505229,529.0225807466353,-30.91649065405677,-4.876987542052996,51.2813130550427,45.33852016620729,10.814449646161522,10370.053512935465,0.8261382835308203,296.06302275872616,517296.9277009487,-0.6723482957527971,-12.325767425774602,5.232778352178613,-25.142854469444693,171.05277208058618,65.182820571422,203.6258580651576,7.719447509793856,113.51008582915604,0.0183295308917639,4.239738304817337,2501.5174367424333,0.0200417475036189,-0.0028925593329569,-0.0883011227383576,12.14005271050064,-4.223513019138181,5.595546025337576,0.4711326434275389
2009-08-31,0.9917739030822156,2.9601257896634032,0.2201087697738918,529.9736845754827,13.850533063789442,-0.596396214425722,26.916391908845007,51.37350922014049,11.278744468541472,7983.949636553496,1.5493335223006248,310.0146103994713,518863.0293158564,-1.3000573642657582,9.52638250432618,-15.713823163474489,8.76307364576017,165.1341761530507,64.95355707478518,375.6081365675232,0.3828482005046965,-12.546220071912522,0.147220528497062,-529.0343195089395,-11917.075759350904,1.0530954444069094,0.090952360603417,-0.5454476095857714,9252.657753767216,-96.55952282293696,0.1218774445494972,4.1630675472345136
2009-09-30,3.4290457825021283,1.3138407666113794,0.0430339830643689,538.4507974436154,5.371432338149498,-6.989170380510304,2.310141464141969,27.34692893144632,11.933041045495926,7628.460945662252,1.557568770359024,313.6608888539233,534975.7585359974,0.8647288211448411,13.07096292085926,-19.661142251691743,40.91530386700342,168.76156609836568,26.295676795457045,383.1688406748843,37.39906779733216,47.64073855367259,0.1415238378214844,11.592653353952016,26932.923978005885,0.1141093543926121,0.06458621943045,-5.318017982396839,79.05110542681541,548.3776492230027,-10.010379713165744,0.9917739030822156
2009-10-30,0.2890542214361534,1.606419824619909,0.0642338589952763,540.3007030946146,60.19404231525483,-5.80944158147842,40.17563154964736,2.3180782037092853,11.979897230414608,7526.722239393764,1.550211023114212,315.4848705673395,540421.7183902345,0.8645701504261359,13.064979178105672,-19.614789422115035,40.90416057204977,169.58472044687744,26.489167836450527,556.9949428112044,-0.7413919037959147,32.14290040717687,0.0249437606449767,-1.1838557235349754,8988.726187203894,0.0333817113345524,0.0125538213778924,-0.5507209476026915,-43.45994299699851,-6.233236213827013,0.149697825442896,3.4290457825021283
2009-11-30,-1.4745344840437375,-1.0612497541568546,0.0278485850652976,547.4143246723726,14.985016402643256,-7.87529910715072,17.93019319830095,40.70458558923072,12.725267347100786,11334.3586956479,1.4502035369074688,268.0332184145003,559845.5198810636,2.195716455722721,2.6740072549584464,181.15635096256787,28.362672770205236,172.40538634870853,28.419288761490183,547.4143246723726,-13.088825688574389,0.5560900398728279,0.4587235715965576,377.0860815391037,-28862.523166457075,0.6202816589031857,0.1815098382327793,23.671221911627832,37.55718996980977,-490.6188682971185,-10.682974124606105,0.2890542214361534
2009-12-31,1.5349998445816224,2.189611748944615,0.1184784151642092,548.1518189023344,46.58988450101451,4.712452252502612,21.91824708818524,17.9543493327495,11.347542988509447,11877.961639843144,1.444975656673852,262.11019025799834,563533.7162738845,2.559967125372154,0.958667713985298,180.65599853857063,-10.308273004596746,172.7279436258986,-5.430824805632437,235.26438005919871,-25.194480601584612,-79.13935653568115,0.0307280295865286,467.1951401305478,4477.995114883059,0.0166303443941604,0.0243542813171204,-0.9019459270871018,-49.49905967068844,-11.119550931558932,3.3101597004167083,-1.4745344840437375
2010-01-29,-1.2251735716082226,1.094370221999572,0.0296858715982988,545.042427583403,4.485597750463377,-9.775285669262376,-14.30262796226853,21.793915826530984,11.25652786466689,11774.639199972496,1.4378376563734467,260.4847452878507,563199.016766762,2.54541514223739,0.95538729703459,179.78342971332845,-10.135346714978708,172.393180722746,-5.440430405570859,214.22146534433276,6.695154854016508,5.770619005168015,-0.0965913079268272,-4.604635858384427,-559.6792820128612,-0.0057767117275151,-0.0692756973262573,0.0195763707853871,-60.84266296295209,3.3614752464982303,-0.067887582788142,1.5349998445816224
2010-02-26,0.0438237507983581,-1.3829305995487071,0.0472650439110122,548.2894311509958,-18.47352965030382,-3.339993067511635,29.66757137897516,-14.387833593370216,11.403186626045684,10993.990070773578,3.32991663753528,263.3402669483103,566939.3254518592,2.2481985642690763,-2.272909893631257,-83.97817841975973,-2.214849849946031,175.5182526483801,-5.723185014382166,60.75909178008254,8.113642560686927,-65.07477258836695,0.0356248487388306,670.1054193239386,5150.623193274718,0.3480224915676428,0.0159336592926964,4.447735642360879,2536.0305263485425,19.386130435914996,0.0282650498688212,-1.2251735716082226
2010-03-31,1.7009020341907557,1.35027227598556,0.04514605120303,545.8643823579565,21.236742401322825,-1.0938522716677992,14.807109732167143,29.53635362412265,11.780112045795674,11741.48945790078,3.4026155731343044,260.5734638553655,528525.7975718554,-8.029211344183153,-3.308332419886825,-83.41460316630365,-2.222957435591585,173.35079721076056,-65.23966403215366,-267.7042005474916,14.811157340968592,-3.922883257656848,0.1291931717809937,-74.70896936740746,-26761.506035544444,1.2260921396385545,0.0401256987047187,19.573700071908583,62.32375693554786,77.35001774405089,-7.821599625426618,0.0438237507983581
2010-04-30,3.0775087991978505,2.4679046574357404,0.1509943743670157,544.3585061642082,-18.167090631809167,-3.1439846496340524,-18.60478660721085,14.766261355235914,11.400709639547244,11280.596537491874,3.411066764089881,272.1301119507054,524392.8441742861,-7.574125088411145,-4.060812137026097,-80.90293186213115,28.266929825384576,172.4140843778576,-78.57577084067786,154.74485211112528,-28.38790672570189,43.13749741858289,-4.788156912159933,-271.5308735197557,-8930.69803658314,-0.0515383992843148,-3.824420745647115,4.600109762127239,54.638925045012,-17.31336959074099,0.7369293307063245,1.7009020341907557
2010-05-31,-0.2481682686587459,0.8011543022522456,0.0158633853134698,547.8977347467606,0.1327033714933103,-14.53373174333881,18.318838079414636,-18.72574842150584,11.300463395663323,10807.459578892856,3.376714049641353,279.5642444739708,550819.4604973895,0.5316653891026406,-5.160786530331966,-82.97261066970783,28.324907171236063,174.5270564407665,-75.72317041943978,-26.859317677154134,24.02304700738384,22.88095855156663,0.3940897488683115,-264.6809690399426,-8304.03965808719,-3.678587023699696,0.0861122667669431,13.294737184226836,60.07276100610761,-93.1094923910548,0.1275920166290109,3.0775087991978505
2010-06-30,-1.2975138947687337,-3.342773415718552,0.2747028049237925,554.0656785855999,24.95031914972997,0.0,33.89952697086657,18.52506190057871,14.09946328372001,4317.1119337417895,-0.0275032197066297,276.2991150575798,564894.7576078034,-0.220180848127262,-4.814469626060902,0.5811950267936241,-33.67843565769208,179.2590425334325,49.74298468482715,407.0660436044941,18.36479226069867,16.976948400243195,0.173620591032436,-493.5662074386387,21826.14369636716,-0.0699891521077415,0.0803835773190053,-0.8207559950166861,-11209.252239856194,-12.554219606916377,-1.196248747240693,-0.2481682686587459
2010-07-30,2.63682143848733,-2.329475921420354,0.1334917213146135,553.4403497434731,44.95991100669652,4.580637991833773,10.958485139906848,33.86126733348305,14.068517371244,4388.176383492038,-0.0282373758912447,274.713451494381,562461.6183815482,-0.2023452288921527,-4.835020377334327,0.508786247413586,-33.68908570496028,179.75293100903554,106.7586488558654,-215.5959734949372,-43.53514698501031,-19.463994373729463,0.0194222917509732,6.397961330357504,-3228.3635333857965,0.0124718774220049,0.0034661161465825,0.0523373323654343,17.3882276012514,-2.319422477441321,4.0953129439352765,-1.2975138947687337
2010-08-31,-2.5867119005819825,2.718321625043325,0.1821214150734833,551.0572227986877,-2.354148845014416,8.738020885691997,-45.28484164212374,10.911297649469898,10.335838631761757,25135.61981894064,1.1425235957227753,275.49454094960714,567079.9386008694,-1.164525641467186,11.11042574554726,-7.77805244772868,9.396858018304076,171.66577167565163,105.86068860556657,-27.86867368990545,10.29798774742585,10.814388939138738,0.1113276039215787,-347.6002240313651,-5070.398300905945,0.2978297984436975,0.1068663239285543,1.9540546962276828,12820.726151854356,-109.37481670104444,-0.1010450880069981,2.63682143848733
2010-09-30,4.032552962883727,-1.9918925272154813,0.0973441152112569,556.0742031699751,-19.43552374134473,9.978066799626133,-31.866095664363897,-45.69712761213884,9.992654363116888,25129.008640330077,1.1491029228077931,279.58384544384273,572826.9262131433,0.3692512577943556,13.028708082332756,-12.833109770923857,15.11692245095142,173.0751207983401,37.43179712458976,341.63778776585184,8.830006355360332,-80.34451427019752,0.0387496292730924,42.05922716741793,9329.140792033984,0.0286385907637125,0.0159153973363732,1.9088914072954035,25.197420976859576,-63.5143616997168,2.927815864098012,-2.5867119005819825
2010-10-29,0.7913865356977929,3.695774091495285,0.3367252299546301,550.7058172511199,35.78112819456783,1.8136472874712344,36.89604710604305,-31.55845776589952,9.861513787852978,25257.84634233412,1.1521662451454788,275.8555318552278,563236.9486088825,0.3851884618278742,12.982145403093297,-12.7709086978842,15.343394073876446,171.4024700204543,36.78521651265234,364.61418543523246,-4.299562521724994,57.8808452470964,-0.0543221454471218,1.36344356864862,-14193.789534457144,-0.0462169738858824,-0.0182737252185036,-0.16716262696184,29.63733150412736,10.590993730422497,-0.2443798907070551,4.032552962883727
2010-11-30,0.8321505010305461,1.5553790985216822,0.0592015564244441,558.8924682687905,-35.86924886573848,4.817996598846035,-27.313166789131834,37.44453425131496,11.422107580610264,22462.15898781474,2.9987069935573665,272.0907261393167,568258.5518888223,-0.0134342576945813,3.073023285658353,-2.858519056825192,-10.279216196787946,175.19929563722764,41.038262491234605,558.8924682687905,-0.6810580643983855,31.187501588965983,0.3434413467014003,759.4144514333957,26922.352398493327,1.5900202990664671,0.1555564226531931,-3.152679997511118,440.63957887015385,7.568644556209165,-5.15898862406663,0.7913865356977929
2010-12-31,4.446996663486723,0.2446984551249781,0.0014636565456688,560.1608255725578,55.75819621293977,-0.4698952492527942,51.03674578934587,-27.375151619046115,10.894016682765692,22969.210790603647,3.013809365205974,265.9169770816874,570286.0672984013,-1.2177584711186404,1.890846472066773,1.674837382302568,12.598974967840087,175.69273099473068,-25.64432871757606,189.77774878433524,-6.564033773105493,-25.348192661060125,-0.0116518409752153,679.8821475130794,331.35736138001084,0.0090265377971272,-0.0105825446589586,0.994748680666298,104.88925612593084,-29.957400637789306,5.068720929253807,0.8321505010305461
2011-01-31,-2.616803659470913,2.7026098114390127,0.1782873855250183,561.6579863176446,11.37496496997896,-4.1718218161966,21.37808525254564,51.17315342241211,10.922394833685122,23112.623095958166,3.0286254130760177,266.47815518233386,569450.6168812935,-1.2034438803833625,1.8902950652900976,1.6906522093572294,12.675988230376102,175.83116962011883,-23.577189005814333,-190.7430217893481,13.306034327367058,98.90581513399104,0.0196085596659543,1.5656444627206838,-1201.3433251390234,-0.0040565187603904,0.010186864044384,0.0450612919952853,80.95785903401338,-3.084233852097441,-9.237997361591033,4.446996663486723
2011-02-28,-0.0507908142359381,0.8134488988726688,0.0160270804789732,570.6379671350045,10.954703048861663,2.2042542404542904,3.413254061525232,21.7198854230344,10.136037459180448,60795.67836941071,0.1140606449091221,268.1127451634442,585084.7009948308,95.71562990875692,-0.82842159125376,6.724377525498812,7.250080150969996,178.66946844756094,-23.8738024863148,-164.6021831738979,-21.845515006878745,-91.2750017617082,0.1223389870496181,592.1437083849303,22011.261932634166,0.4790218749701287,0.0411648414084098,-2.669924644634428,-203.30864991185808,-49.24079399896641,0.2406506306456179,-2.616803659470913
