date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev2,rev3,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,aeavol,bm,chinv,cfp,agr,pctacc,cfpq,chinvest,currat,pchdepr,pchsale_pchxsga,roeq,rsup,tang,chfeps,sfe,baspread,gma,oa,noa,operprof,first_lag_excess_return
2011-04-29,0.1700059437572765,0.1748017619091838,0.0008021634475585,-45.04732685959017,21.032365268968118,34.01194673213877,75.43694364176629,-4.476762404841798,16.614817331098266,31.95366324314165,365.6442214418974,270.1085684651686,0.0330567625677851,114.84370207431932,-3.2239410984596306,-10.159672097443336,114.84370207431932,9.436963383490102,631.5603941211318,6.936541033349443,13.899359407306868,22.493390563183297,14.945261636420566,143.30673066295424,-11.60461553531195,28.73751013209537,-4.32504389581533,1.382680186283956,2252.719677449495,2728.8324657822814,3.680726815429004,0.4651576062511491
2011-05-31,-1.6720170672411017,1.089856365508827,0.0311562218237636,52.23303387400309,-45.1954951666063,15.93135771679909,68.83860202587164,-6.152446963064963,2.226537362156177,9.55954158102992,159.99396294168653,260.4138644232908,0.0329403040332288,59.40319280843188,9.112915614348085,-5.047681777134002,59.40319280843188,-0.0086672954806146,640.5096735307802,21.843349791527075,28.80153366988121,21.33487880863056,13.92985486143279,140.0063130751497,-17.549233987674604,28.85352676869473,5.742617154611448,-0.869309266782242,2729.0253678352456,-738.7227643367951,-0.6180059149746029,0.1700059437572765
2011-06-30,-3.8601751069994994,-0.4875992198084222,0.0062321686643541,6.747503572187533,52.28696523863204,40.94905225322845,65.9384688516171,10.79108636076031,13.889832748796572,16.6660882993856,118.12540703395165,273.9179221206862,-0.0327890023466415,23.28021418510989,11.478834078049694,-1.509213156441131,23.28021418510989,-14.636351988129716,662.886690585072,5.786162766886637,12.809346955831982,22.35833470779888,15.450670907309288,139.24398402003976,216.8504781447903,74.22001373795919,-6.338904090391036,2.9312061608415725,-273.3903907010681,793.2716479554365,2.61569433564074,-1.6720170672411017
2011-07-29,-3.344908570039077,-0.6700142494142654,0.011829058182428,2.311372763853946,6.749551560655563,-57.84795242301331,64.47115950340189,0.3705831905937842,-6.148547306391741,2.2075644168943107,116.26638252494104,271.63119470998635,-0.032923787958074,22.93030406551599,11.369705899745531,-1.4808093682212058,22.93030406551599,-14.51416250200341,656.8634358414015,5.632131329392363,12.626747950613384,22.129092350631502,15.28838642187283,138.60018237744146,214.5640765506564,73.26574397862471,11.209294582219702,-0.3569673965490345,-1423.5539887167397,-784.1504943127075,-0.8577519497996065,-3.8601751069994994
2011-08-31,-10.899582655789793,-0.902357906908814,0.0214585480716957,-19.817093308547832,2.2839472751755654,-106.05388992707545,64.3951258234476,3.822540016360515,-8.492047278685032,13.750604682557851,44.50730144721732,311.0869278075937,-0.0331171753347543,29.049067682288587,33.36996180995626,-2.0511757059223106,29.049067682288587,35.03115398161394,655.9263269506405,-61.95494426839208,-18.969857147916816,21.41871471566576,-5.102125423736013,144.70274293976183,143.1179887069347,60.77706722014682,-8.065343099497593,-1.2688969758026154,9534.485978380571,10134.26423896772,0.1266281060466738,-3.344908570039077
2011-09-30,-3.965365761548465,-2.329106057260712,0.1438517864317915,-45.67320427429858,-19.457914488150248,-244.1092661950601,61.24953850453878,-1.6718655793090194,-11.299193950888489,-6.072984245652226,208.22752790791432,317.90414775359,-0.0129188601703194,42.189768544744055,30.05266379846873,-2.3292642372644368,42.189768544744055,39.13319178296601,668.5475745375062,-86.23641137880608,-25.81087586372299,23.055985586083896,-0.486562586826313,143.6996387020667,-132.76392195404694,85.38135889604847,0.5207195606088959,-3.3974838529769613,-2028.066950803157,1322.861678408939,-8.430049928109135,-10.899582655789793
2011-10-31,4.54942617075277,-2.909454547037898,0.2296577600134257,-39.06178266407591,-42.96798792170274,-259.095995567954,58.20888933207251,-5.950724687419402,-28.027583453290497,-8.011720473571469,202.9802840567393,302.70877334536897,-0.0123029071305951,40.43331099454412,28.064486155900163,-2.2114291928941365,40.43331099454412,36.61405877690984,640.2488185492418,-82.28682107007214,-24.179806072937836,22.23275156025213,0.1671854082674055,135.41887781259237,-124.75672335467348,79.91427926824849,-0.5063220312310008,-0.9585871080904802,-10070.47835848658,-5863.92200634192,-1.072258087043089,-3.965365761548465
2011-11-30,0.2240634857680189,3.927660260208659,0.4222557150895832,-127.265887903509,-38.00131863569134,-154.04745234791469,45.31523645971205,-15.027478497846165,-35.20111112027373,-10.604942780443237,295.9068305111249,444.6738803315293,-0.0121830084742018,79.38989162408645,18.84610490663613,-3.923824956615246,79.38989162408645,24.680151829595815,595.9197746328773,-22.71470081307782,13.22616189379756,19.827249703766448,21.109707427126505,133.44010081771074,-120.18261461222512,76.72351814483945,4.004967967614029,-1.6288841947849626,6069.006252073363,6194.655103718062,-3.8288482646964113,4.54942617075277
2011-12-30,3.924960330820683,-0.1034642590048335,0.0002901062637847,-45.39515631734674,-129.47018375996268,-113.2459838880498,59.40686524546319,36.830574288072086,48.92327342537949,-28.106054282330767,165.864282123436,528.9505679719263,-0.0814916012533519,108.49026492914696,17.70975451837512,-9.31617909315271,108.49026492914696,17.91713251109675,595.9910944783354,18.58828368048093,19.00976888701573,12.2572669367583,32.99493555386722,137.54936173849194,-178.62438856168126,14.724265583238273,-1.189408910660692,-0.5212837505047858,2946.5983679462515,400.9857886743266,-6.829475647742168,0.2240634857680189
2012-01-31,4.073693184012415,0.2721307048772797,0.0020063528325502,57.68126347899114,-45.469633106045336,63.10588587984757,49.940159264973744,-2.5232937999718037,-1.2772785921505767,-35.95741204831084,165.3125493240417,529.6466137319736,-0.082528518266817,108.32401342123003,17.763891458483606,-9.254521669366692,108.32401342123003,17.826710719690958,597.3076347826466,18.66708892958434,19.0941753290723,12.312308514503462,32.8699783301828,138.3364629830209,-179.06988893763818,14.706500491429706,-8.394593114162367,-0.0326681498129488,685.5373955682444,388.4363411738304,-0.1643225767272369,3.924960330820683
