date,excess_log_return,illiq,log_Mkt-RF,coskew,rev3,log_Mkt-RF_lag3,log_Mkt-RF_lag4,pctacc,chatq,ibq_adj,chinvest,pchdepr,chfeps,sfe,chnanalyst,disp,turn,RF,mom,mom1m,cash,rd_mve,quick,stdacc,oa,noa,currat,dy,roaq,roavol,chsaleq,first_lag_excess_return
2010-08-31,-12.9597402938657,5.071962182273843,38.16388032883403,-667.3620372858794,223.1738016550142,160.97869343211835,497.41752657485534,-34.31711365433711,269.0505223147814,0.0,-281.15837054602326,93.8364639336166,927.7085948088863,160.57373868580942,400.4697585855973,1303.5175881327075,-2061.948975026052,-0.0144967523896495,330.70178217501814,-72.45762648020927,7.422836759232723,-0.0016298356992283,-260.9513147548241,-1.1016983468887247,-328166.4628010988,-556008.539920643,-353.3178955704607,9.397179939513537,-2.667182048364481,-0.273163063428143,365.42811130557664,21.293999817661717
2010-09-30,27.693099951493064,4.202796349177302,-27.90606405915131,-808.5973976047869,-335.04797264162704,-671.4142282965885,161.7759988856536,-45.434312442821664,62.56196645130645,0.0,873.9000091464636,-179.10246982498052,411.2416318845129,245.40999237768236,4313.308184142825,1075.2826089293808,78.74521054714342,0.0139522054621474,716.1559042687109,-379.31206078702974,17.11174736822329,2.359359434710002,613.5582421898398,37.12546648617385,-405253.0754285008,219132.5284103006,580.8542520811498,12.732200211131143,6.899870092049838,0.7299465713017241,578.8354154593475,-12.9597402938657
2010-10-29,14.08722866317792,6.247773340228688,51.99986621787583,-830.3920570431653,-264.2940048751529,-467.6755344230928,-670.663541674707,-42.41314359816964,117.9036702368566,0.0,880.0787229244584,680.3018102595961,556.494894841286,238.5630494033297,5004.456677300504,1035.1239308843865,-238.68331157495368,-0.0029287268573421,-118.51542036511488,732.4679620733166,0.494289889840843,0.0676889295978178,-286.7886502445763,-3.5205642393900405,317494.0960227996,238559.67222426832,-295.18587324089094,-26.63310847125309,-2.9962320104981472,0.0938196700370497,-29.64716774526937,27.693099951493064
2010-11-30,1.045894112123123,5.711261263599016,21.79523101151681,-990.7076677240595,320.96970418345614,550.2044530656133,-470.6087875694708,-39.75699215694048,270.6599056903792,0.0,945.1952312543584,495.52532606613374,644.3339078176903,296.3266389703148,3012.486012890792,891.679495094037,-437.9024714104612,0.0188580565656648,-341.0143330899067,489.9744746581276,66.95597305224555,-4.555795092587559,493.29097973793614,-1.8746921112583264,1548944.9153372643,416106.6537164748,488.3207348005926,6.498729247046143,9.16008056769482,1.1218175237807344,-158.92187716775584,14.08722866317792
2010-12-31,28.74546108114076,3.016777493418404,3.43065803759425,-910.7421399359486,-143.49480448163948,-402.7248509822879,552.1089734077416,-88.88901917069569,339.92071747812264,0.0,215.485802462066,921.7300785410432,114.15990244474096,461.9850213105223,5815.346471815972,1243.3636256226246,174.69790287200976,0.0093012361592306,-326.267312451378,-301.58258211887414,2.000245354100457,-0.3002814864602099,-4414.028262083526,31.524214479746632,2593335.8932445794,1622466.399659954,-4446.459229897548,-3.023255870723318,12.376244495870878,1.7254778124502508,-49.197836157758616,1.045894112123123
2011-01-31,-16.449163674285497,6.595232939281818,37.84326841921163,-834.4807053538589,395.123894544736,751.062936012558,-402.85604873110447,-89.99232290689973,322.1210167129744,0.0,213.16356806716223,352.81357497748394,-419.6004677653973,452.2148026166916,5471.797277470178,1121.658730570887,-1127.7146369408233,0.0010816055683955,798.8280945220536,547.552160744312,-10.4681915240742,-2.4379732167450103,-14.00804378695466,-4.244037381404468,-216645.78769293427,-77344.30148263276,9.13613232764328,6.537077888729897,4.146055885411215,1.1628585013664008,77.76172053571764,28.74546108114076
2011-02-28,27.959156353878544,3.711709248836788,11.340175758270542,-840.7940892332018,225.86203320055083,315.7125583559654,755.7275123228474,-80.86593662803234,338.198504216067,0.0,230.40871243562884,427.6762342854957,-437.1011274791381,446.8576148911732,6376.718855416485,1063.668096225881,2415.01170874446,0.0191090270879277,-211.08946911950372,-634.1402948441611,37.45268585317717,2.192514172940064,477.9102344360035,11.907444749068816,462543.5728668124,292064.73849473894,487.1881568035169,4.051715385945613,11.729818105703458,1.0865174534281152,198.43876316733676,-16.449163674285497
2011-03-31,17.47337587601723,4.057870486201783,19.715812798552378,-756.8836770020215,16.910470515159002,49.46807982320673,314.7849549111646,-83.44100555172578,326.6233183977428,0.0,499.0205341912817,625.7738166817761,-377.9601497066366,433.4621041818153,-3175.290189379736,1011.7714677171376,409.20356809157965,-0.0078554920047357,1024.2472251383724,188.0169760710148,-75.17596585213141,10.245129331746766,-711.9330946240825,-2.9189209130784093,10143582.89278096,7052676.539557666,-680.3303029691342,15.674118587185376,-9.891773293384858,5.465540694185222,5.462291849443659,27.959156353878544
2011-04-29,15.734933792984918,2.9894719067038875,2.6554465390722024,-805.9982514342037,418.6085566058273,552.4389420871848,50.090454169733306,-103.45877159879971,1162.879823001254,68.75496098882395,-132.23707198319715,283705.2150832441,-68.66372378535812,409.4323400721082,-2374.183647065671,944.8868433328358,-662.9683834868979,0.0387492238841673,26.979371606822383,253.19532160967992,-87.77325171212897,14.047572860744694,-1848.2911803290967,87.40171125945756,632727.7963805348,444034.9219898284,-1908.4176261474204,3.2765532654127014,-23.82181555017968,11.01334863095289,-624.9009150846904,17.47337587601723
2011-05-31,4.304938911784416,2.223626357054565,16.57571560094136,-768.6156636120757,-245.10203846630665,165.64758863720397,554.623469575184,-104.94041181598767,992.4450094924492,-170.25932785260773,-428.688720557539,281905.4108546913,-834.5534376542951,179.27275172442518,-2696.6550539274663,951.6956473486526,-961.0287609901656,-5.786560520779904,-157.98633932301686,-135.88726502602094,-20.00252143429145,-2.266272618636542,25.74403215910752,-336.2237525603029,3152610.157532394,3365569.108084828,312.9667781838325,-25.06602913944656,-33.17714943701969,-1.6129089013820703,0.0,15.734933792984918
2011-06-30,3.383061915619376,3.509211980421096,-7.42064664920475,-861.2413165537506,416.7280818393003,289.3607089657303,166.20784464423875,-35.33687621248899,1575.3844804671471,-310.5151594640242,-982.3697080844508,192.2518419817444,671.1199996248049,273.25910712861105,4153.260267186737,860.6900473662082,1026.2537729342084,0.0,306.366118621086,323.4254254966246,-39.119759232104,-8.779316716646523,-1570.9261827391438,-0.352817472154725,2973249.2266081125,2905415.624843433,-1079.9748304469504,-27.38928506705416,-2.5997464650585016,-1.936692733642417,-225.8022402251868,4.304938911784416
2011-07-29,-12.330308620563692,2.406482992820244,-10.25368511948103,-881.0866705470459,269.6411026877226,38.74269986086263,289.5909620462635,-34.793891230689226,1643.3932367511336,-403.3352259667316,-820.1517474463702,6.049024046255795,977.8285240742088,269.7034272932068,4895.651338399698,1024.003411743047,2458.672151413033,0.0,-397.5781076878783,-366.0168463175156,-9.375271098351732,-5.924930013258539,-174.2381601168272,-0.1390098170748777,181713.30260668692,226090.3113866597,-222.52013335622175,5.870286423556891,-5.529069644516156,-1.938361937126956,171.12559966310465,3.383061915619376
2011-08-31,-24.806414857697156,4.654707433495142,-13.819296572982056,-546.1259181956049,278.87434881993227,241.529062051644,38.77135108910626,-32.342678330661855,1577.3828052125402,-264.6377414300479,-846.4638354470437,251.5533035357978,979.9155850311475,264.9236840224081,-553.0028540659482,1040.9645576500882,-493.4193217604661,0.0,1232.4394034061036,-423.09352135332097,-58.38335058805978,-0.0427034268695276,-85.312584158959,-0.0217594288000491,1853844.1077118963,955092.042306766,35.35343767599261,36.56498961595248,7.464941023199856,0.4693365583806326,310.6754986170583,-12.330308620563692
2011-09-30,-36.005600942414404,6.423415205505964,-35.837072268215834,-152.06497916488502,92.33690190847736,-107.67489054917756,240.83176292628676,-16.92683084570404,966.7585413167756,112.37831980213788,-179.44774580731777,-182.4038556912827,418.6503434585949,392.3765540430797,306.12450033563766,758.3247699786192,872.8765869631916,5.802384813202733,-9.279320305220608,-581.3203555044563,-4.399489725583408,3.799404899289902,-161.38455145192165,-0.1051990296766165,3066739.5705376267,-376926.2820844203,-302.3779714202792,8.36274791196098,53.57054044023072,1.684101237342844,562.7747339132794,-24.806414857697156
2011-10-31,39.784116089575264,6.24723078108345,-45.6456344506622,-163.37066033431222,47.27393363076149,-147.85314643338342,-107.03865383194986,18.5787869733292,1073.3301844329042,77.84739039109459,-187.46998687448527,-82.75709118996785,487.04097292146326,401.3197080804596,-2872.7915305497227,858.3533132839602,-511.2867231793034,-5.802384813202733,441.0046187940288,-552.5212657656695,18.952931619844435,1.343748509336276,-394.9559994595365,-0.0568560685984804,1088945.844583571,834617.9073999822,-649.9279688065853,-39.43423745746702,-20.50744410140402,-0.3664538710710587,-86.33572908674353,-36.005600942414404
2011-11-30,-3.8061581458804143,4.805800310469499,61.856027277981525,-409.3014198080868,-167.70027639604,-197.3999479830204,-146.55196891553024,11.801605273608011,1036.5801823501993,137.188665502749,-254.74800343171756,0.0060024166882826,397.7342103430102,389.2822545242793,3895.453752865268,987.3079054220644,-510.1083287287584,0.0,272.33500728463696,534.2328962593792,-31.403970688600907,-4.664748570582516,-72.94707750765156,-0.1831083563617417,-1013641.1304858624,-1273288.5070381165,-135.28339998094816,5.917726823780157,-0.3084818911973457,-1.8601539619567404,-109.8233553123814,39.784116089575264
2011-12-30,6.272721359404673,7.950499693938095,-1.6212401390548574,-358.9464197503611,-308.3632159549247,-517.4955954321856,-199.2517609064614,-68.67586539169731,907.7788605301783,57.79778334442343,-368.4693809524341,-136.18582787033597,-169.59421862754706,95.95470970119496,3299.203168726034,1157.4904215339818,-2341.915499946836,0.0,1644.4974210251607,145.36950466513338,-13.7394445442618,-3.08509117417319,592.8882790088592,-0.5500509210908238,-942414.9041286856,-1111920.0363249034,905.3736989882818,2.3363193117583165,-3.0410748124336067,1.0006775106574537,-180.19145053274616,-3.8061581458804143
2012-01-31,8.646057559631867,2.7683438556711035,4.257529937211966,-57.19152967556403,-453.6013597768692,-660.3118868450919,-516.6608598780687,-69.68483460970093,-28.56797014313999,-12.047674915489464,-170.0993318917521,508.7093764155458,-262.6590523137211,95.80785896079416,1582.4580208112184,1133.3180425427186,-1164.851019666596,0.0,505.14586736639467,431.9333088936221,-3.761666643469425,2.839526529451849,0.4430038945010892,-0.0988410548829046,-125882.0875633657,-97494.5236903727,22.4791322566216,5.573973529030027,-3.064662839048765,-1.887809260274224,-64.3993991150075,6.272721359404673
2012-02-29,4.4774720308885945,12.579363445053508,28.465439610114338,-562.060014884176,567.0280740892124,900.5818580793174,-661.2278239085637,-110.49323570245372,-1.9888088884328423,-52.5211783043427,-149.01042513714916,594.8389931435761,-283.07959225852386,96.60271059435466,-938.8902118192372,1728.7470450376911,1351.3750135808782,0.0,-534.0961381755851,525.7079054147604,3.528196136344036,2.432852326083077,11.84135785032413,-0.1316905607789031,493113.06872940063,208709.10782200095,-129.6794870013091,5.370675809370084,-10.497748839215689,-20.057734451050777,141.39725097034307,8.646057559631867
2012-03-30,22.42476709158315,16.346021451557835,25.029170466433552,-484.22592352602953,-8.674733540151564,-23.534934564376982,902.3766786585758,-2.2868666385160443,122.8800204173284,-35.53341847142018,195.7487651312703,380.59990849409786,-472.31909091579706,92.38866500419492,-5380.423487053827,1816.134564499604,32.01054377940818,0.0,-168.97669891713485,-490.550299651818,14.59858868748188,15.398563101402445,-183.3680412827198,0.0532727957232275,-1701159.2548470944,-2744796.159885764,-293.50601835713496,18.0888334953672,-2.985441661778424,-2.583056460329644,-56.51604882488618,4.4774720308885945
2012-04-30,-5.437049912061909,18.47159926905005,17.73127693099162,-389.9159695073351,109.88447947702169,61.94345960437505,-23.557676237212963,-93.54223420162668,117.69607229586512,-166.078962423083,181.41462259187625,371.8253041022184,-464.0560005806656,91.00026470636736,-3229.188898390685,1257.6241508859089,109.82215265878447,0.0,1263.232038899142,325.9867620136737,9.52543207874055,-9.090471289951878,-128.18835372678768,-0.8037725516866745,166222.65723340213,287233.55483181775,-120.61445273928804,-0.4785728630739925,-4.4749129421270055,-6.374726606617344,-368.5748159628717,22.42476709158315
2012-05-31,-13.826902134596946,4.695945691313321,-4.955869909173468,-547.0684215686916,80.57572153695799,416.0779607847179,62.26658469614589,-93.59156151452054,114.1270239739073,-75.27813840324164,167.60048736696365,-16.80733052077106,-283.44806839824383,89.10673147523082,-1273.4168718991536,1226.078432833691,142.3028182877888,0.0,-207.2993386091266,-175.58030530844252,-8.009408138852905,-2.187281369752068,-69.87639841115924,0.028331949963082,2145128.146238059,2403158.650079027,-89.60999201566119,-31.16273600641657,5.23819474650027,-0.6999378063386246,-77.96957616622291,-5.437049912061909
2012-06-29,27.19837550895256,23.85434785879985,-37.06326302314817,-551.8793272542855,74.2701741975686,364.6902477936913,415.4100553458714,-17.306396505613158,164.5959818381197,61.40095780393236,93.03767309005818,-182.19762037334024,864.0285956713874,103.10901949862212,1149.9230816800443,1111.443140570677,-254.23594070452415,5.800911823092236,-757.0245323664512,-276.3809891210186,-3.0178469591207886,-6.751942691906841,158.56683825896107,-0.2700559239730102,1247142.0719432086,1760700.2341195345,418.9875384187253,-21.219924459682595,25.557311312054367,-4.00386755664195,-320.8075752124611,-13.826902134596946
2012-07-31,-10.313479665239644,5.86585998702388,22.09866371034056,-437.0672531024424,321.0168301192587,257.33579103288963,363.415750293201,-42.09333950566405,95.4074111765309,16.55590512293007,65.05026302202063,-77.33394468461165,859.6968281300443,104.64947918174975,1282.7445733387976,1162.8658558480056,729.9578397694322,-5.800911823092236,-563.192574922075,329.56181807340363,-28.543919597314016,-3.9766617868861527,-45.49367553624688,0.0540671783057344,-357816.5686262697,-443120.5819969624,183.7084901066228,8.424057506649412,-16.36961116799131,0.3190651095484611,51.22433415179211,27.19837550895256
2012-08-31,18.3843468808196,6.771913133442298,4.571106401812571,-562.800522852369,-64.10210588740996,-72.16348447184433,258.90430400514305,-28.33750725445066,77.48414668412501,7.69976194227168,-20.48188766414924,329.9832746637019,754.3179643106853,104.58391064564276,-3220.402800213683,954.6809094195412,-816.7189160161365,0.0,-40.219766980178974,-448.28585009911177,40.25007884914021,0.832937266932408,127.49560632706743,0.0777681868037776,-313962.6427534372,-739704.1029579043,122.18983834874962,6.30451475447957,4.7023232952534215,-2.0640559912904592,304.5277334627689,-10.313479665239644
2012-09-28,2.469352597217463,4.793977065312524,14.606676760489025,-387.3142850463058,-183.95605244910016,-538.7263472148003,-71.97672401913101,-112.03572845955844,174.20599621465885,-70.19509314799707,62.50939304030149,176.8484910526117,70.55173902696811,100.04877463003363,-1080.3657190093593,1036.5416886567311,-180.2362860864714,5.801409413292931,-216.3692093153004,334.92307829283993,29.485285804669275,1.0883979490843585,-156.39830974698089,0.1702586243587598,1263256.887617141,1077374.4661937654,-327.4160575163296,12.96819373929246,3.772843408704091,-4.898970465866995,284.2210156867277,18.3843468808196
2012-10-31,0.3686118716364357,4.728368308145797,15.659571159415918,-344.5802853844523,406.0388026871512,323.16881355351666,-541.053806627755,-81.40942352767044,257.5700051851789,10.73569181267294,63.15955497499576,185.04178710312388,254.2463674959985,104.4307018412068,-1698.1188722386794,1832.306013592536,224.2836940894863,0.0132183442588109,-337.0911619262501,244.20158664516293,17.127098641193356,0.3344892112775621,53.971577404345226,0.0183253034467423,396520.74364574254,209700.4589611292,21.93645661864321,-9.315025528097465,14.88345088356229,0.023889790859414,26.144514844358923,2.469352597217463
2012-11-30,20.1501365488621,4.8095552107917365,-10.325608423398553,-278.4993857906237,-139.2675585972655,66.67084783561623,323.33677650940564,-53.23456720132706,331.1205475332727,33.75910270026283,143.87793812297173,-10.482761301712223,142.7472605665672,103.49547088770407,-1300.931858301111,1294.0752743088958,-648.7558243415019,0.0009994382490283,-429.62778656653154,-397.3506707177589,-2.195079381002074,-5.091184549102987,-2.431876709140852,0.0079992474164463,510668.1536518485,-41236.00668135285,-26.237894304260408,6.313657828806242,4.59154134574905,-0.4834841272955117,2.427949370782983,0.3686118716364357
2012-12-31,0.2413345732386088,30.092642620843808,4.515618653858635,-241.12912901979536,273.46349069227546,213.00232675233565,66.57078718223698,-195.8158085309186,323.471163078194,131.73663132313848,29.95400257768282,379.4236048845312,-157.80705615979397,100.3318442034396,836.442621243439,1149.0782410998154,730.5642560767214,-0.0032409868054106,642.5942731881455,435.67877865698927,-12.95535448911346,3.742295976102565,-186.32779749085057,-0.0736398157694928,-63364.82936818898,-206460.40119713545,-165.0987557831777,6.122145041656054,10.607933120318023,-2.1016598212496973,91.617872963627,20.1501365488621
2013-01-31,28.842021478239275,435.2905591001737,6.833699308214401,-404.9135507335709,50.09059661441543,228.86477299632136,213.9631124488143,-196.96690219196935,287.1433759776056,71.38735938343342,43.712943967655285,393.86596142914107,-556.1550968881173,90.2707505992812,1844.138425333827,1240.8466216263994,-1340.282075219493,0.0135677001573544,-351.3513856505938,-278.89790966764275,3.5660625809696285,0.0137790269983124,166.65940658407635,-0.0265187847527634,523975.4485104084,413525.4529708028,262.7318893653792,5.442507657486928,-8.102438124617265,-0.2206009518852596,69.76910116707188,0.2413345732386088
2013-02-28,22.094406298955334,5.692487692806594,31.56841954818317,-288.4933079565336,5.761026942846236,-150.74188099845475,228.650831544908,-671.2396686277818,225.44452931030435,34.378596127186945,7.652729827507892,500.3739789395056,-564.5731020421078,88.59345091973944,2493.3029009119555,1038.2107792448262,2718.084620793757,-5.825953909152714,-127.28873797645474,389.5332619415572,-12.846130673590778,2.2549927114551025,-422.4233359129303,0.0029330099834705,-272483.1398885846,-225032.95698715743,-576.419319083383,21.02853807726153,-9.519919098644692,-0.5505613460329499,-61.925256861783225,28.842021478239275
2013-03-29,33.12683722620464,3.564930960017793,7.490375409277701,-431.85439840368406,304.09375416486665,66.41758183853071,-151.78867060086034,-674.695443489392,66.64079874616917,-156.62870229579585,-136.05581169729885,108.53775482440876,-175.4236442025155,99.25387708534306,-3801.370114886165,4290.355972040021,-716.4466403543611,0.0,203.2184350045559,354.7224862578279,20.27063340788345,9.802090866726092,177.4972183345617,-0.0242583685470636,-5536990.643731892,-3253952.714084357,41.28329481839137,27.08338702514733,-30.070077703430727,0.9752115785752692,-187.1395617914021,22.094406298955334
2013-04-30,11.696415438227692,29.83478281332068,23.1417013729788,-559.5670898765612,-6.835812242248002,100.78303387608815,66.75155722909169,-108.67348814043864,-7.842482111441917,-187.12611258125693,-150.13672936421997,-2.372879511711801,-151.67336868440853,90.19610244259876,956.8322792156642,1189.8546178610743,-1556.6661585211586,0.0,-347.50342849072695,215.300012973986,-11.10159537906202,3.776984689547046,277.90438544839344,0.1608262665784021,532742.4171816856,316075.87680600584,537.7249242742819,37.36829824006119,-11.606628995512452,-0.4330996200211245,-159.07285817270508,33.12683722620464
2013-05-31,1.2209306808199314,68.9035996980822,9.04351154930752,-593.0065522929144,446.206663757582,469.3435332519992,101.56589266958495,-128.43070115315615,133.31665002741468,-196.6470205936582,-151.5946819822358,-375.30818224321126,342.300715687075,92.48463748761236,3359.6152680824657,1078.5622255036565,-59.64887907869297,0.0,-97.0212859546782,202.2849520537964,20.914934460173527,0.2838100574451836,462.8985667825982,-0.0909655429292719,3189084.0564322025,2778297.845552817,569.8012502597885,-22.25889538940885,-7.411805517803074,-0.556051105286727,-277.5678168544803,11.696415438227692
2013-06-28,-1.011183074815755,2.9213409257278835,16.25846365011107,-642.1297163829232,366.78330870925225,111.29368645253174,470.6508480930091,-331.2972153064857,169.20316148958548,-45.84873833478402,21.4008371374244,3870.342077457997,1063.4692043176813,128.12599763763666,4091.695141807436,1095.8540467250054,463.0268101071051,0.0,-253.6967906738369,-469.472214626858,-42.06020957031637,-7.898336313570361,-125.61146115849988,1.508561566082987,663398.4263851792,170651.18907032907,-124.11352017479294,-48.249320564871454,18.114202757741083,4.860153127548358,-145.4306635008615,1.2209306808199314
2013-07-31,42.84912060392732,10.36947922540333,-7.111053521173456,-380.61036068433134,515.2143180821904,343.122189801486,111.31527311499632,-350.7178229832368,-4.6629045590162015,-19.292247897228457,-46.0467036323605,3909.035674502972,1344.2513382700656,133.10691015005276,2792.9318598012637,1018.1185484742292,-284.8891510940898,0.0,806.8329029501779,-358.54329892941576,-12.939810047911692,-10.5821968650311,-144.6389316068744,0.054675252587967,-638977.7418653518,-544214.3649551123,-175.06380040739896,3.278011528412847,-4.801288598189444,0.1119076372521306,146.6003238291928,-1.011183074815755
2013-08-30,-15.168422541634117,3.3519307523938244,32.36155538076066,-381.1373024359611,183.95469205299685,133.52629897434653,342.9863676012715,-36.25524298976995,145.2651948705667,34.479278742096184,-177.30266369414613,4153.440146431658,1412.2487606209386,133.49703752904148,163.77697041773183,973.1918072640832,-167.6224199756407,0.0,654.754235862229,68.743580154764,19.5854244459606,0.0257348779686488,131.74777953976263,0.0057179182496547,525309.0580799878,59153.19441984594,63.86015799235611,4.12431736683115,20.00597546196981,-1.2838020632080998,480.4627019616421,42.84912060392732
2013-09-30,12.070579273944714,3.8961627134627066,-16.26627841541038,-323.870688137285,-19.54738630058608,242.09668619285785,134.84306754404116,-76.69067704687752,132.85951314537897,114.77996278128562,-172.50841869875748,193.93693353331315,752.1760199458815,137.35656388602075,441.7005157673573,1119.315951124022,406.7537822390445,0.0,206.7153571534468,-374.3337269119836,29.21405668015097,2.031264974032478,-72.77354667266991,0.0264635965500312,-677878.5049610138,-178926.9469204992,-96.97206169716084,13.510076012260512,6.510514213966872,2.100939339919691,143.9903161119433,-15.168422541634117
2013-10-31,31.102638383344583,2.656111441560308,21.864558377173644,-316.0732269478002,3.409197838568444,-105.4461176631193,241.2004604267934,-55.81854129828948,147.63257176101746,115.33097417390778,-196.9611597636733,179.14739696015974,660.9646584861191,140.69916667615917,-2070.1571121338334,1152.3601242043512,-413.4452786706597,0.0,341.51438908729506,186.5026186504824,-6.54700570291493,-0.63855602586953,-64.89290505987628,0.0107068133677072,-287963.8545656055,-132434.95368219912,-49.48939136001172,-43.42145933813677,-5.573725950006633,0.6959379077351713,-169.21895475049354,12.070579273944714
2013-11-29,5.036927877663417,11.249173311540495,24.227988009973476,-511.59875477393246,603.9234253211023,481.22280004725553,-105.70299585637058,-63.95815257664306,269.7473546728663,373.7649222839953,-52.1064533240631,113.7873004896485,471.95631788043926,139.0544958039112,-1160.2174472300271,1067.9384044708568,515.2172327329281,0.0,-430.2379509449565,471.3823622397164,-2.917148050646233,-4.151126957635359,-487.9189470029432,0.0843708869307624,411621.4772534221,-319373.7840190679,-816.3931224761109,-9.757297751186286,50.02198353042806,8.990097101856463,220.79695366931665,31.102638383344583
2013-12-31,17.392524562886283,11.78007982709568,18.29988401872397,-486.0473872025953,-203.32958105454856,-242.24761258043847,484.61517700023967,120.56586123949126,383.2013166259128,264.0684142939137,263.6969232240059,-188.7057339185621,-56.29356968602074,130.8878042947652,3793.686620517967,944.2646936893484,-797.8374630866592,0.0,-207.6480692662249,-541.0442998454128,-5.471332017442251,4.770951897753948,160.97387073055145,0.0242119725882208,1693041.1489256918,1098285.527176261,104.13587463213116,5.449301193049422,4.08978336391047,0.8885271517587938,54.54785043045683,5.036927877663417
2014-01-31,-22.0461659938533,2.267334057006828,16.462777062069186,-309.745200265649,168.18672209683604,326.5289044581941,-242.41668125625432,119.49696310508703,351.70594788370227,257.21824896665066,274.4645923199956,-232.5133912569433,-744.4548797695385,106.22323833148886,7771.105316891945,1086.6828960936934,-401.2676120403271,0.0,589.6759956724268,463.67483698949,6.992204307939346,-0.4682369767587317,110.61076179580596,0.0257583182674938,213609.4663682878,81483.1858934462,137.93117060051736,5.726712308215141,-2.7835472882864,-0.4516123084657408,73.94309873221175,17.392524562886283
2014-02-28,15.626395617474383,5.853345403442844,-20.10738411766007,-325.5162322005879,474.8570233853061,363.0358050965086,328.0774338926988,271.87154259240475,234.58507089472133,-250.08653456901132,140.01327280301837,-107.37289189447388,-844.9757810494231,105.5456381090664,8922.784906899484,1115.8585021129782,1742.0270729513245,0.0,-632.3184721044813,-501.3891133265712,27.290107121412007,2.3439968888217724,160.10469553753137,0.1730195848214455,369670.53156490624,213348.74901370704,95.02641788077015,10.089399949884694,-30.81020240968172,-0.2407691915880718,-194.44528577511187,-22.0461659938533
2014-03-31,13.58118119835926,4.195953689073852,26.99954086792317,-287.52869952387505,59.93556722288854,271.8339378168629,361.179254611689,274.8308889064164,286.0685517444767,-193.69913162636632,142.69452552817305,295.2368761112466,-1229.1744567647424,78.13207551700498,-5230.072377664887,1083.8427940553106,117.01617924890115,0.0,393.94583473360353,-249.91117593586748,32.79548865335721,9.870500518704963,1237.0956494462937,-0.0948261047893819,309664.71848879755,1143108.3275238574,1335.3865474778668,14.106139981437025,-1.0306273580339678,-8.793085413254687,-71.69629969598009,15.626395617474383
2014-04-30,-6.599739379872787,8.534280406310177,2.553729420371666,-243.9288207502749,257.06793489204875,245.26360963905924,272.76774440911424,-177.17140616436149,222.1457243729949,-187.75717446152788,126.74241702585518,324.41022113400385,-414.6634952506233,85.04710154087796,-9066.803727390045,967.960644890066,-686.4322446835208,0.0,43.35605219716035,153.41897403498686,26.37334577108618,-0.0787398579005476,261.3757800445019,-0.140481624861362,2672.923450499773,153636.46719281375,329.76337854198573,1.5078119840131592,-2.213652412888564,0.1964202204972167,-142.3930441335352,13.58118119835926
2014-05-30,0.624190983853131,3.051694025256099,-1.1335717674563028,-360.66400054927794,-330.1952847167353,-299.6742602189446,245.96598436553552,-136.33640646270106,156.18066076793968,-125.37686104148024,95.85005392188148,-98.43381629096794,41.20832284650137,85.821689235942,-11458.422228713936,1201.57011009604,-212.9005807124231,0.0,-220.32845690376143,-322.2518540274492,-44.4116096327881,-1.520165993303248,49.49347703756212,-0.0421806765570531,987452.4862700254,1326715.2377605736,184.31391112812344,-28.507987459555125,-17.64957470680355,-0.2592232508172287,-746.3452850316581,-6.599739379872787
2014-06-30,5.466844782573499,8.02299709703709,12.14232542969527,-267.7483468676213,227.17694237210583,402.7999974898205,-299.2213917036524,-12.133345154997487,206.05307052443777,-278.512166716088,138.00664277778387,-264.0457514227868,1252.228358571993,109.99207709541346,1376.0850147909473,1009.5416011130276,109.6879796125013,0.0,-43.47563980059749,375.53883606838906,-74.9481046889922,-8.698063259388583,-1198.2779118467442,-0.0039945081703578,1453673.5288811028,1485538.7878259867,-1210.4027538935698,-27.838070839017877,-14.704409354690654,-3.855218885395459,74.68465031246143,0.624190983853131
2014-07-31,-29.850255785619574,5.805556873972956,15.348136483798712,79.56851764790065,219.7014407438012,38.07179691635862,403.2858080234786,-24.528563604956897,297.2858098959656,-306.3426085590542,187.43952084998213,-204.1072507991397,1561.8652188754863,107.68421350347371,-1635.5016801058196,1187.810355372184,570.7062768055603,0.0,-400.7736815511962,-125.4902717509118,5.311273240699279,-3.4277677908833226,-244.7695625245069,-0.033780854080863,521026.80856895447,186843.02927435932,-405.64580334086713,7.705893821403507,-4.744023473152637,0.9739783104155464,89.14992095664184,5.466844782573499
2014-08-29,41.10206375394359,13.199836186979308,-12.28340076116893,1987.4387220112787,-72.83813776078802,-16.891635151821745,38.11023052193909,-45.608323113780365,325.1236395532757,-13.598582323200272,132.95603310376643,228.25194040185264,1575.9393736942302,107.95445936111572,-1725.705178702897,1162.3097903390749,-268.8450922114225,0.0,215.52287880825952,-664.7069494828122,9.77681165936042,-0.0305528545438669,-126.5557400897178,0.0992126981466539,1649830.2609124333,715387.3357234597,-202.55389143481807,8.08025382858088,16.658419518840518,-1.5496699629782,849.9189591179127,-29.850255785619574
2014-09-30,-7.964072915269884,2.246858831472296,24.670676487665727,2091.319832626799,49.859381434492136,180.00289198435283,-16.788584301870443,-34.404542247773456,190.0931236058645,154.3869910909332,-81.66301698614251,61.11012942469938,837.838894844684,114.73615774250524,-954.8623308793996,1081.9809734416451,-779.7238708224631,0.0,394.31708705220944,673.8466780056613,14.967633403864738,0.9513970275323578,29.88437981540119,-0.0853470264354641,-922587.6920928806,-274483.2134489715,-16.40955138564459,3.771347074576809,25.82756502687596,-4.998848762740693,301.4214897661436,41.10206375394359
