date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,cash,chatoia,depr,gma,quick,chtx,currat,pchsale_pchrect,pchsale_pchxsga,roeq,salecash,chfeps,beta,size,first_lag_excess_return
2015-08-31,-0.0806047310779211,2.612342873499644e-05,0.0152826235311569,0.000233558581995,5.2147915030570005,-0.2473211253372798,-0.1522201043578826,0.1523559220602339,-0.1436969255247011,0.0934451055649682,-0.5217697076612007,-0.3218404222759556,-0.0154182527283806,0.0135083500247923,0.0058826631581555,-0.0112631922787107,1.1527615474757047,0.0009117349495337,-0.0199856372887323,0.0146397104280133,-0.0689881868926671,0.3386441695224637,-249.81878088962108,0.391932554368284,-0.1333539307384157,-0.3006122052788008,-0.1091254796632593,50.99890339946167,-0.06,0.5884686564873938,-0.2473199537731556,-0.2745844000262721
2015-09-30,-0.4408844997598922,6.486732286491601e-05,-0.0623010261973793,0.0038814178652465,13.222231281717566,-0.2745844000262721,-0.2473211253372798,-0.1522201043578826,0.1523559220602339,-0.0076919666857148,-0.7547303607993558,-0.7213223274895498,0.0152826235311569,-0.0154182527283806,0.0135083500247923,0.0058826631581555,1.1527615474757047,0.0009117349495337,-0.0199856372887323,0.0146397104280133,-0.0689881868926671,0.3386441695224637,-249.81878088962108,0.391932554368284,-0.1333539307384157,-0.3006122052788008,-0.1091254796632593,50.99890339946167,-0.06,-0.0363696992867672,-0.2737870516789442,-0.0806047310779211
2015-10-30,-0.386262286096953,7.656678906226903e-05,-0.0311811174835747,0.0009722620875244,21.73054088625012,-0.0806047310779211,-0.2745844000262721,-0.2473211253372798,-0.1522201043578826,0.0994175458004997,-1.0433947562013652,-0.8058641295081748,-0.0623010261973793,0.0152826235311569,-0.0154182527283806,0.0135083500247923,1.1527615474757047,0.0009117349495337,-0.0199856372887323,0.0146397104280133,-0.0689881868926671,0.3386441695224637,-249.81878088962108,0.391932554368284,-0.1333539307384157,-0.3006122052788008,-0.1091254796632593,50.99890339946167,-0.07,-0.3416055498017964,-0.0813046011857636,-0.4408844997598922
2015-11-30,0.1694241812904608,5.114205038764118e-05,0.0746435429957657,0.0055716585109607,24.67641297147158,-0.4408844997598922,-0.0806047310779211,-0.2745844000262721,-0.2473211253372798,-0.0478238897807972,-1.1823359169610386,-1.5062419464495298,-0.0311811174835747,-0.0623010261973793,0.0152826235311569,-0.0154182527283806,1.2579880918219972,0.0074221084942593,0.0115434756448738,0.0150470643448393,0.0187199953939817,0.4591259959426097,-48.45533141210375,0.5196013498934252,0.2752457681241063,0.2523955665891275,0.026233394811289,7.717365904190606,-0.12,0.643166126671685,-0.4408847812305456,-0.386262286096953
2015-12-31,0.0024351697512826,6.742976791592046e-05,0.0055843782939006,3.118528092938888e-05,-23.909439769504928,-0.386262286096953,-0.4408844997598922,-0.0806047310779211,-0.2745844000262721,-0.452190957117262,-0.7383273356443057,-2.2253292838941507,0.0746435429957657,-0.0311811174835747,-0.0623010261973793,0.0152826235311569,1.2579880918219972,0.0074221084942593,0.0115434756448738,0.0150470643448393,0.0187199953939817,0.4591259959426097,-48.45533141210375,0.5196013498934252,0.2752457681241063,0.2523955665891275,0.026233394811289,7.717365904190606,0.02,-1.0805785843768778,-0.3860445881586276,0.1694241812904608
2016-01-29,0.0049494002314216,7.680376968166697e-05,-0.0219366946091744,0.0004812185703761,-28.28001738668037,0.1694241812904608,-0.386262286096953,-0.4408844997598922,-0.0806047310779211,-0.6158295298481758,-0.6551874348151019,-1.6954878855050428,0.0055843782939006,0.0746435429957657,-0.0311811174835747,-0.0623010261973793,1.2579880918219972,0.0074221084942593,0.0115434756448738,0.0150470643448393,0.0187199953939817,0.4591259959426097,-48.45533141210375,0.5196013498934252,0.2752457681241063,0.2523955665891275,0.026233394811289,7.717365904190606,0.01,-0.081337253196432,0.1682084193174908,0.0024351697512826
2016-02-29,0.0844915936677418,6.550307704019405e-05,-0.0594254660848147,0.0035313860193974,-28.203631656424964,0.0025351697512826,0.1694241812904608,-0.386262286096953,-0.4408844997598922,-0.7237422202704524,-0.2092535348237879,-1.5839820710260624,-0.0219366946091744,0.0055843782939006,0.0746435429957657,-0.0311811174835747,0.5023542213599435,0.0066403157137182,-0.0021095340104604,0.0144774580616724,0.0190469228360876,0.4207920939333241,19.84582228116711,0.4787585733433199,0.2034607139573939,-0.0359878755338012,0.008751967306945,8.509892804982226,-0.03,-0.1041879338309668,0.002534855603189,0.0049494002314216
2016-03-31,0.268472235531004,6.264877731468336e-05,-0.0008001800720324,6.402881476778738e-07,-13.765660275314408,0.0050494002314216,0.0025351697512826,0.1694241812904608,-0.386262286096953,-1.1406657946240717,0.261700344940907,-1.6817395788160576,-0.0594254660848147,-0.0219366946091744,0.0055843782939006,0.0746435429957657,0.5023542213599435,0.0066403157137182,-0.0021095340104604,0.0144774580616724,0.0190469228360876,0.4207920939333241,19.84582228116711,0.4787585733433199,0.2034607139573939,-0.0359878755338012,0.008751967306945,8.509892804982226,-0.0099999999999999,-0.3094354917864386,0.0050505157860687,0.0844915936677418
2016-04-29,0.2873620427400168,6.713407018474212e-05,0.0672717151150127,0.0045254836545154,-18.99980501122794,0.0846915936677418,0.0050494002314216,0.0025351697512826,0.1694241812904608,-1.5524452103243218,0.3609483991814503,-1.533195059868522,-0.0008001800720324,-0.0594254660848147,-0.0219366946091744,0.0055843782939006,0.5023542213599435,0.0066403157137182,-0.0021095340104604,0.0144774580616724,0.0190469228360876,0.4207920939333241,19.84582228116711,0.4787585733433199,0.2034607139573939,-0.0359878755338012,0.008751967306945,8.509892804982226,0.01,-0.1262646244314818,0.0833312298362916,0.268472235531004
2016-05-31,0.0202884560768853,5.787571727550428e-05,0.0091570212626768,8.38510384051159e-05,-9.384985466820194,0.268672235531004,0.0846915936677418,0.0050494002314216,0.0025351697512826,-1.4286214523838878,0.6458752721701844,-1.2935526715065957,0.0672717151150127,-0.0008001800720324,-0.0594254660848147,-0.0219366946091744,0.6172874478747303,0.0398147793879544,-0.0112618014216297,0.017049651659648,0.0095078607709873,0.6746117023390923,0.5884669291864113,0.723339375657363,-0.1383677639699783,-0.1953917468520847,-0.0094437994507475,1.1647744052502051,0.01,0.2402700023872401,0.2686728730662331,0.2873620427400168
