date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev4,mom1m,indmom,log_Mkt-RF_lag2,aeavol,cashpr,chinv,ep,lev,pchquick,cfp,cfpq,chcshoq,egr,pchcurrat,pchsale_pchinvt,pchsale_pchrect,rd_sale,roaq,roeq,tang,O-score,sue,baspread,acc,stdcf,operprof,disp,first_lag_excess_return
2007-12-31,1.0909222625263166,-4.5350608797363625,0.2237564206138845,-112.8941056775672,-317.3971125896364,18.58704253979977,39.367745319915336,1004.0325521188828,15502.968320342525,-1.6505123586570285,5.901728291382669,1451.7018663441072,-91.2251850855639,128.47972586648126,128.47972586648126,0.83440164423279,24.931009152788867,-93.09227760781762,259.9589757062799,-22.385122711574724,11.879442483240082,7.0191187249587,14.612945868042845,412.99540806726793,-3910.708867160978,2.289033039684293,-144.83071653462517,-6.783492990615368,49.023146152537606,17.13162897570895,219.0606096415709,-17.121112375608746
2008-01-31,-0.0864065492459258,-0.7892999698022171,0.0068811742233004,-49.44099399300151,-246.4515909481192,22.441113288355737,21.564532288239704,975.7825078695008,15580.112398027411,-1.6416063245168702,5.453364837439705,1382.5256432772278,-90.9494471021421,123.1499724906736,123.1499724906736,0.8292179054024807,24.133677208206517,-92.80646494082328,258.5562576348051,-19.70200987552203,11.579852440119346,6.865556436982793,13.922994078458425,402.4865801537351,-3563.731486791832,2.0443128680344445,110.5248418342008,0.7857955481638399,-5.632996830040241,-3.774767565784188,-26.93364184015508,1.0909222625263166
2008-02-29,-5.048935491673143,-5.9496067529073065,0.3901301304209721,-0.2205928215050283,-236.55288211200136,48.52838455861537,-59.993684922425466,818.4869700199021,9136.568315465543,-1.6552089964744758,12.38455173936136,1423.746652001922,-98.44839481682683,149.4813506830588,149.4813506830588,-2.8177700035574658,38.8559588229912,-100.3208002695186,260.69870549375054,44.166507346316045,11.562921677913874,12.850016103033408,27.163979406422825,409.7815676616657,-3706.73100824296,2.157146582035613,-49.458323444479845,-15.43202017718894,2.3067835042155598,-1.004962278766456,306.1636137396984,-0.0864065492459258
2008-03-31,3.2444086967988834,-2.8387990002868726,0.0889876089969646,-44.13546455214399,-259.8541299742968,-24.21632068967025,-10.562782747412433,294.96811880155377,6304.074584935497,-0.1902033823044641,-146.87894951206837,2013.4001711703731,236.4530753538983,294.7903447606012,294.7903447606012,-0.1165232363039099,-43.254758506393394,235.8529593978029,-8.2258478921753,-12.68026110827201,11.265841260089754,-2.77718034632972,-57.16335736963762,423.3451562526777,-3350.053371470968,2.0941520697046783,-25.537683988534766,-38.65379124684448,-24.992398674502,-10.747090626528106,-35.226816720583884,-5.048935491673143
2008-04-30,10.426727306022602,-0.8436296149638146,0.0078702435947667,-207.59854000062984,-7.828251674210033,12.181171073525,-79.2177212251894,538.3536131851581,5288.563651335076,-0.1885283343055162,-113.11946005953064,2093.4615386620426,977.7884970066768,314.934159903027,314.934159903027,0.350720843215546,-12.294279460413575,977.193666040886,-8.153406015040948,-201.75123016496045,11.23266890275307,17.12332949526406,-14.48452583229478,471.1855359811061,-3535.978006775149,14.122024258320245,175.39022404621028,9.99751735140481,28.021572268339924,-7.780900339733584,372.721146741638,3.2444086967988834
2008-05-30,0.92548120493325,4.104801545619031,0.1842757392485426,16.51098151347654,102.44208512528104,-6.419678670867362,-38.422224964137776,470.7470583419837,6815.579262582089,-0.1900520570067516,-117.12681221153308,2122.319305276605,1153.2361263960645,243.8430853311631,243.8430853311631,1.9435349935607007,-25.010908700987848,1152.6364878906045,-8.219303429789093,-300.972297799587,12.15227998741774,3.662727712862393,-36.93143823961485,495.8145873768142,-3019.441689368222,17.286885483239107,-133.0144742925458,77.95548345323205,5.481493214751282,1.707704984697337,-15.404970949461584,10.426727306022602
2008-06-30,-18.336000826005016,1.7022783835015922,0.0313129125829755,5.707830157181228,107.57193577340252,-4.025805472881519,-11.647512507783016,1429.3122009876731,-2579.600078788772,6.625712115439479,1.7347532953300444,2711.6164076603527,65.90893710312815,45.86404718045228,45.86404718045228,131.8334123831642,408.97765774146046,72.67516400759087,-375.9323023147195,-323.9382636792177,12.345720854609723,8.103296285836475,18.45681373120271,534.9373250725329,-4862.188692199161,0.7269310027022556,-15.960213500748864,26.689243000910384,46.16143629425756,45.91067177986233,-436.93029238479073,0.92548120493325
2008-07-31,-7.048202777181599,-8.170625377559839,0.7191842180061494,-66.3784579002807,-60.15569610314806,-6.4548322065335855,56.190690348595005,1573.7794911228275,-3128.9670621169853,6.569586453541375,1.8362761312663347,2744.0080600673123,73.77312833235723,46.31136057031282,46.31136057031282,140.70186566775888,419.5369241384005,80.48203928995275,-372.7478220764181,-335.48535375199447,12.30745979006406,8.110954215165176,18.57652545283945,537.8132333260262,-4816.81958041819,0.8232694880628565,-34.39102009741897,-0.2801599981948541,3.460756593009478,-0.1900683696269567,-2.785954441281888,-18.336000826005016
2008-08-29,8.629347718653225,-0.7064838475518821,0.0054535606329425,47.41873507416153,-185.2013748951113,-2.971809833923131,22.37453912546925,1845.55152369934,-4529.551521249568,6.470660460818745,4.553894624424466,2608.9404790712438,32.37478304967892,47.49707378451538,47.49707378451538,141.0578525185475,410.96123730580814,38.98267004157108,-367.1349195604263,-221.1225939199146,10.986035983406335,10.298780464604468,23.04311971874706,517.2399681031122,-4953.55168989678,0.8470316966383542,19.828600673045244,-11.961942541342648,-10.90493855594508,-4.34786219105024,158.57616745367022,-7.048202777181599
2008-09-30,-4.651560290277839,1.3793207857552587,0.0209156425035881,128.1471665823921,-199.21821540872452,-16.90139750962254,-105.8983064928763,799.5174020568309,587.9390642541349,1.8522727515704904,88.04780357855178,2973.889675107481,187.670923376052,157.24649826351117,157.24649826351117,2.29178271120821,276.64842516396675,204.23485423967145,126.65020289866996,-76.59271950472228,11.172287784078838,102.1131827366631,259.78489555076953,493.9939229009966,-6325.219259558094,42.77210745780439,-36.39832186361704,45.43710597928944,456.4773143549365,-5.7840167737569885,137.4760662273237,8.629347718653225
2008-10-31,-33.34507223179909,-8.871869450189699,0.8587985584224433,0.3352383577532851,-275.33310381853846,116.81102000075438,-9.424953345502963,808.6258154869081,485.3451464601516,1.8869794816610177,89.8920859274204,3067.6966702774557,191.332234489556,163.00641870900833,163.00641870900833,2.326825436808662,282.43966535275024,208.2065299456656,129.02329530862295,-76.64194101135176,11.264621615299571,104.1990115629274,265.1371260035673,501.3399393465156,-6439.576676142935,43.65823168385959,100.98746740698417,1.0045928240075597,13.898338621912558,2.627914726833893,1303.9825488646584,-4.651560290277839
2008-11-28,-26.50580491928243,-17.268642443552128,3.2627104007346683,-235.39443507340872,-474.97161997552297,72.9962921364702,18.38229427622427,298.522774369526,-2575.341730650404,1.910497392646692,93.52193259164146,3068.5749461734654,153.23315095026533,161.75212023366265,161.75212023366265,18.19965814392697,283.8590466823215,170.31775509406327,130.63134584846006,-130.34253028258172,10.906864018430422,108.83618387429496,276.5370297269015,507.254370615873,-6399.081319986658,45.84836856279168,-101.96231930505304,-12.26684023645629,23.428055628316088,-2.028022895448558,-166.2951689837946,-33.34507223179909
2008-12-31,-6.6327520671750175,-7.283857250621136,0.5960780124995835,-67.32861550589462,-669.1184295992441,-3.388425935580917,-111.32244166812156,-103.76841437463456,-121.68558143800954,-1.27757797660977,-243.65422846931415,3371.424741345867,-210.16551800495472,354.4859572051193,354.4859572051193,17.455897548263685,-109.46110389697952,-211.57843445766497,95.34136819842108,-91.60720934365884,10.541958679673552,-2.7782791172510604,-91.44416377638171,486.58821680120553,-3216.184258940827,1.7018291874578189,277.2855855313261,-93.36478100575133,34.90051051904368,-8.260073067916522,-1664.4025456563772,-26.50580491928243
2009-01-30,-11.883757597188758,1.500312914295719,0.0258809279919786,98.36877667931223,-784.6680992515419,39.30030711975486,-207.8497912937625,-101.5968456350371,115.67614777422408,-1.2570591468215335,-212.88387745016075,2983.6375707375078,-203.53981158295068,311.3014718301483,311.3014718301483,16.682528046466903,-96.04426184559634,-204.9300355716948,93.81011661013656,-93.66587274323868,10.387384981076464,-1.6572180258864218,-79.24367693086646,465.0540618679868,-3107.694776735568,1.6575554136277395,-266.08850728077124,3.53903366479382,-30.99458789309313,-8.265292484677147,-24.90234566069762,-6.6327520671750175
2009-02-27,-21.394109036331688,-7.31113945020957,0.6191570641034935,-52.43059312360011,-862.5953990365551,-54.15848952113939,-88.94068630861148,-94.63848721088256,108.75193067050544,-1.2466593762951972,-209.8501150093469,2944.9743326537277,-198.59442943605265,305.8383643034523,305.8383643034523,16.997824523946687,-94.79254780281268,-199.97315196879944,93.03401654494785,-94.9039395943632,10.40247478086894,-1.6220359428487048,-78.0264067181695,456.854633498492,-3084.887984441518,1.5356407365144076,-9.854821159120675,0.8386802477038557,-38.863481359793695,-0.8084956715135263,396.9472721257328,-11.883757597188758
2009-03-31,14.222831770001218,-9.085071541305442,0.9672059466420198,-360.3023779688624,-740.9787428311827,-28.696745178271044,18.348008913929103,347.32994956599896,-6426.209589883986,-1.2228547690857678,-200.5354945162874,20124.552239566056,-146.3401600305083,3007.5465862485407,3007.5465862485407,1.280145722220497,-103.02869098690891,-147.69255624752935,91.2575583855832,-21.0063716668552,10.264901113721372,6.026765187478615,-28.46401525234148,462.0104249223458,-3028.871301981192,0.1905083722613998,47.91696708668852,-11.819115067089283,-19.558248210275337,66.44501462434158,2496.8295947713946,-21.394109036331688
2009-04-30,29.949639085503183,7.163528262788763,0.6139317723361785,-269.0049935077875,-278.1326980347932,19.266893130652186,-86.56940612091157,407.0276887751093,-6738.260014278612,-8.062260862386559,-181.50338668705515,18238.96430063017,-36.4025987159921,2725.0345150976764,2725.0345150976764,0.7983385488855327,-95.53188549641447,-54.645020818714414,87.83818495203025,19.13417952112409,10.03433656851336,2.579946259382734,-28.50618470178795,440.9893504643493,-2696.2251076760413,0.3628812734513991,-8.281447600586802,-5.149250519981869,-20.92643625848564,-17.18046737135252,-2109.131683923434,14.222831770001218
2009-05-29,10.974585068035967,8.223935186603148,0.7971950729463426,-58.99484479849245,155.11633381735734,1.8701441986711125,-111.8390334105535,143.85466542595924,-11826.664200964073,-8.046186274108141,-239.18649622513044,21156.111877827847,18.944328793545388,3136.776209791524,3136.776209791524,3.063295181371136,-119.0447453076306,0.7382785509635017,87.6630526061129,-76.86286086909861,10.95211920635534,-6.948994165574602,-55.44660830341415,452.7840324330732,-3055.6157948080686,-2.641694878540862,-20.55728754514256,10.618235702139444,12.74110349008663,17.627255549956104,-149.38527315566523,29.949639085503183
2009-06-30,1.705197791792012,4.440094028639381,0.2255042362767673,-139.5283625405111,460.0383838504849,23.581470431451606,95.41735561046188,334.5086232759237,-14122.176826117044,71.88071843095007,-94.58119449042924,17137.69026601893,-83.84090340798126,526.2980127860005,526.2980127860005,0.2533291556936612,-89.71749252607009,-79.89108710317575,0.0,-151.86000466860108,11.27587473227765,-4.628951884633818,-90.92670375011664,482.8659954544804,-3275.7434196970785,0.0027350631343728,-1.678597289940754,36.30025901695642,59.99032115297416,537.5005959470539,-630.8318862921799,10.974585068035967
2009-07-31,8.771834706698487,0.3792127000429511,0.0016269545634579,-285.6943405776711,819.4256009673378,-0.1772472777764342,110.27807081025873,439.5794242929729,-15113.526427349574,4.751517517441771,-108.1642727859207,19518.680789158192,-84.85910591021005,585.8319397767026,585.8319397767026,3.999834290738333,-107.7898552178718,-80.84635751604421,-414.0300648174833,-300.9868689146783,11.22416645550239,-5.530846590436838,-103.37451448117709,491.7897122726101,-3042.848035892692,-0.2410087956194241,-32.17647366526781,0.9740478107484316,27.002339276294837,92.61011625522237,78.64131125136561,1.705197791792012
2009-08-31,8.354149664322513,6.594681935048684,0.4903667718589519,207.75933912626627,736.824801276379,28.459314546800723,58.246717202199,484.11586755486303,-14736.629329139185,3.778278794724247,-113.30925732424602,20099.38098537405,10.681006667957682,598.3645343110004,598.3645343110004,5.770263529880111,-103.22695461835072,17.884268896803302,-97.32564170109391,-95.00280438194244,11.329019780784684,-6.376920348578242,-106.70536494378608,432.8733999975934,-2979.107385056147,-0.4931666322610609,5.45788130347124,-9.171930855153647,-6.312502075873908,17.453907317660423,216.1651736151063,8.771834706698487
2009-09-30,5.991662861897163,2.9290635886861653,0.095939535500244,438.4678164286855,448.0119798539186,-25.058706453741767,4.998319042018457,203.6545394039369,-23268.3226081061,5.839025084108542,-11.773115407199745,3988.009615843343,84.42121978018713,170.0645513400504,170.0645513400504,42.96338036635741,404.0116506914208,91.62239137165392,92.27178437430658,494.2682039749829,11.192813139615389,-8.977987208547074,-38.64147444396138,443.705878011833,-2541.9787479765,-0.9360058706210356,11.854521695137535,-1.2832639654778468,65.12011966743353,1434.4970756574048,-371.0725822542266,8.354149664322513
2009-10-30,-10.791238991271952,3.6008519963362104,0.1439826724313776,182.4857034246129,348.73137502970576,-6.8308567309631965,87.91313604349729,207.40782120706217,-23233.03221337283,5.9800551736811975,-12.060444727378846,4068.7605516959943,86.22133463125992,172.39502071521582,172.39502071521582,44.202745876538536,412.3438759196194,93.38553248748816,97.09408766021964,504.75788672451125,11.246095728052255,-9.178845381925502,-39.43876987744634,448.75194772161,-2561.0284696218214,-0.949861549505993,-3.344722870561654,-0.0522181544390392,0.141744943547792,42.02539850798439,2.376252570797135,5.991662861897163
2009-11-30,2.242512774353369,-2.376243153282235,0.0623557360845623,33.15305517125814,175.13788934884283,-44.39721978289332,39.141177077882176,592.953253006634,-20082.127690817168,3.3511490155822763,-7.607069912632838,4161.292908595331,-88.3606891531709,201.2106535688166,201.2106535688166,5.699127215192136,377.5105028131504,-92.2326525040636,431.1222144815772,573.1696020101916,12.007750284027136,-5.808339268220049,-33.36812323822846,461.9077938613175,-3322.9401169975854,-0.8610216575402029,49.18391171194236,-11.254080123809771,-1.8387745566557212,106.21135150098826,6.418404645162752,-10.791238991271952
2009-12-31,14.25952032388793,4.856252370734887,0.2627685409522602,115.51134351319412,98.25897843098868,10.39787349166604,46.92868430853378,713.9987976208216,-9210.994239312617,2.193110179188188,6.717072420002875,1766.1958910261822,-127.52584877479364,135.42548436321135,135.42548436321135,4.9511235685029655,180.28111134835103,-131.40657591181036,273.5817494732849,228.8299049411535,11.902445367590827,1.2991596663146314,87.59178336757911,452.92165417814505,-3331.186884609422,-0.2368876755296078,-66.88134670672684,-9.934448739829776,-29.205720244829763,-1492.7595544458918,228.22080142910903,2.242512774353369
2010-01-29,-8.29160087306826,2.436482663552248,0.0660919952386291,120.49846331320812,167.64654687332634,5.65136277407722,-30.915281383200025,722.8841116542985,-8801.681078973967,2.203185184168341,6.877794033741733,1796.7346278056218,-127.905806367276,138.82840294279944,138.82840294279944,4.990503993122879,183.9170023712105,-131.7994330180907,274.4817642050158,230.00371354623357,11.943065520764495,1.317680437142027,89.49981266694412,453.4530353021296,-3355.9589950178333,-0.2491866871995975,5.469528526872736,-0.4594163640233049,-25.642124834960555,19.116540283377844,161.21920439406352,14.25952032388793
2010-02-26,2.6046649095729286,-3.108614894724536,0.1062445357341355,82.96482380504703,-18.25708474223438,-13.545878238517869,65.30830556456114,729.0807724607055,-9287.287573431888,2.263548415508533,7.201295139576301,1866.4378630696049,-130.25459753464392,145.63174711516322,145.63174711516322,5.072464707263029,191.2891732003137,-134.20437287827352,278.34378906062886,232.8908942928459,12.034928960360924,1.349513606378112,93.34851068795406,464.7920703005073,-3425.7675674317425,-0.2480212573565623,-9.575736788175083,-1.2094608543204757,33.32935193679634,38.65888866205535,87.76728773296372,-8.29160087306826
2010-03-31,5.999351683328847,3.017827298186421,0.1009003799817948,-143.73072643211637,166.08793906275275,15.94581948187506,32.28555305481269,959.3744934044104,-7336.620592164203,2.1857683540105297,-9.0641981517754,1834.2308572588447,-78.53557758363833,198.04132513009972,198.04132513009972,0.1693609867048799,-7.684359158707862,-82.51339076119032,280.6353498124518,-191.83351374596225,14.436420927271492,-5.888550182535826,-44.36003420964979,468.0837421639994,-1347.4605266714048,-0.2748748902762534,15.689623652901195,-30.47729104075345,-10.68258351993029,-616.9638015318171,189.01015973954816,2.6046649095729286
2010-04-30,6.245515331365244,5.533640140710859,0.3385659687060244,45.326334515384055,207.3287896967086,-2.116254645071264,-40.85954887623324,923.7580873186512,-7109.108837324448,3.14938090623904,-25.47463587165411,1822.196455926432,-77.61449525969178,190.7980748218997,190.7980748218997,0.3974740777981927,-17.923552616167857,-84.12512363768428,54.60344357339655,-417.3190421065814,14.37805261369198,-12.935197338510926,-52.6268677766706,466.5111871953948,-1541.0432884281058,-10.328223541200618,-12.627710309187089,-4.694521735164969,5.822372938958779,-8.950020312302456,-232.38619833952544,5.999351683328847
2010-05-31,-10.334339118508684,1.799913088375806,0.03563947016373,190.61876658978585,107.74243757796282,-35.063419824176144,40.39583824033983,568.1674782352076,-4337.0887428725455,3.1495213033486564,-30.63092626162712,1812.376338395444,-21.07546826024432,154.7865665961428,154.7865665961428,1.591018115636185,-30.257526229526785,-27.53246842621089,53.92848112389023,-531.1663487547412,14.21967677627763,-17.475564258662082,-62.552952996726106,462.9904114320846,-1251.4816224250098,-10.500117239375117,3.284675015789737,38.63171039866917,10.872075384250252,3.279007331270691,-31.42208888660969,6.245515331365244
2010-06-30,-10.892509029834146,-7.507246062234644,0.6169313004739378,-107.54502322357048,70.73671592546481,0.0,74.69994288094092,1515.769983488022,-8204.040421124644,6.406676110982572,-10.522957041217731,2138.684931048018,55.08338901302731,10.586618595009131,10.586618595009131,4.995596440383945,1.0731016224829428,66.8579495365945,-346.03634248568926,-54.826913195948165,14.338308086307055,-3.4922524431576925,-39.09282599612629,459.8578255885204,-2511.6816441838446,-0.4347752051285474,-5.900605219674411,43.74052117345214,-1.1789890078780445,51.86525913358946,-260.27458206799287,-10.334339118508684
2010-07-30,6.410748976952221,-5.191585656534066,0.2975062756692612,38.029119163820056,-112.30529417314044,-6.226248575280382,23.756092273452687,1479.8482067648151,-8271.48701321958,6.313665453596949,-10.24687758794282,2076.629779256261,55.57125671128337,9.33921838099706,9.33921838099706,4.896034841371466,0.9636004803255712,67.06056858923652,-337.85688869262947,-55.65025802052424,14.181760721072928,-3.3960627910355736,-37.815670432665975,451.442421995501,-2477.8730200889813,-0.4327244374657945,41.984685671114015,0.1185631952127002,-5.335803357205577,-12.170023986130616,-15.97352988670724,-10.892509029834146
2010-08-31,-10.40585834506325,6.014199918503434,0.4029378236930356,84.60470483650019,-92.25792997005124,4.875132845721186,-96.83510309309256,1597.2205895648474,-9330.014470475013,6.25309621102771,-7.360525876819621,2037.43458229336,36.24561563791219,15.991451489641584,15.991451489641584,3.4577352844525797,6.216223959831531,47.62919905302985,-334.73973708802555,50.31840052541882,13.647817469080412,-0.8174380508345729,-31.540014822514497,448.9436687990973,-2715.261818276084,-0.4247161676749021,-50.664940842178126,-8.603691302844213,-25.498898261801173,-8.256210115791362,12.036216208264989,6.410748976952221
2010-09-30,9.657283199955875,-4.404398183009317,0.2152436631520777,89.20721896359946,-312.0373031868229,3.469126752087333,-68.26981541309603,499.51826230951633,-11626.110031035889,6.051348178287521,-15.232223636437723,2740.8560988334502,959.7062713958948,58.26118465806714,58.26118465806714,26.541428575415065,47.23230449299417,926.4080195309258,-128.3363642974399,242.53692168313435,13.893630241455718,-3.089625130074172,15.2252440987351,473.15136865112754,-2319.1715096132198,-4.028269456849439,40.704021588222815,3.9722305581559194,119.40031632992724,105.0345261914964,-59.83334372097608,-10.40585834506325
2010-10-29,-1.6817330987964918,8.14788533624068,0.7423610035589485,-140.64045358989193,-38.113196907880535,4.737217497150904,78.70292012111491,488.3237155407269,-10972.422900021977,5.995959858082236,-15.012500464039618,2637.85772025192,969.0639544581172,54.29194360386724,54.29194360386724,26.746917567883735,47.991540104935616,935.4513813783884,-128.62213500620004,242.0676182946359,13.771995256350468,-3.013418780149495,14.453405782277413,465.7287197125903,-2318.894413109715,-3.912782440632033,-56.981097803278885,0.1970248302867103,-29.511204146100567,-18.93648620103454,-5.351040577094693,9.657283199955875
2010-11-30,5.347384572290323,3.432553425451064,0.1306514312105033,-143.06149878784765,65.98430189279101,3.995805498303751,-58.35038093850075,423.0831687937501,-8804.325753639729,5.962027638029399,-15.227785164073191,2683.739113697632,943.4345064860768,72.05523506664778,72.05523506664778,30.124365094345634,65.28569991923474,909.7177746692672,-128.58866767460358,129.62442190968824,14.211266090175858,-2.4913938423183146,16.248017700143155,477.4120182357967,-2271.2186173556875,-3.979852678573116,21.09629476911149,-16.807177613553982,20.80206034370485,15.346065566535344,2.69592710167214,-1.6817330987964918
2010-12-31,7.659187199623777,0.5393771942072428,0.0032262686762067,105.2871776733839,18.81347074732537,-12.289904388563407,108.48750594183574,313.895216056134,-7742.420913679957,4.23250113486335,17.404647112660843,2304.422632022928,-38.0556924616552,109.26220544249058,109.26220544249058,3.578200247269328,147.28607700775063,-41.09707030300437,529.5338537263985,-99.67501772607336,14.251001172782972,7.778144001084743,87.15374559785992,482.69360089968353,-3228.706842537284,1.1748132307580998,15.408297526034374,-8.981364570342972,14.6502586756867,134.24928889079354,-36.59039348248732,5.347384572290323
2011-01-31,1.983686083771339,5.984300263908575,0.3947759102083809,-135.31363270764996,274.1308171073157,12.912304241887783,45.74692339771627,309.805279480099,-8609.055109753515,4.23493908626224,17.994589754732797,2345.2024075178,-37.34724580807769,111.68204502738638,111.68204502738638,3.5972673723857174,149.99846611574483,-40.42817682820042,536.158390520226,-108.18929990676436,14.375145605621418,7.988112168300262,88.90260083975545,488.0930316099333,-3260.332922194675,1.30424275842267,135.67301679132788,0.0943599560737524,38.82913465945853,11.213011427502238,1.4468434717163916,7.659187199623777
2011-02-28,7.859788928219391,1.7970540550014136,0.0354066862767753,133.66044080037364,172.0234129066456,4.292159558711358,7.282577357873803,318.8830357080186,-8131.9465771495425,4.247763558124081,18.24739618651983,2385.672847615629,-38.31776603244087,117.38636812686086,117.38636812686086,3.6227764894393606,153.17426007426013,-41.4602881257966,546.5189035825705,-108.1612680722676,14.558133172237255,8.049785398892615,90.82855505546868,494.8674864202396,-3306.785739581304,1.2385198239777713,-127.49799894043954,-1.002375693682314,-13.3935714940269,13.717846792206274,5.183659911161783,1.983686083771339
