date,excess_log_return,log_Mkt-RF,log_Mkt-RF^2,rev3,rev4,log_Mkt-RF_lag1,log_Mkt-RF_lag3,chatoia,pchquick,sp,agr,pctacc,chcshoq,invest,pchsaleinv,rsup,salerec,chsaleq,O-score,sue,chfeps,sfe,chnanalyst,beta,bm,cashpr,quick,acc,stdacc,cfp,roeq,first_lag_excess_return
2015-04-30,-15.038186647586508,-2.407488631345899,0.0271160073636571,81.49036684571529,258.54825931029484,183.3828241454036,-1.847037236327664,0.1094339757632861,267.0843052351552,1025.3580106727682,84.4897218812443,-35.466016682092985,24.639960217096263,31.849642278957305,15.567621074143888,77.89028020772207,6303.881173053034,12.410808450261012,-10359.481953869346,0.3601057637643444,-403.47968478442885,18.59779386238648,-886.0408960758854,14.172741078109198,1.2807519044943092,8895.625639841659,47.275183034321344,-3.1387648616877186,-0.0085773938436609,2.6167022402144937,1.5473457717923225,-3.6307180775476
2015-05-29,-5.066746094051007,1.2562525910995126,0.0073901108349985,-325.7340658698192,81.31603134825042,-34.58725590837302,-97.01914828585856,-116.0032217280314,26.68882770242176,1032.5304025797714,21.32600455924524,-16.144545640930883,7.612561902777787,14.631462829623278,-150.54544061553528,15.616675651622268,6270.185479848974,-238.94633619251584,-10566.555985320689,0.4207908462496392,-361.4812907904281,17.85885058283944,-500.9733748945876,0.4615039692764071,-3.2816254095292834,142819.52050069915,-171.3155858829332,224.4055482360516,-0.008195914955867,-127.60365793216435,114.56599240186895,-15.038186647586508
2015-06-30,-6.442687104216832,2.869919085396901,0.0387678715483718,238.9701191258591,-321.49959970154737,17.88846721056118,181.2023079728112,-122.32528590979538,-60.92519976744201,1024.04106662738,-14.620842648611344,-19.179866832543382,8.92674159499981,-37.21444005691561,15369.52471098634,-2.259277899618444,6178.922221803682,-245.4002579386371,-10340.76050740866,0.3035369473590298,618.2268345148262,38.93100458108531,281.2709792261686,14.881188083898252,7.40706665865855,-35559.152226836886,-1297.8502424693693,32.48450986173577,-0.0204178190101806,-35.98920216158879,-8.63606009798309,-5.066746094051007
2015-07-31,6.17518428803923,-3.269574528507657,0.0504111263948035,-56.47778893075933,237.41568988072885,40.934659035372896,-34.131106666075326,-122.16419420107694,-60.8295651056688,1013.4328189065952,-14.155518515277494,-19.009757879477306,8.714209053654805,-36.18457164532309,15047.68896395442,-2.0091700102639023,6157.673686736438,-245.28215456010383,-9910.148834140327,0.3051115273087886,600.8823093899364,39.34940413584567,-867.2827485864456,3.741311525864973,1.3087448458043127,-2075.437061463599,-154.89304484893228,0.1501334257010853,-0.0089406181714412,0.0769243670729338,-0.5065877670448913,-6.442687104216832
2015-08-31,-17.981435313606607,3.233327525830236,0.0494137273301755,-200.1041387801533,-55.92543987753474,-46.51471934939333,17.74717477064982,61.64258020559956,-50.96548562941791,1261.0737429028484,10.989462029149507,-22.11630606596789,-4.693844582128914,-4.1811489711762455,15432.527260032786,-26.498705198265853,6406.415826820398,152.79446207731425,-10939.747512139147,0.64063644294283,565.8704387093254,38.277754468551066,-4.904344242432245,20.703006233342023,50.62450554529653,-404323.8374623195,-121.4456360411632,-85.52391946938778,-0.0022544553713883,90.07028658542211,69.23927054428839,6.17518428803923
2015-09-30,-22.852238388394756,-13.199267653458644,0.8223279198643392,-67.13911693173426,-201.64448198583867,46.25457344898876,40.88453576851966,91.72740597949132,-98.99521278321268,1354.5824501843583,51.41774542179426,-19.243799644159,-6.663091144529648,39.03123512461114,107.68561101673568,-32.73442172164447,6506.98599348901,191.09640889987503,-11370.373043949996,0.6921247013489457,148.24694785495333,50.78605679132712,898.4645322685482,0.0108097166133802,41.4208665800121,-23743.889019461694,-63.73584328315701,-18.549640479112043,0.0019758295286166,34.39033606348937,9.91221888203654,-17.981435313606607
2015-10-30,6.799318693247465,-6.566007293207553,0.2047354448074946,-86.40019576617432,-66.62236009413215,-186.29126816846156,-46.10334739289876,90.2945528545896,-98.2900376587164,1332.7221588409382,50.0221958742836,-19.121334100669618,-6.594161328585991,38.187184237742464,106.16620336003623,-32.397562913347535,6427.359942090203,187.80501443992569,-11218.526408778953,0.668906392430029,142.59106801325052,49.99877963128934,893.7122686082682,7.195681256358512,-5.659743646077459,-6757.7086695814505,-32.654583774670755,2.506647993501531,-0.0029520278672809,-2.468913415479733,-2.985265612013052,-22.852238388394756
2015-11-30,1.076000940654648,15.583972840992676,1.163242946801477,97.94801935945804,-84.1799032711179,-91.7523999169644,44.970081227838165,-5.377611922813054,-155.8581253571491,1454.8460660685384,57.11981727872143,-29.089995311540672,-29.097496591133044,59.04930475676706,-19.259880633772333,-59.42857889457563,6383.44981172682,-10.43258997334712,-9373.255552328215,0.5572804141363684,90.98007599674456,46.80009393670408,854.6302774126941,21.42708528493904,175.08380077882566,-150296.02257037244,-243.6864252407781,-140.53221203451642,0.0038429529024198,171.7598911189925,-28.21269647662172,6.799318693247465
2015-12-31,-18.671070175687788,1.1685812795062176,0.0065257999319332,-249.0639362992461,100.10485525139896,220.6110071366352,-184.13236541879328,-10.843622427637676,-123.86096451038942,1495.337341005361,48.574981581430464,-33.37068283911222,-33.49185478864571,52.18041580384383,24.65713072795029,-72.91085840205413,6426.324126825184,-22.215807256554697,-9388.256472102705,0.7059945055989514,-124.45253650371984,43.76730915377269,1347.8946538923176,-30.28893907262409,6.04854867558538,2180.621605801978,1.9916952418998333,-11.891431068165502,0.0251484125947348,25.23544814447348,0.7287082008343191,1.076000940654648
2016-01-29,-11.422491979667724,-4.591158502442987,0.1007148419703892,-296.7123032676688,-247.96544954920068,16.510926940158644,-92.19095225803645,-10.346927024828013,-123.35343767117494,1490.8016100747386,52.3436349485668,-34.61257355251068,-33.4235085181191,53.14967723563025,41.41861004113938,-72.9559077723486,6440.704210314323,-6.616936551200976,-9399.60568727888,0.6746910939872045,-134.35789588749475,42.49213883659471,1452.6252671538164,-1.3939675339065616,11.737162762833009,9091.735935565375,4.143605775257584,-3.049395268929004,0.0223002349992185,2.946811115849414,0.0965074513889021,-18.671070175687788
