date,excess_log_return,RF,log_Mkt-RF,baspread,log_Mkt-RF^2,rev2,rev4,mom1m,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,rd_mve,cashpr,chinv,pchquick,sp,agr,chatq,chcshoq,invest,rsup,salecash,chfeps,chnanalyst,max,cash,stdacc,saleinv,roavol,sfe,first_lag_excess_return
2011-04-29,8.536933808483461,2.1977063426230186,1.0085251299901326,154.67447641038348,0.0046281112180241,-42.161371991190265,120.62232492018296,120.66336639236306,41.10387113483124,57.142899254135344,191.32661879748983,17.347866886641796,55.15491990379336,2421.333640696827,-26.81197437713167,312.47553650064,991.2579402054414,3.4726679787016157,3.4726679787015904,-2.231596938233365,-14.340937862752618,57.42321155375084,8301.889790069074,-1411.620987647323,-334.7412435891745,-27.02807731827073,0.0044625958391861,0.1477272130699267,256.97045141185936,0.0712601376497019,-4.349739628283148,-4.5472642619981
2011-05-31,-8.307584917174593,0.0,6.270318038776935,162.8386703442281,0.1792524463812919,34.50087319013711,179.4340110271786,73.99885408572109,-7.155141950798313,99.15327611876268,56.95331744250872,190.6918584427044,27.40253116374873,-459.8933146956288,13.061945053159832,110.83875988819082,856.3633971776422,-17.688906707340394,-17.68890670734039,1.239865306596481,32.48165511273249,62.2847660097551,8208.182593312957,-1080.1805190343453,-199.7488794544497,-23.92382171479852,36.74545895971687,-0.251298087475158,-2357.8218299534574,0.2733511778035336,46.10382252074301,8.536933808483461
2011-06-30,-4.588310567184161,0.0,-2.8105217275544363,191.80337282489893,0.0359222179392189,-49.36420537775568,-40.09003863070858,21.53285872906215,26.00252072280996,13.34349772462604,99.73895358387507,57.2897286625426,28.07200701415872,-3030.534155010338,7.326511095709752,131.88461062315022,909.3368051674277,-3.5280984253557373,-3.5280984253557053,-1.2944077771079,27.53186502761461,61.12724049074135,10217.830248630167,1125.541829246799,1089.8959790518188,-29.384494988890367,-3.243069990046933,-0.0611525925784897,162.37012443143067,1.1652974607786035,40.90956700007369,-8.307584917174593
2011-07-29,-10.09778320217172,0.0,-3.8694291875828113,156.09585722497854,0.0683145217175853,134.90581030554262,33.04053069159668,-65.49818783420599,28.12751868247688,82.6377045804811,13.26538276707505,99.1550658891962,29.195674347239017,-3375.1780718667223,15.8247964332827,136.14575381984503,906.3769153647228,17.06135985765714,17.061359857657155,-2.2144975624644303,24.52244810475802,60.04359888470181,10155.64376631288,1145.731405829243,2954.7458220332446,-9.945981438080423,-2.9100960527297275,-0.0369913813734341,-18.585224932515302,-0.8843909078576075,0.7468685079339252,-4.588310567184161
2011-08-31,-22.1381455957961,0.0,-5.202645097445622,154.723502141017,0.1237216508757106,-93.08934853761733,-50.16483161409501,-151.67774361425444,4.755534651043643,-36.8215300630424,82.35712108456377,13.220342219417509,39.27910654392131,740.3752462763946,8.693555961208535,-63.97610496351837,959.4644447158424,36.43987943448966,36.43987943448965,-2.2477717746330663,26.111136096696452,60.09096300964048,9832.21055200598,1078.135673013497,1893.9173249770456,-2.092913408523032,-58.33415918880996,-0.1048350200941041,268.6232913129716,0.0628109343435738,32.068077809821645,-10.09778320217172
2011-09-30,-12.227952743001062,2.1800452960935077,-13.464539726203322,198.3193517790926,0.8316057944455224,-53.31695520678025,133.2220295008688,-559.2440542356082,-27.852952473720386,-50.4927822504417,-36.554375545549725,81.75958814913814,46.12038869933406,5276.458469510795,8.812029636333666,-121.34649020186328,945.3076658752824,-32.16963425946238,-32.16963425946237,-3.424649439070505,28.3678533885198,18.891476780034104,9056.11026820288,2148.61084848634,649.5196903852013,-24.91742426740251,-13.296954185409165,-0.0745229752850002,-232.98107369250735,-1.9911931881307796,102.9039178769908,-22.1381455957961
2011-10-31,24.428769666079894,0.0,-17.061022129313795,177.85297874104026,1.3467115785489037,-134.1134621118568,-89.94294028520864,-620.7748853529242,-53.25421354047268,-66.9282822215934,-49.688318745415664,-35.97198218624631,47.65725693682772,5065.430488850761,9.748072926334116,-116.41217274575354,946.242145482918,-29.54571966435553,-29.54571966435556,-3.945697803635072,27.41687725298302,24.000401651994967,8821.75299776623,2182.667598958072,-1293.4129173100523,-6.349033161188743,-3.2825967907790528,-0.0664927349035551,-78.11603267140345,-1.92263181419672,1.7288307355622692,-12.227952743001062
2011-11-30,-4.355712522746904,0.0,23.1235962386933,165.58912417208307,2.485976387553825,-268.20851238544486,-51.82016927865766,-231.10571045936555,-27.72978274672176,-172.10268546980458,-66.26484058854784,-49.19577212330752,64.30611864112596,3946.122798691007,16.35615551298164,-117.4113292467959,1077.8866812407746,32.61851351827159,32.61851351827155,-24.67011117516832,9.570919631468636,17.35148249786782,10245.759395096253,-1547.1177084920616,-966.125160960092,-56.51531231454766,-50.65840625286751,-0.0202075660716856,949.5121682662556,0.2532931862952097,-12.504781807735185,24.428769666079894
2011-12-30,-7.618683907050162,0.0,-0.6084254067870373,149.3417601685689,0.0017059806280201,-164.5146440059678,-135.32997212042812,-162.83461149302,87.55777581003643,-223.96435214516345,-175.2408476458352,-67.47312978966067,64.08236401416147,2325.091385686789,17.860194216071054,-143.69223223396023,1161.0645380640597,65.0210694126945,65.02106941269446,-28.399371486406917,2.999045996160916,6.094414231919394,10779.12798801691,-1530.6367547858626,-1166.6071428032508,67.89619466850621,7.411196596475634,-0.0187600353254131,26.63559053039808,-3.742063957109679,-58.93587537513645,-4.355712522746904
2012-01-31,25.02644481024583,0.0,1.5973671456912617,123.01684590482324,0.0117769955390576,338.69549401497784,-272.1131219395455,15.599419148564213,-26.187606545479248,303.97057181097,-223.1821548787043,-174.62881760316262,63.3426589219987,2202.760322617136,7.972551907456012,-161.4119828926638,1167.715844242044,53.27489474055095,53.27489474055093,-28.24007969764807,3.0188688612839045,2.484150362301647,10860.87127741068,-1449.6875838174312,-296.37477207211674,-26.598695510027312,0.1300258701526218,0.0246019992618742,5.701013412024622,-0.5240182064811592,-16.61868602136019,-7.618683907050162
2012-02-29,7.611564301175409,0.0,10.638174261017127,138.93393636072295,0.524102860165752,-63.83028463177179,-164.19771795893024,497.7145715892849,43.50536673327935,-7.878316504900527,302.0704842695351,-221.7870670929717,61.33237739660957,-1496.1126720480984,-10.867688663528154,75.54324278745123,1132.3050273116114,53.85986594579055,53.85986594579057,-27.5426761772692,-8.241779664595292,-16.99003788590429,9216.9869955854,-3063.2380797267547,-1732.0811353814247,-32.63840226147215,59.368519403430696,-0.0229827463401743,660.4153172518827,1.4719891767272912,-120.2338440847361,25.02644481024583
2012-03-30,15.667059421584462,0.0,9.42688147425646,171.67380909035884,0.4077224465184754,-92.31098877184944,343.8579798890984,258.97270902961,-25.18441745411454,21.08391403071382,-8.01840942887386,307.4419284557437,61.19787590886627,-2612.858627262846,-18.037174104117582,208.63126046518605,1124.4870306585997,-8.817534341489676,-8.817534341489587,9.75787345028211,-18.66743606546837,-26.73052747357047,8656.623291857406,-3480.8420131501166,-1589.4322520153974,59.86890200483617,-10.04696618457274,0.1042993313910405,-329.4583423799968,1.7019150908098908,14.507329984395998,7.611564301175409
2012-04-30,-3.4311642511159874,0.0,6.695385912793336,158.89147527140548,0.2050541848019683,325.5494804487606,-65.00533772918655,525.1110045282438,6.073093880835928,141.65112111703215,21.198266578943613,-8.06189877101431,69.94175716796825,-3676.2142913839034,-30.49156898449313,287.42132890869226,1170.2288596745757,16.7014808104461,16.701480810446192,11.651035221903552,-29.956382811595773,-10.896271076939527,9425.57756139041,-396.6769476739592,-1910.2325367837807,8.013163937247839,20.57498905758166,0.1077303971582064,367.7361373722806,0.3950036829780714,-51.060983224603866,15.667059421584462
2012-05-31,-16.71656009352854,0.0,-1.877476596606654,188.83747099976665,0.01602676171523,103.8549585983003,-94.53499337631294,587.2886059915961,-15.51150890381208,125.73347928032724,143.22003920493438,21.433057123526734,40.85171293394197,672.6691086658702,28.549234946917355,-72.44021457215185,1019.6053638007066,8.213199234199783,8.213199234199841,13.204156300391718,19.010909692270573,14.340777257429805,9775.04302038854,1216.7292974495786,-202.3849188063376,31.832048926460004,-23.336092868977403,0.0487403005309312,-1955.9556458632503,-15.102615843707229,109.04021423467292,-3.4311642511159874
2012-06-29,2.75577196061393,2.1965163598819712,-14.034011559506345,205.44383449967827,0.8966629343154119,199.1565699167646,328.57811465316064,40.949497027657536,-4.960917784164068,88.80783654215935,125.41654784724406,142.8590300884186,39.50027203206882,2320.582724676813,27.77800030116004,-32.77703569147366,911.7581805263632,15.43698737420096,15.436987374201072,10.662057119024732,20.602010962433905,2.7827103156036435,9751.300244093472,1314.361291710212,487.9965082475457,-20.345347962991585,6.500661596893565,0.0005692956573053,35.19367179305391,0.6008656024708472,-37.535971991466994,-16.71656009352854
2012-07-31,-2.4308486838950967,0.0,8.332272391817463,185.129996787554,0.3179800209802317,-41.57708325391438,104.19695627894018,-41.170637764760485,80.5128917720935,-24.46289381669173,87.76666681101607,123.94618308567206,34.025350242051324,2286.017706639552,27.443195300174235,-31.744700474187415,903.3869616494342,14.263774511161362,14.263774511161474,10.482958979059871,20.59630885946507,2.4240306823545765,9671.480697888775,1334.905948083086,1047.3965594297815,-4.373454106923987,-6.396018550123813,-0.053902293907122,-52.07597113670363,-1.0812521923699023,-0.8114716906783457,2.75577196061393
2012-08-31,12.336892693951077,0.0,1.7202139067121238,139.16817748554524,0.0135362916343705,-215.098761504616,196.3454952378733,-275.15373339910843,-91.90851329170007,-183.40353110641868,-24.50369359291316,87.9130460739284,49.3288784822162,810.4624088239607,16.470067644686246,-11.487524760209809,985.9431597652564,34.691364519176844,34.69136451917695,2.22606903660802,13.639683314666588,6.343242894591395,11072.06516542082,2384.6020558858786,1286.901659518098,5.965477584647658,-40.328608458344775,-0.7337360832461655,280.279824640681,-17.299602149184864,121.29582712840184,-2.4308486838950967
2012-09-28,1.4364407565785309,2.1847320682764937,5.50067627643539,139.67428844577418,0.1384949666711691,23.52272815184945,-42.14417580161032,-49.12853224895442,17.93958203878951,109.37192552117028,-183.1120273975228,-24.464747136861348,51.0616252780413,344.97274035253986,7.686798257053933,0.9057724620085992,971.8798433652366,-14.073522314436325,-14.073522314436294,6.0688000535707385,8.828062242783238,30.36688954663294,12107.562933735688,2504.080319914542,1413.5346325051,6.35320269937057,6.855005541498713,-0.1021409253208482,18.783321310467727,-0.9041422926355408,-5.156920765889566,12.336892693951077
2012-10-31,-6.808857456309022,2.191420811341175,5.901789687371354,141.04756161814913,0.1589430990784599,-35.518056966660126,-218.0343059996856,193.80131654737775,5.432602851159926,22.70973801164916,110.13649477151412,-184.3920800696244,53.25161430608381,286.9854194084305,8.341152094586365,-28.42796369683564,985.6378647323194,-18.0403778506065,-18.04037785060647,1.6986770366062758,8.482331346991327,28.92628348807032,12172.8320959294,2542.699635136034,1853.4615734128788,36.97522555754495,-2.0298219323844933,-0.0010868221494084,38.676328997499695,0.3569609516561201,0.0258635558278399,1.4364407565785309
2012-11-30,11.050971765351967,2.19246088323369,-3.892700099524254,190.26811747942884,0.0691146381708002,186.4199519887834,24.09012627293358,87.53619621571414,17.270270219467257,72.73668464837371,22.732795589122716,110.24831819984068,68.40006875284986,4950.989854513035,9.5418793442275,-183.1933643176008,1078.2118751777791,54.61255665344023,54.61255665344017,-11.829336493310576,11.35492874180246,12.225846145589282,13244.727413286028,2026.1129192664384,1680.435937527201,-1.3703821028660172,-55.44297263833192,0.3479978601192579,616.9992400320089,9.917795495494516,68.92994788341508,-6.808857456309022
2012-12-31,0.3797182329343886,2.1877783980457144,1.6996759316225392,137.96272224449345,0.0132047115700456,21.714686425234632,-34.66579409572214,269.2156597393918,-8.304789983708394,77.48465851771128,72.43953923721374,22.639927101580284,63.44149497689568,7800.444703994154,31.5726175331716,-155.912213526101,965.206620652941,148.8725801720896,148.87258017208964,-10.455507071097058,38.60476322817375,14.248431060158437,10810.252314586114,-1600.2586674938111,-62.01413147191931,-67.13776237853824,8.679675180743175,-0.055064356275011,-285.71842166331226,2.683918792696332,-131.82197912503688,11.050971765351967
2013-01-31,14.332515616950516,2.196050517476719,2.575912740831667,190.58438391227972,0.0302148169888216,-84.49271807368402,185.8346798415858,83.59659296250312,51.55272925475919,-51.469090341441095,78.07021000057136,72.98696475898143,64.59414702717233,7831.912279856973,31.65207400216661,-154.75045955261373,972.5284014235748,148.0186532178154,148.01865321781546,-9.822104986199465,39.00519942072897,13.9761914973199,10850.956790786464,-1764.826250791623,-1021.6725883275072,14.73490392407183,5.355091499750813,0.0135094498087049,42.64423254414578,0.7055247292143463,-4.615329342792549,0.3797182329343886
2013-02-28,0.7335191095483135,0.0,11.893172000020726,153.5666417540784,0.644658137481105,149.1847747188489,22.66189045824536,237.4281118025521,47.91336621609919,22.474243374638448,-51.36193505041992,77.90767291244335,60.3896537105454,6994.554504528327,24.455629908692828,-111.5890433645313,965.1692713400342,117.17141377295614,117.1714137729562,-23.828875282623475,31.372050059529418,16.15854695970438,10659.452892564068,-1930.9299144858828,-873.9352215995935,-2.086670036742362,4.8820069338644885,0.0004797695405671,264.28072992597845,1.1252907122893276,-18.661138466825637,14.332515616950516
2013-03-29,11.103860754126268,0.0,2.827339772500254,156.79188945439662,0.0362394380251869,-2.902198692111635,-84.31421293146259,337.15657192599986,10.445037914884487,34.26905206453982,22.697397588619225,-51.871924732993264,71.05463959755886,1961.3629150541656,-9.22601221148354,-57.94968478435747,932.573362614001,33.67205132616641,33.672051326166525,-21.696570791881012,13.219881343860562,30.36885567551897,9625.310328105326,-2409.1300926683834,-1272.0494309060914,-25.041345639870546,38.18391719699861,-0.2392949008755711,513.2335893871686,-3.9263681464495903,14.943828603090791,0.7335191095483135
2013-04-30,0.7518916727356473,0.0,8.719479057708213,199.23146106437736,0.3444990586075514,184.7627290150603,151.23457894221082,333.9233157382392,0.0,158.44692960324568,34.287899386626925,22.709880722441724,74.40973756401358,1514.2904259369116,-17.933386205667595,10.675938568308798,940.7959455598216,15.215906847849425,15.215906847849537,-22.053927867056288,2.692851207454199,41.92829799735186,9982.079243290083,-1621.0076691110464,-241.22832796556983,-6.730490751473894,9.486848444021348,-0.0184714699677286,151.4029355554003,1.1771552036400408,-139.94653265542732,11.103860754126268
2013-05-31,4.461739306239778,0.0,3.408143410161391,133.9561739229301,0.052421001552845,9.6852967166077,-2.156014598245772,376.3765665312552,16.86976053724862,37.75599652085301,159.66666528487465,34.55185006358038,35.11560713632024,2991.7551028634425,25.145586575223472,131.826022901799,791.4621876546635,41.63077448321622,41.63077448321625,8.924040426663513,34.70450034596342,11.407546210614305,10234.957309608517,-1132.291635911811,36.55738233044036,2.2006035293684363,18.144665956991275,0.1253743317683953,-1965.871840648224,3.901585783228043,29.34071539527525,0.7518916727356473
2013-06-28,-0.9167461086100508,0.0,6.117182817046614,136.9539624590122,0.1689270252639729,149.58466969477792,187.0098494134951,243.7088378771871,1.0261774496152478,116.4188598482756,37.76846139634643,159.7193781063234,33.4291266212242,4877.916689794618,-0.0808430854547994,366.27715546771634,801.8676277874122,-16.30457781487135,-16.30457781487135,8.867317362904801,-5.065705242111095,8.923303206508066,10157.1949633925,1562.1211828728958,1449.8031431117952,6.005913377956119,2.011233795183898,-0.0360761657661616,421.6711757488292,-0.5472757677201088,124.04699326678552,4.461739306239778
2013-07-31,-1.6272780110244125,0.0,-2.678415788206794,161.58512906368983,0.0323353921822692,29.845077504887467,8.57947368081301,219.5198422245108,31.606424656497826,45.455218568300445,116.75992238995951,37.87910848098647,30.555871907015145,4911.057408973158,-0.1220123120007108,367.1232436476057,804.8404496413744,-15.97566452175442,-15.975664521754418,8.828155107380173,-5.220573151396532,9.617231750733549,10152.996596050114,1546.2200151086677,1744.392645056182,10.99890637656432,1.1751055184231518,0.0026712381457176,19.822888677163064,0.1397355016863031,-6.9097963321380576,-0.9167461086100508
2013-08-30,-1.0166382673222951,0.0,12.191558275739316,181.29695821411883,0.6700670381842774,56.308954515942354,150.01040853815175,45.2192927535194,-0.6095160493181511,81.55930779986645,45.42692187757456,116.68723723923073,42.11553032031876,6242.618712697789,4.001453124087727,-60.25821032512864,806.7572993282815,-5.285200940906343,-5.285200940906275,3.029678408177289,-1.0584121920062994,-34.78714061793076,10096.712988211064,2569.622432610917,1005.9060511614186,-1.517620742557142,-37.45059058692698,-0.0115374087520647,89.4842675677728,0.9966834519185852,533.7171898096201,-1.6272780110244125
2013-09-30,6.69733871508023,0.0,-6.090217083620405,169.58953631585663,0.1673224840849889,-18.33376264203131,28.103703995782844,7.843861900351737,-22.11457752983918,-35.61019222540635,81.45577050162721,45.36925364956471,44.37816030271432,6516.395213138665,5.022720987627339,-92.8720556272718,810.3936124781801,39.89774528746372,39.897745287463806,4.773395764269572,7.628401467989743,-28.00466251534132,10484.007569465284,1706.1143365203218,-49.48036324688872,4.84849296999522,-26.49855903111842,0.2498521111621547,-130.90119780546684,9.835176764521307,-184.92778289256967,-1.0166382673222951
2013-10-31,13.954552171301405,0.0,8.202895710896513,120.87935287476688,0.3035623109372179,-8.07602918477729,59.461469849189605,51.04160923062686,-4.021185203156763,162.0363916422045,-35.59210418262656,81.41439539609092,45.38143830030951,6810.336575011981,7.594890636621048,-123.28582581525644,807.6768165983361,20.669773153210496,20.669773153210603,5.619541617412426,12.38991735913002,-27.98551696424476,10349.874100406149,1766.4882724853885,-292.94997769622626,-21.50291727372684,3.9801138849621225,0.0574798548848041,14.88060879697332,5.126710853564532,-9.845901449661312,6.69733871508023
2013-11-29,11.408900360218372,0.0,9.096081553947778,209.22943964002812,0.372484415281207,-11.241411446134814,-20.064099679696064,255.68539379697944,-26.13958684068653,-81.34302117361939,162.72632032936275,-35.74365047085879,52.50896437921898,11240.411060328925,22.06096996283727,-157.62906489280047,1177.0895256377378,111.47202964353409,111.47202964353411,4.690848901766404,8.69563145832133,11.401158175725904,11648.273666262625,1332.907850787816,-96.47759222793776,8.410833844805495,-71.51704973707501,0.1990585988196542,853.5484991086942,1.009831769909752,-132.21058504165308,13.954552171301405
2013-12-31,2.147528038527041,0.0,6.881697072677868,233.90870165922004,0.2120948833198991,95.00223808841396,-8.813241372219833,422.6517875961727,5.378739623490921,110.6480495743605,-82.1456618359743,164.33199909131775,53.530925350468905,9906.20713030569,25.89077539151134,-151.7920392554665,1132.0814700745427,133.32062033069255,133.32062033069255,5.352373150292289,12.87950468627823,-35.09969207310627,12683.035127948377,-2637.759175962612,1633.1220471279782,38.04920127568147,12.712457474933728,-0.0603419282055477,-146.20667341445096,1.6135889530074508,-467.928436036584,11.408900360218372
2014-01-31,-19.28392912693617,0.0,6.210692023274875,130.53983723047216,0.1721134211506742,185.3130408729008,-16.31005381272297,472.47056307183465,6.387321446406407,123.36444943072593,111.48512470294465,-82.76711057102648,48.92442263845041,10093.671983434362,31.769907595643534,-197.7871516658201,1103.515615627642,142.4082606314307,142.40826063143072,5.245537275031109,17.3706603006899,-35.81294235327733,12533.791062592984,-2803.0459980619507,874.5284481716955,18.2335932999311,10.79010419014071,-0.0070177253593626,-71.66803831358266,-0.248754578382659,-46.059032959874855,2.147528038527041
2014-02-28,10.583014209351484,0.0,-7.573525069848156,160.6271735941875,0.2557096994113629,164.27833084683704,96.50257655965709,98.8774506036297,-44.33486649313504,93.00150773933488,123.56888000381412,111.66986972502356,38.10918576213335,8466.131484000074,30.009003244966596,-70.63577710782988,1073.2430723674663,147.57968918894048,147.57968918894042,5.343680675752639,13.1999256081879,-60.09486815714416,11594.59986746668,-2831.0477791250623,775.8273123512387,-1.451947937765567,14.151092450297597,0.0045824118320485,304.5912221112221,0.0529949989025197,-0.7018088237161919,-19.28392912693617
2014-03-31,6.17582484264284,0.0,10.132726520413458,141.6469533584734,0.4605452170128052,28.976905038467173,186.2549384960445,53.94667385862498,-9.063157650540251,82.53979586845257,91.79590064812064,121.96701868341977,45.5809148670238,2204.152131188269,-2.200864708563317,43.38361911406607,743.0681277437818,198.7648252055128,198.7648252055128,12.236626381982475,-9.086559988148924,-14.515847751678985,18739.85554853673,-3089.996236132337,-1098.9278483875771,-40.67773326965795,25.01358418794445,0.0984358022874363,59.35259735330237,-1.2410177048699609,6.314717232130334,10.583014209351484
2014-04-30,-18.39777999048776,0.0,0.9602385066128812,211.05961855051115,0.0041201735402124,-274.2750462256075,162.9918005699434,-11.165094414830923,31.320826872532752,-101.30191240737032,83.14636227077239,92.47048808340556,50.05455767034274,4477.3154061554615,-0.3999923729423322,167.6300159955909,741.3227833238908,173.64318394389167,173.6431839438917,12.302607224138567,-9.276263707823338,-20.95618023264694,17288.65884277421,-564.1921105218697,-910.9773147098964,15.323059088268678,6.570569574946831,0.2211795064640425,-12.419278423141805,-1.7571067237616944,-17.73683010553421,6.17582484264284
2014-05-30,4.965308513209965,0.0,-0.4263180817418991,168.32460190460515,0.0008107748355434,139.52555249623254,30.26431346965296,-270.8250326887211,45.61534863478436,136.9067380141314,-101.70165078819556,83.4744586653594,26.662401513354244,-521.5963898788586,12.468955990162035,169.84823866461426,677.963022666231,2.0608993216908527,2.0608993216908686,4.221843376518552,15.252210663804975,16.351728638264298,17968.502946047858,-59.65288863555125,-1064.0854334182893,0.1470998500059295,3.117522669875825,-0.0803353500419592,-1326.5378337562615,2.6178538499823247,-15.534317230608252,-18.39777999048776
2014-06-30,-0.9578511468935478,0.0,4.540356299426335,143.26594297318798,0.0925809961917354,100.27946655486214,-271.50966147872253,63.78477332125316,7.544618091863508,12.76346488783702,135.20045459842626,-100.43413216488403,30.22366288885934,-2059.015922468077,10.643655775648064,96.48839308399708,621.7931698520523,-5.045603200552538,-5.045603200552511,-4.024899561132566,14.960141035907306,-10.966004196834351,10857.940493081684,788.1024631891238,1257.0639393508663,-16.847832155424157,-1.4173025420407157,-0.3561939416548099,14.273771406650669,-4.619670322926581,89.73532697543212,4.965308513209965
2014-07-31,-15.414521482166814,0.0,5.747857604135037,141.64716598569058,0.1480947460698041,-229.36837950063293,138.35422313452963,-86.22509338955157,-1.469861745199084,-5.674592005692282,12.802787149446706,135.6169862919896,26.262282642385607,-1964.4168014482148,10.53574768985547,97.28306617976624,624.9661775531441,-5.632389390463111,-5.632389390463088,-3.959729326021996,14.799629745432556,-10.72145492300636,10859.43823442292,844.6652052406569,1145.240436510195,6.590037708328907,3.6388557294199018,0.0456911693852211,41.5853632695198,0.9989919270896904,3.664304813945961,-0.9578511468935478
