date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev2,mom1m,log_Mkt-RF_lag2,chinv,pchquick,chatq,ibq_adj,pchsale_pchinvt,pchsale_pchrect,roaq,rsup,disp,beta,chmom,bm,cash,rd_mve,depr,quick,stdacc,stdcf,oa,ol,currat,rd_sale,tang,chfeps,first_lag_excess_return
2011-08-31,4.8898082854142695,-26.16838058485676,735.0017219485652,0.6222979246252943,47.73949399957136,327.70949953296264,-211.37468050869683,-35.114268309487706,999.0198590295078,209.5257466203647,138.22113963249848,1058.3415301072937,434.7701978839872,140.55900219069756,23.24356300900056,3288.57318905961,-44.61220535994448,603.3941491799214,-93.05182323814006,-1.2519804684864653,0.0035411219121841,0.2890803214960442,145.40856939925288,0.019253255446598,-7.90706073815727,1365455.066544354,586702.5715024918,345.5905239612548,0.0365662038225416,-9.007549606466457,-10.707484428409316,-8.68711141768583
2011-09-30,-43.10396550820423,-67.92227476662629,729.4841754951765,4.195060389470484,-105.48341855923772,-116.15632194505793,-291.5902316129871,58.232606713122784,-82.46883687165878,271.3101005366246,-168.02038448055174,-3905.723750173722,-812.1668983467837,124.45657288526472,242.10786386819544,2502.345453125441,57.07095935447183,-1472.949292317151,-81.86862628471317,-52.92646508608129,0.977121609297378,0.0028625246839908,-465.5555137711017,-0.0163808839892389,-26.43020013097555,3976205.612801969,649950.1598610729,-222.50072856107,1.101158221959632,-13.554551600345803,5490.572471109961,4.8898082854142695
2011-10-31,69.27666567136492,-86.81195242239012,739.3256547136764,6.852500430369674,-137.28328919795644,-784.2348016453356,-392.8172530856425,58.25705488643913,-82.26645535839762,271.18062712518383,-171.03328417612238,-3918.927645862181,-814.4068390425174,124.6503912835416,242.0962866304344,2648.0794093747,-38.681292559992016,-1577.829202032704,3.4985600837826496,-1.333655909152526,-0.0053136043626271,-0.1304048837397715,-6.320557764211117,0.0095654567839078,-4.17983296778857,236985.8412927389,91244.04977717996,-4.761620108038187,0.0276516197972522,-1.676219695816144,-21.023204459263525,-43.10396550820423
2011-11-30,21.035756028032065,117.89406770904051,673.9070005297124,12.674579919663412,88.94798575420245,357.18247920444435,-1014.5376497644328,57.106982628343566,-389.2918766309563,315.50590553735367,77.25596775940252,-2760.9598925363293,-236.23698946710363,140.46073548616536,234.27711357402413,2210.6393083985254,24.407942773930813,236.1654823258773,84.85001565624952,3.556960181192096,-0.0398848038178978,-2.3081092916567343,-355.1189561195406,-0.0201821138504305,-10.47934267874018,1152726.6911520958,847682.2040160894,-303.0897632212764,-0.0818542705441656,-29.627366952510783,-4.899794092271804,69.27666567136492
2011-12-30,16.0128642161348,-3.087509237102116,731.2528625390431,0.0086571515399803,-625.7389221639276,800.8438504058552,-1307.1759223682811,49.16526525688735,-13.769254123832235,376.91687021494886,471.74645278566567,-537.3238445449146,1286.492458615645,158.87280738249936,164.0461621891654,2720.342134043585,-135.4529335198181,2858.6446398228063,587.6703589217486,38.41923154464792,1.1733098342250234,3.9221309650212106,41.13097647362338,-0.001568802013165,35.79735649056295,3096476.9844689965,1947931.181187928,110.1433153577018,0.1021590576521616,74.77712027804955,-6314.640294388005,21.035756028032065
2012-01-31,-10.797373347974768,8.126557855652896,594.1671472612579,0.0599151146134918,1041.9947163243144,974.4671137782236,1783.609377414361,49.26660888629916,-9.202060116116844,378.570495276649,474.2982074659191,-536.2163650043724,1288.4929495432216,159.31317634012711,165.38658953084104,2629.473567593712,22.69130740879291,263.85629405242435,18.923536368491117,2.203676798689628,0.0633057767188667,-2.7389088659900267,45.31906118614461,0.0225719107371249,2.989437959365432,112695.06967407464,12235.202425330875,59.01427112757665,0.0887128252766515,14.390745986661386,13.577008528716306,16.0128642161348
2012-02-29,10.65678857552166,54.35279999751263,616.6260017571078,2.6777581601666505,306.99825896391144,1416.3797668664556,-46.60612774695423,40.538553721056,-226.2759375411813,453.19357844695577,196.5724738315297,-551.178040663684,837.45890235614,154.34283557046385,138.2959937502127,2584.6273688380925,30.07756909418913,-992.4363312901304,-96.1575117395878,4.326562158572813,-0.0013993212634519,-1.5375852217161423,-131.0227800003322,0.0029768291483298,1.88538183244998,4497996.399047196,2807439.2465156466,-217.74523203981155,-0.0071722663199498,0.392064743940864,221.92520832609532,-10.797373347974768
2012-03-30,7.276830704864798,47.67953912991845,628.6700052456765,2.062189749177584,257.5803025868692,544.6677066717807,122.3247025222448,-1.0200963353967416,-175.75580853828964,568.1874956429905,-934.1801748529888,638.527619814805,21.354090342004127,111.17666471474853,143.66675276408554,2706.6183932483104,-23.95624472631528,-815.0515508110639,-798.7252428162374,-52.42568882685089,0.1748406257882453,9.765726370439069,-369.3331808373878,0.023484402971257,-3.1186155791112924,3523616.315914929,3902132.804198399,-517.41786974149,0.91511378657965,-136.38915293239097,2156.193827795797,10.65678857552166
2012-04-30,12.565661228074507,33.78102513645641,605.8757599078399,1.0345842138681045,-184.8172491004679,360.1723147488649,818.341103381679,-0.3606833662670295,-449.0611286349796,592.514458509206,-995.7792353640114,577.1112605283388,-114.78903563029442,108.84345837562635,118.4127775590722,3521.056251256047,-0.5469211664719751,-1876.2206948879343,-46.67682383516694,18.84252050278053,0.2387276897222752,1.0941114027228591,200.233555106126,-0.0067400485607951,-10.086418726440684,217616.39531588557,80048.90224276483,204.0231086998865,0.3455311400394327,2.8140559020012006,2761.121840932501,7.276830704864798
2012-05-31,-30.23533174425715,-9.420523602298903,646.3067678751391,0.080416707872485,171.747524855817,303.54226612809896,719.2549407512414,-14.429943422697503,249.0221556502977,655.5203063122763,-415.36696775012376,917.6549455240636,-199.02719350981695,117.5559571549612,80.17264992118317,2829.741013195389,-7.000345550910083,-605.1631784750111,81.7675919940666,-10.99570597576968,-0.0170542744558939,-3.1771936262759084,163.4513796240699,0.0072512311705477,-28.008633472945007,3214789.871010601,956369.739041239,179.66001345999393,-0.0041074417697064,-6.600747299606155,-98.08634944974278,12.565661228074507
2012-06-29,44.9635990350728,-70.60643299177056,589.1682436387184,4.511195613563572,119.9759082701362,73.06501618267357,510.7360505602495,-41.06995116742249,312.2197243200334,277.01387722354286,179.61946968150946,1469.816192279865,128.33907150887904,122.8421957027293,-191.48285223376183,4652.646705218032,-0.4681172545244862,-347.0596946291498,203.32949163938792,11.404476749915318,-2.3381796199572165,-1.730396249697435,-10.658110641310486,0.0936944076295578,-36.33640936759525,8819963.959692776,3010772.189337209,39.64860128818327,-0.1824819315351629,39.806255704155774,-4174.7562953186825,-30.23533174425715
2012-07-31,25.13367852391055,42.0894102894422,686.6063538456881,1.6062354826548275,200.94250756444887,576.5622644551598,-141.84028074013193,-41.19694521251799,321.1413984024192,272.443815415847,179.7734017043645,1510.4103039402607,140.71114498486585,117.57619010753244,-189.6169964374495,3927.319999915463,-0.9087029266000854,-388.6579282677128,-67.2903678092589,-4.562729621431004,-0.0360844287449889,-7.637570572362136,-109.17841447301362,-0.0635879317918064,-11.333107276438795,-390280.5308648944,-135072.69928961992,-129.80580406065928,-0.184688781274783,-27.500196083725317,-148.19590455704247,44.9635990350728
2012-08-31,-22.855912484526595,8.701469704383165,600.4422130589378,0.0684715029372691,-410.6784088145658,865.6412305795845,-1067.045253350988,-14.226186562136991,300.43564904024254,518.4415177376775,106.97564002144618,140.82757380644375,-63.679458145815744,118.60327590070436,-151.11824902400704,3694.584357768451,-4.559392646826268,628.5914721717802,81.69868389113981,3.0855389966562257,0.0059372059077584,1.1156722808058817,172.90997002082258,0.029662125350411,0.1806886781890853,5931878.959910333,1326321.5752498806,380.20881480960816,0.0299572832266488,31.33780243583078,18.133844904707985,25.13367852391055
2012-09-28,23.375349746649103,27.891597153863948,660.7217645673938,0.7022492552012731,673.4701437117591,305.51671912448444,639.8428459604178,20.197142640770597,-274.93458143469604,350.9910793663615,-179.6741392039528,-2107.7946446974006,-899.6744151373721,106.89506805427722,-158.65589264854765,2189.0946041037087,-6.881682055220608,-764.8228079844262,-150.05997536136783,-30.0423365748905,1.4995720261428154,2.701301367797271,-937.950088566542,-0.1520858345983597,-3.42469845310302,2695246.997027636,-291416.596762538,-1024.6073843306658,-0.1881216860649015,29.163973076640104,5667.692545970263,-22.855912484526595
2012-10-31,4.89696970965281,29.78884244594176,698.007310355112,0.8022534158493194,407.4804251914113,1061.6695181601488,131.51416454265498,20.091940821954868,-270.960980557827,349.65985486535465,-179.95569919422522,-2101.4089276588325,-896.391795643779,106.6962902911652,-158.25798002298035,2197.513879899654,-21.3288465509072,-1682.2167861870134,-30.278477922047387,-1.18741749237995,-0.0264123100916573,-0.8382160580787854,-37.71004709938279,-0.0019940190516116,-2.303861850714497,-1552000.8570804,-593277.4473274946,-44.471092621737625,-0.0004434549591252,-19.793027317319684,-15.557429485309058,23.375349746649103
2012-11-30,-30.698667339602668,-19.663987267273,839.2108128327953,0.3491328204653874,-361.1701838996331,494.3988776455576,421.8283928634643,16.541807497668415,92.63330012527388,337.3969799366809,-76.02331891792097,-1162.3086677068773,-609.4427099522064,109.0007545343631,-145.8546856017887,1956.774818842097,-16.59901868791883,109.63162148958196,-3.070897368974329,42.41309216094845,0.029076698701417,3.1466304888098198,250.7654213971855,-0.0680576625102062,9.09511001534588,1822367.88921988,643457.4745476842,372.3342134684208,0.0455951525308311,60.86713022265758,-150.43774314570965,4.89696970965281
2012-12-31,6.103989782417478,8.608197317070662,680.4417247349838,0.0668767266719184,346.11700055410927,-381.86374064681536,451.6524345495607,22.94057839924816,1164.4747221781531,551.6085180264347,259.71751719787324,606.6777691904405,179.74347228847896,122.05562346471596,-107.54799789039131,3451.340678898382,5.452176710794333,-1282.0105717554743,-29.43096781849817,22.505550455422508,1.3676998650369834,0.6737180912497251,528.0012404084973,-0.4474222100939222,27.823424679499908,17188309.600955665,5438611.036999017,548.5808985295189,-0.4581491350653479,37.13723134671,-6090.482288137997,-30.698667339602668
2013-01-31,56.98131411764675,12.971146881069664,781.3050376108852,0.1521483328740819,103.07119919006831,72.1077674271399,-296.59721295201194,22.874519978811666,1108.3507952609737,553.7126403218305,191.52185197942623,587.4661080044248,188.26831928302488,118.59828736014948,-107.3695001907246,2503.273371793628,-5.592404301980878,-2404.7400502006867,-25.652219423460338,3.8846607542081415,-0.0653116012901988,-0.8219674606889384,-89.47419960696425,-0.0237670030489796,-2.338107696106136,-1783460.18940109,-722120.2570382357,-111.34741831679275,-0.0620012511747996,-29.081494211929567,603.667567066364,6.103989782417478
2013-02-28,23.89908840212432,59.9757023497352,668.2469860867702,3.2509262096633296,-462.5492891243829,593.2738484792444,129.93083557465877,20.80233181884226,933.7189479238006,557.6170694411242,72.53007348383039,848.7660429381017,108.54661947773322,117.8209778925094,-85.77149384864903,2993.898722906452,-3.331895924203195,210.0696750861225,45.49336341723574,-30.862369618479647,-0.0693684552046907,-1.044169084961453,-60.28308088659833,0.0060782652217574,0.0611126517359252,1931765.0233097672,1010488.3662315756,-75.14842323413177,-0.0525203087728485,-13.682194504727704,-63.52586768951369,56.98131411764675
2013-03-29,52.4263047363529,14.23025210730842,653.8905845796579,0.18239630918839,90.97176091780253,858.8845569371776,197.4862067477396,4.291275311752652,-670.2058248430085,500.6309607902409,-657.5645335597674,263.32258808992685,-19.754809316503284,95.19328409447628,-0.1442556170641682,3369.319950336288,-47.73420564102145,1332.1924002315636,200.32166781950943,-97.0431195999344,0.6968430694829268,-1.365706589899759,-861.2849215649767,-0.4471536823453257,125.06083866548238,8641417.629702628,4552102.109389991,-928.1319705463866,2.973455900797629,-46.341331658413765,951.0630210727102,23.89908840212432
2013-04-30,48.40581952601561,43.9215303305886,657.757216074777,1.7353015875546745,871.7834301287819,2158.246209278276,914.9697899260988,4.7870853255776336,-528.2488564006304,504.3892139923632,-663.2970581029796,496.1206500322738,161.43348133822218,98.47900792648004,17.081141516895276,3803.7968560527343,14.233694529518004,-367.3960830572414,127.15377373068804,-2.5487219210933745,2.8755253618564103,0.2325388446585918,73.3256081667696,0.0070745487100953,-0.1437577389970101,707137.0570305586,259343.53645928204,80.83646816337568,-0.0798291015117538,16.314034714905574,2966.382211063973,52.4263047363529
2013-05-31,-57.75508341501772,17.150893729985288,663.375845660049,0.2637996465089079,369.7820136149037,2841.5113615238333,217.718658258068,-20.865053550340136,-130.9329882168232,409.6293863666782,-819.0586602076653,1103.8344479440923,-905.7337112774156,96.96930091860504,44.55978926822312,3183.4839950887363,-17.40218139577223,-3009.792094840216,-270.7821416726165,8.581915203406652,-0.112890281093807,0.5027349273643722,346.1902842572108,0.0244942935842908,12.514797514380916,2490280.477443099,14195.476588726044,187.63979951306828,-0.0627760366125862,76.89693779671416,147.37280558877706,48.40581952601561
2013-06-28,-5.73203473926994,30.87914181490727,697.849577706715,0.852732659053517,840.9253588187254,1052.3638359670572,674.9622448615225,-64.62008001856302,1175.4824406637888,51.89113328841957,380.1821166449288,3004.286354071376,-1279.6648629641295,124.68706904277946,114.3414858184216,2730.6069146429268,14.295185616550045,561.225579349516,-684.722612097421,6.963931442926821,-5.353987746790558,6.3324498691971485,291.0077650690528,-0.0111070631232208,2.9574784706112496,3367441.382468641,222545.9502465129,99.52705476958,-0.3482776377536272,70.06550594823693,-3498.5222174420005,-57.75508341501772
2013-07-31,66.70456672893675,-13.456660176184938,721.9128811199031,0.1624566231189157,760.273146783235,627.3750568273227,261.02920609925667,-64.50414651603609,1137.8302552537216,48.648244097168586,372.9913026611343,3005.102202060447,-1252.756872643086,124.543064586835,110.69426019574291,2468.1084057432945,-17.179303977880465,-357.9085392857278,-79.87412979738292,-0.6800822149189116,-0.0167047063693885,-1.5658945955815111,-66.49831713551248,-0.0009810247653012,-5.602090892723936,-3843595.809986711,-1433372.094300181,-82.19145406718599,0.027833269528493,-43.92873149401021,2.3670242247249007,-5.73203473926994
2013-08-30,-57.16350900717147,61.22004100658701,813.2016395941165,3.364748839074566,-911.8602967516648,785.7346406960115,468.1680432358641,-7.199118239079876,852.2531807536283,115.79709331318112,383.4922598382256,99.11064465645056,-520.710476347731,121.38573538415496,111.13056054808784,2576.003011871668,-0.5995703735828783,582.9880546777258,35.45066889908048,9.698755930874428,0.1674758389917998,-0.6975136184117048,153.95362707668937,-0.023869141464913,-2.3015697981136327,2330241.2288196087,531670.6611222178,268.6077679926202,-1.100146120958977,5.772979721395132,16.694152587701183,66.70456672893675
2013-09-30,34.75474157363568,-30.72884554230185,692.2592738498179,0.8442435956889376,-49.24760064634249,-844.1837462019398,-206.28863248494804,39.947287111738135,-111.47526798859931,151.36256315220356,-253.6490841276897,-2829.5148853919936,-485.9670999224621,107.18702002291808,192.97478808659892,3179.5090195413136,32.568323354360246,1663.4910243564043,467.5344355042562,3.5810542553358573,3.614713781555911,7.231675547795248,-83.37748712808752,0.0116711096188697,-29.749976565964744,1639306.93832314,292457.84449626505,11.798232702731184,-0.5475691043018394,20.694938767376694,5191.0692926665415,-57.16350900717147
2013-10-31,34.11792700351352,41.24461820637238,617.6507373277587,1.5263282696399512,986.2111648618232,562.6971639734124,932.635880723104,39.657911716662255,-112.78523316594652,150.33526993854142,-250.0477355282696,-2805.2869828658404,-479.4165327147437,106.4398111363682,192.1834978045669,2537.5536791285963,28.560028421821077,-365.0697824403069,-74.53653680141906,-1.743115885990278,-0.038210339220245,-1.4654727222304589,-102.08329326119384,-0.0217538704480673,-3.6178833145362432,-2075840.0274034145,-784892.8616672009,-129.19950704498115,-0.0215684758970127,-48.31771175026188,-116.73315457197714,34.75474157363568
2013-11-29,-10.086482584518878,45.7363204416832,772.9868323690679,1.8729016968235592,-862.6315083972515,1155.3368211354266,-467.9727483667437,37.13718118862373,349.8543790079572,223.8819291124403,-59.39114997256556,-2118.716385433578,58.67810115155024,125.01357022177768,179.8584381949544,2626.855701437001,8.815580059849253,922.029046893731,133.64111258617777,26.294450325355346,0.6679716096232919,1.9577070321431047,218.86644438106487,-0.034185777616035,-43.64061836026667,2860953.342107475,1228349.7958791852,372.5729283596047,0.9959478426916252,59.51688995530094,35.6300588084132,34.11792700351352
2013-12-31,15.72698696361313,34.48853680903718,926.731631173741,1.062941613548875,495.46130995034656,-14.243271744880136,632.8110808309018,37.72449737151429,498.45477321431343,415.16852337046464,500.92218578272445,-797.1861332185782,970.906993408414,147.87672049019443,86.53181965729088,2503.0069435090827,7.2053610040367175,608.8848205927247,45.37113426064934,12.401031368870974,-0.0327638180585525,2.06532467688254,-94.21803966881272,0.0068905095677909,12.807732378916969,3185740.529341817,1084319.5957213938,42.2704673180051,0.0132612361191686,51.69021985954441,-6270.669176966469,-10.086482584518878
2014-01-31,2.7026860998976243,30.99003292140615,667.1587142832781,0.858809383509367,536.3072127644452,1099.6125430270397,699.1630760266083,37.71556683058731,501.64525878437433,417.762895635293,480.4240659082668,-863.3589572175016,936.1605988813972,147.98084531363835,120.47880919173018,2275.568025654163,-11.014471759725213,-1805.503676723089,-270.61725792502693,1.1112875371913449,-1.1887561946313348,-0.065330925673777,16.68864837984802,0.0089777710226841,-2.523141456221424,-1018048.395756364,-409887.2430036366,15.308579906231898,1.10080637270696,-9.542155191126769,570.4492714507769,15.72698696361313
2014-02-28,29.90826141039038,-37.78687014342033,648.4157790205271,1.2758219081545792,-176.41826189560152,683.292936815211,527.047954911809,30.99565969365585,344.8917005145993,444.88695034961097,283.5356466660991,-961.0341187240776,807.9037602788006,142.62317767802224,132.77683687191373,1854.3690923994425,-6.316722334216252,966.9407758735912,-6.390683731382524,0.1227461427412208,-0.0562233191655918,0.688125438145164,0.7190399268165493,0.001657998520518,-0.7582077764487849,2079475.7059835792,734224.6771796793,-85.29783089565171,-0.0102419360413748,3.846134533348959,26.910935070693995,2.7026860998976243
2014-03-31,33.59561895268086,50.86472645192766,673.8255500996759,2.311866054502392,246.5178344717155,616.4541645423568,473.9967403704821,-25.24568363124827,778.9900963642015,152.00623164911332,-789.3767199135098,2254.816980102732,-234.17666105568497,100.85897422673986,159.46278064916527,2848.278569286499,-14.267054013067424,1066.5347461043912,-84.90073943961397,12.207579733570867,0.3196738981604845,-2.098448054380583,622.127598100973,-0.1314025367368763,4.717962513161979,1359827.81356287,-1837732.265075475,441.9198368056896,0.3748493195483267,85.10533023193148,2370.201300580456,29.90826141039038
2014-04-30,20.595185270071863,4.809758879162907,663.4797182840091,0.0206376240197146,81.12215205822476,1300.0466636180038,-579.4100285737677,-25.242726090059875,751.9883118684784,142.73256803894637,-828.7281412013239,2297.0971073670366,-244.41557923677613,99.39420196504014,156.68882379577835,3581.686228173567,1.2842976523717198,-646.261438621656,23.839482952031176,-0.186305795203225,0.0676846191880757,-0.13720118284715,13.621454947497114,0.0254538082599768,5.03350816047805,1195670.6639934778,458786.2893482596,27.450066413875906,0.1152871861705655,31.457794766954063,1830.293608223646,33.59561895268086
2014-05-30,11.280895997223343,-2.135835869713148,704.6721731970657,0.0040619482264018,475.91640391155,1423.8889310687282,782.7449268638868,-33.90184403401585,733.827713048317,136.07737521494755,-715.1057504330754,2924.432304167956,-998.119362160571,89.05038211756509,256.9131530404813,2419.920315487041,-4.7918240318060725,857.4500416373432,-241.6372390604629,22.66222258395942,2.1409153587240564,-6.606479519372186,171.39711624258416,0.6738360652082251,74.34731535485605,2958752.8432111144,441482.44471253455,24.35599936055587,0.2187659818921101,62.7478751509434,48.99747262056894,20.595185270071863
2014-06-30,54.18202675703986,22.922174439778377,604.717820144269,0.4673989450527369,503.26953298186567,1496.287816586448,74.06832509539615,-65.51959933188058,1569.3480864791047,112.95960558934732,743.7643636282313,4822.457285000629,74.85986074211746,149.77817787221676,491.4558325299802,3182.0267907352745,53.93468024555534,1419.9156202409258,-286.054521061631,15.508283830292498,-6.2545437870145815,5.179181172854925,654.333496130861,0.0156578705382277,-8.144331499004693,1945803.3305506704,566236.1903277487,381.6610006305928,0.0460396862765861,35.49266645712396,-4308.298264255108,11.280895997223343
2014-07-31,-85.43789088369452,28.98118705420204,619.5480811289281,0.7467063092352686,369.135091234282,1865.4303722698965,-32.861513554358304,-65.79627995351726,1567.501656960131,110.28775894923665,759.3557662924313,4869.219984142652,79.34865950218746,149.5588662045046,496.1415181410389,3093.187909576091,-8.061318276038037,-285.07530911836386,-0.5852182892376732,3.7149783289293614,0.0107484576938337,1.0023981763974348,52.3720902187888,0.022730438588594,2.979884536211557,-236696.92213600877,-89676.26352639496,57.06071419279397,0.1091679745888747,8.286620894868975,-32.01620465010865,54.18202675703986
2014-08-29,50.52843743240114,-23.25963888812537,702.5427482152171,0.4794033449496876,153.6964117708735,52.7472250199187,354.6395461631274,2.0796780375055235,577.5027018345286,196.474750913315,75.91823471202353,-549.2715798310717,-222.4311827325218,119.65879771030194,228.25402267132984,3286.5190126536168,-11.092671207213584,-1702.7532780082954,-210.4704418288602,-18.164741760494906,0.0195104489045967,-2.7929732984774205,-140.4145444887181,-0.0300183418617483,9.379082825641037,8182826.821239233,1475406.4814855158,163.22735604746777,0.1164236828778175,8.554718091108043,14.862071271419609,-85.43789088369452
2014-09-30,-48.1720180753742,46.63062957893205,658.7264691774787,1.9363717183481757,839.9149653933231,480.5889821117481,443.74853870072457,48.7729150130349,-499.4093382555002,665.1018184541888,-638.3842897826434,-5420.4431342335565,-1597.6676628928135,100.17264861650789,54.72034349776224,6165.564951046637,128.9589591823534,-2646.70162408288,-329.77347927532173,-40.78517882929464,1.030272525180282,-4.292141321633409,-684.620275166686,-0.0017663574287194,-22.849158026284613,-1585516.4305970073,-1446059.9051805586,-546.3396078477926,-1.267586583781263,-91.60830857782094,5583.196368181505,50.52843743240114
2014-10-31,91.25737921271904,-22.403838031994624,580.2280506713583,0.4457609143129107,-1310.357481014623,-388.230631410365,-356.9775333003403,49.05343442250638,-499.85822488582585,663.3085076558865,-643.2345411769497,-5459.377478186538,-1601.4812420039325,100.93084696712108,55.33357529809456,3981.529910970011,28.21578682257234,268.3699012313664,49.97185962552248,2.9188094279093093,-0.018697549744135,1.177463498840268,98.94091407895758,-6.446778733648628e-05,4.279862999441093,2070144.648320675,746709.1613873839,125.26193981831602,0.0534655176897675,40.92008725171036,-68.10008466143518,-48.1720180753742
2014-11-28,-15.593219772755557,27.937382786026383,709.876916209549,0.6952976348105033,794.9601807743129,134.9311432916969,714.9434923416061,42.869579578877016,100.74525299735927,713.3236492495489,189.4506551956415,-3018.01918461739,-451.1134041102735,144.09385218071077,86.84300018483245,4892.717709061832,107.80195509839314,-597.3577955626251,316.2081437199922,-1.458871734819411,0.4006229393282918,3.984496086473513,8.199768421502085,-0.0085266035100297,30.047699328674756,5815380.462113619,1035971.230104044,314.5949082494444,0.0359320856517335,-44.11646919508803,-126.49797575670208,91.25737921271904
2014-12-31,24.167030647861875,28.41913805256291,733.0067634524747,0.7156023801372459,-721.010712732302,1243.1513389948395,-346.14061775190834,43.263695520321576,27.921878420266,488.9520517956057,907.047436510626,-343.37278553697143,1797.10351855605,164.11607818775477,130.91217330594483,2572.710031694524,65.67531350348622,3041.8836043714505,614.7753987096239,-33.525023766213224,1.010410499510228,9.200645499199766,-1023.8341200300129,0.0269774121263774,19.018560794904488,6175556.717966437,3143323.931690991,-276.42367329347326,-1.0412080572146234,-116.4105057189272,-5446.252342602827,-15.593219772755557
2015-01-30,4.045209855446965,-0.676679921379056,670.184341242433,0.0004061298039562,1379.6554401442668,821.8066090832393,432.1608520262717,43.295264360021065,29.925549581778085,487.5099552889231,893.246376681163,-364.65866214998016,1777.2429726233638,164.02246583336975,127.20312077115642,2338.905410368116,-5.773339461121168,-715.8078120124624,-10.106317659252454,-2.440245255382252,0.0311716276840039,-1.0854026711634788,-39.260980973256665,0.0014143818260023,-2.7733402532505806,-97486.44228076936,-9680.988355144858,-49.62938534730347,0.0098649576478422,-14.262525561176515,549.1542617418081,24.167030647861875
2015-02-27,-21.540494098125325,-35.669678253593176,702.3965856461058,1.1269432344425856,-209.37970894683957,1641.749152840834,438.40718929734,35.70724709583452,170.93939236968183,533.9159610003004,855.9716756759628,192.7725861907408,1910.3853376441152,164.64661381451236,135.09996116568863,2096.304748939358,4.902292798461303,140.28786737251767,-57.215928976625946,-4.980326074159507,-0.0009323346803089,-0.1317616237291758,-39.61888001114676,0.0110677379739674,0.183872097639778,3003026.964210689,1863628.4368586391,-117.0229705116326,0.0207781862177274,-1.9364784424069512,-165.45242494322156,4.045209855446965
2015-03-31,0.6533525754812027,67.28384380265526,715.3612213195462,4.009362933730945,383.9912084104796,-124.4513586651705,-10.453585206305185,-7.835833673358115,490.5650510524396,657.1423269735669,-815.5041430636445,1838.7912866134575,410.0504868694851,132.12016379116136,133.92328896284735,2750.2998657131466,27.97224253967329,1242.096075151397,-692.5788087280689,-30.348275307781705,0.3614387020835998,-6.360387890065397,412.3787243636798,-0.1444632661459568,-20.37423390044773,10682527.246124744,8049869.570808426,-566.2615412465675,3.535370923265578,79.68917690212584,2322.1527075693293,-21.540494098125325
2015-04-30,-6.987632390461661,-12.704402569103063,738.5276420060578,0.1430921289219447,82.52730298107284,97.03264229502297,-548.9261265855029,-6.407533398145426,734.47384507732,733.7992701413687,-900.0279514181694,1727.8191531524567,301.5869453974399,121.70972472321782,156.13803986180864,10708.71009691956,-169.1870328555383,-1224.4230844986162,-78.28555808043711,3.835202266373244,0.67491991746697,1.3454648209299194,159.63921627307536,-0.0189965914550196,8.283402629867851,-2418717.5638740063,-976162.7443018258,113.32145234354904,1.0171042166313455,-29.207785177274676,1789.5675126392273,0.6533525754812027
2015-05-29,-5.056612590216176,6.635359827841909,848.0717576567006,0.0390335868003508,-370.6868900691608,-386.4632167311608,1035.3007146580778,-20.17423976919133,900.8787980052928,497.7477829131262,-354.61676795631035,2225.8515413783107,-141.39872210493317,115.57377574080016,57.08150320585743,5486.594763179767,-4.43021036224809,-30.23340707211128,128.79115418568654,9.4475607761255,-0.0355399566829115,0.1152188556816895,316.10149810154326,-0.0025654689480534,13.800286135646957,693371.0961408615,-765206.5803180933,266.77049184943826,0.0381547864939904,21.63688072786499,-19.776850006893937,-6.987632390461661
2015-06-30,-52.27536724625791,15.230352939983488,684.0930836832239,0.2057369385144145,10.04033798936662,-534.3257375141831,-195.5261223969273,-67.0607424202585,723.1917928085645,8.71858445738293,-71.48455308789384,2474.2332002333505,-750.0752244940253,117.9514494757089,-215.17655202808132,5153.438744487753,24.572633940905348,198.2130878209391,216.3844117691533,20.51406241032663,-2.968542765031998,-0.9982700465426432,-177.12476480984515,-0.0206911895275334,-1.9028049758796897,190972.00076925755,-789983.0683319569,325.3235219053713,-1.3125872284844498,-125.83897012377656,-4855.739018293613,-5.056612590216176
2015-07-31,34.7688755152119,-17.37392848272399,663.3647765669643,0.2678756202314307,-102.2800687843864,-992.8103483478644,102.00422913755231,-67.24237570191227,725.5512004967472,8.176041818886588,-65.29157823283269,2488.5389293333187,-748.537396718539,118.23543824792078,-213.9433955440509,4741.674086387885,-2.0182001494375754,152.08217995761788,-12.889746089125763,-1.367357115026607,-0.0990607083183234,-0.1109528836780668,-10.549867138566697,0.0031656189425159,-1.2399610402137569,-414929.3311474323,-119318.47598966956,-5.12430077301542,-0.0908655594505241,-7.869634730109283,-31.606700766699305,-52.27536724625791
2015-08-31,-33.44152422436001,17.171397378167214,675.8902597813534,0.2624240016343447,-72.68064667813967,-441.2026608448861,232.8527662309645,-25.840571967969183,451.7718900405345,277.9941264555408,-219.45616876986568,272.51470221973887,-663.1964133107149,120.10474818722392,-151.88047036353225,4598.60048424774,81.40832523247559,-1311.3585238831697,306.8243961465887,-1.3311235852817165,0.0200634420238567,-1.696861857176998,103.94838622517636,-0.0281342662956487,-14.119704295294696,3773903.277734518,1197954.60340935,263.9087852065095,0.0938873605407639,-57.138843809600985,-47.5776116708812,34.7688755152119
