date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev1,rev2,rev4,max,log_Mkt-RF_lag2,log_Mkt-RF_lag3,quick,chcshoq,chtx,chinvest,pchdepr,pchsale_pchxsga,pchsaleinv,chsaleq,tang,sfe,turn,bm,gma,oa,pctacc,cfpq,invest,dy,salecash,O-score,chfeps,first_lag_excess_return
2008-07-31,8.509427702738217,-5.89140145997565,152.81111794624306,0.5185653185849842,126.17942641759876,134.45313756635295,-7.4834849360797,136.85587953958432,50.43107092792058,-10.479934093222704,931.3810611716452,-5.473413644176681,446.1774771822735,-44.70673980562152,-17.342766349717078,-4.851648610238983,-63.18009184878017,24.647435957709924,545.2399360023758,9.519670160618311,84.32896688062317,7.077652428938336,0.4291821900824857,369578.8303739317,-0.0017061609214361,0.4574961121060141,0.1636374274637795,0.0513071854529405,72.25346333034213,-54.34843613035992,-17.45196254478526,-6.3330493898456535
2008-08-29,-1.0452544785924285,-0.5137274896984638,92.26816321727205,0.0039656165156333,-102.81188732663564,124.7916401718006,78.11353790294304,135.2896188621537,20.432598021982127,49.86624961912074,922.1050783660376,317.93697603963085,379.69646940846445,-7.0151173383336864,-5.646832426319198,17.885524969113863,19.62409872140034,90.54063341391104,539.2162384703955,9.486188515273115,251.58060180840343,-69.71409068585973,4.7423060055967525,38786.84502495453,-0.0188157041822051,18.1103947566629,3.927308329335697,2.8105883798439018,1580.438008739744,-126.07925747714036,-7.111439094172852,8.509427702738217
2008-09-30,-9.955509198517138,1.0169433831566774,49.59429690788061,0.0154206508508809,142.2325225238617,-104.48515782244291,134.8814919097763,151.8429654490681,-99.24451438962627,20.74027652328501,934.9057733207924,320.95949542124777,388.1608221282231,-7.274294437760163,-5.900365585055365,18.42051855212029,19.90088523875735,91.94319044469792,546.809492005613,11.603844925516588,-494.3563362295911,7.321657689811786,0.5437993212139176,323742.6455660239,-0.003224052794263,0.7798744351802327,0.2877333617814308,0.0905718485826785,118.6930263922668,-58.4700101270646,4.991441866792144,-1.0452544785924285
2008-10-31,-11.468751349500367,-6.499985885263181,156.88057396222467,0.6291998027440419,-14.69653726854037,142.88957714830588,126.94878611944456,152.31105472454308,-8.723548400973113,-99.47183185763384,935.652193658486,321.75141734935767,390.8377999863601,-7.339273328275365,-6.0331793328542105,18.634521124142395,19.784264131944877,92.17326239896968,547.7073580078866,11.851223912809749,370.5926288393034,1.3755702201160602,0.0713084633241223,19413.679640930142,-0.0009728906116813,0.1066813057928897,0.0732329083841953,0.0099987254718794,32.61230566662471,-7.172129018760643,11.392662524051246,-9.955509198517138
2008-11-28,-16.702195782200565,-12.576586145561716,291.9390284389572,2.37620059347405,-163.1712262764526,-14.365848776482348,-102.94237116278325,149.65551840057805,16.840166423275008,-8.572714468372245,834.375871142721,5.363819160769529,324.85157770678063,-18.727138811291077,0.9173321628608496,2.522952828802222,46.23414452666929,39.80417338118083,540.3548241634259,12.166271671082225,206.15965611879687,2.987419231177455,2.838012042593625,-248282.42524463683,-0.1944554805316179,44.43878705033474,-3.163725908549896,3.839723791966549,-1876.3614160418183,109.51524878454256,8.69554958162135,-11.468751349500367
2008-12-31,-6.0165990867796655,-5.38569160657509,173.48197831181463,0.4407407007474245,-176.9692810051563,-159.56770865938984,136.76482609863734,137.26808319105146,-105.16391155393598,16.473902688164575,816.7657480077546,4.653598114199912,316.2782727181411,-17.747054553790043,0.7222579601833795,2.4044083916997026,45.15503106509308,39.230093521858095,529.3646940646021,19.390914156239354,77.64185576770001,-10.44726889539055,-0.818154498723402,-430932.97518806905,0.0129747570573844,-2.138829849609138,-0.3705098633916641,-0.1817028064419563,-101.71733450832652,80.073239210481,-126.76884716287732,-16.702195782200565
2009-01-30,-7.490728843507101,1.1175340034377403,325.8349137240003,0.0192778565031127,-260.76775573076907,-170.84502122746832,-12.885336171964914,132.96483834419166,-198.9825381543669,-101.94614322815228,792.6626072443012,4.1249005981681055,306.51630063926035,-16.73562800401551,0.575970478079687,2.2948250236245795,43.495957914766336,38.08909673767677,513.5812946103209,16.32452032758265,-738.2360605059224,-14.332920394502707,-1.1908547087342851,-780207.0313457474,0.0130198219769782,-2.903244013481199,-0.4463440321989598,-0.2847588312327591,-153.63692841755255,121.30974489096752,-57.98111029503512,-6.0165990867796655
2009-02-27,-8.391392611348204,-5.454668916600573,135.64540063360226,0.4619385001557022,-92.8664767259142,-257.7286403909096,-152.81504086828772,131.42553551770183,-85.22090508059011,-196.7545552491948,844.001595119085,11.697477461620288,245.25236417022865,-26.61176710567689,11.173902644745636,2.250648885952079,43.91648744089039,-94.77003517747156,511.2295860165567,15.398830942636303,508.223343145743,158.78298279381886,-1.8611873330306776,-471557.7907304615,-0.0539443403926728,78.03793523582513,-5.861391474640466,10.191645467686111,-865.6334123002862,156.9978399471306,-24.945018089244407,-7.490728843507101
2009-03-31,-1.4276662493541497,-6.8089174623994175,61.01436018408549,0.724884270848693,-120.44952156032386,-91.7224585296074,-166.32554012250526,129.45006158078212,17.70844438223079,-84.00866656347864,817.3936982793572,-6.959098412920268,-73.0721751820127,38.59718399832838,6.450967529136955,-28.24976991929834,3.86743885568141,-123.63768400038168,510.7390521245895,12.679485215585268,178.13447737197555,120.8962360715841,-1.2869462678594772,-401952.5962902829,-0.1872107444367661,34.2581069279899,3.20151795381702,0.8275673901745364,-609.5048492505648,110.54174883885707,-167.93447642952708,-8.391392611348204
2009-04-30,8.823419870496057,5.435530482171221,7.3465637318705,0.4658381652294324,-134.002974686745,-118.08467929115892,-250.47326146421275,127.33612662387806,-85.45693804782343,17.407225685661793,802.588947416291,-6.806853186575952,-75.50151770760264,38.50075228294148,6.337038828937089,-28.15791547956296,3.472698108711196,-121.57814999794329,501.7712435958373,11.446176767585795,-111.59146209541244,-10.950769529926449,-0.6419346743667944,-503348.1258090362,0.0045778281604559,-3.2576272703305733,-0.0823947681253507,-0.4039695902112221,-63.34451297455507,67.7832770094983,-23.59382675641137,-1.4276662493541497
2009-05-29,3.186050207423335,6.140777586744512,36.54867490189934,0.5952621859407037,-9.83130214296238,-135.13707412983416,-89.58927272859057,120.34250976281156,-107.33182237666794,-85.37951068005611,1034.677524923672,1.945352363835781,-475.9140028388638,-41.71064903723843,-15.678081395313072,-35.8133059277239,-216.9064147419645,-195.12010291913143,503.4238847012489,7.944078553648941,158.21898988872158,238.3091273749361,-11.21049039963917,260556.20599589497,-0.352684268674149,-162.4114794765818,-0.8645888726559257,-13.441052448768955,-1148.2445255647854,172.96765710610043,-52.760083494297874,8.823419870496057
2009-06-30,2.2143959770369843,3.241688073704601,89.17163824250963,0.1646393947049524,141.43395112567572,-10.791935459607268,-120.08064441983652,128.45770084517946,87.68900985774661,-108.92878054436304,1050.0602511481554,1.9712660227418144,-483.86135705775735,-42.2741054219498,-15.979967987976432,-36.75381444762317,-220.01412192321376,-197.9060851848477,510.7140409385376,10.874403801249596,-244.8666129330508,16.024813633869258,0.3483169980121765,359261.41929097474,-0.0234633421704681,0.6605779782034702,0.2035104800530529,0.0845111464816481,31.59034713590063,-48.753507201484354,437.5809327076721,3.186050207423335
2009-07-31,9.66140841432663,0.2746720942730998,40.68509865112426,0.0011784389530771,50.49304388433211,142.2551058935732,-137.41301864960818,116.93875202490348,99.7630635022639,88.20190819968161,1056.3994547916889,1.9827367084731056,-487.605427617832,-42.49236166173456,-16.026742038829184,-37.161058211477474,-221.3316026654791,-199.00592393716232,513.5722047226357,9.289305238532144,15.970211585119728,6.628444590787467,0.1359084781297248,108930.19624865057,-0.0101674472468794,0.2662311179223806,0.0675854865984977,0.0393502331583359,12.077305719207288,-17.980157445522764,-50.69502721335658,2.2143959770369843
2009-08-31,5.173085705182491,4.770191373192046,32.205676975291574,0.3547014651896683,38.096385899643344,50.69672385869845,-10.777645992211363,118.56046289662568,52.49603822029948,100.1956619098406,1110.7553959711715,8.311843726021557,-400.1623424766266,17.899550306694266,2.324813077035272,-2.740732966398166,-98.93973640866716,-31.71884659240272,513.436237028944,8.419212905419293,-156.20828491799193,-179.46258139136978,1.5709889571261897,594360.2476369739,0.6997909134826554,13.33510717879878,1.970347262233206,4.743191479389381,230.2392965869476,-563.7030730065744,-25.04178401186177,9.66140841432663
2009-09-30,-0.2226402605831304,2.1227336567292383,29.349204918868697,0.0695287332798011,156.35607325780288,38.59016179475746,145.851681156889,128.7906633567558,4.523091301051675,53.54332549770714,1133.1154212388387,8.60532819350115,-410.9092067668327,17.154657852802437,2.359967365983588,-2.844749019052596,-101.1624899985462,-32.27534494261531,523.2222477814998,9.661495138195605,-149.40851211916686,18.27448988982269,0.4810015591061507,422401.8542312384,-0.0079368649783728,0.964111286041664,0.1617664583760731,0.2101382106260665,52.19104539176897,-80.46878363814358,51.60817983631238,5.173085705182491
2009-10-30,-0.8514509590404311,2.604580035621737,23.957179408167555,0.1041460172403085,83.59097297294304,158.2189740967162,52.54306778597873,136.6690211118838,79.15704626590212,4.567251752900093,1144.2649902889143,8.795452080518695,-417.1518305441296,16.499848431781736,2.369706073206008,-2.913789200243473,-102.40836378597496,-32.52771421640212,527.9516750005821,9.86173809396582,-3.879647322665619,9.930346007707954,0.2267262085189152,179842.28021108732,-0.0050250366165398,0.4367619801594387,0.0686707188203659,0.0922728473864538,27.42007899883083,-39.9441585367349,2.3191720043215867,-0.2226402605831304
