date,excess_log_return,log_Mkt-RF,rev2,rev3,chmom,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,chatoia,chinv,lgr,acc,pctacc,ibq_adj,chinvest,roaq,disp,idiovol,mom,max,r_sq,rd_mve,sp,stdacc,ol,noa,cfpq,invest,pchgm_pchsale,rd_sale,first_lag_excess_return
2011-08-31,-24.487363084495847,-5.595923598717256,-73.62017985319412,-61.9555719824138,0.0,-14.223935972878158,-37.918877556505215,84.81151068315538,5677.00879364995,26.66625039110392,-13.440495093602095,-49.69071653789217,-85.4555108980536,-54.91131953360861,-317.94962431794045,3619.530823858514,21.00870836149249,809.7884790120203,1.718336666973597,-107.46074965736838,12.001798106380932,100.3017710016623,2.575816667620733,-15.163088130647791,-0.080636478530776,5050.657820639084,12995.162068599428,16.874731963048973,2.4982713452297816,-260.8387157153104,-10.366462492635604,10.946372314489691
2011-09-30,-17.89725176314275,-14.619754681561712,45.52930412083809,-71.08563196749303,0.0,5.947000320255694,-52.796012049113216,-38.22180449828094,22815.254026188974,66.09720031178531,35.50886206972493,346.00481677455474,-93.29440001669909,-8.654490754307835,374.3689765659993,-2118.8969027818102,31.66845730918986,1212.622142602149,1.1384255806628172,-8.268310160916542,41.46885840634053,-1.8055518960647845,12.17625855037748,57.13837718847629,2.035709793847685,52866.47781993903,120920.51503100227,20.065885876357758,88.9989401009128,-3894.689626459101,-113.15655548741438,-24.487363084495847
2011-10-31,16.773423100946808,-18.51077957427563,88.27096253817754,49.25927862099688,0.0,-52.43630738740272,-69.91072558900487,-51.902518658532216,22835.028400908537,42.95087641558454,58.207137265412605,334.5007521963958,-91.13973480707162,-18.962331062115386,367.1303405670957,-2095.826779060146,28.87382803174071,904.8062724064632,1.1330803389773525,156.41490404067238,-19.86615215758917,34.5533058469902,-0.2816190949263131,-11.727496529908876,-0.4475370677415746,-4714.919418387697,-5398.0719469503965,-13.872609052908842,17.478458967267258,42.43855002274904,-5.305124956413806,-17.89725176314275
2011-11-30,3.760370569352821,25.044381312987856,-279.6109469114392,79.02720876608194,0.0,-58.60913995650348,-179.32034404597655,-69.04386169253009,20527.03510714822,26.97251050313338,55.65255100701249,406.7084426395512,-128.17785331377917,-67.92593434276517,236.69576560645345,-1988.9713012364496,17.057344451413872,672.843655468802,-0.8384990819906797,234.7287763134182,-42.81343419509494,2.7627859425759027,6.511183909477566,17.062000718546187,1.253496326461863,20270.95094583882,-6862.314605678548,11.15335099594418,-4.354634971399719,76.30031176405282,10.942967479482832,16.773423100946808
2011-12-30,-2.270226443036525,-0.6567720887125048,-203.82468781918453,-280.5733525124487,0.0,89.87573417441587,-232.0827608864081,-181.59309440173396,26426.827910037915,52.74761408396518,-20.454459173153392,165.21844990071187,-168.66543482240303,-62.99310463581256,-478.3120317319039,-1844.5143608259464,-4.332785823086692,826.4010680037868,0.0390257353649854,368.2147435358553,26.429270046685588,37.1537379281794,10.533719329504612,83.44329768512239,0.4154216661243142,16650.985064331675,-1058.7855663961964,6.66435143681332,-99.7090955291921,3951.558101441699,242.35220285197624,3.760370569352821
2012-01-31,17.428507898411137,1.7292864114968816,243.1416848719637,-204.94706062129015,0.0,17.730880716540323,316.8842350577577,-232.6636621628643,26813.98213629043,53.89372862513302,-20.304934168079846,166.5731877477185,-169.3818566888816,-63.31485440693783,-472.1610088880021,-1847.3582882021124,-4.283604748344267,795.5965004894556,0.0799117485494562,184.7115517087866,-13.871571574512018,43.18447053171667,-0.1024129287874231,4.93898224768202,0.0561777951563984,1251.5746848096603,158.81561149470508,-2.4727784754688287,0.1704288211526901,-0.0981114129169498,-3.410333805971732,-2.270226443036525
2012-02-29,11.026678719914846,11.548365933057514,50.609935026733055,241.9130239933258,0.0,11.616686625460032,-8.253636464049467,316.46100561322845,27164.65609149084,50.736050399573465,-21.201354516605704,115.45794782844187,-173.71481432644828,-62.59940716911451,-461.6968004606882,-1959.380372525673,-4.899575479389419,594.6308331252046,-0.4571651748574243,139.7819603022291,-48.8315600544596,94.90196527901296,0.0623524417619876,-1.634972985478612,-0.0709924973404358,6923.251854882576,8808.226910423022,5.83876569557782,1.6634834894348105,-28.7866958803198,0.3966929265970975,17.428507898411137
2012-03-30,5.91938539956762,10.214015803234254,-30.58423420297227,52.52404478422618,0.0,-30.03193097863314,22.00028198925017,-8.366912722348776,26476.53799803121,3.55518863456264,-16.07472851778181,386.18011254449846,-139.86777961264517,-121.41179541567917,-337.8952895866315,-742.275890635262,155.5865769733728,636.856397449892,-0.1738265461975174,-62.81975941111693,32.210658040070655,109.7007062471866,4.762976948098455,-33.61580435324072,1.310466636649604,38936.48370650655,29782.788979291567,-19.839124808440346,13.510686728995047,-2.29192984266939,41.81772092920255,11.026678719914846
2012-04-30,-1.4389049684758417,7.261532489571929,209.8833630011916,-30.052681670034477,0.0,12.064496079521144,148.16550743443176,22.17315259936817,29105.84804738517,15.377114930051116,-8.692733043597467,426.9749712783694,-122.01162123077133,-125.16514644844008,-193.6572662101217,-862.0111665878817,144.28462338683818,593.8613773817564,1.7275521705946026,211.21678969231172,25.02450799785879,57.85520481422651,17.2581129135884,61.05469269670471,-0.2777667719303469,839.9100237705279,-17534.96102776192,41.44319208800235,8.550158067605253,69.75382105796433,366.9336907984424,5.91938539956762
2012-05-31,-9.99235416965485,-2.028998819635193,147.5388095447168,212.65587534308452,-221.93374337263285,-7.351089533272322,130.68610708085964,148.8614606610149,28759.757581271784,35.061716955109944,-8.329579737113937,444.2175587397844,-44.64762947094081,-111.57840761056234,-202.2209956643504,-858.7157459635978,155.02748533737255,545.8598823451746,-0.0666162311929916,-189.1711538447114,14.267934623488545,-26.475611749968607,-8.58896893086414,12.367569646996683,-0.0545604873475813,6312.859988466022,4337.805967946886,-25.09267153651476,-0.9508062522459824,-165.5602563947896,70.37622666130687,-1.4389049684758417
2012-06-29,17.52078198654304,-15.204254034333132,77.98222423919364,148.89113332468884,-296.14639633958427,11.137468533320275,92.68139420926386,130.88687850060754,39440.80557671429,44.8266740435909,8.88078811870896,174.81879648858597,-114.36633928293192,-115.31565073521628,154.71279851706478,55.46117832166826,-0.8458959309761322,212.8434003693798,-0.333267895699894,-257.6167308596325,-1.750188696747898,38.73142351430528,-44.67015577761567,-104.61172128690134,-0.9873400565944684,24514.449237889494,119880.03337571688,-55.29486876386829,9.214854348027274,-381.97490298045625,-464.5266917824363,-9.99235416965485
2012-07-31,-13.359488491720708,9.052543975876262,-25.56920805764193,79.02422331667941,-96.57384527927476,67.50232728037696,-25.66532579751346,92.08068819436046,39194.35531715633,44.492980937533225,8.816853629531872,172.40685638444776,-115.06793980045236,-113.57045168944134,169.7650366316631,57.45160904203684,-2.466036679928962,212.83919346587845,5.572237000535225,-88.94402174037646,-1.7280523784493198,-4.391370953991441,0.0836499738062084,-8.63290374030214,-0.0258410282447849,-5196.169225468999,-3957.296607420547,1.3183320510241856,-0.5339850832591395,-0.6090446949049237,15.780997859429933,17.52078198654304
2012-08-31,15.057387179687735,1.878132916922484,-131.06626563888597,-25.019326317324364,-94.69638345957917,-28.63793902059736,-194.364917871668,-25.96819354571522,41784.19556577898,17.723213961324365,7.8653655354431855,123.97963321013256,-164.40575712654467,-89.53766159948434,478.2385634096791,57.37133517861051,-14.808313436120317,2287.773640040599,2.4764558392869738,207.92718060681815,13.23044602765782,11.851293944012411,5.1933395849658766,9.101785370222842,0.5012252540616497,-5341.269416597788,30073.109676790657,21.127219606828305,-0.4313139938939514,176.985497802733,14.871275301116498,-13.359488491720708
2012-09-28,7.643642698971663,5.98641874129099,218.9527673123429,-128.7884069753323,-31.968255760564944,18.09940486941163,115.2491571270226,-192.95177182649064,18845.973555913275,43.67576309062943,-0.6263576111586322,87.20578321836223,-255.10118841178533,-175.52187066468946,79.28195004022547,-288.1406147909138,-13.107867547481511,876.2814941826921,0.0868587324277925,-82.14557270176635,-48.74339850647857,15.185023433688514,6.320283052545225,-14.803415823537309,1.9966312766079015,2552.923306141281,11293.03561347141,254.53555608367316,-3.286320677315345,-166.3792109320862,11.799674888290156,15.057387179687735
2012-10-31,-5.4023567645964405,6.435485335577292,-162.48409823972554,222.7749066015773,182.473102239808,-1.8335210858005968,24.00213771025124,116.40430695740456,18693.583103603363,30.260320445124663,-0.65792739163795,63.048804889272304,-246.20600350747804,-144.6676452172161,85.18073643952299,-288.45558971845225,-10.46961033766706,1083.9943877499609,0.0130142834363944,133.60777309021762,39.74817956948186,15.862831112265669,0.1161181562138047,-12.905314278902324,0.0188238517630754,4923.858182799188,2801.77128892811,-13.89220829938779,0.8802465622333813,-10.668883108869691,0.7254072617351994,7.643642698971663
2012-11-30,0.8756887376183563,-4.254425532436375,197.13083135488253,-163.7118529514468,292.7159248828621,10.956295973062115,77.18358399139768,24.12260946721,16707.925696114824,42.07047411894555,1.6293692123179209,132.9133071795001,-277.4575401805697,-157.9930597079168,169.10083069922825,-225.7951742219978,-7.51181774926789,1084.1561544677588,0.0609520057184376,-153.1395879573024,9.605580392277602,5.575482687641056,6.9293366170754105,21.217786205931134,0.2426093258507169,18161.981351263938,118527.03876069922,23.58659840833684,5.246245262952954,-176.48781959100518,0.6055183918015246,-5.4023567645964405
2012-12-31,6.327836806281591,1.858463369629629,90.8818101332562,196.49917364136772,-18.096197642417483,12.97928358112648,82.29925626808881,76.94065273918717,18649.86896812204,4.693895328441814,-14.966787199666635,114.0684189264261,-359.5135297177348,-835.0822538157923,-667.1790444069242,-184.99160463495303,-162.42308881144427,427.8333307029501,0.0058823862929919,387.6718315512824,-45.6514716347906,63.72064464631069,5.293078792208945,-55.79462873012278,59.70106139370566,10731.129893082429,-5688.330705894739,-119.91647429550812,-37.87089729452428,600.791695515885,87.61691778202123,0.8756887376183563
2013-01-31,13.392138138062668,2.8067712589874807,-64.58746992256899,91.5941780325258,-408.2226579106549,50.06143919960416,-54.30983608636578,82.37915766980831,18461.62756142436,5.069889947887795,-14.648063297177629,115.57729932776112,-367.3367912573611,-855.809139850746,-648.7673023721441,-186.49038142256765,-154.64976416010094,451.0171549270194,-0.3298841160718737,-148.1683493957122,-5.006961688158583,10.20187164715344,-0.6174017284192104,3.359840902651172,-2.039215295244162,-547.6324370834045,-527.4363305207808,7.447447832531225,0.6075251827060697,0.558056299646907,-31.03218669426633,6.327836806281591
2013-02-28,0.2409782652045726,12.994807229287485,23.79589218575885,-65.43909750017849,-375.3059631109526,20.899162552315424,23.84967885806678,-54.50531241749113,17609.797222272053,7.193135611617513,-19.826374726708437,104.6019845232402,-395.2744895344872,-865.9517635582627,-647.8312578944181,-225.28396199830743,-142.5916750684547,370.5838888925281,0.1146496646768859,-22.069799796583997,7.170860248204292,28.41949015561272,1.3148633994054393,2.3188699581436367,-3.237007733393156,9410.022047008852,2762.8688593098195,7.474206579970428,-7.075596104778686,136.55060864050608,-49.42146358220782,13.392138138062668
2013-03-29,11.693114941935788,3.08719378505439,85.5123701391903,24.703982570013054,-199.7190501148774,1.6827987068361407,36.34292948731203,24.070987389879864,17343.11822155045,16.114057820115598,-2.7579583119255124,227.5400666792775,-410.5196214952257,-727.9052086013047,-431.23083098137056,-173.50215239600175,-140.16906077536078,440.4360364814272,-0.4066133382518835,288.1018747537395,-10.167576895628317,95.18751810012613,5.526687347800639,19.143294981629765,0.8096306298491527,70814.60820137092,37115.58407849702,-19.042733259128116,-0.4029517857277405,-151.47398459807334,14.563901758545969,0.2409782652045726
2013-04-30,-11.535595953838278,9.516799187001192,178.70334127840306,85.89243817390944,-212.27479760332216,0.0,167.9990627618015,36.35498002673998,19250.393872776127,38.39332340647605,-7.907781642500579,230.4350369679869,-348.1953358936299,-43.41035682172552,614.0259544603922,-215.509972637066,20.76772249204503,549.641427584542,0.0552142351306699,-205.1460671931824,-13.582742483939173,176.5792434810212,21.954358726125605,-28.2248113728748,1.3107945922073156,3600.2474607240874,-7369.341526868404,5.094164208760503,-7.934238219168861,-14.973623341244044,57.553644546958935,11.693114941935788
2013-05-31,22.063324618568707,3.720173409116639,8.281189132936674,180.8683908228276,-386.2868584592215,3.269071322126186,40.0526485893599,169.37899738808295,9534.57942309907,6.214704001829419,-0.4639059428353822,202.7029067536428,-248.8202914819921,-31.38201441246629,509.9901183154186,-208.6534281529213,13.70425949126566,453.0476880143481,0.4412962498557,-100.9113822073059,7.616427779395053,50.140265162516926,-11.17818618143066,-13.845993811182552,-2.411695037910775,31575.813158587905,-14641.843363869702,-39.39139824478531,2.5329483019418007,-48.56366525258679,-27.176031714358487,-11.535595953838278
2013-06-28,-10.0451800029249,6.65350414917158,157.91322527056838,7.656257149004509,-220.95334802492363,-18.198999589014733,122.53028867282563,39.751123517736005,10985.20724141316,-70.84710595192098,-16.56118210969394,-0.8057077535502266,-21.547047946021365,204.28468502888768,-497.8538707267064,-36.81190867746254,-15.15184447875578,475.1954912304046,-0.2751794250579813,87.33596418247919,-3.5083344050498795,-39.63296434746098,-34.41921144396092,-162.46163937541172,4.05871418795617,-14715.313373105137,-2591.941681561875,-201.4631674873079,-8.613981985503743,-22.3184910630091,72.56632643489911,22.063324618568707
2013-07-31,17.989437228644558,-2.93113939910108,-149.09246067731098,161.8437493843112,50.29773764558229,15.661268033507618,48.430677717505446,124.40292555391198,11053.305266986074,-70.44294064132364,-16.766773440290997,-2.2116110317463864,-23.65437558330157,201.56760236903736,-522.981870087009,-37.64281234703821,-18.124336298231,633.4473881646927,0.3564829167530021,369.9628014088376,52.7868171444652,-9.81315767765102,0.7453550032363552,7.003436615779151,3.914064490659797,5789.628346686717,3953.527913157712,2.369068581318192,-0.0397766172233158,0.7071483346118796,64.70677418709352,-10.0451800029249
2013-08-30,1.6280131255552786,13.325112364367069,291.0542276135727,-150.40869927720746,-39.52099970454432,6.275408290162559,86.59339211927539,48.23080731103195,14119.716362993646,-26.009385392176497,-21.15622091884874,-29.779990038715663,-65.63965542692638,196.47573639540775,-337.5300738857584,-6.351262458733305,-12.55145883092694,615.6831594292826,-0.1124133137185587,93.42840555902558,-23.508616699104948,-34.87311886627606,7.264470116825361,20.58309904027186,-0.2244285699655535,-8661.813463302795,15586.777696580391,16.76710682007868,2.8513542836270744,51.62845630628678,-19.41022909759636,17.989437228644558
2013-09-30,29.763391178593128,-6.700017918284714,-132.976802095405,294.745931997856,-165.52613398498505,-27.700323211724168,-38.3083897546726,87.62770457378207,9877.882071409766,3.6568194608457407,1.1812558132633422,100.10988054193606,-82.58974761397022,137.63842429492496,-3075.305237907648,-142.64925332727404,-67.7087132705994,732.0744790919301,-0.269644026568816,57.059838570613465,33.653836429669525,21.3715729096765,7.960059841867455,23.213758279260105,15.580154941727985,46361.3694180795,17458.452828652342,97.3197416947554,18.285273537038044,81.82230791297215,8242.522138685488,1.6280131255552786
2013-10-31,5.463491160453945,9.039407971623044,243.2351237461847,-132.7723962486413,-37.36563392780175,-16.02134343733074,174.84823064563676,-38.40628872450466,10412.792844496184,27.276410587492258,1.1920860527259471,82.02035761532036,-87.44463050334943,-53.67544965561188,-3163.404514822124,-144.13460584552485,-77.30339934664566,562.3350009639277,-0.1657405073971993,15.695227557619091,-10.17076647923892,-44.67266771451921,-0.1569244440630015,-22.81100707310634,9.545405483334932,-3881.920676392503,-2755.567332875915,5.365857539439759,0.1748491481029148,-15.193565145117988,-99.12118617365196,29.763391178593128
2013-11-29,-2.0498436978080425,10.10094044932618,14.83429017591511,247.15439679645385,121.86485225366036,-22.999528049215016,-89.03080227247113,178.10568922498828,7686.041377335889,9.074893459369624,2.512268702122233,179.437575753749,-115.1354661911744,-222.09217372712004,-3519.1850807566007,-131.69623733038296,-88.36190637442182,554.1630010959932,0.9569840195940352,102.77244387671976,71.86202027367466,8.926497003294685,7.463701361499709,-4.471654116941693,9.201633658181464,28922.94774033234,12124.325946029045,22.458181530848776,5.262766286688148,-236.0387909480492,1061.9307152865058,5.463491160453945
2013-12-31,4.745179815284398,7.61017174107131,383.80278967896834,12.906711908019789,572.0008289569838,21.333656229368664,120.32714029470024,-89.33146688406426,14099.76324884095,38.02985198436086,-1.6004685032766464,202.37434919168285,-5.416447808345527,-199.3893378884414,-283.3134239819824,98.20933520295895,-51.133012245012495,778.5184570328333,0.0107847823634692,-256.84756691771645,15.526575166393627,-16.411758427908694,-3.630255330532023,-48.72214008709426,199.4142512465939,71321.12369886716,18984.0573525331,64.9638426348408,-3.520723178206346,425.2801904675629,-2813.8334565591604,-2.0498436978080425
2014-01-31,0.946144208696691,6.840027140779134,99.55746756558476,380.3134550171964,353.3487147197342,9.666679591404906,132.96330446719605,120.15966226773376,12156.463311039488,39.5982151254797,0.0073298425509209,195.27771520373187,-10.496785369406236,-169.85141205018058,-700.9889463211575,96.50654353219964,-50.99638906614954,725.545511086728,0.0648813533445711,54.37372811441105,4.229471174533501,-6.450197789649565,-0.750354005018302,1.886261282095461,-9.13593817972952,-3783.693398368312,-2563.594809422386,-41.43565157364122,-0.4856408960301408,970.8174152453712,-255.58386144729505,4.745179815284398
2014-02-28,7.468676261984719,-8.346152453669006,-37.15711263764331,98.69498078805262,342.6562831042441,-14.245397011016614,100.34157278685224,133.32144895806184,13371.217447268671,43.63830733242419,0.1127406881757315,102.96608630752348,-6.084477174038586,-167.585159241134,-742.6063099911113,114.85451959281797,-60.82095698475667,718.4318949182054,0.0269947206813228,-257.53728164405607,14.371652943918548,-52.771829531607295,3.335475976123483,-1.8291452636136116,16.429343153508057,9531.007168245036,31422.298985122936,4.759178293881348,-1.2215834324313732,118.13357420001309,411.5842920423384,0.946144208696691
2014-03-31,-4.94543808353747,11.240539817019483,61.18256497234428,-39.45054476861911,259.3313554934866,-36.477575417018464,90.29142600336914,100.4168072331071,16054.646114194717,-9.348251227690076,-1.0303227584323005,38.54405143984272,-34.80379386056081,-40.10610713920457,122.0690556689339,-62.81695474972389,-56.4593675048494,760.511003263521,0.944369779714556,404.0788440383108,20.78777132863865,-33.30528067446323,6.91875873801046,-4.201068670818756,0.7018494626452139,8046.049944410566,23164.697101577884,27.904517708792383,-3.4759378442030417,-1637.903989051603,64.79150128398669,7.468676261984719
2014-04-30,-1.927411914901193,1.0636759020777946,15.45267588956984,61.6790724365719,145.37719830138897,60.17589575410887,-110.51941695187794,90.7118855059918,14442.35377068496,29.045649734357426,-11.823968848497875,92.1155252766572,38.77307619413856,98.770982789371,12375.72487175501,-19.45065330981207,36.34077306371135,441.9283906653498,-0.0289324991530364,125.20730178869098,-0.1302253313915571,21.740778485451983,4.016162129159994,19.835991008966914,216.25863554788123,649.8827506254893,12481.42168882978,16.183928233550546,-21.691115167540136,353.5102645227452,1996.5157599345807,-4.94543808353747
2014-05-30,-2.9918319852793065,-0.4709416292710599,98.49135068357172,17.226620960325473,267.3076034488354,5.74052902187434,148.4516977793044,-110.27786466512096,6037.256090618375,48.39193894471322,7.549661750773502,48.83571935939119,159.1714418980479,145.65816873134048,12383.240055053351,58.677703691396,31.842854273173483,440.477620830066,-1.1317463560178955,-120.4358517956075,-25.78658139778463,-29.16812295153727,-22.10630001100468,18.18350490304493,0.5339441752063294,55577.708808757365,-63020.73768697539,-61.96318688912302,4.216054457214234,-52.69709854108054,11.979398031793608,-1.927411914901193
2014-06-30,14.407492607358115,5.045473181053503,-64.15243354617785,97.3050051930974,286.9040530018957,-13.117634001034505,13.994410679492518,148.23958089213642,-516.0056498364472,-27.184227502597903,40.13299713715267,162.8317567776675,-38.341375819143146,36.23187974358667,-25303.41021653215,172.03114418202316,-138.70892002385744,508.7638593870337,-0.3034111459124986,139.80965687792514,-2.5234531535248834,-5.3341685425920105,-16.37560667333214,-18.304292752046532,10.937525589717325,87741.0266707961,38339.23539973993,-174.24929239120715,42.763647363993705,17.20547072825135,8842.032791967606,-2.9918319852793065
2014-07-31,-14.486466863001125,6.369753961736981,-22.91883034827326,-64.4990208749571,-36.70731609635857,8.043365531658123,-6.19349894109154,13.973524188801113,-563.7415041864856,-27.418871663714164,40.165848120318685,161.74428209175747,-38.32733580453341,35.12422969404218,-25085.34506248226,171.35607611472463,-137.1389951543289,535.4533114907733,-0.4068854131397081,97.00877388889036,-62.85031731616573,-8.104567077445154,-0.0798156693411016,-0.2340890363945504,-5.022154164210065,1157.2126936460843,-85.29096710134763,0.1698109910238763,0.0970147615937619,-0.9557561584527292,-161.67019151308705,14.407492607358115
2014-08-29,11.43830992633672,-5.118606829591132,-35.74002885773153,-22.537812092330107,-205.95409492100865,-67.5271090470687,67.03125669532545,-6.251899019420275,-116.30516344826856,-10.81912696484958,6.370066990965087,361.2605685395157,-69.32358512610053,25.452899373769487,-26618.860391051272,149.62241341422694,-150.60363353521396,543.3333339963217,-0.1243786299084845,80.64367233033931,34.01658361743381,36.773796076170015,5.147933520441075,21.91789498053481,32.37530612899786,24363.79124836577,65212.15739174606,29.20883043986483,10.58285877759004,180.300206877909,1161.7745106435068,-14.486466863001125
2014-09-30,-15.39639010232077,10.270351851197503,201.8098484490145,-34.67513964019089,-679.4182605273713,29.84057628311473,84.02816054967613,66.50022584788269,2723.6956233249766,39.83839941515655,-1.4274214288753415,350.07136545725746,-36.63549002845244,24.32954509010805,-5124.566586751802,-93.8403322612701,-21.59502309612056,772.6714832659484,-0.1890957232575019,-187.69260225095852,-31.59368308786429,64.86667398376187,3.593709014467698,-1.4007844418638342,-15.15932431303986,184047.0044093614,21810.987778418,16.223574120504658,-3.1010451935391856,295.8131757730619,19076.413561026115,11.43830992633672
2014-10-31,18.98189217711581,-4.937448006458193,-181.50393711113048,204.3146495430764,-404.83936685785847,-27.1929091961749,-67.67940952065406,84.60423831010716,2959.115129660848,72.44368925174136,-1.5564207375555403,367.3775190893247,-28.69982859747558,23.0430576688398,-5184.834348640042,-96.37069018139434,-19.014749254637408,741.7854968028929,0.1548840667460957,313.7309879672009,7.595627933714411,-53.24623180872686,0.1742853044718337,20.321389835359923,7.564953845306718,7147.929027171573,6962.634465250885,-5.528242163714424,0.7574140705779016,106.57363908222646,539.2934772182853,-15.39639010232077
2014-11-28,-0.06081650512918,6.150121775219518,155.80493500325207,-180.77334874288923,-920.765446575232,25.164485206200336,135.09527267575626,-67.05339820340588,1913.2699892522744,62.80024844719754,9.481963687309133,197.2932467750373,-53.47804861036623,32.99331192859064,-4988.065004629754,-137.85111045006718,-7.246579118529855,481.2891731261429,0.0869520903596274,160.58471186367683,-88.1285215395103,-54.22691103163834,8.496207547302241,1.7241645135143813,-11.501871972763864,-9585.70149580785,-4355.1685058551375,15.50967196474636,-2.88140548322756,-274.24968711832344,-944.7640896380108,18.98189217711581
2014-12-31,7.568562601011966,6.258238990009917,-215.1773582276332,157.4169436040363,-623.9569137267807,-32.041124107611175,-65.49057503632949,136.68368986472257,-4168.860174545827,31.490668511861145,6.100958404447169,-1.0421895716751983,34.259785312211406,-15.013629963078738,-202.9080157125872,-136.63811551873275,-34.99582718536125,648.2285986489778,0.5631554130500689,-11.847774276182465,34.07522013748064,-31.099606230553263,11.176201244390455,33.24622493442678,26.99093578508939,22184.77780402312,13836.641882321332,41.10679089706342,-14.189875230317597,-1327.1618935448105,-28752.74877070772,-0.06081650512918
2015-01-30,-18.778293443714777,-0.14915401508202,260.6466776837198,-212.7574145157089,-570.2519338565095,34.06221235302821,81.90596960214359,-65.4802129942369,-3876.488816529088,31.15217636806381,6.174436998833509,-0.57611359854568,41.47094492498246,-14.758509631074524,-219.26161511322744,-131.66589427726095,-39.04409335124099,559.378521995066,0.1850525401214504,-228.7464054447917,0.9050602355226828,25.746543625204826,0.5451399975072562,0.1399645257707789,25.30046409561919,-952.9875219583046,-10960.51021001744,-3.207770069500498,-0.5932741738135263,-19.330610307646,421.0448601213102,7.568562601011966
2015-02-27,18.178035860576323,-7.870128596161853,9.610725447603796,268.1461919838732,-531.4993682200832,-36.40579474161771,83.2787342844072,82.31107523305752,-3426.457175332709,31.463913644933022,8.617695707093059,47.41623980817162,23.0388695915907,-11.262435385731308,-282.4145381606434,-128.08965792949417,-46.72972026129627,622.6003836900612,0.3854450117708801,215.00772724428063,8.330669182712654,14.265722318316648,1.340743233340973,-1.5245744336220923,8.69822446417902,39307.606164512224,-27486.080277504167,9.570402124132258,1.9837280952060183,11.959955934387152,154.7313948223691,-18.778293443714777
2015-03-31,-2.7056599495766624,14.763577615058104,110.64941648913678,7.433075442119629,-908.1078442500376,-20.50469211381955,-1.963972008387288,82.3976066197542,39628.142518369685,21.71395326437763,14.074585115422316,-43.61789432608538,0.5103868750704592,68.69769098525833,-269.466731332707,-187.8161282895645,-59.48790133557965,633.4716461958662,-0.0220519677583119,-481.3653156194357,-34.403488075839846,10.932367985324504,0.5649845011598629,54.977834248911904,-2.330646050518226,-259505.5395484504,65084.80976122152,94.23022606270928,-19.09996587856813,301.65276291493785,-2.6946471621813544,18.178035860576323
2015-04-30,10.092538452350988,-2.8054775533648137,-243.0600764373302,109.02095065332188,-1202.782838416039,-7.507884484922015,-104.53932217731008,-1.985904694634344,60189.51213375169,28.453812316487458,12.052500294725313,3.859278830311272,434.6023962029546,88.60385918190235,-2367.811003925609,-185.5707097965399,-123.57284341120352,702.595259154261,0.3637753882599632,98.93744401020558,23.816252527467327,45.45616010305776,-3.7268798439208624,-10.958940799150014,415.5029426514453,16914.26196388225,25286.166224896908,21.09151696599733,-13.2762441966599,637.8190230750943,1609.4547779672505,-2.7056599495766624
2015-05-29,2.494135908489296,1.4640043468272808,255.08870797565572,-240.90584974353507,-1292.5235422893957,-72.95063753157021,196.8852688344351,-104.38822057620932,24075.074151780205,22.589282648928503,-23.512231525427588,17.99215044739129,559.7049789159988,45.99129941016227,-2495.3822702658063,-105.19471824840862,-108.52835588915435,721.2197102162102,-0.5865010035228053,-101.25898497944264,-2.90369661569423,-13.3614846162219,-17.14889272295765,4.632828059949588,8.69208242465777,-96881.66627455642,-25881.291805397253,-64.49258522831317,-6.615088455797486,-256.8555221483629,93.6555886088554,10.092538452350988
2015-06-30,12.807866718896364,3.3745813749230984,-28.814373388317023,257.5182455113257,-1133.056896061587,3.037284439913544,-37.480299450606566,198.2924281804333,8753.19181937,-49.063584458353525,-17.15368935541455,-90.33689623413844,-79.16169725575791,-2.810387558665286,87.74078603633315,-877.3770540157323,-300.10268043478135,437.63717722825976,-0.0341567331219678,138.9420187428807,22.94247171908188,14.0291348106922,-11.325964096154138,-109.1525310277624,-13.553490386738872,-35567.43855334818,-8523.452362144133,-125.01590063533428,13.228169392272882,2386.7772503354195,-7194.932923401076,2.494135908489296
2015-07-31,-6.207860587896577,-3.8589163439623215,136.97866667262875,-28.71063516394467,-1270.99367756664,44.78967463676379,19.64666697102855,-37.61632814615764,9328.139000125177,-48.3969773960048,-17.361905818161976,-90.78736039391032,-78.1123841173705,-2.560012636229054,121.24052447841694,-840.71704635169,-298.86324471452645,430.2656577715864,0.1453402767290619,-90.57006867981865,15.298733271473113,-28.904644526682205,0.0755611097375101,3.561399746336292,-1.7676675406208917,3392.034301757114,-5890.860900541768,-0.9980428991335586,-0.3953563884626661,-96.49711159121216,-5.696303083879684,12.807866718896364
2015-08-31,-11.28004377827257,3.841805897278203,35.60299836891973,138.10042071919526,-1312.2159458991189,15.66307988569472,45.49846287181466,19.81382854290121,1650.9411284177334,-31.75941772802201,31.795015688103312,448.2623909084724,-85.1855766637887,24.932740446579174,191.7297009241089,-785.6623105146355,-290.3753561219773,425.4347838439577,0.1929563851850311,14.219277906906656,2.3044935254288816,-6.135256756966214,2.2760614180832963,-11.51902735652726,-13.726927781645031,179934.8394546681,782332.211111238,-6.477720603508928,44.16240384011183,14.349565985115078,-55.44134598387973,-6.207860587896577
