date,excess_log_return,turn,log_Mkt-RF,log_Mkt-RF^2,mom1m,log_Mkt-RF_lag1,log_Mkt-RF_lag3,aeavol,depr,ep,lev,sp,oa,ol,noa,pctacc,chinvest,currat,egr,operprof,pchcurrat,pchsale_pchxsga,roavol,salecash,chsaleq,disp,max,acc,cfp,roaq,sfe,first_lag_excess_return
2007-12-31,-3.3243213545783474,1007.633782409956,-3.4296913157824718,0.1692183353169499,-70.57142847175021,17.314533503792642,8.873290146023496,1295.6865847597956,33.179419913994266,4.7490392357877695,620.996659479187,357.5038299618385,3424670.866541318,993396.17337523,2431274.6931660883,-6.918069611776153,-17.24641639052508,3044.383995082867,-92.1201963383224,-115.64339504565494,6.99399559221722,29.513298603157217,9.506198597423651,4950.52853389187,7.817367782753219,138.53497172693451,0.0,-12.571969421831607,8.283357227461387,-2.734460934222943,-6.346921350111074,-8.256054185475485
2008-01-31,0.7619872631445581,706.1068262068965,-0.6006760049461966,0.0052367368553512,-155.61793382291015,-47.23568874213622,30.241100924564535,1262.536242980817,32.475924094869015,4.652398891403054,611.4463907324341,350.99431256553703,3389840.022506482,983136.3276313888,2406703.6948750927,-6.599526368719522,-17.113242468119168,3000.164024316709,-90.14711737299396,-112.9630846782166,6.836216087227746,29.033879360974776,9.364085251831586,4849.417621249106,7.935661749530102,257.3844348904138,0.0,0.7153273817784651,-0.8181808470180343,-0.1287444521318566,-2.959156597505575,-3.3243213545783474
2008-02-29,-6.491609560624955,1243.055318395648,-4.502018823961826,0.2952082824787769,-72.20357032829467,-8.290180718651817,16.905824627160957,1290.8129744512262,32.35440898090561,3.32224441607085,605.1490086409699,331.5987574234404,3369218.7122441665,977397.6632956665,2391821.0489485,-10.338273180364704,-16.871482420293507,3061.4164052425917,-93.6081027743713,-118.85072639286057,19.728935139334936,28.98075048804281,9.435200902169958,4858.925626494901,-36.72345880769739,239.76961308394263,0.0,-5.606210595498489,2.767751026329698,-1.7774484871626193,0.09069190600238,0.7619872631445581
2008-03-31,0.1783706219941281,1310.7913711745246,-2.153188440727848,0.0674958287081653,-232.01409030411665,-62.42192622945768,-46.96867612401097,688.8632531494682,29.228101579350053,-9.46455581544178,633.7641053651741,315.6063205171686,3260611.0294599845,879687.4724471107,2380923.5570128737,-18.42203038613032,51.29598232087535,2792.9891387419448,-78.99978162219058,-163.3542561338767,-52.40490837757408,-137.5404974635527,10.502409465099449,4203.461060879453,-141.43371606757452,549.0732236105391,85.86816607074803,-36.55032447826273,30.74390042724349,-9.93633005377654,-5.174738324547518,-6.491609560624955
2008-04-30,1.8893999704816984,948.8959152622414,-0.6364597138789098,0.0059375499598806,-115.10133126876624,-29.411533497036565,-8.17981049402473,681.3327707051428,29.07738983002021,-9.057216599969795,621.8797448692291,311.45825530035273,3169803.767893447,856171.418875172,2313632.3490182757,-18.364247459961348,49.04596886752057,2757.921628600464,-80.07116519788346,-169.22511780928318,-48.787762137170446,-135.99024482747802,10.18683855397788,4265.581782272693,-138.42562380083666,177.74959348530166,6.362583368063184,0.7390712576369367,-0.9629441833790366,0.2168146333964307,1.1885074228670611,0.1783706219941281
2008-05-30,1.4316652119295274,883.3696191374434,3.063324175380715,0.1375209789566291,-46.91504925257166,-8.756779331287285,-61.550173229784654,413.33401435349,33.36489159955628,-9.20583367685178,647.1257122111085,309.91280168062985,3245850.864517635,853066.7008452755,2392784.16367236,-14.993507336277784,28.43576908746573,2713.4563169246712,-74.41588231173517,-174.49955463953776,-66.99364899509997,-125.21308366286392,10.65962555841774,4535.11920242763,-133.79091287055647,154.27879949259776,4.535342840451236,36.58669386284067,-49.166810571023845,-0.8688759381991034,-0.7541950338342205,1.8893999704816984
2008-06-30,-10.3718334176488,817.0607645261243,1.2574288567180256,0.0231300357516908,-38.73262175693006,42.28625805468532,-29.526920390310817,361.72019689273975,32.53733714787856,-10.328064741726292,744.3240588687501,333.19986763857656,3249883.6599240266,855893.1343095074,2393990.525614519,-9.824637035709497,-47.467202964311824,2723.5080845092125,-147.11140922126012,-313.4267346219762,13.596285293149956,-54.66798788348025,10.74905367994834,6405.03239132698,-83.81818632903196,366.9074151799708,13.831456253507396,26.477694937311384,-34.54978935379574,2.510798087109227,4.120062523049245,1.4316652119295274
2008-07-31,3.9230129680819257,1280.227902280527,-6.026117826330437,0.530423148324136,-91.45325585823016,17.375150865538902,-8.81195073646796,390.98253634411583,32.01678618735746,-9.345971838482589,752.7835584562927,349.21404552231706,3259160.270621447,858097.5159662187,2401062.754655228,-527.4740036495438,-20.059707121418136,2722.1312679428884,-137.73229479062525,-304.88815448252865,-1.848866465702036,-42.72730370868481,10.978692365793494,6358.34151402243,-44.65953345350509,139.0426191040452,2.058152386949473,-3.4580752499480205,7.839205132881222,0.9147368766920918,0.8772667830066503,-10.3718334176488
2008-08-29,3.4484922834715936,797.2502448274055,-0.522685773673281,0.0040347681954531,-40.8947163226872,-81.31033823476946,41.47027493692878,315.82528191868334,31.1047648846938,-10.879123262432934,809.1792155007402,395.5720121543902,3115481.216389556,854855.5751799367,2260625.64120962,-496.7188223629393,36.07852766221815,2707.0011232280795,-138.4033530623455,-287.9288027233942,4.737197859978668,142.0660585185115,10.597993141222368,6179.689258460211,95.8185741188074,133.2741529610772,-2.2984911795369243,-5.040339454337316,20.63010076667185,2.9236092734466266,0.1498343340892489,3.9230129680819257
2008-09-30,-3.254336310991018,573.9723448748321,1.0310302242823697,0.0156342598503483,-11.857072720248322,-7.187543714808405,17.127558965570046,160.37270008602368,31.128287048453554,-8.461654778253848,808.1831470844444,393.3666195761325,3133248.912544114,858221.1233585633,2275027.789185551,-7.000913325409837,3.868122528874372,2756.5596661760087,-647.1783626402685,-1311.4368360267424,5.357462539676925,138.49338988046506,10.774799704379024,7615.113194494069,91.0156933902832,82.15939897111964,7.930239855441812,16.758605286293115,-19.44352209163459,2.653728553559439,1.349674644205768,3.4484922834715936
2008-10-31,-29.021570609180436,822.9433854628547,-6.601602400708648,0.6390362997153327,-80.42897993729589,14.218874814529348,-82.53613945563328,159.22049429424052,31.313068987704405,-8.72052625270614,820.3316412986501,396.7812740447033,3189875.579208258,873527.0913295721,2316348.4878786863,-7.582081491848425,4.049164531155622,2753.436432996285,-651.3960662836233,-1319.5520404543472,4.824632999137345,138.1344492388086,10.87087791844871,7670.67296406782,91.10388557920562,728.6472116721307,3.0983315774810904,-0.1837781094859658,0.0287142637457753,-0.0299691017720555,0.0673602072337202,-3.254336310991018
2008-11-28,-13.006404919939044,1150.802239875057,-12.84344125696488,2.426619782493128,-343.3489936181764,-90.12891596941174,-7.187301979378724,220.8416839392865,30.76614659643062,-14.084030422770155,774.9644198150481,376.2383051037731,3056702.0647887825,850177.0097333523,2206525.0550554306,-32.7031018211734,0.3898597630162546,2745.1121420230493,-647.066731392713,-1288.1472888779065,-10.436507797383989,0.2217955632528934,11.014433070231322,7315.998759261871,11.209424797751694,485.40090756263777,5.963052805234781,-13.992710006501532,13.349836155135277,-4.34649645385843,0.1324403867526418,-29.021570609180436
2008-12-31,-3.032114778966936,1010.911912557699,-5.392999000373747,0.4413387048848181,-533.8886283509522,-165.12629782499857,13.252622984714446,194.98169662634075,29.47425923106436,-14.405133570450326,699.9889415151215,371.1624865893792,2793942.912611949,766490.8929254714,2027452.0196864773,-18.23113201844288,-49.81728291384759,2660.022764821391,-226.1401425264364,567.8151858528649,23.37251931021825,-30.62917288026776,9.858260891787056,4207.57089560001,-33.8880544035807,321.3924168078693,-19.594263268249108,-10.646704707062366,8.083714455603316,-1.2125167139849262,-47.67121112268876,-13.006404919939044
2009-01-30,-7.496425898108955,541.4260011214614,1.1203248041230558,0.0193259988012216,-580.5989878816869,-69.5008039611702,-82.20993714729943,195.52878098927815,28.73637192631237,-12.59032602935964,670.4697020933081,360.4780679010031,2727401.6186449607,750076.8696908166,1977324.748954144,-17.888252125166694,-44.91374668397042,2615.2905325126644,-221.74669631040427,558.4240130183686,22.080575728340143,-32.68104450855199,9.46983996752704,4122.394141726845,-33.98101550316497,245.00214633219585,-0.2727615978244273,0.447583710295639,1.1730885255950767,0.484083973471126,3.656514886526544,-3.032114778966936
2009-02-27,-14.944125936452611,777.3345850041787,-5.476898476690487,0.4638210506466779,-638.0769778071125,14.552327627668149,-159.38769753469705,145.7713729819692,28.504148222273777,-11.419946551046444,661.5061739146942,346.79265231586027,2746475.0323318606,756402.5492086449,1990072.483123216,-17.952918170898904,-41.76208735239117,2659.296710685003,-221.79284942086448,559.2293447316197,32.759957565791304,-1.283435647306423,9.34652525532469,4109.420813216099,-52.63251358927255,279.9118084462559,2.6632129086244163,0.6308351712585534,0.681946211889148,0.3422722783383767,0.5099095180341777,-7.496425898108955
2009-03-31,14.179216577600206,770.59234085979,-6.827650862679883,0.7268786476755252,-477.3156266315239,-70.11733015582999,-67.75654973328587,467.5262775610863,27.906688475604167,-353.1436664227482,1609.23528424617,578.4338969135188,2319888.5332689327,684030.874464668,1635857.6588042646,-388.2815920432149,-23.003382195124946,2830.926360856389,-1224.917067265276,-621.4391656886592,111.16363576793312,-96.91385961488176,13.93933176897504,1783.3828912195231,-175.46977087321238,644.1509439966039,4.850018180600173,-44.302215002216016,-79.08378251966477,-32.81103618138985,-5.16665558335977,-14.944125936452611
2009-04-30,17.192477139101054,872.6652789330941,5.399693747628835,0.4627668700316966,-138.10966361328352,-84.99758713451692,13.77253826781861,453.3400717260578,27.073006510809986,-338.5281829158628,1543.5210869613006,557.8011930221456,2200127.811559357,648766.4710304383,1551361.3405289191,-385.7664388255211,-22.235288423996305,2730.2875828171045,-1186.7266795611413,-602.8142136457132,106.63906649597618,-93.08840566442868,13.394122989094296,1722.765363958852,-168.2915804021752,1426.6815026579775,-12.930242702007078,2.7429460465026096,2.332909329673228,1.5064044044795892,14.216670959064617,14.179216577600206
2009-05-29,5.417228180405621,894.3791650053963,6.212114742841787,0.6021773218298327,112.1728076426147,70.80521567668119,-69.96613499949555,394.2122750962168,28.761820119739177,-338.14841280194514,1828.3856616292385,622.089660450674,2293917.57792062,655542.3858284527,1638375.1920921677,-397.1134704202504,-32.531194599694146,2754.418163774414,-1164.4543214182124,-610.0416691973846,53.87876812087365,-106.94695055203522,14.104311318604116,1813.0788090678875,-180.54690346365783,778.4590721707062,42.34266976433929,30.857846338770276,-61.16211434493425,6.143724426175311,-5.011157350164247,17.192477139101054
2009-06-30,0.2974678732048262,635.7195923463493,3.323774435788168,0.1688084105570931,306.0611639976514,83.51032588909847,-91.71615889060544,584.1374980349551,29.197061908471905,-32.469354580420564,1829.7175420192568,590.7698296107367,2374227.0651479084,674001.4409591409,1700225.6241887675,-407.5159858011872,-19.99906906888353,3024.1753359935187,-47.28298391018304,228.00270667371532,19.80224590576956,-107.80641519054832,16.877266147001148,1531.7031230668292,-132.3194957679465,1388.6521109618716,48.58861698064291,21.833732215847576,130.18120544397317,19.57137125477333,18.335184363190496,5.417228180405621
2009-07-31,10.326430885303877,628.2957969435749,0.2824583014216817,0.0012118444936905,518.6043007387744,44.31185090577084,74.7739777396524,854.7019138601894,30.030768992061184,-34.29502301431836,1849.836572211436,579.8133187297921,2417919.2370493216,688809.6293513633,1729109.607697958,-8.794307826832817,-15.754477351384494,3041.6933438385463,-56.34578346155746,242.0191939602887,19.273658617365832,-108.06825902245288,16.839337401499268,1513.1467797509963,-117.10762977941316,1124.133258679605,12.867903976801417,-12.458436978963832,6.213818494772543,-1.5009781003303235,3.094936470517069,0.2974678732048262
2009-08-31,5.463523268637243,751.3548827793118,4.898193965958889,0.3642194705798993,465.2210487723612,3.7448587856875175,84.61119362995177,1059.1506569679652,30.422916632855795,-17.916536092583815,1655.1340637285955,547.9593457950646,2411149.0693995887,698522.0108607789,1712627.0585388104,-6.051304963703758,-0.3354316101836339,3078.0709070792523,-32.66874392567154,260.1879517108379,63.18390009976598,60.1417245524268,16.22680581045443,1523.282073309912,48.80287462307085,1126.4993685504714,4.569400476998936,3.664280919939383,12.845240029933446,5.569310980638241,0.0630085191086102,10.326430885303877
2009-09-30,-3.1027581348762627,812.0310937783082,2.181566838930188,0.0714557751488007,306.2505149606816,66.42657992461766,45.37088497574402,936.978844965363,31.352288567084145,-9.43074463584853,1253.492731778918,443.21713637552944,2512868.8271320257,730620.5422672073,1782248.284864819,2.9184434859065407,15.489322842859297,3035.69621229352,338.40650039852045,483.1490685569815,-9.112519616786685,149.19452714825854,16.21538113208149,1393.5129580988382,95.44862143116458,612.1362691770814,23.79344287728816,15.511332256375256,-2.583682294364422,0.5062267115486736,11.276682684808618,5.463523268637243
2009-10-30,-9.193213426337492,1318.478556578702,2.679721246656095,0.1071505929311353,187.1292108667856,29.634066737250087,3.881637670989787,961.32731894287,31.368731776642065,-10.49968071223734,1301.6553021951963,453.8956377642804,2551929.9305550004,740331.0033727827,1811598.927182218,2.8836440677806188,16.46497520228773,3060.028020595795,337.4578033125377,481.52400602188914,-14.317327015293408,152.8918367352258,16.666564308354282,1401.354470478096,101.05964040517074,354.9725294821402,23.46237191413005,-0.4858473618222874,1.971409013912627,-0.0907633804841427,1.4154436897293667,-3.1027581348762627
2009-11-30,4.866680907489302,943.7058508973432,-1.7568967394494996,0.0461032740953379,69.66810399929281,36.09498493195039,67.12264870035233,767.5860184103608,30.599514457781492,-13.462547020737135,1180.3818593308606,418.4687080755512,2478769.953324944,736403.2795859125,1742366.6737390305,-1.3478707713763722,9.263484684225412,3006.8957096159443,332.18812331315144,485.33679928135473,-21.519432408757854,43.52312772940918,16.39777476291738,1305.073901055421,47.46645950792749,345.1525510135033,-2.9144333529420976,-17.51723350527882,22.97992321396987,-1.8384122824259417,-2.1680951146489846,-9.193213426337492
2009-12-31,4.358686251119553,434.4365447995367,3.5849434532783397,0.1939788727396294,-11.871416036027206,-23.204993202171256,28.964412581660824,156.43033895271697,29.40287252188073,-1.057719207560793,817.9845356953952,341.2166559234331,2440846.359724596,723707.0035080169,1717139.356216579,-1.311403804305859,-0.6525912563691942,2508.766899671224,92.08519150957096,172.483015646833,-145.50243201516437,37.57828470494477,15.848821730235272,1194.512642630018,56.45950005760814,491.8495419183095,-5.584483322027154,-2.106108991644198,-9.987763319129968,2.752437304156895,-0.302962845385708,4.866680907489302
2010-01-29,-0.8546545546791033,284.27340334185686,1.806419357593065,0.0490009066622887,-37.148653558022886,48.382507837014565,35.75371822461986,160.44375317317792,29.69097368517548,-0.9919254535028365,832.6833909799119,345.77050396814303,2488762.694393473,737552.7383387269,1751209.9560547469,-1.3372620880200643,-0.6598793684355935,2518.7829954254707,93.7320156427576,174.84266611342,-147.61076702006525,39.07123505634237,16.094409367914096,1209.2434892228237,57.2750748751241,480.1590503605628,4.266902850861953,-0.4877262050386122,0.9610749751073088,0.0845349181861019,-1.7651902169285991,4.358686251119553
2010-02-26,-0.9588669383155004,666.7363042753911,-2.287094799195529,0.0781670722651597,-4.372953825529281,24.48419996491944,-23.68568297882236,182.7209506111892,29.96288807058561,-2.1470432822285934,847.7032423214623,358.1465810976715,2500681.659216604,740856.101023326,1759825.558193278,-0.1635528650790645,-0.0606248016117987,2538.946190215204,94.76783463312498,176.82910644559175,-143.05818541857195,36.90038200310037,16.222118376443664,1219.715682718254,36.68951137911833,472.1384990207631,3.5287611212678485,4.2514653837653,-6.049800171142621,-0.0499172779680252,-1.8575838534656963,-0.8546545546791033
2010-03-31,6.4915436914202695,696.4660886912518,2.2351950853254925,0.0747332471869139,106.64248059239164,-30.78609392906964,48.74016914657217,411.21997780158085,30.59587962892426,-31.077588344942686,760.1611926871824,312.6366230796189,2335398.907537472,712118.0653555207,1623280.842181951,-2.086099712090866,-34.592023954236325,2930.076068805245,-93.5409903846533,51.03102251171224,279.7434820784646,-159.60158513900936,17.090843260302893,1515.711879086875,-82.96826548738011,987.9988173587944,-0.3132216573440018,-40.12846055517122,25.96288177308074,-17.871404280891166,3.682811560090105,-0.9588669383155004
2010-04-30,9.160613646850097,689.7439840387326,4.08461916074915,0.2499101871081508,125.60211109606962,30.04540556200414,24.376154222070152,410.5439284694877,30.480886275217237,-31.05436095662228,760.6623890353782,312.02672632692486,2334697.6747181662,711700.8872211551,1622996.787497011,-2.096020443734998,-35.03611486275247,2917.056551890059,-93.4016368026548,51.07251164695704,280.39954343314884,-159.71611081692004,17.0934538623007,1512.452106318051,-82.80374929555838,992.7324376042004,0.1874739285329383,-0.0297591096038587,0.1607139804048785,0.0690223404414531,-0.3781493969431064,6.4915436914202695
2010-05-31,-9.740377749476668,1156.48383319535,1.3313312424807362,0.0263612395514328,191.6625463939457,55.79067536734479,-31.165127563271003,885.1806705582753,31.022095713252384,-23.03180085776842,748.4798939849703,294.5026375336664,2416081.3096330035,731735.2217659723,1684346.087867031,0.760723942078148,-59.52865872450707,3111.5719455895683,-82.94811926633446,50.95099140506171,341.55100312732424,-148.2203834421045,17.336130566340756,1514.9523206640115,-98.74372700756098,1742.1671749628206,-27.108670647375988,33.67417665242844,-47.74866060218037,3.911300403789582,0.8421558001903762,9.160613646850097
2010-06-30,-14.268093160192072,945.9736860528308,-5.583623650165246,0.4588516443043177,69.40345489237654,18.425008475467187,31.11189120347143,1041.8769343927386,31.53279173422143,-11.021641026658832,781.4062799702899,295.2453308649796,2526020.074304123,739558.77385516,1786461.3004489632,3.347249240882084,-7.920565420716382,3118.689927805925,5.410766178668595,100.29571205213088,27.04911645918848,-15.482110927442946,17.727372401796373,2853.887997155154,-49.65465082123499,389.95292242552176,-29.907039102132984,42.34291324462753,-46.634019062082686,6.743108839326105,16.113920555632568,-9.740377749476668
2010-07-30,2.758345126886588,1189.1639203773057,-3.8531480545701857,0.2208064747760968,-114.75206001102327,-74.85066029030746,55.72779646532948,988.4282161353428,30.983525607161944,-6.326381494684275,763.6029102518224,294.80237448061786,2458924.290732512,723190.9238854231,1735733.3668470886,2.688713558109462,-3.326747436762483,3023.150084350738,5.583950683762723,107.46801816126384,30.777263900342284,32.5796169713919,17.003710992486532,2912.872198820428,16.42317648548745,338.1413622974709,-17.798260167788385,2.691264932192624,2.09196920936445,4.421882313090517,-0.0761834373908314,-14.268093160192072
2010-08-31,-5.692881188583752,1127.116075769365,4.434418868597415,0.2970960580739391,-165.51014069539002,-50.57246369940926,17.474216326583758,599.717520514705,32.737312203089104,2.8874460006827443,909.0716654906114,378.3641437482908,2336095.1104644383,719943.5745412172,1616151.5359232216,1.7142992756047757,5.629315914469903,3136.8772874031697,15.171311222671855,124.54356381892164,48.79046927336204,144.1335733481817,16.466008333507396,2888.9135942768826,124.5632713188791,330.53333367138697,-15.478805182184118,-6.050744291757328,22.256251254382043,3.8789083166788703,-0.1865657087781009,2.758345126886588
2010-09-30,9.600313371660746,564.2266034623433,-3.2459898940351724,0.1586320596630028,-358.4224184797936,59.51753339695564,-73.00303279151935,431.9186092624991,33.8477222512231,-6.966143284350666,965.2919544235896,451.3234762304268,2327683.186613939,716391.1877671297,1611291.9988468091,-1.8242520191998828,16.228959912578027,3186.1696287135087,-21.51592807515411,166.84156096557962,87.03746438447212,288.7847035350948,18.86375218477116,4052.971511072397,236.16027271375285,397.0660276634391,-25.156760377735797,-19.36878927374148,11.932667144966194,-11.964325686229383,-10.215529227931492,-5.692881188583752
2010-10-29,-1.165663417703488,452.2630503485876,6.010155389724082,0.5475905468153484,-99.33862625682856,-42.84680447396935,-50.242442636037005,431.2171333084381,33.39531652968267,-6.955479261427618,954.8927734475888,444.97351525052096,2323361.712182971,715095.7396972725,1608265.9724856992,-1.8034280500913609,16.069802958858116,3141.980926459142,-21.387082434443197,162.42298118244662,85.7134876363789,284.598374867259,18.611366477075133,3944.494273989543,232.629162949644,450.9841148884428,-27.06109205523542,0.2282786399559189,-0.2851612135914152,0.1149581710745959,0.4683834677987191,9.600313371660746
2010-11-30,4.338805913184823,515.3944651217705,2.5382688748700986,0.0966127602967385,73.9204885247302,81.59509325671311,60.00037677520112,246.7968382301452,34.426877794430006,2.957535590863154,964.22136269348,452.9901557732596,2326665.932799445,716434.8152166757,1610231.1175827698,-2.855492341734644,21.55143842467343,3095.185593699952,1.9048725772190889,160.21073472294114,97.65251726298874,129.96799291428505,18.58933620554176,4067.0345639028874,133.83234821729343,471.9441876037088,20.892472744273576,-5.159297095298518,21.22511363198256,9.789765923543312,-2.87972800085962,-1.165663417703488
2010-12-31,13.18403953021284,398.23570562973833,0.3982781789118081,0.0023822891046189,95.29028147359358,33.993243418514794,-43.645506505607656,446.67269662945415,33.331771925726805,-11.433345388190654,876.4601918037857,394.2303637879917,2310792.341277676,708790.1503498205,1602002.190927855,-3.862105950088473,33.371487437393746,3318.021904499982,93.93242115494404,143.27065007505232,51.2737183226166,-83.78669673935212,18.62884027053129,2628.2741021831,-42.93650432640721,587.4459234665377,-0.2990455376808825,-19.191271196759693,12.610816769948208,-6.370826799546954,-7.203936811440816,4.338805913184823
2011-01-31,-3.939614788977937,250.16534931791995,4.415747115378887,0.2913006550218057,346.46639347125,5.396476263042589,82.20014069260924,450.4602715515214,33.70671462025337,-11.660887019717023,882.7864833237406,397.8803345850736,2322024.681258901,712007.8491386691,1610016.8321202318,-3.906556037213358,33.68927381721661,3352.8509631948955,94.0528859837127,143.6608325836744,51.56065123724411,-85.00740342876911,18.81116880176352,2646.64548498058,-43.43091767986596,402.1320405300881,-4.227190002478551,-0.3921669880474283,0.3083214042724904,-0.1898528171183144,1.9837570497794523,13.18403953021284
2011-02-28,2.2820595315677625,647.1095444867432,1.3385067951635574,0.026372100518507,178.99518080628684,61.260241446692575,35.34583965350126,496.150719438011,34.67804779063948,-13.443697451235217,902.342824112496,398.8916788339793,2369525.4972380213,726817.6017898483,1642707.895448173,-3.5317517970824768,34.51779408595434,3423.52573100036,93.7907033694466,145.07018534975717,66.0054553295354,-74.12888878593435,19.50217391122875,2717.1589869412564,-93.10773904463332,384.7433214164902,32.98515815169941,1.841998043270124,-2.6687512154426827,-2.799403502275993,-0.1029457032137548,-3.939614788977937
2011-03-31,2.074476467458992,845.7275281577743,2.3182573985713297,0.0795195362690066,224.58062545518047,18.13815299816093,5.506515558166526,351.48802227514926,33.28099522791721,-65.01844266364228,762.244492045301,319.05861707995587,2078369.686603448,738381.8082709184,1339987.8783325294,-8.426740037938526,7.326806540305983,3329.3468977945763,-122.00083159331818,53.51802741130826,-24.93552487877545,-37.38664147622542,24.019316487570062,2420.181543645961,-70.00611503094535,1498.3831870821523,-1.0970065382563805,-48.403820536601,14.260930436957436,-25.69493107130591,2.2841325254235496,2.2820595315677625
