date,excess_log_return,turn,RF,log_Mkt-RF,size,rev1,rev3,mom1m,max,log_Mkt-RF_lag1,log_Mkt-RF_lag3,cashpr,lev,agr,noa,pctacc,ibq_adj,chinvest,currat,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roavol,salecash,salerec,gma,quick,sp,cfp,invest,sfe,first_lag_excess_return
2013-08-30,-6.872950825573435,298.1406424265198,0.0,3.093918640180865,796.0290579824193,-36.13442856613455,-22.997827842192443,28.84967521071942,72.89585008304385,-9.610125467331544,12.24380416628125,-12308.658451869243,1154.873513419417,18.71094898061797,1106702.6793970838,-11.510839166646791,-2.614521001148075,-2.172946055704799,823.8816805568329,244.13614475839535,83.73774719445636,9.835544708424202,6.277348178545435,9063.636671900436,7523.770378604036,-7.048020128866725,26.56472231702969,-6.592398500374912,3.5166124978098594,-0.0159212716983778,-0.157953308271157,3.300540427950686
2013-09-30,1.380084531178032,301.31762246468804,0.0,-1.553193895600555,802.6519595434595,45.709765479572255,43.08993967158502,-47.20478256587387,75.29947658496206,44.115002287637125,22.16536793213596,-18366.490205312934,1175.0323364379228,-21.582613266567133,1104096.786752012,-2.430261834243124,-12.874123929877012,-19.90464136466629,768.8410144709336,240.5189723286185,43.09456262801952,66.24698438923281,6.30616281566836,7680.988012242024,6259.3251171558695,2.0757503842490905,-12.860604720832043,9.68519546524618,11.74542674051218,-1.2852626066694768,-1.098801381065979,-6.872950825573435
2013-10-31,-2.433381132366334,397.7727441534961,0.0,2.0746626640095926,789.170965738132,-96.81193394288375,-36.186771979978325,-69.14899045349631,71.96615721814514,-21.681664962353054,-9.527330591600276,-18400.29591135053,1158.7381832704568,-21.28045611007118,1091077.8201794885,-2.3974778860904133,-12.95918392305838,-19.726264485670164,756.8918186815799,239.4360274341946,41.8115288800447,64.17937170625773,6.1601100196450655,7590.020139485678,6125.7162025327725,-1.953000592793103,-9.918478965931854,-3.368007669180656,-0.9416370722920888,0.0032775223360602,-2.053599732813222,1.380084531178032
2013-11-29,0.724225175962518,849.9543659288385,0.0,2.299513794598833,791.6735608162933,19.210728851174355,45.31482874907808,-69.03480601324814,68.28220739338748,29.29724625293777,43.51161238843472,-22539.55191850517,1237.1405384244656,8.400503859342802,1182696.3141832864,-2.846892050980496,-16.689660522068863,-14.435411138570794,722.3070323583303,-104.52508302421532,-17.36628427090949,9.078063196644552,6.030225645096356,7428.647464173544,6135.32402193988,-0.6156404784548499,-28.91477000851341,-1.1600748823079527,21.26913550148018,-0.0057223095477425,0.0673480866966489,-2.433381132366334
2013-12-31,-0.4759125303516445,263.14348261864154,0.0,1.725676958051265,786.8285851680624,-35.68677916336958,-95.89257519147247,-101.81880072861888,68.13215798512455,32.220619805862455,-21.617310452443945,-28632.01606111198,1190.211435497435,23.123957555436988,1179989.4101346878,-19.045413574365757,-4.650742599321172,-16.309968469968815,712.7889369577597,-89.70023294542665,-66.66901508216326,23.793009628369777,5.874298484655753,10858.428366382392,6256.761139669123,-3.858822732650488,-19.97917097349205,-2.314473083369961,-8.74222473701181,0.7552232417159617,0.9092820570757904,0.724225175962518
2014-01-31,-4.278535355431938,388.7845427638029,0.0,1.5529374747949012,788.2269845435909,11.058380902813598,18.75286220225738,-12.892461402797109,72.26656425072238,24.293267859772836,29.16969975045413,-28356.25033873252,1189.7980094673194,23.17166209262756,1182136.933360355,-19.220361660031845,-4.510798638684959,-16.307527369163683,715.4852272977143,-89.74986522495558,-66.90977616337682,24.02142610161325,5.914694038849524,10768.152486349256,6279.332200382976,0.1588738289216564,1.7496203213879653,1.3514495100284023,-0.0489882439181457,-0.0039597669223926,-0.0138233935537375,-0.4759125303516445
2014-02-28,-1.4303471415951017,1050.2454144800347,0.0,-1.8907416706614848,787.1449599979694,-6.56040060521052,-35.8420333687988,-93.58966209883646,72.31299746584165,21.81370634690201,32.233575350821965,-28275.35113106369,1230.0301856272774,31.79919344789389,1156640.027633713,-4.594436394352099,-53.7709315340907,-15.256994231220274,763.4283068888465,-93.37762585774108,-39.02674598007325,28.45812236728498,7.927097160929529,10649.48733489129,6633.735387462571,-0.972628545371343,50.17982802247377,-0.1698603215277216,7.700990536500726,0.0023081896112754,-0.0918351726591755,-4.278535355431938
2014-03-31,-1.3021498254453818,494.3126563133408,0.0,2.5319734226630457,778.7187026097573,-59.848439179776726,10.066054603798753,-75.83147901897217,65.5474672681511,-26.29237026799119,24.000221257164316,-32575.49747018426,1418.547637491065,59.241177083059725,1390714.8092936047,-5.3817014904483305,-63.08258335197459,88.33648184686925,727.8703666671487,17.303780724901998,-143.27296079384493,-119.2255212441938,8.429687879167362,10988.178706114391,5870.067577859035,-5.552281134235635,-39.06874924713191,2.859829831216871,9.33019740163607,0.0053447471243212,-3.837144125064615,-1.4303471415951017
2014-04-30,-3.56266942647124,609.546432813049,0.0,0.2386067592128192,776.0236095508491,-17.674597966520075,-6.624364581149431,-98.53119508686802,62.52012662287249,35.2712530973425,21.505506605859267,-24502.741606712065,1420.391495894841,68.16036256571398,1397410.528222622,-3.575239818593559,-50.50558973588734,114.88112514886728,738.5017355538544,7.282195560412,-133.8920643728681,-81.50148043037444,8.430450396631418,7974.246981088254,5828.269377290701,-0.7185986011513847,8.35432436718645,2.0921423977546567,2.493252727054412,1.5816380014523304,0.4889095170404847,-1.3021498254453818
2014-05-30,4.022123919056989,757.4715768846413,0.0,-0.1055447022053601,773.3378055478995,-14.4873993325192,-59.24621883491105,-139.51663678700308,57.86105240861815,3.3182234852292822,-26.11069164970429,-25283.60099277692,1554.4780494126844,14.245824508436872,1378268.996808866,-3.414933183870739,44.96498487739576,-34.129699725920496,747.4833224536501,-1.4296932257088917,88.58454038734513,57.559950448340444,8.991217753963108,7932.906696811092,6084.887483242303,2.1895642923396323,18.08769472114102,37.23968943537599,-28.12224222346663,-0.034497814990815,-0.2048756632261561,-3.56266942647124
2014-06-30,-0.4358632697106123,423.98203880958727,0.0,1.126646143452796,766.7217734461601,-47.94474193300282,-17.163370244839534,-24.84646169677695,57.32371701674174,-1.45815705783211,34.848472899059146,-8533.394892444516,1563.183612931069,14.19625895371633,1367969.2974264475,-1.1788112362599676,30.16668037537084,-52.53871908994411,818.1953851546408,-10.235101202988822,102.7657082383023,-24.812319144323588,8.937302664461523,2143.7034532763005,6075.762155879621,0.2192448799867676,68.71476979659326,1.016253935339222,-19.067343684401536,-1.3270436356459985,7.290540779417615,4.022123919056989
2014-07-31,0.3093819074357248,574.577469178632,0.0,1.431298580517614,774.8411407758149,55.17806332900111,-14.540330073879254,-12.418137505052677,58.23388237517433,15.799545227855734,3.3246739680889776,-8623.917829070586,1579.5261872649803,14.374120147911308,1380123.1700341478,-1.1814227368244683,30.26713479970249,-52.9999605256394,827.0623856850183,-10.44281144969276,103.69015349711756,-25.58657932863646,9.007950123789277,2166.4492872427345,6129.269487510795,0.4252088224739125,7.7094978246855135,2.20110265405026,0.2844348968462853,0.0126994470272089,0.23710394738724,-0.4358632697106123
2014-08-29,5.591160789018325,467.58045033892,0.0,-1.1440496198743206,773.841638542904,-4.259120534040096,-48.41990732149415,7.964777608576817,58.124903989374445,19.93819068792122,-1.47169766917404,-9322.41465307226,1561.8860422453097,8.84177168998539,1362893.1738932005,-1.1065850377393354,42.50802164897932,-39.61904083924283,846.2940221157829,-18.769184160535985,40.03479056120227,-21.82877928425539,8.677279570686977,2172.220502614628,6293.938909499475,-0.5578314363200008,20.586509254284465,-2.223005839356148,13.403759028443972,-0.006681287840102,0.046344405983099,0.3093819074357248
2014-09-30,0.6405776183379766,391.9711470500165,0.0,2.3051351808740463,774.1338084383234,5.896032461908904,54.88130026505976,132.91978496430815,59.591651004061184,-15.955636241346475,15.78512223368414,-58074.26092244399,1603.336981443393,14.483087172692606,1361506.7387677138,-1.7782102603005066,14.80292844655722,2.6477422054348096,775.8905317896232,-8.344166026999183,42.73076599038278,66.98594407608549,8.706073483800608,14028.929533863697,7010.457505415074,0.5026253657949411,-66.29828176179785,2.2766586829253868,14.936544657449623,2.699467069319089,-4.150020235556552,5.591160789018325
2014-10-31,2.4325247105658505,335.7311062956553,0.0,-1.112302538001791,784.8743718242578,77.60784413664851,-4.494366523958552,88.29581300144619,71.32664076622225,32.59249445655077,20.222451354466383,-59282.0014224058,1626.1872989220385,14.827699558660434,1374246.092226469,-1.8030629971634489,15.188027246118727,3.1962642570635524,786.5034675107023,-8.55572914268992,43.32687398703547,68.75575483975005,8.822132901872152,14330.634265814637,7098.301465444696,0.7824376544164693,9.127800714443538,3.254647140382588,0.9384492081968148,0.0767803793259691,-0.7347717304838763,0.6405776183379766
2014-11-28,1.2034406615519615,683.8248099319391,0.0,1.392324288018527,786.0663427700132,9.836199176242896,6.237416666613559,125.56840593839588,74.87719048577029,-15.640072525224756,-16.201577156416313,-15686.008810705018,1452.26101397375,-6.353087948512612,1303544.153945061,-2.8937986111526217,-13.497979918204583,-31.82570982885513,880.0703321763588,21.93786451808389,11.67644348508525,0.2236303841911096,8.699334845276429,4026.393099909256,7258.444753969814,-6.130179211034246,93.31460375206689,-27.44997725448724,15.05144165919235,-1.5418008229222784,0.0016113533237813,2.4325247105658505
2014-12-31,-0.7771095074491532,238.3513592119257,0.0,1.4129192891064506,790.3982485718052,32.43454090810751,78.26958145351516,138.50259697622604,78.11234568397491,19.67120674830172,32.82187756388125,-15968.794663209306,1406.8544691804489,-32.4412157744121,1309666.7585632335,-2.315219997172905,-7.18701914855196,-35.36229898262499,965.5519734585616,23.473620445250923,-18.224882237322547,3.859808145059447,8.667683647702756,4341.119026036559,8480.366465278237,0.8758481056225662,21.909803147598723,-13.72212787375372,-24.04174063942159,0.0412319303073607,-2.531462010255096,1.2034406615519615
2015-01-30,-6.195484263814622,295.91160300756184,0.0,-0.0337184532580142,792.5684994813403,18.73253407352735,9.789287841626471,47.55691366984597,78.1046860824204,19.95711142265072,-15.769443542659712,-15888.05840637164,1412.5607140347015,-32.28715043657406,1314947.440362589,-2.317917863158005,-7.371163415256914,-35.53027938019761,967.0868168779506,23.593651722442548,-17.961058137007,3.9277175617466,8.690830821336876,4326.7372247197245,8498.775900642004,0.3373011883971841,2.0753891164015386,0.191247345718267,0.3934910806185954,-0.0112132063802519,-0.12031871557416,-0.7771095074491532
