date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chinv,depr,ep,quick,acc,chcshoq,invest,currat,pchsale_pchinvt,pchsaleinv,roeq,rsup,chfeps,bm,cashpr,lev,oa,ol,noa,operprof,salerec,sfe,first_lag_excess_return
2015-10-30,-0.5926412835679846,0.3909701006354182,0.0,-4.252124636654941,0.1325859978503281,72.35659728302174,-44.26169237656634,28.923407284277665,-29.18009478972744,42.932974760507264,75.29521487585669,12.32029346275365,2731.597470889201,-19.223235629016777,6.104420186611378,30.178162961342533,4948.398396454558,-94.2031499617092,-54.30922935620688,54.57728409844679,-74.07638967523845,117.58246009960064,-12.991381487057993,-34.4980200772261,38.23577566362621,-11853.685635376722,-2231.625010672491,-9622.060624704696,1.4848938976382158,48.3979047588723,-0.1255486022204657,-4.962973070706015
2015-11-30,-2.4386670720031547,0.4371541230810308,0.0,10.15099292821562,0.757706077086973,43.250366205300914,-117.29592121072989,-117.2839232515122,28.77008862793592,13.620766205615205,73.68107174441958,13.47654224205134,2668.0635868544587,-17.928001387917234,4.8898155970966375,21.24918339649061,4770.436466206073,133.39755858695938,128.095040278574,67.85726870833258,-72.2391108514673,121.8757655595894,56.9590360443857,-27861.5464363269,68.63477518940954,34337.14437295403,-20974.921762439077,55312.06613539485,21.87614730910323,-39.66894027696617,-0.1478012124731584,-0.5926412835679846
2015-12-31,-5.789686311398143,1.3174900209147036,0.0,0.7590310396459892,0.0042387164621959,-92.19345572882057,-192.6153035436551,-58.66460234761915,-117.21404563653424,12.100827792555982,74.11465164147383,14.14352906714462,2640.3454532961086,-27.73638429806691,1.832543057836836,6.52736118395799,4720.747831026234,135.85658725552727,130.76834827224346,68.30185193812265,-70.2155364641356,-10.981850385568896,9.321887350404154,3967.211527443517,-1.3656930157035276,12350.992846960202,17336.269743572222,-4985.276896612719,-0.3384897816276293,22.433463664747705,-0.528460435979305,-2.4386670720031547
2016-01-29,-7.796065408747394,0.4684565693486417,1.357453209808319,-2.977803650980864,0.0653231692976407,-65.43183294349578,-180.007410716753,140.06701238565643,-58.51070023589605,5.195927315106003,74.54239193018759,37.78349876454632,2679.4215932404186,-26.52499584930388,-0.3753661838713639,6.488728307359006,4759.443676211603,226.1889073961471,218.72775507801123,81.56953416738207,15.687179809971692,-7.00077591015321,17.07690302309311,475.6579207983923,23.10794389950536,-14736.113333860412,-3257.463066738681,-11478.65026712278,15.15227333247222,41.72907113674455,-0.1065220462186609,-5.789686311398143
2016-02-29,1.9077592588624837,0.7932709049809451,1.353456441577823,-8.04297798662569,0.4779577155651277,2.842351419938473,-216.11606250858975,10.415055682630731,139.21274951928936,-6.5637787770585785,72.66426513825041,38.68642627593368,2835.971261328107,-31.08800342351133,1.5114824750400906,9.355543218575786,5069.075324866176,131.5051560154773,130.6629606389533,80.9744037786655,17.859208030626036,-161.634539939429,16.47258305520677,-1226.674882353771,6.707073158657636,-47324.100422544405,-17612.856354434276,-29711.244068109896,-0.8896331704407316,82.19981840420814,-0.8791682954303361,-7.796065408747394
2016-03-31,4.100996814048709,0.5886808981637984,2.695207861752292,-0.1078325810479619,8.62854824704109e-05,-33.34764100674888,-190.13516677442013,-40.576151098114686,10.3293856015836,-9.241405251928184,71.15552468789915,41.00634218655456,2910.0409424788363,-54.08649376522702,0.826293585033218,9.85141928842398,5217.249565284254,90.64981159819529,90.3969096291374,86.47788465493741,13.620631751606304,-180.19897945614665,36.111757106810046,12542.703108665375,67.88015937970101,-65234.6173132658,-68042.41604982223,2807.7987365573645,-10.204785496356465,1.3569594741838955,0.3281029945091802,1.9077592588624837
2016-04-29,4.061398868194931,0.4150744118645108,2.6986038256925,9.07698538851346,0.6106243751592065,-80.20991232686306,-93.72915107708884,-110.17350330126553,-40.67014792098228,-7.76810741673637,71.59667968492933,41.21461499079882,2999.160553727715,-64.98151697650438,-0.5896332867218392,9.016567123164902,5343.89475319426,84.74367944160272,84.48811095478897,85.92867194616427,11.00527681040314,-246.44452807557107,22.429340063307222,-479.1612582304879,10.659990614856952,21395.65408273973,1456.9500216656595,19938.70406107372,-2.183589377742834,-36.737769876026505,-7.269135521242779,4.100996814048709
2016-05-31,-4.491590508721305,0.520356784501558,1.3521456253407085,1.2381626241480288,0.0113378814759753,-101.97719505324147,38.99277208713511,-1.4904185854100531,-110.68610953345062,-11.128387493900297,73.71647046070395,23.78742689956928,3156.8855273670647,-36.67637360076534,5.032437592278376,9.67579220676107,5426.654628145657,-51.91808262309621,-23.44641986423568,57.07822232910715,-13.842387178421,-146.4715978912461,0.1325156072277877,-12133.60790835996,-82.66308851376994,117624.88090680169,5146.190592748229,112478.69031405402,-40.814099829348194,-250.6395743446124,0.4166342277136401,4.061398868194931
2016-06-30,1.2757274957124594,0.7178233761046539,1.348525055086346,2.379024948445052,0.0419700003642872,26.1765849700081,82.77076336969186,124.3474653585807,-1.4790817153622782,-11.331292007650164,74.54789417994952,11.360461824146126,3168.2494375933115,-3.942543017996965,6.763073585244554,8.371146723071949,5436.355281758631,-45.80519768745559,-18.42238169111286,39.63009457719461,-25.42356251918193,363.5701963139781,31.20532565659232,-4497.27613706736,67.23630604012624,33895.5201162789,-10459.288121994818,44354.80823827302,-10.454323368200376,-73.95216479612463,6.525908619542223,-4.491590508721305
2016-07-29,3.316308353597333,0.7200675013297333,2.689992676868916,-0.0672558706159981,3.363096242761983e-05,62.89746996350276,75.07853892509092,16.844410043416477,123.74683002427874,1.3858317057365088,71.56515881949181,-4.957841021498371,3177.553998394698,-37.230989674369184,9.925033791249284,10.588942782294655,5430.026089423292,-72.05732269691296,-69.10218320614084,27.13582943167164,2.089192736996299,357.06620403367464,-40.6570035598063,1871.630689096497,-59.53563359276359,-4859.526509350166,-1237.715450495249,-3621.81105885515,-8.855951014665479,40.87050789740488,-0.2298425178545216,1.2757274957124594
