date,excess_log_return,log_Mkt-RF,rev1,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,log_Mkt-RF_lag4,bm,quick,chcapx,grnoa,chcshoq,pchdepr,roeq,tang,sue,size,rev3,mom,chmom,depr,stdacc,stdcf,ol,dy,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,chfeps,sfe,first_lag_excess_return
2009-01-30,-5.8511808059765205,1.1280624762599016,-193.8531745463509,117.40724264235972,25.154535186638988,-70.60388295196998,-83.51472859334977,13.082563129745312,436.1182051933474,1864.8731710955124,1649.273955347324,20.29171629450171,-1.3647406199652612,-44.18986174704177,15.47778437748089,446.6073569153023,-0.3190438915511674,-27.95289172019829,-190.43602554969044,0.0,0.0,-4.606891212786096,0.3667264838955186,20.134271416345328,-13362.856393400813,-0.1839112470493615,-238.48364585752688,-75.9769248418238,-200.3318596997363,0.1177023685324822,-0.2049527063863419,17.465324087038017
2009-02-27,-9.805452926194612,-5.649052347844146,233.79930864523703,171.49426274249686,-33.383471548337454,15.476754764763864,-169.512697238534,-86.84764940662079,454.1770409731917,1932.25367919191,1714.6687304702812,20.56563216060397,-1.4642093191254768,-46.67552386685044,16.174503797263224,465.1661698864176,-0.3296655397278286,34.4309361644448,-170.31823131277818,0.0,0.0,2.7866549389713384,0.0415116624864315,3.192840638894125,26151.143361694296,0.1668966214705705,-5.21756319247416,-2.556883506340085,-3.516436769766443,-0.0904362119577477,0.5460907756541893,-5.8511808059765205
2009-03-31,6.723523135616977,-7.049480483960588,-69.73869947564802,166.00674597222678,5.240818916631397,-74.96543113417651,-72.44141999747427,-167.24980050076323,622.6169667196209,2255.3744537025705,394.5040161739215,-15.155490050945948,26.499650187671584,-27.33985497579505,22.59327302590078,472.0166853907675,-0.043810814564647,-11.976899525757972,89.20328129271897,0.0,0.0,-4.1540771434950585,-0.0961888229726155,-10.999173842655397,-37158.77832832444,-1.5091921952420293,925.3655697325472,830.9945817708841,863.4345808520004,-2.2778848032631647,-0.174401353482807,-9.805452926194612
2009-04-30,5.911913458171562,5.612557750816778,-132.22859877181253,155.25614169216968,-1.4658361210034236,-92.11449954220744,14.925723337984278,-70.80746834982554,608.6105603860377,2211.159736257376,379.949393377183,-14.581659036790152,25.75144462584241,-26.24267691234296,21.90662964690725,461.8910532010725,-0.0439098808036316,-19.966296871080655,426.1610605948015,0.0,0.0,-1.6045514708055038,-0.0170259148680351,-1.291770182868646,-19565.13345554972,-0.0546458072059969,-10.539510222931083,-9.588898917824054,-10.711156949259134,-94.94071174210272,-5.126385027486502,6.723523135616977
2009-05-29,-0.8256859868405474,6.395369105791887,94.26954495679848,166.17603615608226,-31.92318899938332,75.29908923237943,-74.40675368646322,15.156348724229794,672.959610894062,2257.3844815061416,-323.12366067823734,32.17859859542645,32.43571101653451,30.56477381198394,14.272300738509902,464.1318579231664,-0.0640809485879807,13.369313706827713,-293.48978870212875,0.0,0.0,1.8413983536139968,-0.0162244925721781,-0.7263842647818564,-29649.372695040773,-2.135817456345829,-48.67647985722658,-55.1244657350544,-56.64987559715371,-7.499459213737438,-0.6664132806784764,5.911913458171562
2009-06-30,-0.93515360174434,3.373619130470241,81.45534172150602,173.59272074383802,22.905370400057897,86.34010260035579,-94.8239931339932,-75.4298767619665,706.1086969203214,1936.342600940792,-629.7650901254817,9.182491885793285,1.9771002388260743,-2.112893113106395,15.65176977020355,453.9120325049496,-0.3782251423328384,12.081256781851494,-68.86687449350553,0.0,0.0,0.5633531052461791,0.0201520231861129,-0.4685557001196088,2518.734888845589,2.429480628647527,-665.8511131408725,-570.6912618999853,-609.2999268318791,170.87288824210202,5.314134958608837,-0.8256859868405474
2009-07-31,7.040556071904209,0.284653493604837,-8.399324904825848,162.43743554169387,20.425542505061145,45.14607142830526,76.181682123624,-94.6341821741025,705.5885359753266,1932.1596724283052,-628.4219070644247,9.095628928734763,1.9793161066772749,-2.430600316021824,15.61920606737112,452.81871314011937,-0.3754119375607763,-1.7829151649841606,232.3174124535094,0.0,0.0,-0.0473031276271811,-0.0079026309559575,-0.4162673068205436,2619.175146469613,-0.0373251896284063,-0.6942235784188355,-0.8704921350018822,-0.9567950509594568,-3.2156281277656262,1.845373204201378,-0.93515360174434
2009-08-31,-3.1041130917977,4.927977236867139,-10.234484558482784,164.66990697306846,-20.271330974028565,3.805974193669644,85.9920327788971,76.02674892693301,685.8890647279501,1938.4704207560933,-594.4474511498579,-39.31014371919715,-0.4390805737224856,-12.174737565415366,18.69182711042853,456.1672929120919,-0.3844213035674925,-1.8078040318987405,-14.118987538708367,0.0,0.0,-0.6714069077368379,0.0282432007638999,1.528733276474043,7382.981539412634,0.841574388185534,63.50042909625411,49.03576356534403,69.18126197698342,-1.4106279504622066,0.1516288122858551,7.040556071904209
2009-09-30,0.4298711574124502,2.188160555232997,93.13611867871298,170.04044435974828,-26.25198183633735,66.98928515742367,45.75522561802702,87.32992568684088,696.263104085544,1946.818000930231,667.5386500365787,-35.26663471770648,-1.3208795933026496,-19.181775528086824,19.46456933010195,468.8187441465847,-0.212714544679315,13.801822082117042,-90.6137957429696,0.0,0.0,1.2896569555297432,0.008040770248054,-6.355620973546891,16391.534475896624,0.0568097894742667,15.419226387711715,-75.04459983911079,-21.87558063525171,-109.36292225760502,-4.278857834900705,-3.1041130917977
2009-10-30,-4.890012808034416,2.6636917822717456,-41.0515861210364,166.3772120492428,-20.293610662516357,29.34218340263709,3.843405140935322,45.49735541106865,692.4878501275103,1934.3405298648636,661.3406925816641,-35.07962866791899,-1.3237648165677207,-18.9468009749074,19.387591318487264,466.26813473143534,-0.2097545900163153,-5.077367880018869,-1.7666360601960631,0.0,0.0,-0.2774838988623003,-0.013408958330298,-0.8151496323982883,-3139.207683472894,-0.0350251349280394,-0.6515971178052098,-0.4967511290294766,-0.7606228613940971,-29.61451166818169,-0.9937663223259712,0.4298711574124502
