date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,cashpr,chinv,pchquick,stdacc,agr,chcapx,ol,chcshoq,chinvest,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,salecash,sue,turn,baspread,first_lag_excess_return
2012-09-28,0.0535821406890755,0.0136181368352006,0.0251778071842686,0.0006339219746082,11.706759827686817,-0.0318882558235707,-0.03144574610813,0.109670491713147,-0.1170286984581393,0.057164377963864,0.0266754999999999,0.0078689583786951,0.0381624610943488,-0.0638921330877793,-341.26531674208144,0.0014798166362543,-0.0295663597885996,0.0001947496593935,-0.0140548415265058,0.6791258477769406,99.946,0.0,-0.041572521876896,-0.0464954471613443,-0.0258868175995797,-1.5454299744934603,-0.0457749084868924,306.947963800905,7.950533055414507e-05,-0.3602421032721778,0.0,0.0107278881824177
2012-10-31,-0.0350024797851779,0.0092535535493949,0.0269313390510305,0.0007252970230815,11.717589476521796,0.0108278881824177,-0.0318882558235707,-0.03144574610813,0.109670491713147,0.0011760269397924,-0.0134675,0.0251778071842686,0.0078689583786951,0.0381624610943488,-341.26531674208144,0.0014798166362543,-0.0295663597885996,0.0001947496593935,-0.0140548415265058,0.6791258477769406,99.946,0.0,-0.041572521876896,-0.0464954471613443,-0.0258868175995797,-1.5454299744934603,-0.0457749084868924,306.947963800905,7.950533055414507e-05,0.3634953659920565,0.427000767067252,0.0535821406890755
2012-11-30,-0.0237056489596792,0.017598608867226,-0.0177549352387207,0.0003152377253311,11.771271127199526,0.0536821406890755,0.0108278881824177,-0.0318882558235707,-0.03144574610813,-0.0022807067372553,0.0059665,0.0269313390510305,0.0251778071842686,0.0078689583786951,-174.5454618937644,0.0005676206477686,-0.04525894411528,0.0002346558318173,-0.0199052027237527,0.3497679814385153,96.84899999999998,0.0,-0.0562783190060864,-0.0163675950780677,0.0119519530466583,0.1570645655765972,-0.0162719294829488,155.0080831408776,-7.723282212670848e-05,-0.6743710989218841,-0.0427000767067312,-0.0350024797851779
2012-12-31,0.0626195099048243,0.0192129492534864,0.0077689583786951,6.03567142898983e-05,11.736369371173392,-0.0349024797851778,0.0536821406890755,0.0108278881824177,-0.0318882558235707,0.0060019001266361,0.0045615,-0.0177549352387207,0.0269313390510305,0.0251778071842686,-174.5454618937644,0.0005676206477686,-0.04525894411528,0.0002346558318173,-0.0199052027237527,0.3497679814385153,96.84899999999998,0.0,-0.0562783190060864,-0.0163675950780677,0.0119519530466583,0.1570645655765972,-0.0162719294829488,155.0080831408776,-7.723282212670848e-05,1.829430679024022,0.1708003068268946,-0.0237056489596792
2013-01-31,-0.0206111716361663,0.010659566734732,0.0117297517535772,0.0001375870762005,11.709369659529187,-0.0236056489596792,-0.0349024797851778,0.0536821406890755,0.0108278881824177,0.0578935218490427,-0.0035875,0.0077689583786951,-0.0177549352387207,0.0269313390510305,-174.5454618937644,0.0005676206477686,-0.04525894411528,0.0002346558318173,-0.0199052027237527,0.3497679814385153,96.84899999999998,0.0,-0.0562783190060864,-0.0163675950780677,0.0119519530466583,0.1570645655765972,-0.0162719294829488,155.0080831408776,-7.723282212670848e-05,-1.0814322180413156,0.1281002301201633,0.0626195099048243
2013-02-28,-0.0434231582260549,0.0305959342749084,0.0542040540135121,0.0029380794714997,11.773221669398009,0.0627195099048243,-0.0236056489596792,-0.0349024797851778,0.0536821406890755,-0.0163997904761991,0.0040395,0.0117297517535772,0.0077689583786951,-0.0177549352387207,-174.5454618937644,0.0005676206477686,-0.04525894411528,0.0002346558318173,-0.0199052027237527,0.3497679814385153,96.84899999999998,0.0,-0.0562783190060864,-0.0163675950780677,0.0119519530466583,0.1570645655765972,-0.0162719294829488,155.0080831408776,-7.723282212670848e-05,-1.3188797949520672,0.5978010738941467,-0.0206111716361663
2013-03-29,0.0869031700793613,0.0163605728702071,0.0128175037106143,0.0001642884013716,11.75261088209115,-0.0206111716361663,0.0627195099048243,-0.0236056489596792,-0.0349024797851778,-0.0249204689170761,0.0316335,0.0542040540135121,0.0117297517535772,0.0077689583786951,-91.05101265822782,-0.0044221144727957,0.0182514639161055,0.0003280971412457,-0.0686230658326426,0.8726326182568889,78.78999999999999,0.0011348590883299,-0.0105026996216353,0.0613671787258669,0.1939339886435289,0.239243641736873,0.0640353320061126,91.1792138574284,0.0036999515075105,1.5114301908180616,-0.7686013807210261,-0.0434231582260549
2013-04-30,0.2015816936241271,0.011445599383431,0.0395091330947124,0.0015609715978957,11.705713968323392,-0.0434231582260549,-0.0206111716361663,0.0627195099048243,-0.0236056489596792,0.0855883501219644,0.0,0.0128175037106143,0.0542040540135121,0.0117297517535772,-91.05101265822782,-0.0044221144727957,0.0182514639161055,0.0003280971412457,-0.0686230658326426,0.8726326182568889,78.78999999999999,0.0011348590883299,-0.0105026996216353,0.0613671787258669,0.1939339886435289,0.239243641736873,0.0640353320061126,91.1792138574284,0.0036999515075105,-0.6364469146578804,-0.1708003068269098,0.0869031700793613
2013-05-31,0.1066028059579197,0.0041431780939683,0.0153811020383023,0.0002365782999126,11.800144955447465,0.0869031700793613,-0.0434231582260549,-0.0206111716361663,0.0627195099048243,0.2244505338412672,0.025486,0.0395091330947124,0.0128175037106143,0.0542040540135121,-91.05101265822782,-0.0044221144727957,0.0182514639161055,0.0003280971412457,-0.0686230658326426,0.8726326182568889,78.78999999999999,0.0011348590883299,-0.0105026996216353,0.0613671787258669,0.1939339886435289,0.239243641736873,0.0640353320061126,91.1792138574284,0.0036999515075105,2.8185355528966185,0.1708003068268946,0.2015816936241271
2013-06-28,0.1912702884708748,0.0107854709451801,0.0276151670329733,0.000762597450259,11.999067971600766,0.2015816936241271,0.0869031700793613,-0.0434231582260549,-0.0206111716361663,0.3516645114353534,0.0030465,0.0153811020383023,0.0395091330947124,0.0128175037106143,-95.2213645906228,-0.0022778300407651,-0.021866466741054,0.0003051360191386,-0.0282440012578892,-0.8598195100988397,74.235,0.0075571509540903,-0.0020829967785555,-0.1075006022716945,-0.0215284716662105,0.3879672739830369,-0.1099068066757994,83.3848845346396,-0.0005627602625524,-1.769173073317083,0.2135003835336412,0.1066028059579197
2013-07-31,0.0543199076225104,0.0017081353959173,-0.0120725812342692,0.000145747217658,12.105674021524305,0.1066028059579197,0.2015816936241271,0.0869031700793613,-0.0434231582260549,0.5863579581322831,0.0001954999999999,0.0276151670329733,0.0153811020383023,0.0395091330947124,-95.2213645906228,-0.0022778300407651,-0.021866466741054,0.0003051360191386,-0.0282440012578892,-0.8598195100988397,74.235,0.0075571509540903,-0.0020829967785555,-0.1075006022716945,-0.0215284716662105,0.3879672739830369,-0.1099068066757994,83.3848845346396,-0.0005627602625524,3.235589724357772,-0.427000767067252,0.1912702884708748
2013-08-30,0.0398611643067047,0.0165647426427687,0.0549615580739743,0.0030207728659188,12.29694713856907,0.1912702884708748,0.1066028059579197,0.2015816936241271,0.0869031700793613,0.5537746956754322,0.00349,-0.0120725812342692,0.0276151670329733,0.0153811020383023,-204.4048496240601,0.0016354351044621,0.0066805024511,0.0002937173789596,-0.012156788962057,-0.8806978862100369,71.76100000000001,0.0,-0.0071785527858876,-0.0166409951750297,0.0001674820655299,-0.8665380082113889,-0.0163776785926281,447.6015037593984,0.0005935360003097,-2.4207012938308634,0.9394016875479364,0.0543199076225104
