date,excess_log_return,RF,log_Mkt-RF,log_Mkt-RF^2,rev3,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashdebt,cfp,chatq,ibq_adj,chinvest,egr,pchgm_pchsale,pchsale_pchrect,pchsale_pchxsga,roavol,roeq,chsaleq,sue,disp,bm,chatoia,lev,sp,ol,noa,dy,first_lag_excess_return
2014-11-28,6.808779173323039,0.0,2.629647869774043,0.0654459280685694,-0.6990225719723355,11.638413783313844,140.12975285862922,7.502864652289936,-28.288995486692876,-29.30461750199468,36.63292662103792,98.02670293786264,57.60004928580773,71.10733382803191,0.5480730667571363,1.7063135104774352,56.381255057108575,11.123926302220038,17.739779395419184,86.70912190170986,15.753707853614229,52.71325581906943,152.48704127836697,0.21127150740264,187.497103210997,27.00287058918127,40.71544762412138,40.25754642645347,25.544675031620383,11429.48013709014,-5131.457145283697,1.4498280019553451,3.1440193038467856
2014-12-31,-6.625531329740256,0.0,2.665577598873096,0.0671200396952957,66.97896956834876,114.58358823947978,150.37820129118214,2.0476541227233325,35.54293866205159,59.30424075925661,-29.435159291807736,108.97096366414168,52.65144529474249,36.9277791723198,12.111980169056814,0.857624433734707,62.73068297063228,26.70935009124163,38.94593658730195,162.57685983409144,16.03739560902056,61.21608355863821,254.24395814460885,0.4144311787024594,182.8670940540159,22.440220169003624,29.79665971508387,4.385485716229368,38.68826457780665,-21344.484334276232,22868.990653347224,2.184461626012069,6.808779173323039
2015-01-30,-2.032006025894312,0.0,-0.0638133603836944,3.829950723172294e-05,-102.74252898819957,-43.67063369930494,158.2581976522489,-10.976155823837338,36.3181089437412,-28.69735787086281,59.893515379610974,102.36609795174049,49.34369205360837,21.594739013353585,3.73216846704345,1.0360573044073396,55.51133420098044,23.508191485039884,17.349478674194984,121.0821426098443,16.07423566178612,57.02274920520186,226.78678219259265,-0.408020622722522,207.3701335777029,-9.898632669000108,-10.43022932883295,4.9179800511218446,-2.0366308056343883,7267.351663789013,16006.91101036314,0.1222837872853777,-6.625531329740256
2015-02-27,8.812114892987639,0.0,-3.343624522864242,0.1056380438244799,48.19309093999581,36.66636595265788,158.1062681069668,-39.30713721781742,-0.8576496191456696,35.56422600699075,-28.43203133086391,101.58408901244049,48.75078791562057,21.44676009620921,4.184092711725533,1.0642937381762816,54.82643438589146,23.463783984391117,17.265923860298223,121.367455991542,15.923228631361354,56.61382223572643,226.2198209728972,-0.396486774778337,214.174295946049,-7.809202177457337,-0.3488878157467638,-9.000453244948744,-4.050808692608996,-4560.04731749458,-16696.94876894052,-0.0150435479751767,-2.032006025894312
2015-03-31,5.069495852290492,0.0,6.2953362798747055,0.3751314804476915,102.69263953980132,107.39847060101404,156.0133087037112,-9.303297494298205,-45.0195200982086,35.88053311200307,35.46361848269917,56.99251811726758,77.12706379508683,-31.79996967285863,-24.395061082577733,1.5013087266421656,-6.4269043048757,18.34978338574565,190.88333657250357,-82.35813071292847,15.070703761721196,24.26490660762449,73.86238757523563,-1.5293420348345994,193.7768815204141,4.234226211376608,-64.53438984103828,-29.61818640808599,1.5712558260961489,8678.972763074387,-39503.09633854125,0.8698862845111641,8.812114892987639
2015-04-30,-4.93922857988986,0.0,-1.19714510018081,0.0134836754488519,-92.865380740619,84.40170498279501,164.54851326652576,-17.86695605324596,85.93822966266174,-0.8655723945289304,36.31472004729776,57.976383448897664,97.2679150242105,-28.590993799754656,-35.77145108994428,-1.21365367734173,-20.41136346063625,-6.269168865728954,195.6015234469977,-169.30278433529068,15.059340089876809,20.12167831530353,-33.336818720263075,-1.4219978875434565,189.20550672555217,-9.569147213729591,-43.317050028539,-2.2728554036722244,-21.443592006569247,12267.263558317847,-2116.712109087035,-0.0291827850745072,5.069495852290492
2015-05-29,0.19502713096277,0.0,0.6274175025873948,0.0036908858272528,-21.740490674046452,123.3925476776255,165.25133756654265,-24.00748619329688,-16.37044794437105,-45.92000362296375,-0.8723296542692038,78.86966722325495,5.659074936213242,-12.7347082533995,102.93168418909528,-2.264645815838959,-16.151521238075034,-11.148665379120503,-227.2916446421713,25.544857190303567,15.273104180212083,42.16683847794656,-35.808991812971925,-1.789467305197202,205.41316130707725,-113.7184041510942,8.620405033400463,-69.6104216054988,-77.16343094249845,-16385.86101520853,89008.30977412197,-4.864146936431438,-4.93922857988986
2015-06-30,2.8829096728404564,0.0,1.434742931368134,0.0193810097125166,124.5353478492853,157.17743580633996,169.00479798743802,-0.8375474576670208,8.49425002769306,86.04301818589477,-45.61985573935966,85.5395981585756,-33.93319592883092,-35.14830194363881,113.88687399464088,-1.5494093966741107,0.81826696879628,10.571205891186754,-240.9805443866032,89.34571413100925,15.065470148059209,46.67125687390842,-45.249201409647725,-0.8138887884496843,213.8128648992389,0.7580884927584748,4.7408739083437865,-30.19239660239293,-7.803285246290045,-18088.86538011761,-12464.664881116243,-3.4709155637974103,0.19502713096277
2015-07-31,2.207061069837769,0.0,-1.6374449370663902,0.0252465398684951,78.2923016574611,74.04964314479021,166.42368849817856,-3.211664209594276,19.50583680823505,-16.263865692337355,86.04524155374177,85.77810863807146,-34.54842925169813,-35.17846826753728,113.90383965728311,-1.5361603849336976,1.0503156179843085,10.898988910746953,-240.7507876282224,91.3276073293602,15.116361706076257,46.681958743499806,-42.44560515739117,-0.8276468594125271,206.3481182003891,-1.4642145637985775,0.9269204951803972,-1.505180351016861,0.7702286934618314,1041.0055401457355,-341.67461320990697,-0.0192119446447933,2.8829096728404564
2015-08-31,-3.0242397215644545,0.0,1.626605534983793,0.0248588000248458,-50.43464923688309,38.52465125096728,170.35705434843146,2.873380487716807,-22.35622346584256,8.529768869070589,-16.33145129720909,89.40936755339075,-10.11622540803038,25.853804931861117,106.3563423370696,3.5244685268018445,12.461362324588272,-3.492472421098192,-44.364297662951095,47.03697981483597,15.556998691635007,49.5061743007079,-24.41414737754231,-0.8595050393255443,62.46432522790477,8.499506808483943,8.016026228951048,31.963747346518744,2.1051970015562347,58684.24329124636,-28246.36823398364,1.4864872939688412,2.207061069837769
2015-09-30,-10.08985728155916,0.0,-6.637012346631517,0.4134926800798156,9.363023664327066,17.078723901124505,184.9125785207588,-10.985991975189592,22.22873169345271,19.64803279425038,8.556393522290664,94.62978758818376,22.45438324822624,122.29818812000894,-88.12864333289365,-1.1077182481246386,47.019724084409205,-14.803097408277026,-3.2384300083326565,-10.973979508996177,15.876021991708114,49.85583692884803,2.28752659354109,0.4850797033450176,61.06691588794345,46.99622180531196,14.400100720263904,131.16429904823133,3.957661732349891,52298.61590215581,-13732.357357305476,1.466585546722798,-3.0242397215644545
