date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,bm,chinv,ep,pchquick,sp,invest,currat,egr,operprof,pchdepr,rd_sale,sfe,chnanalyst,beta,idiovol,r_sq,ol,salecash,tang,first_lag_excess_return
2007-11-30,-43.53791518313308,4.482079542364466,7.618983902334882,821.5473899128812,0.1354533920579317,0.0,-229.0706687979676,-354.4087093062382,52.87473648851983,-219.75724204832423,-114.45996357186505,0.0,2462.5808970735125,-21.54563913991018,62.08379552682322,402.20113980224863,1790.9754639381547,57.30003211132397,15766.404146405746,250.26821654932644,412.9929716631811,-70.0383787880301,40.18348236567876,100.36888740789104,174.33596222205523,0.0,0.0,0.0,198250.41496320628,-395554.387663436,5.216065242969307,-16.667971206792814
2007-12-31,-18.93833255951286,4.896003536655369,-21.085160972290478,539.4915623693939,1.0403256477345368,0.0,-32.95362675459765,-661.0102372901029,182.3746610006241,52.60311765552812,-218.62834364445985,0.0,2553.740972441815,-14.445331799240694,66.62666739190541,212.8258968980353,1795.0889434050664,60.12059128152746,15563.115909327622,227.32294485238447,407.7365951558961,-99.83491985237087,30.307058476396143,92.37168779806696,-56.34414034761832,0.0,0.0,0.0,7940.5695966808125,-18635.67675519577,-5.030070064094616,-43.53791518313308
2008-01-31,-35.80478606401348,17.830433283927896,-3.697643570662573,761.3375061921271,0.0322363240831894,0.0,102.0128215033216,-834.5286020634335,101.14474610530024,179.70916625166058,51.834297397710415,0.0,2565.9732065040043,-17.85724486368961,70.10928830736695,270.6425385347263,1836.3619886225076,56.88634015711817,15295.097181615953,222.17198703117077,394.7333573479601,-59.91308398618622,24.66215030926797,66.7805722132051,1632.3036161613263,0.0,0.0,0.0,-19284.4567048396,119545.47741362476,-20.951401309292574,-18.93833255951286
2008-02-29,-1.669639463332422,5.098074698717841,-27.71666836536551,805.2810909039168,1.8174491009731013,0.0,-162.35003551091626,-1371.311352589638,-278.88114329505686,100.4892476751676,178.5445078695459,0.0,2633.5146870590324,0.0659328974395844,98.48401644816192,97.06605029142376,1803.4539828542504,38.06704576255642,15216.364107840083,45.86513929311518,409.10442219090953,176.06242410870323,87.72238167753365,68.09085715388686,1411.2566898770178,0.0,0.0,0.0,-84713.99245685712,-12002.04268991598,-3.757298849030576,-35.80478606401348
2008-03-31,-17.273262724893403,102.90241457190544,-13.166805599807006,629.4536628965132,0.4127388195980997,0.0,-523.7870612889172,-1205.2918180221457,-48.67666030297384,-275.4816596073912,99.26431165324342,0.0,3010.637501066964,30.77714102155228,78.43253546068009,-113.72507362270528,1888.0034039867644,38.12480693244064,15057.379674951158,-56.45200633907379,357.19694865330865,167.13520740171109,121.0986154433486,63.33367015074848,1690.322468723812,0.0,0.0,0.0,-31102.128200874664,-215748.82656176036,22.42200592853624,-1.669639463332422
2008-04-30,33.15389189124271,6.491377620318306,-3.9147945889745577,923.4380115801432,0.0365212250639469,0.0,-213.2379603195413,-869.8725501817793,-365.4047292882549,-48.58177743708044,-274.94467762871943,0.0,3068.299770038953,41.44322798170462,-4.022845038987441,-277.24100256099223,1937.53639628074,57.725381189038806,14865.643800100646,-148.3918145709738,342.7099303783366,569.8668988031991,119.99557411922387,81.51718474872847,1012.8900408943496,0.0,0.0,0.0,22611.220599152613,-19054.22705382164,-52.3383917693759,-17.273262724893403
2008-05-30,17.963280541726267,9.615383728166014,18.77561695704256,879.3070210299877,0.8428886649341574,0.0,-442.0757144331463,-190.57254117713376,-173.65322088598893,-363.2529752941576,-48.29569456715097,0.0,3379.5112907246803,42.55051755084796,-5.249557203089196,193.01859111313084,2067.8298031244303,75.65721768003036,15517.413280439878,953.4135172850996,3574.804661817948,188.4886563010515,129.1985263656489,77.18558175069387,-565.1306277734956,0.0,0.0,0.0,83712.3128500795,78364.23768501435,-7.903675171134637,33.15389189124271
2008-06-30,-43.4388492601388,25.57913062549955,7.739708340599797,561.0651507244489,0.1423696694006109,0.0,-10.122984665354764,519.6905371175582,-52.294115903211406,-175.71602156389187,-367.568003140252,0.0,3603.266180632749,58.7544098546861,74.02307780556988,290.5440778808939,2334.569685525249,63.61412238116317,15697.366740020496,991.5359482172572,3609.516953238248,-20.88910102115953,27.065258180618702,95.30921790357915,-835.1701383810541,0.0,0.0,0.0,51726.415136967786,669.5419421883998,27.081574717277817,17.963280541726267
2008-07-31,9.8412011522588,9.937582182308764,-37.16788295917134,669.2118786827089,3.271543315931443,0.0,-185.03643001752675,-44.15181612577708,253.46354859142,-52.671522444347154,-176.9841637778897,0.0,3653.8028670564418,55.46397633521714,81.34017682046169,333.9545700517077,2384.721117787397,63.89056007395662,15818.589444692996,1018.5917005942,3664.319670545349,-29.638395472948574,25.599812302787853,108.18247933571696,-1030.7581035303926,0.0,0.0,0.0,37544.23915752582,3604.087952412956,16.349714784314074,-43.4388492601388
2008-08-29,20.465016743577003,7.602639721517775,-3.2350021854261595,613.0656534799851,0.0249719517679808,0.0,460.1677312800152,279.38608128298034,102.28231279143884,249.62245798559945,-51.87331658326934,0.0,3530.122584222841,38.99015394753643,-4.548781158024715,15.671625142510512,2410.6335876686367,50.75273258812651,14542.204376252605,569.7220789593315,1504.8752314749036,309.6614219259971,51.679015131495525,106.56514912156238,-340.6644004887709,0.0,0.0,0.0,127515.80080090184,-41558.96619899676,-29.537806075975823,9.8412011522588
2008-09-30,-68.40595640751778,19.00389337237834,6.368378064945832,458.2771675733314,0.0965683402365068,0.0,266.8294955737815,94.35902309152388,-491.359103346256,102.68500720982875,250.60524345253108,0.0,3558.37980129124,32.238395673339205,4.935371048513316,92.4613462028852,2486.791026585493,47.10808088402636,14727.325679080714,586.4125086465261,1531.247418552242,275.83805454757675,51.402018528423525,118.1361734736984,-1329.9794770471449,0.0,0.0,0.0,1532.0262771421112,-776.2988474074518,20.3909426805385,20.465016743577003
2008-10-31,-137.47965493759563,12.694840090541932,-40.82133967839884,932.7219687547362,3.951513022763451,0.0,-574.0249435960981,-1084.287912231134,-43.42518373147278,-495.163478893757,103.4800516648182,0.0,3537.6917345709257,48.88906479117184,2.6013408812463004,-0.1254909065179106,2468.313954406628,47.2856962988037,14870.142657336006,661.4651651087459,1537.6204412636391,317.10344053010834,58.7293774396773,148.70542275669408,-799.6312250528829,0.0,0.0,0.0,25798.54159069993,17810.334615195403,16.107055443094396,-68.40595640751778
2008-11-28,-68.9899205545507,13.952683047300452,-78.7020042919834,1304.3719417992984,14.869834082296231,0.0,130.03539820394622,-2256.351844716918,83.23334101028965,-42.37105790971785,-483.1436193505118,0.0,3619.862126275442,-6.161029077724491,107.835703833957,89.89207074579951,2478.323587210273,-3.263153256962175,14616.946859217223,107.65640592213094,839.3682483435216,-93.66667071048938,58.20832054297628,145.38501555813542,-749.3566222473835,0.0,0.0,0.0,-306498.68079465115,-49526.01268770121,-23.532876767639664,-137.47965493759563
2008-12-31,28.320653791852745,14.021284427570148,-33.23175460021169,675.3334735421998,2.719536854223616,0.0,258.0253201471568,-3006.557951560789,-505.4736420299771,79.18233039442626,-40.30883616883626,0.0,3338.2236478992595,-3.481353392673431,82.4009360888194,155.2395352095773,2177.4538415953825,-8.541998139580251,14094.154124402456,136.1576736250079,797.2800204853328,-1.527142957151267,46.29101042995134,125.96891440102029,-228.68110677901603,0.0,0.0,0.0,-147942.84597177105,-23616.480490097165,-82.74187893561748,-68.9899205545507
2009-01-30,-50.42234003592169,31.41560668948875,6.917247887576708,810.269718132433,0.1193249706612553,0.0,-803.6607694902925,-2741.595254737508,-964.7150235234112,-494.2593298622551,77.4256109586814,0.0,3456.9515509359976,-15.72718806224302,-11.239027812029212,242.82669654244015,2349.139329272188,-11.870064972630162,13878.674632425777,-18.893226700860374,761.8665233708998,-68.04695336625646,41.818271834536056,60.673508483383706,-1022.451330042657,0.0,0.0,0.0,-47067.70976312272,-59431.44107286053,-39.20821543552006,28.320653791852745
2009-02-27,-68.58771136056636,12.334185795543153,-34.12908278300878,535.1942421508624,2.890283086566908,0.0,-1613.662586226072,-2613.4123709525843,-422.3486896547674,-975.1014556172622,-499.5806847092202,0.0,3566.364203847797,-20.23467292617825,-32.823287610277085,142.0418568861855,2422.5027059584854,-18.98098594785454,13797.033197090632,-126.77996493499803,744.9431796690666,-58.57264605111344,97.46866953967596,44.470534443219954,-661.86693551864,0.0,0.0,0.0,147827.7596194134,3588.6312075069877,-10.640060132585631,-50.42234003592169
2009-03-31,32.242068165416256,6.745794925879873,-42.62741322041608,424.98134665248926,4.538157720531145,0.0,-722.994555423129,-1850.72755552038,87.88568759431493,-416.928741195435,-962.5880993277336,0.0,4116.636994561056,-52.59617935585826,-367.97810622411725,160.841177766418,2681.313699096471,-59.93880266687309,14979.768566321622,-1077.7846197302913,503.0661089726695,217.1324374985164,148.94630163554186,22.05802080860174,478.1178576564454,0.0,0.0,0.0,13783.64536560094,-88478.76808156459,5.260474933401383,-68.58771136056636
2009-04-30,82.87930142104584,34.395935863511816,33.840465997366934,390.5488535931833,2.9002101344900217,0.0,381.06079216913145,-601.598535823052,-419.7643928696072,85.50427488282986,-405.6313453253647,0.0,3914.1150600863575,-80.83427034045134,-1147.1360440481612,73.32743163307524,3278.95584388436,-63.02107316407408,14693.00731307473,-1273.6144212715517,488.67772902453385,184.81254612693428,136.30605452782638,10.21912776010172,465.38139818199113,0.0,0.0,0.0,-75386.26475398894,-6864.143996289044,-26.48653866998029,32.242068165416256
2009-05-29,-2.614439748805148,8.149083073076014,38.52933193854185,573.4540083101011,3.734877876391258,0.0,-608.2265716035037,67.99094318464415,-534.8358212709107,-425.447175899278,86.661834338854,0.0,4462.024211615809,-57.49406916759783,-1138.0880410205718,531.8345498133705,3295.778156943031,-44.85198880603672,16266.301074090128,-442.8645173337409,154.45841259214524,10.14522700971348,140.145528572742,23.953514511860494,294.02849101519826,0.0,0.0,0.0,-213459.53059876664,-28640.618663779234,98.4717459708213,82.87930142104584
2009-06-30,1.6850923103339903,14.149933768897895,20.54048888528198,472.982436099865,1.0432137763186875,0.0,-840.3376326476034,669.8301676809886,445.0911920073262,-552.8998543266354,-439.8166170310388,-0.1834265589993527,4869.457241771899,-65.79616806818535,-574.4359967900481,463.8933144747356,3537.07799443518,-36.41398098450368,16491.056506151937,-361.36210402592894,221.69301612870925,56.89474375472918,43.73003242215564,5.7048927066061,353.2617309320551,0.0,0.0,0.0,43501.22370542819,19432.71879182857,77.88887933039086,-2.614439748805148
2009-07-31,49.95012577144384,5.416825599762848,1.7340598390143172,275.865967184614,0.0074397206846553,-81.89354613781234,455.9726363738401,1543.3125291575147,502.89257510069353,444.61430098652,-552.3074521837298,-0.0909983084518104,4760.95045013872,-63.949137587620186,-474.8710383804355,437.5985352192674,3672.446744177585,-36.58449835754036,16313.433122867436,-386.339130329581,227.66313608282604,112.13789571561382,38.72963092502437,29.884216320513715,1678.3192811055883,16.667387349573524,1.447459226935422,0.0,1285.2936780550515,427.7896338512946,101.17406938936574,1.6850923103339903
2009-08-31,15.335176340370335,3.770543502207244,30.073606597119365,382.5553776457221,2.2362105603318443,-99.248880620402,1071.0537872833556,1694.1959709926705,263.81630483798824,503.5284600891871,445.17649572484993,-0.5122456092392799,4079.768880030242,-79.96391799110638,-396.2371529090993,253.7074604328889,3302.7029792593776,-20.55213530275402,16108.222849893004,-118.37234797918116,386.2453649973316,165.49672626836966,74.13068532489974,31.93577009029209,1893.7092605259863,1.1315407110150597,0.2924660640708787,0.0,208502.31469227653,-3367.456002835112,3.111524929544885,49.95012577144384
2009-09-30,23.085729329737266,13.846262422841358,13.38737573965856,334.3052785785211,0.438494614794685,-76.48625345324139,-23.146729586169144,845.8113110095529,22.72981698233664,269.0704007910669,513.5566001089604,-0.6728234547591351,3854.638823388778,-84.65127065444106,-181.05213144539792,318.4828773146147,3075.7462369405443,-25.562937164401355,16687.356946387292,57.48195713634383,477.99053043206766,154.73575703362056,75.32282951674388,64.22732172563856,1094.373800759723,1.6997673182738673,0.0690349560244665,0.0,19063.05403994909,-13953.090187339389,44.397234713552734,15.335176340370335
2009-10-30,-32.61351349664714,29.121090216371147,16.38962380659085,338.1658643683674,0.655350966443205,-73.14394573901106,33.72805059273223,1185.9626163647756,396.217589142142,22.86120521046798,270.625744735543,-1.3302877099508028,3862.8981739067,-75.97070225372035,27.40680138723534,411.5234361608055,3093.9448039337726,-26.32188563669615,16826.976082258374,422.34303562472087,446.92249093117096,158.41025751327263,79.90881766969216,104.2847871864713,353.2295590237736,-0.4025624913916452,-0.0163193285868461,0.0,30738.87780491123,414.0805409211025,-11.655594053645927,23.085729329737266
2009-11-30,5.525143775331414,2.404857020507872,-10.810397018989674,485.279701961713,0.2836789924273355,-407.16032754474594,642.9895853133069,772.4305992989191,176.28670463660936,400.2007774129429,23.09102964771183,-1.2193149516122237,3664.5845466791584,-87.96070552589747,65.21000627821081,629.9601135870711,2989.491298727227,-25.6197730202572,16756.346211529075,-984.5671102561812,-2651.6405841492265,-133.84908385384992,93.61602163513582,46.16737379586418,424.731321450696,580.3714200830308,48.093986877995135,0.0,59238.03481945116,-5804.386720627408,54.7392459005514,-32.61351349664714
2009-12-31,19.910159688489305,16.16060138197279,22.223549561787102,352.092820870576,1.2025012802716712,-303.4339823112885,204.81770057795117,193.4962805946413,213.9648378990628,175.26946516793592,397.8914709509642,-0.3570972135274739,3150.15116351259,-59.17491559928274,51.18392301060667,194.73378649787276,2416.48277674228,-26.547333232003265,15694.497866297508,-1163.5447504894205,-2921.4440328478195,38.76964055076154,72.06738854451955,36.69959407333197,771.1413975687127,1.330693937601268,0.1611755383550104,0.0,19639.359238448556,-3997.2430317900503,0.1518342688568736,5.525143775331414
2010-01-29,-18.114045434288485,7.551095836725795,11.151367412845492,291.2074075281475,0.3024918391495806,-378.8797647232502,308.83718086383755,260.2798667764025,-140.70771947398808,214.40620580001743,175.63101203097284,0.5693481584328085,3270.61834834716,-57.30969777082538,-25.385100784969055,732.7268676663026,2292.8113473565954,-25.166219182556823,16088.430459035775,-1903.6108608404693,-2943.414548362125,80.41150061477484,68.48189318491393,22.412037725889483,599.4842546610546,-13.017193276380112,0.4379695764289906,0.0,8059.442472796887,64780.55020860238,14.08127913059252,19.910159688489305
2010-02-26,30.208901705733616,27.48318255839139,-14.09892112336962,276.10120711646715,0.4818651971483069,-324.746701318345,-400.1228457380936,-284.63726915148374,292.18638690713414,-141.70115441424966,215.9199721878668,1.5929520959735664,3267.5823385333965,-56.39931219816452,-24.96869076472157,465.632816612487,2302.0827554177968,-27.8260792088562,16069.969319165886,-1947.2844747798872,-2957.4295683440523,132.62986596600254,112.77888530476476,20.541318146311067,425.9010609225413,43.20418403992733,2.3819371689173536,0.0,-22758.47150297509,3573.727911215843,4.231593933576278,-18.114045434288485
2010-03-31,9.823392989450342,18.355601000219217,13.747087253213872,251.1828041619094,0.4596307841491608,-350.54861609687646,80.38517291166666,523.2752748430879,145.50415406486007,290.2431484587595,-140.75874524059998,2.9438257606177523,3287.1605623840696,-23.083000016847063,-38.00783706999599,484.1665743721583,2259.9259006176653,-16.282067815032722,16226.110264770405,-757.2933959662873,707.5066828106518,211.1703812033265,151.7018441093693,22.05608442830569,-748.9095958982136,-5.058983066175074,0.2884169935281591,58.65907966909207,-25763.20451778732,-80851.88369234031,-24.195586375353287,30.208901705733616
2010-04-30,54.57444898811441,6.265873447692403,25.294104358018835,217.4752832341753,1.5475749645375056,-242.9719377292295,273.9929470582444,581.6262329204152,-185.35810879144955,147.11516646291284,293.4567014574491,4.465599992943882,3317.263062812926,-14.054729674040845,25.985685737522733,153.9137806487716,2332.04910278788,-18.5124358285235,16829.22800706688,-238.682415214182,828.7403642641941,217.6001887163778,141.64916062446355,28.06353494129123,-561.246017704642,9.503029375865369,0.1100715536114833,4.651484660542813,36732.11040479317,2902.0886975636317,17.192494797834115,9.823392989450342
2010-05-31,-35.9185970762885,8.25059237417375,8.221691027929506,261.26543149196897,0.1627949226980238,-319.9216759546637,-233.8953283486958,993.3709525877762,182.9845896794919,-187.04916635521303,148.45732633179313,3.732680501232799,3321.0606827466213,39.14221084804291,15.220615811149711,476.8096266958476,2306.033534457544,-2.8395090090392805,17624.499615364788,-996.0370113246316,-7075.589233303453,-3.374925770482695,147.30501024639833,23.18868912083364,905.405795682948,-9.025442218460626,-0.0377553976440054,0.0924287957749143,831101.8635634016,2961.815461953061,3.532184089850944,54.57444898811441
2010-06-30,-31.85296049675217,5.507289398296744,-34.49135033964644,267.1936918325785,2.834434017979468,-456.0013755751805,411.5990554003128,771.4912060944603,341.6774127250192,186.71632870276477,-190.86379727348344,1.6322212421132418,3260.396515241846,56.11635604414642,33.13612800442035,160.3944476450122,2170.435752951486,15.17579177257917,17368.30247326577,-964.8982183689366,-7068.761667661543,-67.32721444954241,56.13912876574035,63.8966812712583,3814.0648873739383,18.22638046230827,1.7309650225470818,3.063278525725316,53576.0022406932,70900.88386851917,66.9684997873951,-35.9185970762885
2010-07-30,26.51075057723475,4.148686105564776,-23.899249673361044,244.75153532379264,1.369557825298071,-506.7332742652733,140.02019028942917,-50.97157046000173,109.14732970064296,337.26074932294,184.30275629546088,1.0794432110368817,3186.50853257372,53.73267188615538,36.98356545280082,105.10794968686903,2121.3197000289883,14.963798642195584,16983.906857672853,-956.391506704518,-6964.987634470886,-84.58807458273026,40.16814258832862,65.97899844466146,3319.4128807623383,-11.2152626783934,-0.2280866901921641,2552.111637519097,-59866.982309293,3351.216272126665,-30.880297490535213,-31.85296049675217
2010-08-31,-37.90695096203875,11.07274559118216,27.784657120833497,228.0487641696232,1.8615093319198688,-586.7747416353731,700.6029870424376,179.81305094517808,-447.99384796647627,107.94327733160522,333.54027713805465,0.452746698190262,3325.630205878332,8.205551216507377,64.86774093764254,-45.44196754185912,2190.7019818632525,-44.24076234717474,16274.40109259011,500.2737238240932,2360.903334659573,211.09506273684315,36.36621433028265,65.85754150645826,2193.080794047932,-0.7532020211541521,-1.0703311615299853,-38.39384718504107,-81949.26073368918,47263.92362448851,-49.10729736428675,26.51075057723475
2010-09-30,46.78042333400602,11.530070699952354,-20.36292218066489,320.75375160382623,0.9951393540109756,-717.6602079240508,-482.3888368533013,-1025.9385793524684,-315.45183740108183,-452.3692836747989,108.99753035819008,2.6168404080940064,3405.15983962395,8.417750310606626,95.57121381388647,-15.932937139599748,2232.0145394479487,-44.58324438890525,16346.581364919472,442.43246881325257,2428.841277520687,252.4656486709785,61.91696626857979,59.55332086122728,-62.32109016761552,-8.894354675208092,-0.060550103433087,56.92841556637404,83854.651487845,-59212.81028304889,39.400422257193895,-37.90695096203875
2010-10-29,22.98390232962147,7.931820597970754,37.70068268709991,266.07010666998576,3.434942378235038,-741.4946571298847,-401.89793248668906,94.3326685069623,363.7887688399261,-311.161042920043,-446.2161300213764,3.158336910581068,3374.023846769151,12.498799037867627,97.92378251714284,25.423059947405484,2302.3010593187137,-47.64466879606134,16106.79096391469,415.8693463715183,2428.591306137735,295.821409505579,62.89679136810295,55.6952913877926,-47.32544843237909,-3.2869034682427127,-0.499680425853974,44.17524462284928,-35001.26924324688,-660.3147063944489,-37.20050601132471,46.78042333400602
2010-11-30,20.53093735413391,7.5530663064169214,15.883349333243734,323.51239888686285,0.604559366044534,-762.4119143592651,370.799778963568,814.6703630779168,-269.9113624359896,370.030518012838,-316.49982561111403,4.541382443174824,3326.822234766081,11.805559330793486,96.07969170455958,217.7379160159132,2241.293647211749,56.47780878852613,16688.705439918565,251.3255316759626,1325.324387499891,69.00430358542022,52.74350675775144,56.93103595400933,-1069.4385208503377,2.2895766029621427,0.229739647690387,73.38055170262305,206380.2085597888,-49014.15546746693,103.16142527989132,22.98390232962147
2010-12-31,39.30986030136922,151.87539309280308,2.5064016262491826,276.6527195221808,0.0149919669270527,-692.935578121667,-501.3654561841873,716.8643273203069,507.3574843404015,-272.1370229246804,373.0817504475093,3.324065384469505,3328.5387879198397,38.44654961824709,80.49183467019382,150.81103196852047,2207.180911811868,114.75209539131464,16817.98656245019,370.7238664575885,1336.080338837715,-185.46592374133243,41.86323238322318,36.82722636250506,62.38002454522464,6.522606704626583,-0.3688887672972143,58.298057803429856,83447.13539194595,46.23328929449053,-9.478201278816869,20.53093735413391
2011-01-31,-0.9091068957692826,7.977218648405928,27.74000747812107,332.6000757517809,1.829969456480776,-834.2790561972124,645.7123051432649,1766.169283515301,213.3954917354968,510.8090883364457,-273.98839846321147,3.411173035668478,3331.1019587337696,20.21706650349164,76.09038880031372,214.7438236907334,2226.3489315738025,109.1562898979671,16968.666976259414,307.0707265597252,1338.1347287524757,-172.28684832778495,40.67966648502404,28.81506740879982,-144.20411635628005,3.6601501675745567,-0.2276405173647617,13.407478524240103,1598.2612340450287,504246.9054117508,33.22234245014488,39.30986030136922
2011-02-28,19.98582521201472,11.73916635931294,8.339973864577177,293.3267511946542,0.1643193967136159,-835.600385493147,321.89016530886715,1140.1288903149232,33.98016515271779,216.22922890276047,517.5922620915373,2.876054945749583,3300.186493255856,18.29285176714233,61.23161957041148,286.27797300177474,2218.1259462333574,72.97801238929455,17400.62031599564,206.47132715376296,1330.306417366801,9.31356940854158,79.80843971011795,28.615566701565648,139.822996644273,2.785523050397956,-0.0922707343861333,57.36175348048482,46928.01258063968,8032.666618136573,12.3267568610363,-0.9091068957692826
2011-03-31,10.637610737697766,8.516998116808638,14.515907761040149,251.13402637398733,0.4979163463008663,-768.6382513886277,274.1825955331152,1089.8230834702638,374.6695945236599,33.97184507372783,216.17628494983023,2.479302946293884,2807.0805175733426,7.931041919749308,32.28665644537857,224.77357531966027,1872.9336032235744,60.01540058849975,17985.426962551675,-527.6277777680358,872.6474195695242,101.4455505588064,139.5606517477411,32.716787497039164,-1724.372589879421,-2.7034378041817035,-0.3178477242880646,-29.748065742776816,57033.6132699037,-307062.9900243424,-11.598973171609488,19.98582521201472
2011-04-29,8.688593895007415,11.60241110546674,1.948592452115285,277.5539537122651,0.0089420702755123,-749.608301668763,547.1397437724575,981.0531444874634,112.65865235297387,377.2052050967031,34.20175262644571,3.938286379007112,2770.586662229695,10.460994163326893,19.693927830384897,78.82402482565485,1734.185127696219,48.55984164503232,18095.82569655172,-4238.628302335923,823.4121318392674,223.05296665932124,133.42635543291937,36.281932482103606,-499.6340038009316,11.02816827209358,-0.5991897164749247,47.39005376972,23860.38499395922,-1061.444393703132,14.757808319483049,10.637610737697766
