date,excess_log_return,log_Mkt-RF,baspread,log_Mkt-RF^2,rev2,rev3,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,chatoia,lgr,agr,chtx,pchdepr,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,sue,RF,size,aeavol,stdacc,salerec,tang,chnanalyst,first_lag_excess_return
2012-05-31,-28.9387835311379,-1.369692364705611,114.61812176687393,0.0116921474238252,139.7225704953108,168.79493295882298,276.8223248144683,-35.63251171645864,66.54522463959289,93.97675559921004,107.04670465106028,-51.38134678118995,133.76136669758287,103.2377533451877,-2171.3176735035,-122.20968160935838,-722.7129074873243,-179.455115981755,-357.0603060012121,-165.42788571385773,-8.04093734143921,-12.873917481800564,-122.89231870814454,-0.8608491446386367,0.0,9.699979834778787,-278.7737826498442,1.9672243620579444,-20.5108775020135,4.053892776188377,792.4398985719249,-7.8889590930959805
2012-06-29,6.968187987628843,-10.208526020220347,80.0059558976206,0.6522445031139761,63.64458593314454,135.9522053327138,-280.95725620523285,-4.26633599116557,-18.41269782040957,66.06009602973263,93.29164538957532,-69.48459288194577,167.4074780101625,110.05205976392426,-3755.884527217999,-168.9353731789543,-1001.1855654231364,-349.57657888187305,-167.03023052385123,-412.5170488439647,-0.8556851187979415,-2.200238681252154,-170.0364944079104,-0.6495376088736023,1.5977751135957836,-15.84031685814125,-614.6229930142551,-2.2969838566548013,-437.54701682926816,-24.27363416539129,966.2895028817792,-28.9387835311379
2012-07-31,-1.331608500785593,6.014353795083534,95.6233748690766,0.2295225427125109,-89.88616367226643,60.11305818489294,-316.42196697289745,62.947655166862766,-134.18195103961372,-17.927426991938102,64.31906721136366,-67.59134436825143,155.67444002220242,101.18943570851546,-3707.758295863584,-160.0261799972535,-944.4865483999428,-333.13412961693007,-164.05649586099432,-398.93621277418737,-0.3732888225307875,-0.6106907246774433,-166.1146314252567,-0.601752410903863,-1.5977751135957836,-56.8477050860065,-38.84649872824457,-2.274076168046328,-92.73081886150794,-26.293076071316023,378.1492593032194,6.968187987628843
2012-08-31,5.008545008427449,1.2444144930458592,72.06316454406988,0.009792245851623,-375.6280473021248,-90.23176736945906,-387.5058102679099,-29.664679628961107,80.6649915213398,-135.0504717466775,-18.04346600796251,-52.065307481789205,-8.442629060703215,-14.116209358687003,-3949.381018696791,1689.6512865645373,-302.9803157614519,-79.46442015194059,-353.8110974547056,-151.24904716880962,0.6955062737702771,2.2710746174905063,-91.78132808946282,-0.4982609684647471,0.0,13.593546890514972,-16.370725474998608,0.1948330263899222,70.62257606697358,-7.21912180469667,-1380.2648753906635,-1.331608500785593
2012-09-28,2.954044171062668,3.981001103206976,102.21684765114333,0.1002328781769046,88.27425590098512,-375.3245494712044,-226.4639602026344,-4.142344631895664,16.629998001924463,80.6512909593992,-135.02753407175334,130.95258728144591,153.18234010690645,63.0971309274027,0.0,86.1275423093278,293.191698614111,254.8726425556616,559.5237729791849,361.1593303071507,19.97346087062385,45.58687140406015,463.1749206869036,0.0177813583398803,1.5811548138689198,-0.3590062471789679,1010.895072166702,0.0051705402964401,490.7119689969204,23.48972806974268,-833.0454069895194,5.008545008427449
2012-10-31,-0.952488407259902,4.265971322490572,93.58894660886162,0.1148883200679569,-9.555085408644429,89.28472616689187,206.42370006836973,-25.02037876185836,53.41007063225618,16.692542751339616,80.95461720047753,140.34430277707676,169.02276020905936,66.75994919651315,0.0,80.91074273695224,268.5189626435103,276.2410737107678,578.3041563409597,344.0255107381446,18.45290091732361,43.20859163353576,479.4294283933569,0.037088610188047,0.0028627184220855,7.948288249240704,280.8602716265291,-0.0439721022785519,24.44798789952256,2.105964594013244,-361.52499628394605,2.954044171062668
2012-11-30,7.173404611087074,-2.8147289930454304,97.46170720580766,0.0499753309860606,72.76157448035924,-8.594201262411541,112.21570926992575,82.19221120356258,57.29027864375932,53.56003971775774,16.73941341339791,130.20218960559774,161.96635833839437,60.56936831021771,0.0,-249.60896075473187,263.16841564413505,235.77223155940115,514.713407270716,315.6293082235639,12.211941726847115,29.44383079232299,443.3877982592852,0.0415284206636416,0.0013044951906568,5.956399793039964,171.37240315963254,-0.9368778235722351,-14.684217241085207,9.528517284577331,437.69144541094647,-0.952488407259902
2012-12-31,9.18878679587698,1.2306220688933571,66.96392554752472,0.0095606516331363,56.42834821925701,73.30104970651816,216.16998198520807,35.10936266789111,-37.72412836756601,57.22134594193662,53.49559530703258,78.61225554865467,125.86234639141306,70.68968181446144,0.0,74.7260429663218,156.6559255002913,-79.22381007857072,38.40217991336005,166.62152365010152,19.561293666780283,42.286345538280216,206.99042205892957,-0.1544576802522667,-0.0012974917496835,-2.5595720172736947,-122.41575708550045,-0.184792330615295,10.380355978556508,3.270926516294935,261.5109808567195,7.173404611087074
2013-01-31,15.477273921468996,1.8644625500304823,101.4932014024705,0.0218696828656915,-6.546419266864429,56.44201959640732,280.788213315545,48.78419333995592,16.618823387892924,-37.980140787591154,57.609675000436106,79.0447855906857,126.53643125473808,71.02105178683671,0.0,72.06542928710915,157.38349722462263,-79.97931265092728,39.20093932165408,167.4319044838172,19.71437699513605,42.564255021197376,208.07547629383308,-0.1555415676463809,0.0054912436295757,14.419225786125024,28.859825936090147,-0.2628057550198548,15.957118839905888,6.514982801715405,-879.0481587811157,9.18878679587698
2013-02-28,5.321475120039021,8.647254655578951,92.2768621866146,0.4687162584195894,96.2877837519394,-6.452038847463472,436.5782818351517,37.55134150840098,25.29739162053986,16.75520392233259,-38.29182060858732,79.82997326141809,127.83420921513697,71.77473264894614,0.0,65.62637233732245,159.28297715016427,-80.50528322392884,38.39287153403855,169.4940637230965,19.972010412345245,43.11056162252154,209.9488523041971,-0.1571826084958042,-1.5895157793615544,17.5545456407217,28.532086728588183,-0.7619028748767107,41.879917689671856,8.833452144427383,135.39013842198915,15.477273921468996
2013-03-29,0.5043940355389869,2.059820948385126,78.95817852624248,0.0264017626491256,139.3145614258401,97.3890776071268,502.3699142113453,-17.484995636586913,118.59346789745145,25.663614343055656,16.997763965232902,25.12073397472825,262.7081528501921,134.17458750500478,0.0,11.535792038513044,155.68085535656735,-27.68124399904009,153.4979764696023,143.02004695008597,17.86994912353287,37.24510092002024,222.9909525952042,0.0346281995957179,0.0,31.22169421907074,500.0656084412267,0.5542758354219579,259.7135600295569,17.076689635507137,-462.214208356565,5.321475120039021
2013-04-30,-12.13891828168872,6.3697906381386415,87.22695100475497,0.2516649061076728,214.4616592040335,138.4677924878104,410.2669794837924,0.0,28.17447264189522,119.14727480194466,25.78345810063702,-10.9769047659356,227.5645120008424,124.43761261321994,0.0,-33.52363217971793,231.058278127482,122.2581434838178,74.91998858102068,236.1553064528386,19.442324926737008,41.296415534550775,188.01404498411617,0.3448155115629381,0.0,10.217075356672922,1527.917174819598,1.5409675980169588,118.01426905164044,3.798376160209955,519.0868676706289,0.5043940355389869
2013-05-31,18.651278491137575,2.4819919707174023,93.1667511324276,0.0381757717598405,57.23730715190733,215.71487517782185,118.6657250881113,-4.119361859417892,86.93510349287928,28.203377910910085,119.2695125479466,-14.15732692050843,178.47225084084224,101.69970790167564,0.0,-73.311511034637,195.07429069291112,138.88741488579203,124.38476954805132,213.3410082413,20.03172437172855,43.69887416427896,174.91995273450996,0.3575296776172153,0.0,2.255140288426446,-27.65755180339238,1.840938822452333,36.958424968447616,-4.531076348123406,1037.0563570583236,-12.13891828168872
2013-06-28,-9.404894402475994,4.433884805476261,113.75166120683711,0.1224424695081867,6.390669290641025,56.49300783526938,157.38411819741088,-7.104703280775135,33.514970524965065,86.08924300994764,27.928964907399028,-48.12774029385791,-118.17224985715768,-32.13160708015695,0.0,50.480697041325925,-139.61101431624888,117.87570470011724,15.515157698964977,-100.20561822859857,14.284020860002435,36.41607145041655,4.06881667990676,-0.075226153714795,0.0,-21.40923924865456,-3190.3921165229767,-0.9654356826868842,-406.57900338505897,-9.073328143405092,1012.5149768393296,18.651278491137575
2013-07-31,2.535096205952754,-1.954961446199063,97.48761907776272,0.0236014308690979,-161.95751238943944,5.192404703291579,-16.4151655717162,-5.719692958775757,61.20486726984351,34.08990094443953,87.56605542603137,-48.646569994235335,-120.34317140291536,-32.68904853036231,0.0,50.78856334575453,-141.53296458983104,120.6030306399988,14.395026222101697,-101.80423770109846,14.510514749510786,36.98508793201365,3.8475530042719264,-0.0742571546830266,0.0,37.37901341807401,28.84063093292434,0.3595205773381842,67.79677176785663,17.42675491643115,775.3641165598967,-9.404894402475994
2013-08-30,-9.386337198187418,8.856709805696994,136.77693717834586,0.486778570330145,258.57459205197017,-159.31922895503482,26.21339271606872,7.29419761253538,-26.525064548744638,60.67419003938657,33.79432421947112,-55.07249974419127,-85.97859700953559,-19.480617809936792,822.6315964949903,173.72103699085682,-312.71171815500617,-193.9413941846489,-1401.1503818590948,-248.02990074113936,8.139427409019216,27.306962848867386,-165.14532767737464,-0.2885231435369682,0.0,-19.216875632991105,-313.0843361278405,-1.846050253065318,-495.3169114441535,-11.116121705998694,-464.65123440184607,2.535096205952754
2013-09-30,12.670751972191775,-4.4307101565888765,125.54279886808686,0.121729228939132,-115.79536994355588,259.1985294386619,72.73725793353739,-31.178122382196545,121.04952591439178,-26.58913404536961,60.82074443539221,54.4952193353784,63.84506748593897,36.68897104470943,-1655.066838852118,6.076701664046789,61.85733044523754,80.67133964175805,200.08703348922808,89.05382471276177,14.023859051410028,41.32617781078864,166.77346301264373,-1.7518325638024048,0.0,5.307025513575354,338.14617263757486,-1.2848101365430828,218.20981319950624,6.65697745113971,-696.0359155998349,-9.386337198187418
2013-10-31,6.098718397973169,5.94041870036236,96.8634010035056,0.219835444966248,46.20690362899424,-114.57750078469807,-5.564242757923168,6.811229697967125,-60.01450209862573,120.05872110483408,-26.371498811401345,56.18326555233586,94.25337252387844,48.90891153206497,-1625.6002537222882,-11.648270574978614,66.22094411239244,45.49245163058883,208.884373679872,93.16179671160504,14.441178751164433,41.83642454518355,170.0667667477394,-1.7195107917201375,0.0,-18.0272329293166,-31.361469923743694,-0.980796403873576,-35.46602241916935,-5.089161893690744,-9.682727829350595,12.670751972191775
2013-11-29,4.160407143169117,6.610583773468346,77.54441352254392,0.2707033151499301,-114.07302999903878,46.89974987316714,200.03803200940465,-57.43597427954818,81.77140613379412,-60.70749825196447,121.4450565569501,48.35642534068849,201.4756684654809,92.02853324985972,-1213.0603689193113,63.31123369221628,98.26265713333684,42.318075441067485,94.8490792499883,97.37234807107056,8.958993464350204,32.12490622370095,191.63464114711635,-1.7160011433283244,0.0,25.22372910626291,536.2079631386459,0.0547759180253422,162.6673885422215,17.026644166873666,-307.24914047685337,6.098718397973169
2013-12-31,6.338757202827982,4.988637057320783,156.20323605391866,0.1537505041886495,180.56296534977065,-115.23455201710765,216.10671567811448,6.350765264063517,91.00241992129614,82.23938241537316,-61.05492616887513,82.29495051343369,186.99950750698687,116.79211092397588,-330.88656923816586,85.04544691379846,236.98032762659247,136.00774581367943,49.82350109833244,240.49432251479885,19.836626768381727,53.1440563531918,308.2849709580511,-1.0183989837599738,0.0,12.64570895218867,221.2060628685765,-0.5217184549551774,120.7115681342866,22.549713584633764,-1324.992518053032,4.160407143169117
2014-01-31,-6.101173894613666,4.494845694005311,116.9762367485441,0.1245631351611767,90.23972142043998,181.3115454867897,411.788079537001,15.237852352670782,68.78706113099197,91.39572367508548,82.59481315931666,83.33866986814655,189.07211220931416,117.89244965342536,-343.026601943285,84.9358769740813,239.30974716145224,139.37894277245897,53.91739753564308,242.44165396936205,20.042546501328907,53.55250959665256,311.6191755248951,-0.9973224962661178,0.0,9.604490478456682,2.2487274831860304,-0.5574072631519051,21.499513656963245,4.978558493838364,-343.2492948731904,6.338757202827982
2014-02-28,5.377610546258271,-5.494383027641054,78.49268922643608,0.185510316463131,62.86838122333924,90.31798967414716,156.97070204970683,-29.51651417076253,62.19469880986256,69.16928171095762,91.90357102217516,83.86010477721453,189.6016223511228,118.3034845083979,-348.0884663747108,85.47751575610704,240.37938808396416,139.88232081008158,52.53287877423771,244.23610419577463,20.068108345514112,53.75417056024061,313.41171859635523,-1.0491213790264455,0.0,12.401648757831026,1.1511127241847134,1.2731041012084887,23.64018603693876,5.99431880677821,626.8303846607137,-6.101173894613666
2014-03-31,5.415267541761122,7.372725355780907,122.1616255539258,0.3350996784639737,78.272681058397,62.5404860835617,147.48234153734936,16.365574070730055,-75.3642105850461,61.85727205579502,68.79401554429825,1.4392692926503012,81.07779164707918,17.95325441902403,-12122.016295429545,-41.57824230545847,0.0,211.7356065247379,-5.414947934047326,-56.64518466142438,13.653789933230955,34.951654506065495,54.3137935693853,-0.3915389891770294,0.0,-12.176003683595354,-108.8594355140458,-0.8970777858949859,77.20670425695334,-36.33341934755936,1419.001010880269,5.377610546258271
2014-04-30,-10.356187584756832,0.6977230581142212,134.33056486783252,0.0029937771320779,-72.34009177408792,79.51893590724713,166.63992035607583,29.973690240248047,101.9727467424697,-75.75081277625131,62.17458655737481,-51.293632697942186,27.98767712840156,-24.942601321115774,-10926.472529381845,-27.71238960387295,0.0,164.01228037248666,-226.0470741433468,-139.54067173979186,-7.119395388289329,-4.301094803678717,-48.04356969516793,-1.8724324940454424,0.0,11.450255480691794,44.240072887366296,-22.261454090359532,-82.67157703901375,8.473179086286109,-52.26472004017421,5.415267541761122
2014-05-30,3.7272863128131606,-0.3100012182652763,98.77363861781294,0.0005895625766806,84.79787064743954,-72.8590112508228,-45.36805233107936,65.29030146105171,9.674415452397776,102.47886280352186,-76.12678286834502,-63.95804112013554,30.903771559219244,-21.601916168032613,-10200.418781171747,-48.71430975490707,0.0,97.64961252472617,-280.9286139210817,-290.06939692368087,-7.3133170219940276,-4.403045195575887,-92.88745551823584,-1.8658167484200825,0.0,11.135357495391872,-79.83960899122985,0.002404824586854,-61.19351167055811,0.7623816255816109,-376.1417767060268,-10.356187584756832
2014-06-30,-1.4547575126113268,3.310252676064398,85.41358544135831,0.0674983349732093,77.81711044852125,84.27331576565999,37.98434152683616,-39.885223932163015,-4.253864278844225,9.597398168898504,101.66303639333132,-80.87195014209155,36.57023906850654,4.812564334390064,273.45075291936405,8.09929339871965,0.0,-80.17411718604016,-35.509085059799,-510.9061367199608,7.00138581084115,18.11942584306604,-193.84619439854004,-0.1143663301836265,0.0,-17.94947726568489,182.96536837435724,-0.0036456737086942,-116.0428880553036,-13.811089114253718,696.8638403943435,3.7272863128131606
2014-07-31,-18.695814520912297,4.201248673872417,101.17075080860344,0.1082460454632062,-137.08403254124488,75.89535925123835,-58.34813526063587,11.196573904806062,45.83368627634336,-4.274835239773605,9.644712010815049,-78.75288406151587,6.892025151532327,-0.6566894956788936,28.878435511847083,-8.123775462876727,-403.899195667159,-96.92711053360644,9.34377768931509,-278.4964718754123,7.359446656728984,18.624076754148124,-187.89653402646772,-0.1944376515826761,0.0,11.02685905354292,-96.3311419660222,0.0028761018695113,5.1244127524405485,3.243904396592825,314.70397255688147,-1.4547575126113268
2014-08-29,8.860100044914006,-3.3580637648265284,95.2347487995007,0.0692128974639436,24.142793440595742,-136.66229374493764,-382.32879903664815,-44.98950582239048,57.81645271840803,45.75617433901311,-4.267605824290749,-28.55387050041392,72.06345115867515,36.098791902206486,5349.443223689224,40.86449763455638,-520.3055651125924,-208.00299493887584,-928.1028395179892,-409.3746362379133,4.410043717524697,16.938873850517574,-163.31876829872988,-1.8562364337783817,0.0,-3.801339663804356,-290.37839931279154,0.0007213596019593,-250.6866123892405,-102.61509932367755,-30.63329810775349,-18.695814520912297
2014-09-30,-17.17886555876029,6.713358602208538,107.460413745188,0.278777229684227,-19.890903183908726,22.434689404483024,-113.91931229683394,2.963647278084853,-45.54840214689362,56.93885181879974,45.06163744035335,107.76252025779053,222.22732407502195,140.89472407804362,7164.942606626351,-12.13326483158799,4122.386455016437,3932.91912716843,4214.801422650397,3390.1828812355675,15.477129927681252,42.73005017147993,4411.223064436982,-0.5898414798128261,0.0,-34.06147171373141,-323.9106218690231,-0.0026080368080221,12.021130727010132,5.256114764376548,-251.3571276484033,8.860100044914006
2014-10-31,5.434154031577874,-3.2315312504064995,138.18825855750103,0.0642965871630922,-247.6363678136389,-20.465040980128016,-364.8712919719271,-42.91490771174361,92.64326012307303,-45.98270012603426,57.48175622628571,75.13634839352412,168.7072295480799,112.31178795290054,6667.447612629486,-79.65874306858082,4165.121739976131,4011.8412685302983,4243.538249031444,3435.2094037019183,14.102628102959269,40.33191442081901,4398.843165417632,-0.6293073643675223,0.0,21.07122169895001,912.5498779618237,4.996269771895268e-05,32.237938342026155,9.334333038467207,-775.91886347459,-17.17886555876029
2014-11-28,-11.885360051377576,4.008593893113496,91.77407761008254,0.0997647443980227,129.28246872871424,-242.4985319362145,-270.0916247010359,45.37001794590451,-43.70507288267339,91.21573026495194,-45.27415773126382,92.5954411864662,104.3572694274497,63.38100978876586,752.0381093624693,42.93763551955846,4088.56697352999,3868.5927063165136,4208.396612308202,3369.975755902657,13.33265042547753,39.69641752871088,4162.958959948295,-0.5771102715500211,0.0,-34.37698216522995,-375.7614024459826,-0.0284020013690105,230.6722910678068,-15.900186950532998,277.7311995987393,5.434154031577874
2014-12-31,0.9241150895628047,4.066937090124078,76.131785037724,0.1024066900332601,-223.37970359002304,129.3281822115551,-190.5318226291469,-76.57243971430019,54.93512855733946,-43.91821421898204,91.6605720500974,67.07459218176575,74.15013499468849,32.79782129961312,-1364.460317658599,120.22383168100296,248.23456481488947,199.90308029453627,447.9983084536265,280.86356574729285,16.21139879374304,43.34822798216058,338.4348444666444,-1.0184951223735283,0.0,10.712433107650211,-942.4119482357304,0.0034268630227966,69.10786420754994,4.493789609310397,-1029.4656433870484,-11.885360051377576
2015-01-30,-28.72016356601088,-0.0964625293581412,91.9083526617339,5.789488781860841e-05,66.99316154663448,-221.74453594650373,-300.63106764698654,-9.697081997392948,55.023933597916255,54.38458181328117,-43.47807636041896,66.83666731150257,74.01399626720882,32.557464378384495,-1350.6248347194853,118.72230867956274,250.90626295303227,199.8964461009433,448.57534408819936,282.9375643808216,15.95975187077071,42.744301599834586,339.07325723463515,-1.0162696700226084,0.0,-22.12122458110798,-7.989315170857935,-0.0052979549358753,-36.52764185815977,-9.400526953958549,1088.7659736238293,0.9241150895628047
2015-02-27,5.9485998141898175,-5.079463797921799,91.99194205389426,0.1604799269835684,-159.11434265652832,67.59007033453427,-451.4509415338948,-72.8955357848015,-1.312612435698105,55.07009400284787,54.43020585639087,66.5768031792409,73.70465747540982,32.53307634487115,-1350.502162801689,118.4740586811884,248.22771727641225,197.2430430886004,445.6411535032677,280.3392640787898,15.999184936267891,42.74456868125999,336.6830672526424,-1.0059572012060527,0.0,1.833195300526313,10.32981429737606,0.0005406674919653,5.046812685648547,0.4797477244658239,-566.9215311807986,-28.72016356601088
2015-03-31,-2.471054784694501,9.44779720910178,106.07619807264868,0.5629828171928026,16.685762896606185,-152.7986292597405,-398.44800311220393,4.353871769381556,-67.30523411974717,-1.278578984711271,53.64223510549597,-12.67621698111535,73.30820758134499,-21.70372148501136,120.70536026863287,197.773659945062,135.17834826780978,-77.24953461933018,-279.5736673117851,192.13814396847908,-33.26404191764574,-69.44950776275566,-7.392557409266836,-0.6926407187349968,0.0,-56.70539988371502,250.3184010743919,-0.0575759827848746,-323.7245852202068,86.67871312240061,461.2443924864274,5.9485998141898175
2015-04-30,5.613766268305572,-1.7898020663677825,72.16917567542379,0.0201588848143327,-360.5575719793688,16.766477421245973,-282.8070433587945,-84.2006790865196,127.65203934334532,-67.68088500913527,-1.2857151211357454,-63.44098121551287,20.81463152921568,-54.47061761348681,151.94204794446352,197.7396529736134,87.76845962508412,-78.32899914389867,-342.6201331882946,144.3806396636325,-37.7434337302008,-80.69461698832032,-104.6450925018696,-0.7787486738816122,0.0,11.889992282331605,869.3755064658869,-0.0338451418223729,-14.277342649228558,-1.2518783870140169,-656.0891588701811,-2.471054784694501
2015-05-29,-4.9668496376650895,0.9339038910429586,93.16201886753026,0.0054938420130965,103.7979917884739,-364.4605982288524,-222.55859382756148,-50.48192865043031,-24.067264578571816,127.32972796109036,-67.50999608552895,-100.1865391438055,-96.69301934744556,-52.485038200582416,-2653.265602113457,29.029372406288022,-57.61915917201142,-13.615626098879591,-25.76025201683437,-37.597531074633,13.5168435223034,45.14821303272238,-176.33246758269763,-0.7743415984070461,0.0,-5.408926320192677,574.4637020219689,-0.0258549446220034,-49.28179041347494,-9.54312509647957,-168.57231310247118,5.613766268305572
2015-06-30,4.203979128267835,2.1501275471679997,84.4432149257036,0.0290446755050924,-38.823326071059405,103.07318607740464,88.19786807756917,-43.04684979701928,12.6351877034829,-24.191857455688638,127.98889623081128,-126.17494690182738,-58.67510435869112,-54.90659576167047,0.0,-160.75585018679988,-355.70461093777925,-43.59088161640196,-59.10419534440415,-326.49240942135043,-2.5817596884786385,1.3494634680633046,-282.638894519221,-1.3090822447666786,0.0,11.061950647181677,-288.7614880400274,-0.0029453684322383,-62.08997870822486,-110.87346256938372,-307.9111980199963,-4.9668496376650895
2015-07-31,-6.91020362714732,-2.4471420891396685,95.60814717849937,0.0377306551926101,76.81756435503276,-38.27063657589319,45.37994494419802,-10.406732550093514,28.885899811291843,12.579331916791231,-24.084913636456918,-124.7854447993955,-58.39059694009531,-54.59774731833992,0.0,-161.7486623793688,-353.67873757362787,-43.0421545229366,-58.18211338613987,-324.67158736051454,-2.2318717727293143,2.137730707359979,-279.9733233399819,-1.2786431481000462,0.0,-9.494983001743549,8.838931218272592,-0.002599623978923,-20.9296411727064,-6.780263219860672,377.74473555657465,4.203979128267835
2015-08-31,-2.3836082527875893,2.4303513411169697,102.48059619793308,0.0371421445947217,-50.0360395151758,77.05173954222595,-3.1454397423231395,3.089609110174591,-33.098781776256985,28.998741783814086,12.628472730675377,-39.10488537017128,7.756664214006175,-23.80255643393352,0.0,-43.85924904143344,-137.25927537635187,15.38289422615608,-209.85458835411347,-119.51754481667408,-3.222020342604907,2.926613254584054,-81.76046304485777,-2.413722724455152,0.0,8.353497822839017,170.21748529738124,0.0015361802228359,43.85690284714474,3.3686178596796026,-38.84797237328684,-6.91020362714732
2015-09-30,-10.233718179496613,-9.86844762738592,109.69911541167237,0.6148144141612292,57.50671976907445,-48.89377744123698,-94.14073964839052,37.55966367445434,32.58248758899871,-32.87164845370481,28.799744110252725,113.7079867690622,53.24981370901246,23.98998473829184,-9.35170142340371,16.198545687061475,170.2289981747803,79.85057760495248,226.7028609879226,196.46611983505613,17.454537630425744,49.472448466970285,335.8031410485686,-0.3985330884376745,0.0,-14.731456706121662,-482.1681689211641,-7.499995876991683e-05,-21.16945896565176,-4.704956845226207,176.2431602161724,-2.3836082527875893
2015-10-30,0.1540404508788453,-4.930548014969222,98.02558135971682,0.1537399969131474,-80.74460572034215,57.500321983914375,-172.89310093054564,13.037679628558484,-132.5210495775953,32.50780018023782,-32.79629821416278,114.03359156817064,53.07945113389202,24.092631192545355,134.1304237718768,19.63159846847408,174.37278684037625,80.46839922922732,224.10015791718791,198.7850841027256,17.593927602153517,49.737293926005385,337.48955865505485,-0.3777710171527985,0.0,-4.887080324174804,-0.6305838247199063,0.0001398827968939,-4.738735287110103,-1.4055553091957336,220.953109566918,-10.233718179496613
2015-11-30,22.5151645875304,11.739843338320243,133.3875593084004,0.8763035009874572,-17.784871865191278,-79.33335246001569,-196.4175707106496,-3.29693151181748,-65.66456385934107,-131.2002276825164,32.18379871499312,90.84641505366736,61.10099226215856,26.897728067426065,118.1575296711367,29.83764668378902,139.25305600858928,61.28772996377207,335.7410641547342,163.21921778787487,18.54418835482067,51.65818518164374,297.9810515039903,-0.3600845034716918,0.0,-21.200644286248465,-260.38404875443257,-0.0026536322548681,-66.53949752993321,-9.771729523213937,177.89167958666218,0.1540404508788453
2015-12-31,-11.977755082799549,0.8771884669970865,104.0144723663947,0.0048985522347585,-126.46903367305876,-18.01787674857423,174.89198115882652,48.27381647193601,157.1403159285574,-65.64279314357232,-131.15672898705887,20.71652707075493,201.1822847215594,82.55403300185333,-5760.992725549668,145.81789677454532,299.32395564300003,-114.17143874909266,195.90950138541527,548.2983353563015,22.077704608801003,61.16745332152917,141.61083136962236,-1.0806569209200116,0.0,-0.698201909544423,-713.9496349965871,-0.0213715154374798,-121.13855088004948,-7.699836313442006,-23.11713207643342,22.5151645875304
2016-01-29,-17.22751940313166,-3.487738014669786,102.87264354448908,0.0765094437046064,35.83498957726825,-130.56542255316836,25.244378542383917,-9.832560257393189,12.014583380758811,160.59282232677583,-67.08502114207108,22.07762264755048,204.18649963583172,83.80580125303072,-5822.907092316808,148.44459416960507,314.84904617904743,-115.671929041333,195.6701975012395,581.5938259174025,22.210225556675887,61.74050850153117,146.90498096617583,-1.1693512715644048,1.589910456797415,46.25324923837343,43.32965661365824,0.0055257445718757,68.4884818684991,19.085457365277648,552.2621816203468,-11.977755082799549
2016-02-29,3.767990687451132,-9.398898248850966,158.69261346537138,0.5585339091217075,290.63755245253986,35.160466871569014,-64.03004843685206,122.78796724598322,-46.67492240344106,11.881937009336925,158.8198057782235,22.10303396723758,201.89112371831152,82.66562394996151,-5711.692484015067,147.7437042392047,315.8307751511017,-114.06307890297391,194.3132701626131,584.0148183760347,21.902926747195096,60.863605288093474,146.39093432516216,-1.1681757935292665,-0.00828243297402,-23.75311349640606,-1.6151714616150912,-0.0017549914113993,-34.535520579162494,-8.32584080562117,-43.47213823418065,-17.22751940313166
2016-03-31,25.51672503643385,-0.1254656934507577,130.7520748294697,0.000100395147623,-165.82645872836568,285.0919127648514,-66.5555726445047,56.62465942966877,-124.4155301989557,-45.92754033628741,11.691677525516695,-45.41768377968376,125.76432784232404,9.555946303485555,-862.9251579594716,176.12453540996125,80.289162406272,-69.19327737831583,-497.4749272096541,186.34449071685387,-3.302242207575377,-4.2885148605990615,-84.58015734584073,-0.590486817991258,1.554308444378916,-34.06994902691895,330.03735860067763,-0.0019989617990472,-61.11377020505097,99.20603328823051,-1536.447143318594,3.767990687451132
2016-04-29,0.6016242301026296,10.581800281098168,78.08855907293002,0.7118558539139928,-219.4270000298698,-164.79434696273285,-22.584132800559107,7.291849027975034,-1.681820138451882,-124.90056812397584,-46.106590321690106,-63.30637047571082,-107.5693216759807,-67.32750206387193,-676.7039878427789,113.0126414675756,-87.52555372113538,51.09865085306668,-508.4236002418394,-63.64460085503883,-0.9561824501947522,-1.3789079859812423,-159.7389703686489,-0.4367520875287488,0.0100514891455101,8.162122352189272,-298.52778960952014,-0.0103604866317067,69.1885593639704,-4.450132591893521,-982.7247908309683,25.51672503643385
2016-05-31,-2.430363245588453,1.4618736499559073,95.9834746865332,0.0133864080959933,42.816513479121205,-227.37063199492212,179.0223067782059,2.89716017114781,145.16061768423242,-1.7266489090734525,-128.22978198633783,-71.62852262153876,-65.04793198574274,-49.11752424510583,-579.8675007456652,50.35640401857147,-270.4000311232405,-16.63856202360921,-460.0964576213667,-193.8541315048272,-5.974810192563794,-12.62777753126452,-192.40767269281827,-0.5324900814383551,-1.5495368756905423,56.02335297817217,289.81852208274427,0.0032840444626126,0.4524837725007273,16.022779090701647,1218.266452173575,0.6016242301026296
2016-06-30,-1.9166318766376655,2.8142273583170976,74.34552511783247,0.0496477026569037,339.96337261447326,39.29136168039544,359.7989114214724,10.179223565080791,19.761983561010776,145.18067503484878,-1.7268874861965946,-76.93722029116205,95.50086976635878,40.7117209110057,-654.3368665548986,-147.36077328930114,-514.9309168128109,-218.869897979769,-137.90752987670157,-405.8370724103153,4.030783719457618,12.999887542094273,-231.8384660017649,-0.8832329701252619,-0.0012361572065946,0.2981542923662346,-20.87515879426769,-0.0014953495731497,-287.1947589973902,-124.58195994314896,1890.555043023701,-2.430363245588453
