date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,mom,mom1m,rd_mve,chatoia,agr,pctacc,chatq,chinvest,egr,operprof,pchsale_pchinvt,pchsaleinv,chsaleq,sue,sfe,chnanalyst,turn,beta,aeavol,gma,ol,noa,cfpq,saleinv,roavol,rsup,disp,first_lag_excess_return
2003-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,-0.720511321413499,0.0083966563890808,0.2772456493660362,0.0018683160444366,0.0,-19.54547890198451,12.695964252811711,11.996599799379316,37.14866294454023,-6.258895268259984,37.14866294454023,7.666892908468564,32.86699894643952,52.5331495127883,-48.331200416535495,34.77827404989938,76.34022237294195,0.0080221686755947,3.60583027560584,247.1116487251152,564.2860860370924,0.0,78.44968105515947,81.82459545337863,73059.66819127492,110198.84460171356,41.86748963157611,7102226.513760586,13.223337791544514,12.433694397914318,27.58445805560958,0.0
2007-05-31,2.018733054254475,0.0052639235957496,1.4079353587725365,0.0480773454035594,0.0,-30.259337050515636,9.186248002068508,14.082002101827928,21.224380076323463,-2.8108077153187896,21.22438007632344,-76.05401731145565,27.529778854912195,24.00420598713747,-48.546912427664736,38.633209216304536,80.38065699688063,0.0069080403942286,3.7615683768861854,-358.7229758238221,-114.29323490269104,0.0,541.1169108283508,-15.018502950959416,-24.318588544090744,7013.327197987252,-20.253625833774343,602971.9571785219,-0.7501784577255481,0.7553042828263017,0.1232138073151531,-0.720511321413499
2007-06-29,-0.7818014151180657,0.1600777552671825,2.1260447666029325,0.0675011833761008,0.0,36.98670859419174,2.4973465256554226,66.76062635393757,26.64536416425065,-37.36320919368074,26.64536416425065,-76.38788546755242,77.54259986369215,22.768164522253493,-5.0276361561047125,-23.283574378868494,0.3084177801206458,1.6138019508731154,4.169877983395669,-602.8816218910691,86.4383684480095,-1.123674008234938,459.63230420880177,33.26438155544416,-1220.452441287227,-2736.05420412618,-1.1805758268537048,-822206.7980275303,-0.1811721042273681,-5.674208819787549,50.59555562365952,2.018733054254475
2007-07-31,-9.019142320372644,0.0696164730163071,-1.3279900436366772,0.0261918951288688,0.0,48.959732591548345,2.5043208939925976,68.65716089073078,27.266095719991416,-38.52557758267192,27.26609571999141,-76.25550881801493,79.63332783740724,22.916511377720592,-5.052863238207954,-23.26857751976641,0.4417917661059327,1.6668986687922012,6.224089110249041,-807.8334955920883,370.4958682788112,1.889829357556056,8.278281641089961,1.4196429582779615,420.0717035975831,1769.4820444056386,0.2550421750220337,3697.825110035949,0.0302573952717324,-0.083598742282275,40.25849775896877,-0.7818014151180657
2007-08-31,-0.159655683824117,0.0627088054638235,-2.550182191049587,0.0965679262956594,0.0,-95.66643399310357,5.740298562697243,61.21345727204857,18.457772321540663,-39.47819260842202,18.457772321540705,12.011672432259031,78.61310775008435,31.244499289889063,-4.982110404217877,-43.85989874062746,-20.48153444733857,1.7306265711968132,3.9653851843865073,-739.3313248145373,234.2224546805636,-4.170063553088922,-128.48329788356727,0.4508691810006837,-5445.266363101531,5144.008296273911,12.669725985942684,-134216.69563726336,-0.2304425195105359,-0.6190283172438766,14.87304967112368,-9.019142320372644
2007-09-28,2.4046654485148924,0.200803764569212,0.6076452136843253,0.0055362640851705,0.0,-71.91474454455673,5.898797398147303,73.39867284028797,22.567733450895823,-56.97303189924431,22.567733450895844,1.0903413636090775,76.55031979948917,29.09818575489376,69.23250128205272,88.16864187310696,53.12560404965138,1.6825246562666998,6.231085887869715,383.2778366089455,-705.8789815159553,4.851633614666312,-381.2489874362102,2.0485708151559976,108830.02801266716,492173.7567844281,23.014745905750168,-324207.7684014775,-0.5133403181642144,1.8690239280388743,-15.754546294806175,-0.159655683824117
2007-10-31,-1.8859983263999605,0.1335796279064437,2.106436619149131,0.0665377523222905,-7.498349648750551,-82.31403855509879,7.423042380028045,7.355727834221992,2668.699340784044,-12.34527953483052,2668.699340784044,1.1195919162391397,5866.456049450956,-657.2734771578685,0.0,-109.68506779018163,-22.51547540069387,-0.1265505114021335,6.390350328125244,1426.0384058946167,186.0506091199649,-0.4065102483381964,65.31050804698987,-38.122767133231605,1831.3681641280416,7280.524363723234,-13.608600710054567,-8376.510116069578,0.0248844162522079,0.0379962066488381,5.792187637769018,2.4046654485148924
2007-11-30,-0.7167312237011366,0.1222597228881497,1.1874960979273892,0.0211117882097807,6.371465896312232,-82.59129144636319,9.966922419155155,4.760447201530624,2640.780246700316,-14.994022569022592,2640.780246700316,5.491563970668439,5778.094510357933,-652.2362932149031,0.0,-113.49040710132589,-27.942556669283647,-0.1262477825174331,6.19251899479352,1309.3551597861613,39.4167217973835,-1.333029592768387,8.35915066329028,-2.135154483471254,5496.410359546164,-920.2900275111896,10.178986148715744,-69180.98954012431,-0.5958071593288157,-4.031428319710958,103.15603013821138,-1.8859983263999605
2007-12-31,-6.067379402964624,0.1052794022575981,-3.2875565162070988,0.1622055134737498,30.875571612490777,30.36443190146251,9.810844875649996,-5.782651469103916,-13.943714563316991,-7.384123935031157,-13.943714563316997,-10.597480197548112,-27.713998337559367,16.86178163447333,-69.80111860794254,141.73928070117208,175.6614732020976,0.0345230477846538,7.978542815298276,1173.474004983829,-21.619206801115297,-2.73447133252293,303.6908174033658,4.479500961991093,791.9923108219518,-15989.909150852587,15.924761960443846,641275.5619062148,0.2480390659356608,1.442050087014071,-8.01402893479937,-0.7167312237011366
2008-01-31,-8.636897377721297,0.08584731555391,-0.5807626940514606,0.0050631311707294,14.14828491403562,-52.19017829982306,9.673260978744032,-5.766674057253902,-14.112619909001548,-7.322775751707816,-14.112619909001554,-11.07301020448772,-27.728612926664937,16.59875294235197,-70.499726509713,142.37673661492212,176.66126722787334,0.0346586079901073,6.521478434575631,517.1989284395756,-20.87575190873872,-2.0857954624523805,-7.151955602066892,-0.5166484758139944,-1001.769227307086,-1779.2031733306358,-0.5959598260899241,-109709.44002324808,-0.1323749499309059,-0.1027285054219095,37.10787041435364,-6.067379402964624
2008-02-29,1.630147430171449,0.2597732237050492,-4.334257914171255,0.2842077931465778,-3.3030453404412583,-191.51914532006148,10.253134432237028,-0.0924998114453015,-9.998440240046698,-8.966112056288631,-9.998440240046662,-3.1969480023051133,-24.43781209191404,16.90763215361588,-69.94015953024785,146.9845165631441,180.60533519966168,0.0332492580848036,6.043595331410475,-250.57680554356784,150.49358425327046,2.8400635602075885,-128.21818612892685,-0.23747303564015,5401.35998449265,-2807.7934812881285,4.004485689915924,242399.0387330297,0.044216386049074,-2.5971232166538805,11.039427567834736,-8.636897377721297
2008-03-31,-2.0485996468700405,0.1470908755299051,-2.050716257494973,0.0642836412395664,-11.328000844080233,-145.0784097494165,12.434428550152491,11.90385217326,8.30619169305477,-4.975602539851951,8.306191693054808,-102.48356067952396,-8.780154457751863,19.326373271891285,42.23477999655439,34.44136162228304,36.37136424970156,-0.0428839005929115,5.611994303256145,-1027.0889926375555,491.494699766945,12.332110861660736,54.47929642235317,1.4370154017792771,4077.161120213976,-325.1510269773425,4.925033831407589,-130187.4355828734,-0.5745687864303086,0.4925524295977772,42.8166129188096,1.630147430171449
2008-04-30,0.6034532785528031,2.193256833918628,-0.6104964404045352,0.0056953378763591,-44.43679926864245,-148.4659338237799,12.533305228819508,5.469532496182872,13.723039756260103,-5.058934132399599,13.723039756260142,-96.06155350073487,-14.252672044527364,20.346291513329763,-25.98961407285942,-31.151909838828274,-10.218000251753224,-0.0413808347261059,5.6739592513262425,-1272.9520005376692,-374.3392156634055,2.30399745969123,-22.35332469361458,-1.208447342432649,17966.686926959956,-16079.841706593988,11.350408463749162,133458.56907591596,0.2106301728215278,0.2316051151996636,-171.469055881206,-2.0485996468700405
2008-05-30,-4.566800776500632,0.3766711762973554,2.9588430044138416,0.1328305341681295,-37.119478270974,-69.37893139734472,6.113453979947827,11.49942961763938,-12.802010809424266,-1.246264319048353,-12.802010809424267,-115.96952345372924,-48.40723111720316,19.69550052061902,-24.64992835757822,-20.3030991587408,0.3340226480464139,-0.0415039873557415,6.132274512717999,-754.335415534237,-72.68047321933204,0.1121708415838398,117.20744253949432,5.456376295933865,3670.853060487192,2053.987106117769,-26.494573424933343,652589.6937998738,-0.9705218085000418,-1.4109664988100596,-24.776942942525903,0.6034532785528031
2008-06-30,-5.849100933736138,0.4214195326683636,1.2126710992174554,0.0223067299037117,-64.76307783714803,-29.27972513018665,8.019625225378888,16.932204683994577,-30.85818885233179,8.344049597140701,-30.85818885233182,-111.14741153826398,-44.195712250041225,16.42589097734215,19.418219253876718,-18.976605930437078,3.548603390891849,-0.1301253121937014,4.413705454046526,341.51885827232763,-60.41175002453304,-3.1679416208759825,-129.95690953149517,0.3855930467963162,-9621.195003897825,31140.6727263832,-74.35266310449589,-291885.8685088912,0.1273963353759146,5.421895882242636,128.94930017960257,-4.566800776500632
2008-07-31,4.116524589145785,0.301719196598754,-5.772236651941404,0.5080763479958618,-100.13310870996612,-132.6498540219425,7.912638891013604,16.83855925839552,-30.54825172431572,8.218492489908284,-30.548251724315755,-109.66832863108456,-43.87885636139612,16.31993734818522,19.10194989180233,-18.21883311249648,4.298568039514631,-0.1280289094714891,4.367030536962886,1348.903201804515,34.71412926344817,-0.3019752356220788,-9.9242600265776,-0.6221424539334777,-1338.271861127898,-3710.169856251101,0.244616796572993,-62400.77188931033,-0.0919647424062901,-0.051654930986043,-100.12923647583008,-5.849100933736138
2008-08-29,4.997344869414813,0.4558684808543937,-0.5022852729972348,0.0038772906143807,-115.77545673122368,-40.97936645742831,11.063270680513863,11.800042712149546,10.881715948734648,7.813629925102664,10.88171594873464,-84.1986569289827,12.832297544742762,29.54559633545348,18.26735183253794,-29.256465557693584,-6.356352269023958,-0.1238378325938396,3.7195042337936783,1347.5325663164583,14.69419736612872,4.523135720204584,-210.1941128490455,-2.9346151856511824,-5193.004437627387,5150.002276249579,13.700296822223551,102788.77234028,-0.1690823470839149,2.14628264897608,9.111064546511043,4.116524589145785
2008-09-30,-5.493639302174378,0.3071548724226748,0.9905500707527628,0.0150204298925463,-121.35529855398296,-12.064759996487531,17.200930916957546,-2.041421448566891,536.0758186203261,19.715327823204053,536.0758186203261,181.25955686582867,431.9850738439201,29.355502156060005,-37.50952158570828,259.7757745848258,288.09869423387903,0.063469710491372,5.229673031429548,282.2288033235475,-243.15640658731604,-0.1979523947378982,276.4849056194946,-0.6172774145527029,12744.623242081349,2238.774257587851,-10.306412686739046,1018953.3691445672,0.8314221089031193,2.7173584908395227,-42.45929592960343,4.997344869414813
2008-10-31,-20.08113274788297,1.4276680576174663,-6.372871735873952,0.6168951302211351,-150.3860117751046,-13.384026530345649,18.149913219935208,-2.0402268831959307,536.8334620748099,22.033536507531625,536.8334620748099,175.30796233031802,432.4879804108299,28.771371832814705,-38.02619904100344,260.1222941006261,288.8401843379056,0.0704002978478112,1.3460793042270984,643.752371762097,1.3141283336013885,3.614714482220304,39.30365773085191,0.3874496213819185,-24120.046619321743,-90188.9267402991,-5.351693856025513,2786.089560829103,0.0033692149305579,0.0946346654852909,61.40284095453612,-5.493639302174378
2008-11-28,-5.4111084311105655,0.5237768574949947,-12.331135422487002,2.329825516240186,-143.8676908233834,-207.541358856216,19.37342874835696,-2.049438034586902,495.0580549768508,18.038329680826315,495.0580549768508,145.90346195645623,378.0713424815066,31.10229922011292,-37.36243281219774,259.34277316911545,287.49786405597087,0.0654753677687824,1.612300261959626,229.26638941877357,312.2525452575076,3.99795068776978,-227.06425707841447,9.151307140078828,-1283.6570110170287,-5957.751162033877,10.13994204891603,182012.715734303,-0.0697753067841979,1.6523752659721789,-13.354988717541572,-20.08113274788297
2008-12-31,-0.487367114676754,0.6402327064874167,-5.215065530820786,0.4267774325755289,-155.83708622983778,-319.63749967268734,13.8364974279655,-2.087442456375644,-39.510655152484375,-7.252846222028234,-39.51065515248432,-137.8600905358156,-56.683976663398845,26.607404955853507,-18.7512241926849,88.1765969347259,70.67812251148348,-0.1293974287079135,0.8753996844105179,180.83701213660385,-135.7866788978812,-2.365939408396983,-721.2624572681076,-4.896192811690895,112005.48445267808,415164.56853079074,52.17889010678044,395181.56502971984,-0.1411141051650979,-2.394355022274116,-17.592800689095753,-5.4111084311105655
2009-01-30,5.740417824853492,0.8792404840080847,1.0915914972738812,0.0188303391035351,-157.32347095850946,-340.96848432085244,13.758533867332927,-1.8623906324353652,-38.79184818172784,-7.106266316929553,-38.791848181727794,-138.03213474836463,-55.721061348660285,26.501099351159457,-17.72251852129249,89.82733935579293,72.47021146640164,-0.1251049126885439,-0.2482439238593072,-951.33960527832,-307.3717230814825,-0.8736460938457036,-0.1505788775333272,-1.0062163063454506,-1105.6052776110591,-2744.5675372784026,-0.3625319503124871,-55605.9374165684,-0.1040239773376932,0.0652595132498063,-38.46994459740301,-0.487367114676754
2009-02-27,0.5639502926677136,3.6151336662822464,-5.335572067433715,0.4518525681369914,-104.23665814078294,-213.96845131020143,17.031106328018588,-1.1674956905950804,-6.044961560693754,-7.188249535067231,-6.044961560693699,-138.07597360898356,-7.392894113953279,31.88194750100547,0.0,-121.13515260274708,75.64200804149033,-0.1119831682211351,0.3747474662621797,-357.21591945383256,896.6608671139055,-2.883768782185406,578.8473310512687,0.0946436994320123,4944.135711380339,-2018.205609922763,9.006485965556749,-6908731.325341309,-4.355634146464442,1.1373975341843767,10.292180978263886,5.740417824853492
2009-03-31,6.834597210436183,1.1981268796032591,-6.763940926573453,0.7200960231488869,-145.04599680835835,47.28438093682964,30.272961838448648,5.534661962568316,-52.28279511188298,-3.357867497566089,-52.28279511188296,-94.30559184691762,-56.13535066895175,38.75647857994749,0.0,-183.7042582504107,11.656950839358243,-0.2012710574276055,-1.8485212446039108,333.42820262900045,-334.5437877687491,-3.6694701695490792,325.4274241855054,7.973084593482383,-77437.9817984325,-73526.26760363788,16.30079525895546,201054.1717658844,0.0903710459414606,-0.059838166210886,75.07954283272564,0.5639502926677136
2009-04-30,7.40581271269795,0.5077602118293643,5.441658913139262,0.4663633866493566,-168.95986340175622,220.650015803402,30.16995867259701,5.61081873690006,-52.91001074525676,-3.4561174149224634,-52.910010745256734,-95.41000815479698,-56.32808373399869,39.198131673122575,0.0,-182.56982908547135,12.631676453953062,-0.2000692833695948,6.867493166204276,601.9605420890888,-89.16419191756904,8.553485910225405,3.665697054590396,0.0940753287130888,831.2299063743849,9241.526429478195,1.6389051321665136,61031.42302640714,0.0499905385623087,0.6069021202270779,-73.26495205487889,6.834597210436183
