date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,rev1,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,aeavol,grnoa,pctacc,chcshoq,invest,egr,pchgm_pchsale,pchsale_pchinvt,pchsaleinv,roeq,salerec,chfeps,disp,baspread,size,cash,cashdebt,cashpr,oa,pchcurrat,saleinv,sfe,first_lag_excess_return
2007-12-31,-4.532067440487371,0.337801653203407,61.038072038176814,-8.8575635104419,0.4370253804777697,195.56117928019904,168.4077116951139,44.57208313604835,79.19355386131326,1320.8397948344216,-56.05973619606447,-2.8994982839630192,-13.207297062010037,0.4075150898236825,-157.89160763284275,130.1313651768503,196.93592714416076,218.08740038476736,-127.29599017916598,0.0,-4100.038321312563,1943.3777846659864,-634.026156001615,27.179249720312328,3.426960857966378,9.06428447612251,1232.8818591761374,-132209.83124466613,-2.645005078648629,9.671172592116818,30.12482561715649,-42.29816122997998
2008-01-31,41.35804722373148,0.2630352909579582,47.57351508770371,-1.5361086863550504,0.0133919066275689,-531.135573838978,51.87241780277613,-119.45295284420436,43.042484773491445,1485.0971326977176,-78.90575729200614,-2.9630873025346323,-29.741349958971192,-14.235239666747365,-210.29278793949615,164.04149459257206,192.3100440003044,228.10837584639145,-166.15607390491851,0.0,-3789.392893634075,1979.7014592656817,305.81975147267985,-86.03686570192076,-4.57231379388665,-23.97718254038732,-1693.588440102183,-645257.0924190078,0.0084204755563942,-78.92617436366254,-52.500214251486,-4.532067440487371
2008-02-29,-21.308226082686296,0.3504909592293103,36.89113035733778,-11.519241919526433,0.7553446032747554,-28.74788516245957,300.6233622150192,-21.01845503746752,-118.95226254359812,2179.4588974703647,-342.5549629343617,-3.611134065656707,-10.83908820022204,-14.264183661251913,-251.6773585500291,54.64467145474925,404.3836253299993,525.1812179105153,-232.78885450307652,0.0,-2019.9791240688728,2083.141369049186,120.52074063614076,-10.147914365599265,95.99478272015436,-52.2137406333476,8960.639003188033,-1119598.2234492283,0.0284193197655175,86.3463365528296,-378.8139773587433,41.35804722373148
2008-03-31,17.822577659991452,0.3720916615216852,23.25390255617452,-5.607217342787473,0.1757690010495801,582.4183951932753,-132.58862435192685,-163.6145569630299,-21.753101026708386,2070.883016180583,862.6287627071752,-3.8789494208082296,-9.911174291000531,-48.24001439219526,-303.95266978501127,125.95975571839578,380.2992747862652,545.6594971565265,-274.53821854703006,0.0,-4176.87516743603,1620.8543085893891,-144.805393762623,84.26702163123264,43.48160523718133,-40.2656724156445,-2148.490743252776,-86663.2261503283,3.343464904592005,357.6105143199529,19.760991909060067,-21.308226082686296
2008-04-30,-4.312259945855442,0.2496711924394938,30.13820795380989,-1.6538832981774951,0.0154291222155961,-288.5104083591651,74.4550969717574,-76.88991094754442,-160.84060393061145,1608.42826912884,1030.0086449540624,-6.847456443096037,5.789342557020921,-39.105759431099855,-180.3330996358352,-72.80730569148596,-13.06791007837048,63.625656690608295,-171.13125592114184,0.0,-3203.543418359514,1970.8667462643048,-144.03745955537033,-42.30365308138562,14.633074295407596,94.57826358509178,7025.560805543511,-606191.5856582932,0.03080785834099,-117.23503290386088,192.73382960633705,17.822577659991452
2008-05-30,-20.094913133359466,0.4070064113865992,32.1813413800161,8.026156694389929,0.3603160693022728,245.05118633237936,-94.05125281559336,-23.245718855189605,-78.10907910149454,401.826359161538,754.1912478159585,-6.576726491208475,10.679621853821294,-17.416942138210715,-139.92909164806397,-56.1960811108948,-643.6570298161515,-707.3745325334561,-150.14603872145028,0.0,-2983.0052592063257,1842.946150286184,44.29570296163308,38.89275569515485,34.23284944166983,32.87504778559847,-768.3033833261761,-246921.68504696156,-0.0126868402618054,-194.2348452824658,849.9172746650232,-4.312259945855442
2008-06-30,-34.380997739098866,0.406892599483997,32.11410514486097,3.2818309104227987,0.0603683189577904,-42.38796368826564,1.7908840782543436,111.51473412989093,-23.173552387472505,262.4538154883064,-249.62282882871557,-3.80025610103166,11.538672322039178,-13.818077432779914,-179.60537379847997,88.93271002741321,-737.8420921080244,-798.4183077774424,-163.49566130429398,0.0,-3340.45334420594,1686.4114251861297,87.87825345358522,-7.735690597169651,15.477003742312093,-46.59444142697623,6064.310372526197,-619312.3230969049,-3.507400797592644,-650.7754747149297,-1254.6384699205737,-20.094913133359466
2008-07-31,6.191828049617134,0.3932305989992782,30.083761857542743,-15.576435128656906,1.3710488242544063,-270.9334301261357,-74.82217854477815,44.93499844859669,109.66495043174918,592.5099869753517,-268.4592197234064,-3.822216019780416,7.887079019140785,-21.777086143711475,-212.30879392619025,148.66603438130863,-459.3906108182905,-500.65371399351307,-200.39200084300504,0.0,4974.7341895693335,1769.605112144206,-53.43440043337779,-41.2045286816192,4.239971026390776,-8.595820528598495,1809.20701107097,-409608.8811816052,-0.0084420885696648,1.094816938767508,-79.80352658399215,-34.380997739098866
2008-08-29,11.054629563487662,0.2826444914320404,26.15473495247381,-1.345974937677829,0.0103899840859532,-432.8294904531899,36.64456764176076,-209.14400609944252,43.70724715988388,960.9393080730604,-221.28863113638795,-27.88392366952178,9.881498164817607,-18.367838269537124,-214.20374213938783,127.7886108710009,-105.8006228484606,-98.18974029471968,-199.68012582950692,0.0,4406.822762690296,1667.5934091240165,-141.67706266585486,-66.74481249719884,12.512857693585945,-8.617947380078192,-1413.3674987643826,-416886.2837219555,0.0205213441675256,-64.2377437059099,344.3423883223777,6.191828049617134
2008-09-30,2.7098657187188917,0.4113275360016337,22.711039262118305,2.649107517249525,0.0401703406173351,134.53076654368914,39.28259128902245,-18.471017148203977,-210.6190998837883,774.3994767483509,-426.09791598090175,-28.715526858643788,10.237705207378005,-23.670317416758408,-189.94851233480568,-4.410600672002737,112.03685609293314,138.49122488204924,-192.0679902691247,0.0,4813.6816645101935,1501.3552923673556,-68.87188217249317,16.75848608312026,7.645765593242459,38.81738006933858,-527.0009332667432,-79871.0421026405,-6.837336348212888,936.9164617819492,-118.91429080119336,11.054629563487662
2008-10-31,-58.21168604320075,0.501353020153626,26.301195568868263,-16.973069743001403,1.642996203802517,189.8252957833895,82.75398356980511,36.63237048882666,-18.648203622637592,850.9111995909575,-400.4643674747432,90.40139289076896,47.65975399891597,-20.672118403180328,-131.98793860174135,-131.37100763746054,170.59209765684687,200.2584933495328,-169.62457669070548,0.0,411.65701228715807,1576.4399946094636,907.8774565333993,22.953697706386265,19.98547289463886,18.463853880001324,1256.646020506996,-24666.50061110407,0.0275497901594228,-3.4523378805051834,-533.6884297098418,2.7098657187188917
2008-11-28,-34.23249366341121,0.4290739737545913,14.114523119173926,-33.33470011675254,6.298206308447235,19.74025945920449,200.31319363552237,-236.07690364155857,36.98139295170295,572.5000798639287,-476.8807635283436,86.12437248485377,43.03275661267856,-28.50653817314493,-146.90702226853483,-72.8039134110955,175.8996926254272,210.8785655563192,-182.3114279628734,0.0,527.8926768614547,1860.5982358965127,-755.0825112996974,23.01693278884568,30.74172017575819,-1.4032849455595766,4644.215472521412,-164596.7635377124,-0.6726548910964878,334.5047093504554,-63.25015699701021,-58.21168604320075
2008-12-31,3.324095477465844,0.8027338130312567,5.1685914091907295,-14.099140005112544,1.1538100024522284,-756.1836690288383,-20.765172075270517,-439.2321072987804,-225.03491882461904,576.4329786266894,6172.185823640632,79.2807887121548,197.26359413978423,-3.322752166768673,242.9026951921913,-36.20009057111195,161.698609207587,240.93335669744215,-179.2089659283266,26064.67663062119,-899.8669195653323,1376.4205840517654,-59.657719601417085,-114.06987914233925,-20.9460664844662,-7.54761712515527,-102.14499171294392,-460671.3387958249,2.9379853686211126,-1207.225357171039,-23.549037164228597,-34.23249366341121
2009-01-30,-18.799989786580703,0.6764804149664371,0.0,2.926619598212101,0.0504852223556288,-400.43428033840553,73.2221095028381,-184.87961543483416,-426.84252737193617,364.8883700875995,6047.395143448952,-3.0016516865775804,164.61495159831557,-5.688457174719748,72.22381460990337,58.29911638626867,289.0312831546016,388.98496555444274,-324.5796906526791,26100.72195936783,-1280.6642260790586,1326.5528260094072,172.12225556666473,-65.57469082585612,32.87496806443312,-56.96045379415233,88.83020010606742,-669404.894439768,-0.0055153341636584,28.46514368184444,-7.030809979275773,3.324095477465844
2009-02-27,-40.88207651196789,0.734409582751498,0.0,-14.371447158505688,1.217071988597319,84.07521239292302,-75.81574002927022,39.101559686440986,-185.49737170060632,448.0947935585659,6086.764229644192,-3.995249196862376,171.44442445005086,-4.407050126483796,48.80428382173655,145.9368464466108,426.5292306563566,589.8856121269754,-361.2418482373094,23235.787202460026,1972.490560152173,1254.040562553478,-234.90244033484169,7.548757647832645,47.14811314166167,-26.861508835297517,-155.34922215199367,-138890.64440714289,-0.1595495817332874,221.36120183116964,-1378.181676257395,-18.799989786580703
2009-03-31,32.67710646936507,1.189863723132666,1.6846363706075314,-17.934809959095897,1.9093580898582017,-261.3575000668374,-111.67807323013795,-188.8152455323612,38.46088646466744,1321.9404940154163,-412.2450405655208,-4.85170381844806,-0.8904662258224234,-26.32422660282192,-323.5569529011841,26.681926876100327,145.81145017184195,216.43602511125545,-323.7224183540555,27110.936369495103,1079.5494160372582,1076.6138432372975,9.505356660151191,-37.13971573075787,33.50319011332999,31.456541747848263,1226.4375592766492,-686592.3690604009,3.55908124931467,-5.343164477873415,-308.1542414160567,-40.88207651196789
2009-04-30,47.37519440399916,0.9891360934515364,3.2994122739811,14.138382307745696,1.2116937059143618,-440.55598322582455,-45.26926334089888,-228.9080804577382,-182.09007792307025,1557.289314117844,-253.47934146223977,69.98954378674576,-3.6075951626591465,-14.500237943971277,-260.4428787546101,45.47654780932665,-409.88865845028863,-387.5133816495928,-267.9315515659321,0.0,-83.3613052193337,1093.051642355623,-71.98722014781232,-79.41222198401556,-15.5713522217967,50.66147371783906,191.80137058790208,-319275.3990458017,0.1015887593941924,-280.8891663330364,1626.003167733108,32.67710646936507
2009-05-29,-18.975972019576712,0.6079485291615532,1.6767883775039634,16.254109530160118,1.5756077520749463,420.42147375319087,-39.281132225765255,189.90135832566037,-235.89869950281903,1593.1019615914868,-147.06376883869518,69.36632643967728,1.1510999169215412,-5.612353008831995,-245.0018007150053,-22.875732816275487,-625.175658801835,-656.5809497889855,-262.2423867363624,0.0,-18.938772309409217,1116.6922495579656,154.1242152246483,65.66365143128905,35.77998505108394,28.354797527742207,339.50334159364047,152016.44874827098,0.0633665382220824,-176.60622238642736,-174.19440252594495,47.37519440399916
2009-06-30,-14.17288058755856,0.4088021219300265,0.0,8.719048408862118,0.4428244852064837,672.2698467993727,56.53514849006686,224.79179928400825,198.74154770757835,922.8811962865844,-102.08055089249368,72.62009960202451,7.297511913499285,-10.275556970365695,-262.42763527784064,10.783839282539404,-748.6956536945504,-790.3313905818712,-284.5819901538183,24281.682943911197,1224.1771268837854,1014.3492527896678,-76.08837858802065,103.1498113296825,55.56090883546267,6.560820438640036,-535.4133693243666,-101380.65382685326,13.982928499504196,-491.3297197357351,-589.1779782891172,-18.975972019576712
2009-07-31,36.73224447944661,0.4614817678957231,1.7050467247661265,0.7315244319225201,0.003138494603853,-262.2849529755885,-35.154734142560415,116.10256995513411,221.59717648159443,1086.735103252095,-128.36955663876037,69.30784204742017,27.94730439623412,-20.09269291572576,-605.413428157806,34.170532058297404,-170.04276884847465,-176.48972541069125,-678.9885206785435,23792.18967319215,-83.6511872975376,1053.7992548400914,-54.88957269095948,-32.95601260504054,19.48870644290764,4.034828259191947,458.0334037002704,-324977.7719554147,0.315541594640278,78.15477395765492,55.53224322859842,-14.17288058755856
2009-08-31,34.96762065071216,0.3644692409088895,1.694285828199936,12.598355468293711,0.9367873936247928,-172.42055118734763,27.954062143976625,9.69009902223914,114.70918704031624,1094.715002903688,-98.10851978964558,-3.076136772268322,70.00068521224642,-18.27478890681224,-597.8568778374029,16.734889723198993,57.58361034577885,73.27976412438937,-694.7516410808272,25982.521394810778,-218.32004023640857,1055.2000467226485,-8.123310698529849,-27.43518818909297,2.808470943933685,-30.316629281045685,562.4226119021259,-36326.95899880957,-0.3094087612196396,-57.2428059585086,55.5963985651706,36.73224447944661
2009-09-30,-8.973368747583937,0.2319307473047093,1.723877578488586,5.6464466930087855,0.1849456171066398,497.563460681265,-71.10100303598237,173.67269617167025,10.020673628427566,1458.944093941601,-114.32309674514538,-3.254969815078751,72.50505359036211,-21.17019527357265,-665.8809004301754,142.0993233039184,441.4074406998026,472.0892319529485,-746.5722987714785,0.0,99.09443312478258,1157.4126188724683,-18.14886147147888,77.05076207654702,31.000485634168516,-22.12156131916936,675.8954116026966,-50706.415496454574,-9.615756025267704,153.51109940636752,372.65236162631845,34.96762065071216
2009-10-30,-23.254335394833863,0.6679866517708899,1.7585906418288133,7.031851922294156,0.281173686934035,472.27154087542505,-89.08306464204503,79.26416963335524,179.9431350971691,1767.855083112431,-55.42291452401267,-7.334710742772653,64.74115307507458,-9.826395436261656,197.8983619742945,89.56319493275691,249.3045127986589,260.80712064492553,183.1037755538285,0.0,1430.62068873772,1061.160362599506,1.7537049788634531,84.32779845594177,8.239792499007649,31.960763133081173,-72.85673990629539,160992.11965729762,0.0223160260670716,35.78696084556032,226.596450437381,-8.973368747583937
2009-11-30,1.105760423470383,0.7338557497098238,0.0,-4.603478032912603,0.1208012996880727,-140.84023164367844,-99.67578664676545,96.09337633288511,78.71496476440316,1874.463185151326,-84.48008903147746,-7.376956880674365,15.320264314671093,-9.324071895586458,140.84508833460575,174.22513075118215,320.20860274246814,324.699391816981,165.67156854008124,0.0,1369.7016143846254,1029.2512629610844,16.132281557858562,-16.76739392148147,-7.318102530238889,10.136554626624331,204.49302733786865,-72703.61396976374,0.0298353586641693,96.5934807528556,51.61400096962052,-23.254335394833863
2009-12-31,5.991692800129597,0.7236412871413844,0.0,9.39547808780837,0.5083829834627671,-291.09870589385145,-16.007301225178196,-61.90255907879429,94.32526424997803,2398.508799042787,61.49948580919906,-9.132930314082138,124.09377514245776,-8.259794437646537,1414.1855167388226,-406.7737542777477,617.1502865841913,665.7342206898045,1172.6158587040916,92322.50790429032,1057.696527334903,1184.1426020422848,-36.38926694545735,-44.21858419467935,-31.7629961441595,17.295779429233768,1213.24088175432,769268.8152671866,-7.527110969196802,-469.6112712408485,426.2189756906505,1.105760423470383
2010-01-29,3.17081661042302,1.959543835090096,1.7378713995476005,4.714147569463801,0.1278759021666708,6.965497142712701,-21.712359369998985,127.76108170446264,-61.960082940104975,2022.2709978536157,51.44562454105898,-12.117121630214664,128.8664583863406,-15.160531037815966,1289.6156500710872,-375.713258151115,649.051645459688,705.8833012993798,1041.6692597555484,94883.46845409765,2218.7158352085085,1384.0123699486148,-15.320366384290423,2.1921107851962915,16.15081556176358,20.412012774237468,75.2697486779125,-115312.21879351232,0.0439637580938576,4.422160605367026,314.3170297237973,5.991692800129597
2010-02-26,10.96271941717919,0.7298656810005884,0.0,-5.955991092718737,0.2035605985020612,82.63338479145816,-15.573590454412583,64.39526894117616,128.4519038199015,2278.3479321354525,-14.119190513697475,-12.65113138089982,119.4863444612584,-15.094774111203774,1362.751811746909,-297.50254764004166,790.3072764989147,890.0220455861358,1124.7450192299575,96360.76586113244,4616.648716436499,2015.188949536178,20.692715117710392,12.767154407823,21.706400253648557,19.773965760960674,-195.18993413066937,43759.70055755973,-0.0616174920332781,96.49611582079206,659.0205824309779,3.17081661042302
2010-03-31,11.520335396398451,0.9347988379396532,0.0,5.83206603444982,0.1949938219819746,59.265469233208094,-29.319033440906768,-81.36585682680068,64.57851587674641,2236.2578147667905,30.816665873175918,-12.93028863547264,5.725301820365617,-13.498457914323332,1327.9667839079375,-311.47246162812826,785.4439574200067,910.1133605945492,1237.094150332469,94048.83512627972,3179.701471818162,2033.365683974234,-4.244188715284395,6.75540177072844,-17.167235866612828,73.05932109918002,-11.331945386619054,-29418.341962787323,11.512463023916798,-189.5656434904895,-30.31206390965565,10.96271941717919
2010-04-30,32.26938263436848,0.919828482397484,1.7578396501913325,10.755030483793703,0.6580274867206445,142.87964036091338,-0.4822784267131736,80.72187735140105,-82.51492593804768,2879.793913314916,129.35578773070137,-16.21669747679451,2.9427408448602943,-0.8258789825458623,72.14598139678586,-121.83187942864878,-82.32434423309809,-49.06288964554632,56.52323795708816,25342.3686744522,-1125.3007851588222,2038.2736235376933,-13.304664887164392,33.620678274020975,-10.639574290813016,20.512118026289865,-1272.2288261767387,285327.6084197499,0.0346014899446549,-82.33011081944414,112.59526715110638,11.520335396398451
2010-05-31,-28.07229069065492,0.7052929862444655,1.7662382083006711,3.4972685255366787,0.0692482309703571,153.9416090840846,-42.28042035417907,149.01127525564092,81.43013618943003,3195.709837348208,226.81778012799847,-15.255181246878273,10.220151624027734,-0.848508732222867,2.649280108582793,-104.49272268482002,-688.8499750478738,-617.8917410398377,-6.652633665986492,22768.509472528724,-1078.1594040059774,4726.108242355643,13.759975736490532,21.1832983777781,-32.73016121917851,-48.30507161726528,250.5603405404895,136640.36227996647,0.1003596602139031,-188.0289112371288,-0.2189437062667139,32.26938263436848
2010-06-30,-44.79414947441739,0.3633274588751041,1.7938400184609038,-14.741438421719533,1.2114235634446224,440.21114533470217,0.0,49.60062979103735,153.26390133497196,2649.3510919805663,267.507277591851,-26.882905579510695,108.13354102516456,-4.783211996357946,202.43133934172735,-61.31871753116262,-614.9517204019699,-468.8808162940992,-125.9570215562118,23355.746829518863,395.1193917321985,5123.564769085919,9.155114752225389,69.5064021524654,28.731407953782764,-4.58972947332688,723.571014899512,-18980.137758572582,-1.9082829805483208,-184.4232339823213,24.298930781835736,-28.07229069065492
2010-07-30,12.957704375662546,0.4108943669603702,1.774607718288042,-10.16947360537775,0.582766502955596,-383.6334901852951,-38.1087581500441,-201.5614533183728,48.56585409301116,2407.664389215703,186.5014070573558,-26.08865208496517,106.57385005004996,2.8150355461906327,305.3188068140697,-14.844023277450589,-205.88004065478864,-75.07523948709178,-12.424154023266262,22416.505712184786,1797.3685230486954,5895.533105473174,-7.939920141016842,-52.25965239813559,-6.060489103903706,-16.297165382659006,173.6529448452436,-158989.41422615387,-0.0569067476633016,-5.939673087979827,-96.763624310796,-44.79414947441739
2010-08-31,-14.925224908701592,1.3160135262364556,1.7417379963812345,11.66925155823499,0.7818135231147765,-575.4520392327794,14.849268329879097,-135.552667453263,-194.38740183362933,1069.7072863902858,-37.694409436654965,-15.510182188550171,84.9485713079166,1.4128231496945327,258.33712481028675,59.62249476214578,506.57083251650727,537.6330295923303,-9.973963370997502,22263.37506131133,1643.6286548026726,2949.1990767557827,1.0712248218424207,-87.29881223036364,-34.65630201503541,17.139291328339905,-105.45730673942148,-226819.8452848168,-0.2004858404262437,74.4221447701184,41.42274329415238,12.957704375662546
2010-09-30,15.874937830274895,2.1864039365133374,1.7512445675793145,-8.558360986867125,0.418248508161101,172.89241458624204,2.8488424194893227,160.178459159045,-137.00614387901865,379.1716301973443,-38.63875699744344,-12.462738426756646,26.7893414214468,1.78728993754491,39.143046744417006,13.426867337523978,977.4014882018114,932.697151766556,-0.1499712555761601,22641.476258113824,-109.4078950864632,1581.2978410004544,-12.357649933421968,25.363657781969323,11.710776085377006,5.674943625360076,-236.99327999708544,-17248.521281139925,-4.828919266062864,321.6632228995493,-73.34461716627789,-14.925224908701592
2010-10-29,-10.906031277541462,2.105704451959713,1.738850759465895,15.842822297643286,1.44345348206765,-195.78826523778253,15.339087412886602,-115.23518174052715,157.97976642373905,828.0793071791885,-11.36747581590402,-6.535710049849612,25.68161656878833,-5.053812298389578,76.66245820938703,22.29974463684714,911.1327745096834,873.3666954583,38.11811691498691,22502.515846304217,-1124.5613043303067,1515.8007169648545,19.10093447081752,-32.81741472740168,-19.167090351963907,2.270545132105521,-292.2094099811993,-33623.595703255385,0.0009155821864207,4.440260672488876,-228.2424684379812,15.874937830274895
2010-11-30,-2.3046361520746594,0.210117758581563,1.7510270180508445,6.6648397749713855,0.253680204634914,219.89032748715675,-5.345566146917789,217.83679745699928,-116.84356567729404,875.1206467995122,-39.98725267093498,-5.104440955502897,23.59338232200972,-5.152799882417224,71.22991308213773,-30.091597026664623,311.1202885699598,334.3499386659204,36.26473091550737,23486.545200181463,-1177.7105380452035,2104.871424448447,-8.653371798363693,32.91136744719006,-0.8547565439583877,-11.624686409591272,-102.12137408434046,84508.14035122562,-0.0008899275724814,-135.7953546657368,-18.44036688446215,-10.906031277541462
2010-12-31,26.380230961713057,0.5186531756361218,1.741985533071973,1.0419634756741325,0.0062324735999634,-139.25245341601703,4.980132045031976,90.12727828697192,215.73948203684196,1361.9223101861703,-37.34244991815064,-5.136004280807227,-11.325433924675703,-3.7594401786299376,-86.66129189768473,11.260312129363708,-178.94298530556597,-168.71454945476026,-68.49395527906208,23347.699979433102,-422.08198284973327,2252.682260236656,4.766091438954362,-23.01937396421181,-1.9722470644077248,-47.175430563317775,24.274874011787237,-286849.26502015814,6.530401884339505,-339.8357283368457,23.63276690810096,-2.3046361520746594
2011-01-31,9.347418601943357,1.1585840251694834,1.7400318959881345,11.478746808096805,0.7572368563368588,-34.74614290843242,11.956458317719,14.12679398129656,89.89437678467554,1263.1772472706234,-31.35797602294923,-6.469093443089413,-11.27583910231412,-8.871691258778027,-63.06568759776803,63.288181815890994,-332.7381813994412,-325.69847167822485,-43.58569264674382,23413.415346657344,-476.0293370724537,2055.2646830804388,-8.51842141449842,-6.118929139107877,-9.108284002241817,0.6129524400362385,149.99977391602533,-26843.59664817993,-0.1730126950671007,-35.70558320316445,-0.4228086887327436,26.380230961713057
2011-02-28,-9.0308536303125,4.209957021283383,1.759902239080276,3.4674697894310813,0.0683182649219118,368.0269166380104,-10.129333756541929,159.34133448377273,14.447713953959347,1882.94792295154,71.02440707245125,-10.445961681652715,3.2369957693686464,-8.904313900336511,-29.60330221239939,68.55888835209862,-213.61870231444885,-201.1496419201524,-38.5213450085981,36282.801692857065,192.10399552196893,1455.209814789018,33.3572634092625,53.65235564430259,29.752180667978564,7.532605173265495,60.0050338546248,149743.20157292672,0.1024692839432335,90.026762080656,126.84961588355225,9.347418601943357
