date,excess_log_return,size,rev1,rev4,mom1m,indmom,log_Mkt-RF_lag2,log_Mkt-RF_lag4,bm,lev,lgr,pchquick,agr,grnoa,pctacc,chtx,pchsale_pchrect,pchsale_pchxsga,roeq,tang,O-score,idiovol,cash,stdcf,cfp,oa,ol,noa,pchgm_pchsale,sfe,disp,first_lag_excess_return
2012-11-30,1.6743504650091827,1100.4489303337637,-5.125180509812594,16.83111796591707,-10.968241750774162,2.1920035502407598,27.70689098407813,41.99583949018001,383.7249796474816,663.7248677379214,31.732814790714897,-26.231547789649863,30.59508612123183,-8.95328022682779,-2.273662617672254,-235.8167727401172,10.836400076888332,15.26479746009074,58.01271608870836,289.4111760742388,-4651.34784696028,0.0509440833660894,24.661672861067984,1.7912000794123522,27.778247307551855,6090.709877465386,13175.218187513296,-7084.508310048608,-46.990638695482666,-0.4112860914341105,7.107629176092068,2.1088433799173347
2012-12-31,3.0720003043584456,1104.8502897026674,30.406285808430127,-60.2958860537502,74.5126296153282,1.5555425114934154,29.755097752611807,8.694020944359513,391.2456804036194,664.7894357586501,18.139139643282927,-1.7668020872194905,34.8691833883486,1.8687594342403528,-2.346922537881225,-248.61054209113848,3.3470898627030583,12.89854483596234,59.041137272313,289.97055116656776,-4686.226889615113,0.031209980818815,-0.3381420848370169,0.0209903161066318,3.004177866781916,9481.067977254745,-495.2732005245052,9976.341177779716,-2.568499080601703,-1.547367319228087,-7.559399894659279,1.6743504650091827
2013-01-31,5.397410600156545,1107.898954220169,25.40775573862832,24.273011737419807,96.41662448369036,19.477940256348973,-19.670674183225486,27.89446624900824,392.32782694029663,666.5892525990585,18.29395497141464,-1.806488466945391,34.9896271054804,1.8764469649695477,-2.351053074547377,-249.06970541106352,3.327458136892626,12.992114874872703,59.20563388919189,291.0883900304583,-4699.197717120328,0.0005162291557354,0.5254889067012414,0.0188155303268047,0.1713290431380656,6308.074474874884,2449.2602799937595,3858.814194880892,-0.0152840341039066,0.0387329183136255,0.1083451101298464,3.0720003043584456
2013-02-28,-2.4682622565015606,1112.8903417474994,46.1302140401731,-5.4552601589506,182.6367873220834,0.4726695186132462,8.64599874508809,29.97162712021911,385.5895103778108,633.5152785033105,-36.149328374662055,22.700294527208328,1.984033694425045,17.53846539179478,-2.946427567299943,-119.83034635886212,17.348420415973727,-30.21964681248742,54.6965346748856,395.12274083093166,-4723.228234694687,-0.1188757065183905,-6.687369479072771,-0.0561232310798818,17.56616908878751,30214.76662880741,5352.477250981261,24862.289377826262,9.59092409876796,0.0145987600208794,0.4550284051501094,5.397410600156545
2013-03-29,0.0954208894664205,1123.73807362372,81.19886511672951,30.89338920395185,111.25512224645507,2.368783913411127,13.181168639649297,-19.951896722473904,378.8524966665101,643.5840968712215,59.54796572939887,153.2908263732259,55.1042867656451,159.5860294982584,-3.2176780173818225,227.27767350652795,17.035327959388006,-117.8745138380027,84.29180122720318,512.0197178153663,-4760.466151722872,-0.0274855082580831,-8.583425023955272,3.120742678841553,9.507024979983,194415.27204995745,28524.323270656285,165890.94877930102,0.5646752983288712,-1.0887004068149793,3.563602783835613,-2.4682622565015606
2013-04-30,-1.0530279797983602,1118.9469531618008,-41.184166245259306,25.63313303762197,86.88975115839307,0.0,60.651461087437056,8.693052307081727,378.9069913578109,646.5030973194649,57.685099727972286,153.98389748068345,53.95268343540062,156.9201174198801,-3.22609256335543,219.8285738052748,17.3218437159578,-116.50878169536796,83.31265540444892,511.2163872473069,-4726.13274223101,0.1112644153338608,-1.3386743456515262,-0.0161072137765643,0.032569149607383,-8195.803487751633,-5713.971796847181,-2481.8316909044515,0.0466498415532408,-0.0120593458691988,0.8782763930217499,0.0954208894664205
2013-05-31,0.983074462827197,1119.3610277246355,1.0302940378483711,46.35015248892513,26.043031153582916,7.321690526288037,14.347414126377558,13.129826977839024,346.5305269867203,570.6746668358777,176.75557373646402,-0.8371164585664914,90.48418821458866,207.87790188121505,-0.9208440309247168,232.37480343321891,-75.85954194872681,-192.57447956910607,78.23421780119757,512.810737517002,-4533.68300786374,-0.1012757068597176,-18.67646561435049,-1.4008796043719831,-57.45868234213143,27222.75092228781,-6547.609999799402,33770.360922086984,-26.96700712592949,1.3768770838964972,-5.130496300777537,-1.0530279797983602
2013-06-28,-1.212507252217898,1117.454081450016,-14.884317389621968,80.81916330123231,-40.44906727516136,-7.039987448039302,44.14964203123827,60.57054138853621,357.12288143374417,575.1765930033611,92.2832056697538,11.96986095014191,40.08718969464759,67.06269802106462,-0.5040253499563041,-92.51633329329002,-81.15851941376017,-50.452423043057856,44.45109711662428,292.2859431798348,-4230.43258044527,-0.1117518841871256,3.992425025787952,-0.11087920330365,-18.996196036695316,-2205.4983323593624,-28010.817620113725,25805.31928775506,-1.7549165062257224,1.2575512592355975,-10.889202648449633,0.983074462827197
2013-07-31,1.181561377046252,1119.055828976868,14.961069567410158,-41.16666298291291,-17.48857785190054,-4.199468010011368,17.212311892050177,14.343502240295567,357.68155407218325,573.9234427970636,92.71970011386256,12.086638318163356,40.2752956695411,67.07603593592168,-0.5083460842312549,-92.71041299087244,-81.26565696101791,-50.05631853124063,44.47356599500879,294.2566027718212,-4244.875442725141,0.0207544653929105,1.298919633001276,-0.011480140509132,0.0820457490693211,-3323.6707951799035,183.57574941252824,-3507.246544592316,0.1027758407937042,-0.0410228605268319,5.809741961756046,-1.212507252217898
2013-08-30,-0.910923839615501,1116.186262887971,-18.135160102224823,0.631658476453886,1.7428252057229336,2.908720181134097,30.82367008956157,44.09955161893049,376.15408379535097,622.7358713382922,14.744424550617904,8.356533500244227,27.14437805740497,43.35927626728372,-0.9138337366485552,-44.387088886279074,71.93284096716464,114.347571416367,48.01028291154679,293.74702270038466,-4343.68067481798,-0.031544307709701,-9.645493462919092,-0.434413701238121,14.196043526497029,46982.80973242363,10481.772064702236,36501.03766772081,56.230289750952124,-0.155560669122039,17.03656282153353,1.181561377046252
2013-09-30,5.006520152208713,1118.3943992823042,20.20720627211021,-14.844543245697158,2.828879837563555,-12.79467965853669,-13.501907237287323,17.202138374426927,375.0951011389932,623.229357720498,32.72082683901148,-6.773024067626162,31.49145557975861,47.024467892649,-1.0620442833132768,-41.210811061464966,101.79825769665004,119.18345232942684,50.9128872887329,286.13454133674827,-4470.941292127624,0.0595688962367195,-3.7937929501212864,0.0638227243664815,5.545101303175748,40446.26894328091,36537.93781614164,3908.331127139274,2.960663477726875,0.229719726833073,-25.561972882912443,-0.910923839615501
2013-10-31,0.7849033545367784,1116.4249079574654,-14.160285860672564,15.079272978323832,62.60026669152848,2.162215711829943,61.36045241393564,30.83026031301725,374.6587349070794,622.8481774070287,32.56878674454276,-6.764207693893366,31.4089262524752,46.97155201949028,-1.0624537658021889,-41.27372764880125,101.8000752203436,119.0317297444623,50.78081968465519,285.8960633830512,-4462.560581271262,-0.0095873670217958,-0.0155715065193362,-0.0194072177586015,-0.0152672354537912,-4458.781878809445,-1776.5601142081432,-2682.221764601069,-0.0125527620432634,-0.0258321630155915,-0.0626795815848844,5.006520152208713
2013-11-29,0.0393935187740499,1124.3703008381656,75.3730319053829,-18.25091765214433,93.86955569181252,-10.925499402470574,-30.890923785559742,-13.574051794268454,382.264188942604,640.1830063688899,72.5132374941062,-15.34973638062698,42.34218404671299,15.492299705917388,-2.173278996793853,-4077.092479442751,-31.30579101154673,77.11872401277219,53.85891465858472,291.24966196181083,-4470.419846888347,-0.0128739640088291,11.582269238120633,0.6176309741782902,21.80562332246071,61446.6905436893,26402.91449616279,35043.776047526626,-40.7324444211447,-0.3293298478927173,-2.841944867584278,0.7849033545367784
2013-12-31,2.029651322990748,1126.1414546299484,12.884051263109804,19.95916199038232,72.83527072980641,-4.229856512261207,41.67480783104122,61.89448895815379,360.9228169263939,653.5070169946055,129.00522329156615,-10.119940026055508,30.46722635278089,11.021774030383126,-2.35995800738148,-4164.594485322833,-39.51697630328677,21.237109270265627,53.04415305384627,291.9420252938313,-4174.043854327005,-0.0021773859788467,0.2312990145030369,0.1731845507503191,5.370584903802289,12422.025904910171,-4050.3470056981314,16472.372910608072,-1.2941174937848627,-0.755056421487275,8.433863157266472,0.0393935187740499
2014-01-31,1.0506831196499675,1125.767936185442,-1.227899260536546,-14.080588192225674,116.65796819424168,1.4088672936255646,46.10018159636873,-30.929322386946254,360.927434894963,651.7328025019846,129.04683405251788,-10.16492712174012,30.564192802467105,10.944188634309054,-2.372471997539087,-4148.651906003875,-39.404690168341816,21.221293656138208,52.984106037408885,291.27761155021955,-4176.365482846491,-0.0391091726954049,-0.229353555025483,-0.0183916571035709,-0.0294138682135667,-7887.222478582058,-2578.215403196751,-5309.007075385191,0.0473332676711741,-0.0556063450422037,-3.8326432832208814,2.029651322990748
2014-02-28,-1.9746224881847567,1128.3092807976332,29.76665269150024,75.67302740768609,54.84378141177913,-8.049401615571858,34.77465263759779,41.75503197924031,359.5529125496422,622.1296781682162,101.13583502305212,-3.1351358519383794,14.075942786666632,16.11911962098127,-2.9967570714761567,757.0290873700434,21.8987556874926,-67.88274157129484,51.30277380964283,401.7295399913148,-4167.764101694063,-0.1033332744878814,3.375622877475479,0.0887022933670582,16.24328168167638,5262.17971941689,-631.0419866838492,5893.22170610074,1.9264208261396143,0.1818213009139615,-2.446426054386276,1.0506831196499675
2014-03-31,2.255448538571535,1130.4411560412486,14.09568646282333,12.858738401340066,11.68636581901687,-3.827089290832888,31.32728108987681,46.2915498855762,355.6549412242657,628.9791642598162,-10.93420454973648,-35.31842875498747,-4.16738545736695,8.538772941709524,-3.874196913040504,604.1071363590846,59.138669382727,-55.63329105784257,56.11160146563087,509.3642798439755,-4107.353494215113,0.1003671073942689,4.374917406315916,0.3884269873341903,11.059332939679209,-4193.182367299218,-12035.197687119828,7842.015319820028,3.128384660368836,-2.45596144729433,12.141957307985129,-1.9746224881847567
2014-04-30,2.954015607892486,1126.2382278489831,-30.15451713517624,-1.193087203099088,47.16282551955548,15.596690909245536,-38.02589098904822,34.71082249092697,356.0693800831332,634.4476607048778,-10.693804784576844,-35.176538083875,-3.8981099489819977,8.539973743446419,-3.856910771967314,618.8918647499398,58.885761599076666,-55.80324441783745,55.73629737012865,509.19975093276855,-4078.754043981704,0.1576703176577401,-0.7529363624984171,0.0246388662745271,0.1649316571708112,5278.410264188889,-1731.711366722477,7010.1216309114825,-0.0645550950504967,-0.2157232402728333,8.848122416298551,2.255448538571535
2014-05-30,2.9690377334668865,1129.86227439573,33.142881648454775,30.072986349995293,63.44872592606575,9.872755362701142,51.35366727877828,31.311238867838085,333.05244670169225,580.6995589849039,91.67460486270092,-9.11086465745644,48.89205632980666,131.90133550501778,-0.720228908228757,210.98113502810452,-130.93150780606675,-58.07738234047194,50.38012046089861,512.6961046885784,-3941.89170323962,-0.0260282244664145,-35.8608604603277,0.5987216952245422,-67.11940117785858,200514.64186755757,25654.108261473822,174860.53360608383,-16.59054386750736,-0.0839711002248613,2.959919934158499,2.954015607892486
2014-06-30,2.8545159514308303,1135.979873708632,46.62314257296089,14.60964402749683,94.67459126985187,-0.5210942632135697,4.874241332372446,-38.35480431693305,338.7968016156238,586.0587346281501,99.1063510523041,-15.90151453541684,48.43608561093264,96.40802299130908,-0.4875630798535814,192.6658284130196,-152.8887754225295,-67.26652779485207,51.29263876644661,287.7590111936593,-3961.589559576337,0.138646953970368,-0.8334790762494606,-0.0069825599933093,-5.805493756713563,424.64474526559934,14676.456677373964,-14251.811932108363,-6.691138237135451,1.7621423623597714,-10.492215964124496,2.9690377334668865
2014-07-31,-2.805998497128986,1141.6655199099564,46.18395911775045,-31.12972626085216,168.4411662376095,8.411716820175705,-2.171227808045505,51.89013969376487,340.4044151285896,587.3130402002762,99.47759249951208,-16.10649313852041,48.48249819430121,96.3992000576888,-0.4900783301934801,192.64441838053892,-153.48420572092286,-67.42281747373363,51.51464292805013,290.8520365831269,-3988.9383356040594,0.0157833775422506,1.487103332541608,0.0324208258324905,0.0976480982075003,9238.696160854306,4475.320364005165,4763.375796849374,-0.0318025477646557,0.1009844731032547,0.0925925459649974,2.8545159514308303
2014-08-29,0.1175969528592362,1145.9851693717228,42.45413806706855,33.43806924583115,95.88383544186485,-15.752487810836625,23.367427929564567,4.917171869076788,321.3958457593636,569.7064573859161,11.481811025073116,-10.94081561423112,-4.284799742591003,-2.281118631993557,-0.7844918997296513,344.75914175713035,69.49046564917948,109.84478955548684,64.16767326187605,290.8751314909945,-4217.295287139887,-0.148137038526392,-17.56983536556882,-0.0016465631741908,15.380805913218284,67031.27501209779,34195.37033927592,32835.90467282175,40.76529720586469,1.1097748476504297,-5.297666700403987,-2.805998497128986
2014-09-30,-3.931692591769624,1139.7605244597985,-39.34897817388886,47.34660774040256,50.12086073263159,3.68314406608374,29.36616685299317,-2.1676048738117464,310.8952719076667,562.5501265157294,19.16669707540509,-12.534438707780364,3.751194607572723,53.0257518365504,-0.8054476580825313,329.947978760263,84.60713882006497,67.28788971388252,65.72690232906587,280.35797597022133,-4195.373547961342,0.0101784572719649,-14.629256395339866,-0.1071300741912288,0.5477005952531862,21463.224132985342,12952.19417582429,8511.029957160586,1.544494831876115,1.5240312126687066,-2.8737837904732477,0.1175969528592362
2014-10-31,2.065810344367189,1139.8182227798952,1.5710597963671464,45.7726293730738,-53.950403234030645,-12.739443900222184,-23.492740848797304,23.241679635536464,311.271328594284,565.6710338610728,19.036735783485497,-12.482100064955288,3.6676472573949415,52.83228992041903,-0.8066193123858013,332.59293172371025,85.09126506599816,67.98906726043248,65.74596614593038,278.5287247063141,-4185.64870465354,0.0107461764817786,-0.5273182626840196,0.0654181061226921,0.0752968706007592,10247.16448879242,751.2231572016608,9495.941331590991,0.2550972169593066,-0.2392579375433712,7.578050593427932,-3.931692591769624
2014-11-28,3.129892651770128,1130.636087315039,-57.76111919392416,41.93563728079524,-62.74441519223778,14.55121785005485,46.95050791700821,29.13107383311548,340.93278202815907,636.6327521738756,28.10582495599464,-28.21327518488797,-0.1816324203936209,29.019696455573367,-3.522575636339444,-185.19925957294333,41.9903815006308,-39.75133837763938,60.86886941060973,278.5516948471235,-4005.929941370249,0.000843069136132,-0.7175141692494265,0.1599971386060534,24.85952090684765,-56670.923499800265,-18417.70934613375,-38253.21415366652,-22.51406841855696,-0.1946868596162687,-8.342706372830147,2.065810344367189
2014-12-31,-0.8652042643307135,1134.9695447568208,33.26394578661579,-38.85287957252409,26.026914030756952,9.043869895967802,-22.58207103915093,-23.392804969567777,347.8953820840754,643.8997970718927,7.508360351712556,-9.002824621294902,-1.1732054698016714,5.541912770712081,-3.5562173281235223,-159.88594910147913,54.65562883411445,20.340863811166443,63.1346237764613,281.6416963457354,-4031.0218922907097,0.0589269427373588,-1.6140944517456148,-0.1229976455288408,3.779739846958407,26554.11065777205,2200.102722619078,24354.00793515332,-0.1826059189193709,-1.0411074389795942,-3.017935817004144,3.129892651770128
2015-01-30,-4.7401658927286405,1140.478753599869,49.441378227035386,1.567284381541597,11.106746607034662,1.4667524060359445,28.38391076225969,47.35923198526945,348.87317134768153,642.7892711841054,7.513869929910577,-9.044378910798237,-1.1660574431441768,5.640525212701637,-3.5722354085621677,-159.79063471137994,54.65409490280739,20.50312531574844,63.52988059220816,284.3015200674532,-4061.292133196681,-0.0086051978794285,1.23047908450647,0.0194467286134969,0.1270573539190564,5258.711842464749,4300.832498442265,957.8793440226,0.0043048079938166,0.0473605030039969,5.26090999783008,-0.8652042643307135
2015-02-27,8.815414563027453,1137.6436417718728,-13.386365320822776,-57.75598690647489,-0.448602187684159,-21.85507890655845,28.64620652091149,-22.63527656262815,347.64590595384885,656.2971017137824,15.43994840995321,-9.046853301880503,6.008473917043578,4.394190365831079,-3.6366142654629705,-31.490986822730576,29.08628239293733,-39.426932792458345,64.88235485991277,394.3506879158088,-4056.0036876527374,-0.1594474391827387,4.097160769716851,-0.2445608438594106,14.087323525464695,-22776.71559411148,2358.416632174747,-25135.13222628669,7.4824255118504865,-0.1064971841502533,5.1627144496506645,-4.7401658927286405
2015-03-31,-1.3792454940613004,1128.1937195297014,-68.60526163352606,33.21071154278381,95.49186111751168,-1.79084292348257,-0.6771193878538375,28.078164329318,337.2697038465972,658.0294589815969,33.18380056027006,-87.02218407277839,33.26292343166575,3.072539307160949,-3.181624925864404,109.17687152609908,41.63691559202821,-65.6508558827872,64.74418198267097,466.70172562278185,-4015.613949043749,0.0714330499308055,31.55749013408203,-0.3146106944988922,14.032996732054327,-28531.77298287069,-13756.832181127043,-14774.940801742952,7.753311032264897,-2.05002653674795,20.082890940977748,8.815414563027453
2015-04-30,-4.6853631440998,1145.8660096418826,131.1619275328693,49.651771264158896,26.777274728347944,-0.1374931684875999,-36.20234356932186,28.85324819850427,343.2947158160299,666.9942914301214,33.29441385621938,-89.16106570157177,33.61341766642072,3.3008118968686926,-3.2528576832815204,109.72026066809136,42.564313554538806,-66.46373224208327,65.51879073193352,474.9277525920097,-4086.212516540287,0.2081943386488554,2.2472704214707164,0.1880632916649247,1.3551141884686049,35745.05622956017,11278.762377136503,24466.29385242332,0.2289427392740712,-0.0816976949261523,-3.8606466514988327,-1.3792454940613004
2015-05-29,1.1172125902881282,1142.7118599671855,-20.532278775740505,-13.449504527661675,-32.35494322462198,-8.666241344191253,68.09281866721169,-0.6858328864273832,333.48605890156495,696.0428011493834,440.034626695658,-7.887159844286485,75.83793837544505,125.95982667262564,-0.9714027960561902,123.56309148273814,-77.0236005461928,-63.235972128756686,55.955770259993216,475.0334282659221,-3522.8539658618583,-0.2415174457487712,-22.022722174299588,3.293890251309488,-63.1203809278975,125835.15014774026,11277.730669022538,114557.41947871773,-41.80325367449551,-0.140265279313601,-10.114525238079716,-4.6853631440998
2015-06-30,-0.8432433213366722,1133.412109867598,-71.8298710196776,-69.54623540646587,52.91939309388755,-4.659684695159283,-12.765838524457934,-35.808876659043705,328.89400102986923,687.9696618155284,435.78208193320495,8.963898936418694,82.82146202441353,112.47294908389443,-0.7292839335993608,145.22767865385902,-91.33218429478556,-42.61880260683133,56.57801837140148,292.44354522926767,-3519.076503603213,0.1055255857780688,3.2589646734157327,-0.0540668711042293,-8.227807070745591,-34068.24555150559,-9733.976038272143,-24334.26951323403,-3.855825829429733,3.697926227237941,5.898305096600936,1.1172125902881282
2015-07-31,1.6758927316091554,1135.370704271378,15.254123703587467,130.5773793565442,-88.66032272072378,10.551815981502298,6.679003412866297,67.65536807173369,330.07869977049063,690.1489345734225,437.5029436218656,8.97116849501613,83.07719361210856,112.3557413332516,-0.7347862680932093,144.93000508429222,-91.56901432611188,-42.66787185175755,56.51401878221744,293.33713659535965,-3524.574418995574,-0.0548209711437008,0.2402796125968507,0.0303113861805464,0.0615224165084491,2907.4194531249814,412.93937356292736,2494.480079562869,-0.0735146533134099,0.0268015688921785,0.1609506322571263,-0.8432433213366722
2015-08-31,-3.5479156204907087,1132.6433138308091,-11.586932760868756,-20.320942441643,-40.6141828585706,4.778663614668691,15.300142336467244,-12.75717942687247,351.03272296615006,729.1504944450867,-15.51782081772168,14.433745956595075,9.212619020029353,3.29851310309225,-0.8895252611193705,13.549209351955128,60.97525800872782,44.18636732172622,66.76610883856254,296.260472788316,-3800.446910941672,-0.0692846636696069,-6.197887800973717,-0.9422283484123176,23.888098072582174,27538.83695483394,17067.57218276558,10471.264772068243,48.85127978103722,-0.1789174194236498,-6.500165486886452,1.6758927316091554
2015-09-30,-3.699183400691655,1135.6467740581152,28.18223355915824,-72.00947777906013,-19.325325407197678,3.98712810753548,-17.50968897259816,6.680627438429816,353.0841320861222,731.4610434159416,-7.862369419022116,0.6368527778089703,3.717100224545842,-4.632131609918591,-1.0162277715702337,26.34642332407192,91.84854658328858,39.48165455166111,68.29546481949119,290.4838993485368,-3818.637368990808,0.0896135871858305,0.7100877705266271,0.3750317938685086,5.651655881564906,6758.217123826034,11343.565768929082,-4585.348645103164,0.8403174479074345,3.579514295602239,-15.346885498812224,-3.5479156204907087
2015-10-30,4.684099710890616,1127.7594476058923,-50.12095296070291,14.757661948084332,-87.17500604257017,1.5394513883793768,17.23512307146632,15.234169362026805,350.07002330191835,724.6738420299846,-7.683959924995214,0.5089321771845468,3.6500125340114256,-4.73492954120006,-1.005438378499735,27.315970938846448,91.12116570990608,39.03463352380642,67.89880068491397,289.8719078283981,-3799.5310632462106,-0.0009020603710405,-0.1492719701584803,-0.1466330971000857,-0.3658487215000505,-22163.584855950903,-5406.501140270266,-16757.08371568052,-0.1803955887090182,-0.1505974420147602,-1.69428935870285,-3.699183400691655
2015-11-30,-0.5371566623735288,1119.4302229728798,-52.97135857121779,-11.198305900194724,-6.041581820364964,0.8460782245897582,-69.74165164757153,-17.259658089583304,397.03738474996834,848.905391544858,-9.521867749274325,-11.134101125682436,-4.988058123638808,-27.56745789038441,-2.1688518908075,715.5809832736969,40.785092809989216,-23.98279624611609,67.25431786751676,289.30907144383895,-3774.554107105823,-0.0114433565104414,4.144895787961389,-0.0951219780622629,37.91339545237245,-49205.29748291336,-8793.20452248538,-40412.09296042752,-32.215094701237504,-0.1760169117821917,1.304450566456623,4.684099710890616
2015-12-31,-7.310204458666929,1128.426223022504,69.07393954759205,28.22816204845807,-43.68314180532523,-10.54574789633836,-35.18559063161116,17.245313149138227,398.8889548116391,852.4681119717432,-30.537771684533457,-6.6443637106988005,-13.23756498239583,-14.559075923679323,-2.2999709079320665,707.0457538630826,26.71140568508889,-22.14291757007217,68.05893895351065,295.1982287103664,-3803.399565382987,-0.1500295313654263,-0.4506981982996763,0.4547409035528034,4.524077114642083,5088.563416739926,-8974.481076553697,14063.044493292458,-0.3549194917163252,1.0807288377741209,1.8434570583862708,-0.5371566623735288
2016-01-29,-0.9037433161916608,1126.9868744185587,-8.920183255411821,-50.16783921670385,-101.68757921989624,-4.561018170243537,84.12229321632529,-70.21243878725323,398.5878661687751,851.1503312577813,-30.594682366415316,-6.6120016615851975,-13.232891697116818,-14.559568183461684,-2.299876003274045,703.1253535999167,26.748379039424115,-22.32537389993189,67.89358488245445,294.0774521136964,-3797.6770449059927,-0.056911337750753,-0.3543766605363316,0.002673608251964,-0.1602758115585487,-6444.591154576279,-2658.114269337966,-3786.4768852372654,-0.0139819679713006,-0.0259676213782995,-0.0380050501832549,-7.310204458666929
