date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
4/30/2014,0.317058146,8.096190324,1.821398314,14.5935601,0.206807525,-0.48813145
5/30/2014,0.319938809,8.297139586,3.67574521,14.59892987,0.20090368,1.161532667
6/30/2014,0.344370872,11.35512203,-3.715735715,14.5744411,0.194452169,2.957398769
7/31/2014,0.326701254,14.35749789,2.602952303,14.71036886,0.227310822,-1.809125862
8/29/2014,0.377273679,12.06976295,-6.293428151,14.8909718,0.180001537,1.342358542
9/30/2014,0.381398618,23.16854571,1.358992919,14.95144905,0.217690728,-4.11177481
10/31/2014,0.236712009,14.33743809,-3.821568397,15.37621917,0.170138884,-0.204083575
11/28/2014,0.211389869,15.69785169,-1.693766881,15.35677045,0.163536126,-2.788001305
12/31/2014,0.407413185,12.71402443,-3.394275733,15.5025638,0.138457476,-2.006405288
1/30/2015,0.320165575,14.14468637,2.399606689,15.51186237,0.135747632,-2.99774132
2/27/2015,0.325056076,12.36839654,-5.400804922,15.6335441,0.078271163,0.857507258
3/31/2015,0.349236548,8.700118022,5.912859735,15.55092619,0.146364,-3.612715728
4/30/2015,0.256984085,9.798999149,-2.533729729,15.88832784,0.066459815,3.191266746
5/29/2015,0.298256397,9.667636354,-0.161173262,16.27580194,0.123672867,-0.89801645
6/30/2015,0.223649114,9.301114181,-4.833823859,16.17521727,0.046681612,-0.371699887
7/31/2015,0.246100873,9.841764656,-2.593221286,16.1349209,0.022483879,-3.558931296
8/31/2015,0.270538092,9.776615146,-6.779457369,16.15123434,0.020778515,-2.869138432
9/30/2015,0.202769026,10.8401725,2.119901783,16.11758711,0.026647806,-5.662223387
10/30/2015,0.348241538,10.7760024,-2.253534518,16.64766965,-0.062468372,-0.103562551
11/30/2015,0.305948317,10.71158443,-10.73828778,16.28320498,0.032778783,-1.639256813
12/31/2015,0.240881398,13.21123094,-6.719835518,14.60748077,0.148292054,-8.138564643
1/29/2016,0.235341221,20.88887925,3.295506265,15.02445401,0.127420663,-7.125186697
2/29/2016,0.230423748,18.68835722,4.69357741,15.55590372,0.035168969,0.318165419
3/31/2016,0.347332388,18.04647701,4.528846888,15.52634264,0.115281404,3.443459698
4/29/2016,0.265935153,17.72464046,-10.0025223,15.21464926,0.248881659,4.218736263
5/31/2016,0.165197507,30.44085051,-1.839144984,15.3290976,0.264796616,-5.939305567
6/30/2016,0.195111647,25.18714675,-0.728713561,15.28179344,0.023739936,-3.010619436
7/29/2016,0.246578828,21.16240431,-2.88379814,15.14007571,-0.043933461,-1.380686668
8/31/2016,0.131468222,18.67487049,1.444593635,15.02332495,-0.014200273,-2.45433772
9/30/2016,0.220012307,15.90810199,-9.209100255,14.57262264,-0.127280356,0.330613248
10/31/2016,0.142318577,24.44927565,6.791363111,14.58415353,-0.094860945,-6.483467825
11/30/2016,0.158063978,28.00274919,6.222683486,15.35713591,-0.248205996,2.998554272
12/30/2016,0.246051401,29.27133066,-5.023662958,15.70049417,-0.11431423,5.301503711
1/31/2017,0.121236973,28.27831408,-6.274919366,16.15323411,-0.053481676,-2.073615338
2/28/2017,0.265684843,29.5548697,-2.53422161,16.31259805,-0.149835334,-5.074546786
3/31/2017,0.228634179,25.71830904,-3.781564362,16.620129,-0.182371084,-3.260028803
4/28/2017,0.208027452,23.42778474,-4.989230833,16.66816438,-0.223477287,-3.632554202
5/31/2017,0.131504551,22.81472393,-1.641123132,16.58157124,-0.316990884,-4.601608938
