date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
4/30/2014,0.443941563,2.034641064,0.398509881,2.342938221,0.319219715,0.984320466
5/30/2014,0.446402878,1.354932477,-0.596055581,2.342842251,0.326666768,0.565884333
6/30/2014,0.303853273,1.159402831,-0.624547967,2.341625568,0.33135512,-0.264072748
7/31/2014,0.570305347,1.183539607,3.000731654,2.350403387,0.324342701,-0.521555048
8/29/2014,0.426756084,3.095047315,-0.336439067,2.359704638,0.316995078,1.994364025
9/30/2014,0.204056785,2.385246088,1.323682139,2.442010781,0.352297803,0.329504674
10/31/2014,0.351521403,2.162521711,-0.834304334,2.44611564,0.348339697,1.039631434
11/28/2014,0.471783668,2.116056473,-1.012161299,2.455637276,0.363912428,-0.298894115
12/31/2014,0.47850129,2.164253299,0.438953151,2.470873772,0.354097082,-0.808370675
1/30/2015,0.558105707,1.453107614,1.055787792,2.491217591,0.342189302,0.082574915
2/27/2015,0.454981089,1.338992671,-1.989700326,2.489923507,0.347353457,0.77772697
3/31/2015,0.463552803,1.417685124,2.036413714,2.494254223,0.35977449,-1.199006813
4/30/2015,0.252800912,1.448280791,-0.115946519,2.557125033,0.336366251,1.112007849
5/29/2015,0.381011218,1.371434597,0.704532339,2.585156686,0.364185587,0.234897586
6/30/2015,0.64534843,1.297496327,2.334987067,2.582470306,0.366502409,0.570350981
7/31/2015,0.449702621,1.430494195,-2.191413338,2.58238637,0.366380156,1.830805328
8/31/2015,0.352863491,1.653422896,0.383383459,2.567073333,0.41576709,-1.042208004
9/30/2015,0.353033125,1.593503892,3.056259757,2.605525187,0.363726666,-0.023928388
10/30/2015,0.325233847,1.780323539,0.420674978,2.599170052,0.355355863,2.176206001
11/30/2015,0.347008556,1.731827673,-0.465773193,2.622916939,0.413411326,0.92225527
12/31/2015,0.307130784,1.71047578,0.266556266,2.52926052,0.446496322,-0.069193632
1/29/2016,0.404023439,1.659205156,0.146764507,2.400732426,0.475976413,0.170627724
2/29/2016,0.477050573,1.61353584,1.599737192,2.401240243,0.473383322,0.153582569
3/31/2016,0.43410936,1.603281047,-0.83101014,2.331792631,0.498255175,1.186550157
4/29/2016,0.707720757,1.602753403,0.01416918,2.092621831,0.565331871,-0.254564341
5/31/2016,0.715617657,1.534886543,1.666768875,2.074936782,0.527432807,-0.062611826
6/30/2016,0.474388927,1.557881941,-0.498534994,2.076993042,0.518042755,1.172660103
7/29/2016,0.573754549,1.472863278,0.078061468,1.941079904,0.489461959,-0.02105068
8/31/2016,0.349062353,1.392695043,0.243528033,1.951982484,0.475691586,0.049743711
9/30/2016,0.415948153,1.286911927,-0.570750997,1.934605249,0.456120117,0.188161084
10/31/2016,0.49486506,1.261738098,-1.380367416,1.935127012,0.453438901,-0.353918974
11/30/2016,0.461403042,1.336049935,2.074873663,1.911052276,0.420992738,-1.087096433
12/30/2016,0.281956762,1.469072918,0.463549358,1.905266893,0.42254133,1.171453636
1/31/2017,0.410856575,1.407423832,2.883239349,1.930355751,0.450553068,0.665807723
2/28/2017,0.561680019,1.600864916,-0.301077317,1.929434983,0.447428605,2.249687456
3/31/2017,0.275020987,1.573079968,0.278318987,1.970391825,0.493806668,0.427712618
4/28/2017,0.65328604,1.526784019,1.468919042,1.957918423,0.469382606,0.321002882
5/31/2017,0.532748282,1.525488824,-0.249558959,1.902722087,0.441729584,1.140942996
6/30/2017,0.47122246,1.473594698,-0.996993816,1.908515833,0.462350716,0.147727314
7/31/2017,0.464234859,1.505192026,1.050596157,1.806125578,0.489556636,-0.669930636
8/31/2017,0.552633405,1.416633854,-0.716921024,1.795267809,0.451654652,0.559017074
9/29/2017,0.425831139,1.358427108,-0.931273477,1.68083855,0.421483174,-0.352367282
10/31/2017,0.402726114,1.386279311,0.800295925,1.695312026,0.410878172,-0.765871707
11/30/2017,0.466397554,1.296679781,0.880772946,1.675249168,0.373434879,0.352819458
12/29/2017,0.355915815,1.23969246,-0.495099086,1.675299939,0.37349471,0.729929093
1/31/2018,0.457967192,1.171614232,-1.607733616,1.660738835,0.393679947,-0.145091035
2/28/2018,0.432412356,1.427421796,-0.057057908,1.669774853,0.384662427,-1.189835736
3/30/2018,0.355185449,1.265793056,-4.344430136,1.673535307,0.38369868,-0.380708716
4/30/2018,0.275607139,1.799551391,-0.697606918,1.624360172,0.354118128,-3.211938301
