date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
3/31/2014,0.981269717,443.1332931,-18.41802218,483.6435475,3.587223917,9.880189022
4/30/2014,0.975465,441.1848426,-7.786491324,483.9847635,3.696704115,-10.33281898
5/30/2014,0.975216985,361.3796922,22.62593261,488.9513395,3.502830198,-8.514013512
6/30/2014,0.971661031,394.8679712,-13.00764863,490.1570317,3.420867131,13.72880514
7/31/2014,0.96898818,360.3734282,21.08364329,493.8595942,3.659034843,-5.368661836
8/29/2014,0.980515122,377.6136851,-11.85318533,496.623897,3.522112226,13.52584183
9/30/2014,0.974762678,341.0273583,18.17629168,499.6904542,3.744045313,-4.602034713
10/31/2014,0.97878027,335.8067795,3.217237833,502.0881048,3.619274941,11.66819843
11/28/2014,0.982117474,261.0557974,13.98218696,504.1442093,3.810604327,5.631798003
12/31/2014,0.977071941,242.4681305,-22.60873336,503.993919,3.844469988,11.59636154
1/30/2015,0.978165448,360.7117827,35.94134154,504.8985026,3.991650904,-12.83584911
2/27/2015,0.982009053,587.4750972,8.068976365,512.1223615,3.753664237,22.00500135
3/31/2015,0.985482574,456.2170923,-0.600710657,522.7366656,4.131994148,12.05069779
4/30/2015,0.980339348,358.5931164,6.019379623,522.7128877,4.216930741,3.013977471
5/29/2015,0.978973091,286.219927,2.938326248,522.7699758,4.210607471,5.160693294
6/30/2015,0.98764205,227.45078,-11.97872491,522.6137762,4.273969362,3.573288261
7/31/2015,0.986979485,249.1999271,-38.4865289,522.4393156,4.304899112,-7.535292572
8/31/2015,0.98743397,644.4905831,-28.7912068,525.0194613,4.178807271,-29.64331852
9/30/2015,0.978564799,758.8867677,31.7228621,543.8329009,3.773685914,-29.03466729
10/30/2015,0.981681049,793.3960483,18.75015348,554.7540158,3.470620579,14.36356799
11/30/2015,0.972621918,662.6720466,-30.23414938,562.9177094,3.804545443,17.49684334
12/31/2015,0.985346079,774.6881926,-59.36244836,565.0776664,4.00191548,-16.59672289
1/29/2016,0.938679636,1678.136642,0.807993317,577.1457787,3.683661276,-47.14366966
2/29/2016,0.976913214,1128.136254,42.80605331,618.4526091,3.058793398,-12.89248182
3/31/2016,0.974724054,1122.912145,3.803779648,618.4073777,3.067298591,26.89218613
4/29/2016,0.976565182,629.1763524,17.52230867,634.728139,3.517888626,10.40046721
5/31/2016,0.981180429,482.2165225,-39.80967155,634.5971273,3.557928412,15.48749682
6/30/2016,0.954600155,937.6894264,30.56833141,636.4825289,3.742373766,-24.01048059
7/29/2016,0.983965158,773.0747789,12.80116992,656.125614,3.323324592,14.97438512
8/31/2016,0.981769085,551.0452632,-5.814763875,663.7194022,3.645096502,13.42208855
9/30/2016,0.981876314,506.4708701,-20.73173207,664.4438443,3.779845659,-0.318520326
10/31/2016,0.983548939,644.0610113,62.52483618,665.2587221,3.718637618,-14.89938585
11/30/2016,0.985599518,1348.323306,4.134073191,671.3583858,3.500408859,40.40362988
12/30/2016,0.983230174,562.0002729,6.928077838,707.4686916,4.158565029,14.49680367
1/31/2017,0.981855512,561.179342,14.73718592,707.2847657,4.202081589,9.090570934
2/28/2017,0.985165715,578.2814666,-12.20188431,707.1718006,4.275008725,13.12386736
3/31/2017,0.985907316,623.7617333,-2.441543711,708.1075406,4.430136997,-4.965955264
4/28/2017,0.976953566,558.5139236,-14.75931711,710.7962859,4.30169611,-3.162804155
5/31/2017,0.975553632,623.9280159,30.69111723,700.4801645,3.89620256,-11.44602769
6/30/2017,0.973470211,693.9612976,15.4542105,702.7404311,3.582630544,18.65193297
7/31/2017,0.970264256,550.6918878,-12.5876075,689.9900524,3.403973795,16.36784549
8/31/2017,0.970644295,590.8833211,32.88489854,690.2640822,3.415911787,-4.314620934
9/29/2017,0.977045536,722.2083914,13.90176121,690.4213905,3.087494606,22.25646441
10/31/2017,0.978146493,541.97456,35.77999174,692.5929815,3.669400306,16.28881927
11/30/2017,0.981541753,772.3775632,9.385922818,690.5035478,3.593982612,30.21108532
