date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
2/28/2011,-1.67172398,12450.29258,33.6778575,3860.208081,3.766977618,43.37591992
3/31/2011,-1.640328672,12076.81767,-8.092736805,3863.272816,3.953055874,6.612593689
4/29/2011,-1.70747388,11620.68805,-0.392158283,3869.882143,4.212116316,1.609199423
5/31/2011,-1.665238899,11209.34461,-79.30787213,3870.906479,4.149864495,-56.18870883
6/30/2011,-1.58508281,10984.08993,-60.3638676,3870.93269,4.146847893,-59.17096509
7/29/2011,-1.797123541,10705.71834,-33.85267691,3924.002778,3.536787338,-41.08647353
8/31/2011,-1.697134794,10383.41133,-230.3714532,3955.100898,3.072449895,-176.2900304
9/30/2011,-1.590261764,11878.84994,-222.0651423,3965.448664,2.812044688,-208.9865389
10/31/2011,-1.643514046,13368.55502,282.2030132,4380.513261,1.039956586,141.8631412
11/30/2011,-1.633082203,16322.85731,-29.53253114,4760.478441,-0.668236816,19.43766095
12/30/2011,-2.081118295,15710.86677,51.39411091,5371.271467,1.502555593,42.26369664
1/31/2012,-1.976191433,15279.75068,163.9962175,5378.611544,1.275382277,129.2154973
2/29/2012,-1.805328478,16001.42776,81.03340154,5397.764945,1.670721591,94.7997146
3/30/2012,-1.683375852,15771.64616,175.7750827,5598.841042,2.932230957,152.6392632
4/30/2012,-1.566973356,16711.10372,-18.66907508,5645.307842,3.555564815,30.27616444
5/31/2012,-1.593556919,16059.34716,-110.4693031,5871.532857,4.907680835,-70.25631237
6/29/2012,-1.506466283,15846.84422,99.22082396,5875.602835,4.764072566,50.79878501
7/31/2012,-1.592462897,15769.7051,-16.11042789,5976.850232,3.914308696,3.006490081
8/31/2012,-1.525234707,15197.20863,77.96586529,6046.021625,4.677545803,56.54890094
9/28/2012,-1.432115957,14965.63544,111.6058019,6049.162116,4.553619435,95.87525877
10/31/2012,-1.418524533,15016.91318,-17.91569668,6090.099527,5.15335686,14.59600488
11/30/2012,-1.297812157,14485.25352,-63.63630037,6176.328386,6.011863028,-41.28421316
12/31/2012,-1.190248716,14106.25116,79.92181072,6180.435437,5.874049977,45.29151818
1/31/2013,-1.143242639,13910.66105,164.6059446,6217.097234,5.384539974,130.5161085
2/28/2013,-1.04981245,14564.20491,48.63348582,6259.23321,5.999323133,72.02852087
3/29/2013,-0.98200489,14159.62058,101.2809653,6450.861245,7.265522707,92.92312403
4/30/2013,-1.02762808,14096.34735,-24.90208947,6463.479142,7.639626444,8.762257245
5/31/2013,-1.182455144,13609.38254,107.6681697,6529.874758,8.418710793,79.40933757
6/28/2013,-1.120284937,13604.80344,68.522832,6537.833457,8.227156258,71.63326216
7/31/2013,-1.487268711,13302.90016,197.8330157,6612.692353,9.055372948,161.7759433
8/30/2013,-1.438689182,14472.07309,-102.9519776,6638.986666,9.582471656,-27.31542878
9/30/2013,-1.292118547,14356.36062,75.15275858,6908.566533,11.10426408,45.87613362
10/31/2013,-1.462078468,14052.52097,93.63233695,7007.058764,10.3123258,79.98770743
11/29/2013,-1.329020356,13882.78628,150.3400906,7038.247164,10.89042394,130.2394097
12/31/2013,-1.226724613,14335.10479,13.59755154,7089.47935,11.61067268,46.92379673
1/31/2014,-1.245284634,13715.41882,-80.86652105,7235.149974,12.76713492,-44.35500169
2/28/2014,-1.179400763,13467.66903,87.45263445,7233.890494,12.87173147,49.79330984
3/31/2014,-1.132860279,13177.76212,71.29185394,7299.820305,12.24968131,65.14941277
4/30/2014,-1.067565907,12769.07948,-119.1248733,7341.71722,12.92239388,-66.47507728
5/30/2014,-1.107753013,13008.25604,-1.558269642,7366.339599,13.47079276,-20.10592897
6/30/2014,-1.056289499,12337.86293,104.0683178,7499.347206,12.55444758,68.58996158
7/31/2014,-1.599038128,12212.87661,-72.63420734,7499.666713,12.54246089,-32.28444479
8/29/2014,-1.501382997,11944.44169,54.12326651,7562.254096,13.34298641,29.435349
9/30/2014,-1.389243805,11390.21149,-61.53140513,7617.434558,12.78426174,-35.54090395
10/31/2014,-1.696299364,11048.88382,167.4798126,7629.149502,13.20059456,109.4738936
11/28/2014,-1.514524738,11996.74493,-33.57834511,7670.545595,12.72727606,7.293723089
12/31/2014,-1.397241502,11345.70963,91.58542203,7851.857893,14.01558231,67.50207948
1/30/2015,-1.602848056,10999.48066,-196.4900114,7867.704603,13.75728734,-121.0636997
2/27/2015,-1.525084296,13151.10735,146.9718271,7912.346398,14.46179059,70.39024801
3/31/2015,-1.410664266,13740.22178,65.63646031,8250.765877,12.95032896,66.99468537
4/30/2015,-1.355138771,13155.51105,-2.849938898,8386.365043,14.08088148,17.10566803
5/29/2015,-1.457884829,12298.61739,38.45208858,8405.030942,14.58577733,32.35311128
6/30/2015,-1.352943983,11529.81261,117.9793475,8405.732456,14.56385472,93.51470858
7/31/2015,-1.430215486,11685.93112,2.947723757,8408.402981,14.85964002,28.82400514
8/31/2015,-1.312370849,10535.86422,-91.67143965,8487.678327,15.76717346,-57.24416971
9/30/2015,-1.210538019,10549.29888,21.66864417,8487.029617,15.78984826,-0.877874082
10/30/2015,-1.271879827,9470.354912,93.20380132,8573.444737,15.08468334,66.32332263
11/30/2015,-1.222779088,9227.05666,148.3114225,8572.000038,15.25136522,124.8862511
12/31/2015,-1.362638941,10405.45588,-121.5071675,8616.439695,15.96831754,-51.1090479
1/29/2016,-1.286296602,11194.68431,-197.0788161,8747.905143,17.10917463,-155.373168
2/29/2016,-1.721380804,14532.98528,-67.76764813,8892.583583,16.17450411,-92.79779668
3/31/2016,-1.680259455,13737.34192,136.4895257,9238.095847,14.65851322,70.97886216
4/29/2016,-1.688238421,14300.02321,139.6023914,9288.433336,14.13722362,119.9956688
5/31/2016,-1.844715911,14844.29381,61.9473258,9400.948118,15.18714305,78.53256665
6/30/2016,-1.951987473,13600.51285,-101.4702933,9517.091123,16.2610076,-50.04090474
7/29/2016,-1.780879518,13532.85716,108.7563754,9530.885741,16.73752549,63.38572393
8/31/2016,-1.576189969,13227.51669,137.9744527,9635.606833,15.95698477,116.6633873
9/30/2016,-1.460482998,13724.01771,6.303887927,9699.192351,16.79357227,37.83517347
10/31/2016,-1.43210384,12112.05813,22.01402427,9808.856532,17.85491422,26.53435261
11/30/2016,-1.277173279,10662.64393,425.5221442,9807.428244,17.90340566,311.5256323
12/30/2016,-1.140027141,28893.65003,230.9467076,9805.063917,18.07274431,253.9692575
1/31/2017,-1.035303173,32081.27978,-60.08004404,11068.87584,21.34599157,29.64832783
2/28/2017,-1.138139215,28981.41977,65.44144369,11400.15683,23.12250471,55.21483916
3/31/2017,-1.178583183,26273.28034,-67.25417596,11449.08182,22.66035052,-32.26302878
4/28/2017,-1.475061834,24139.30215,8.479741174,11458.9571,23.16374624,-3.161050242
5/31/2017,-1.71309976,21519.31358,-111.7902707,11517.44978,22.64640643,-80.75335057
6/30/2017,-1.502312703,20981.46389,143.5655419,11515.04426,22.71163521,79.47442977
7/31/2017,-1.322220326,20516.88742,-0.021215107,11649.49666,21.85171005,22.69182629
8/31/2017,-1.231348878,18404.45001,-89.64254869,11758.55984,22.95606037,-57.54701298
9/29/2017,-1.244235247,17681.45385,225.3693086,11758.56734,22.95589718,144.5360739
10/31/2017,-1.231508422,20236.40135,24.49253117,11851.56444,22.26633911,58.79068622
11/30/2017,-1.127870876,18116.67407,76.91606217,12162.05924,23.99994918,71.73738333
12/29/2017,-1.007274653,16564.6731,-75.09179669,12157.59486,24.18835326,-33.1406024
1/31/2018,-1.028859608,15793.19459,81.24401846,12174.13044,24.78001528,48.56269821
2/28/2018,-0.959256066,14564.14694,-80.77900229,12245.79933,24.20238607,-43.82423072
3/30/2018,-0.876938521,14164.40835,32.13362183,12265.93178,24.82734006,10.43137825
4/30/2018,-0.913906797,12871.28764,40.34600034,12346.59415,24.20596312,31.79896546
5/31/2018,-1.226861528,10698.09158,90.3732959,12342.50935,24.45314483,73.63777292
6/29/2018,-1.164409789,10512.76002,-21.84310695,12339.75631,24.76349868,5.43714444
7/31/2018,-1.038843612,10158.58688,12.14254209,12367.66854,25.45867788,10.22671419
8/31/2018,-1.181847504,9666.492897,37.21837461,12379.8658,25.29065398,29.50647163
9/28/2018,-1.027211266,9225.77989,-123.1360215,12376.26674,25.38405815,-79.5238806
10/31/2018,-0.948911151,11032.5154,-216.8039309,12372.30554,25.67035334,-177.5810594
11/30/2018,-0.875178599,18683.17045,62.43157868,12536.67274,24.72315317,-6.143460768
12/31/2018,-0.788465833,13706.95559,-386.1713411,12977.92297,23.05543062,-277.5919467
1/31/2019,-0.978794636,35111.1873,239.1525482,12985.53024,23.53567354,91.51126394
2/28/2019,-0.795165873,31121.23595,162.3155792,14263.67462,20.56512476,142.0857748
3/29/2019,-0.996660963,24258.34844,-198.9547996,14624.57911,22.40475975,-101.5146355
4/30/2019,-1.064804721,25229.83617,154.9263906,14769.73603,23.65334112,81.65752601
5/31/2019,-1.585116277,21095.23386,-205.3612868,15144.27772,22.12291959,-123.3559117
6/28/2019,-1.43840464,23699.80346,161.9189944,15274.76007,23.31466106,80.41187837
7/31/2019,-1.233312274,20711.47811,46.73749468,15670.33474,21.73495885,56.35874716
8/30/2019,-1.14995117,15067.62204,-199.9392935,15816.31535,22.98048958,-126.7112819
9/30/2019,-1.490121494,20434.60705,143.8842013,15816.46527,23.34000877,66.57120611
10/31/2019,-1.764392094,18555.73612,63.1479118,16193.39901,21.8020142,64.12599589
11/29/2019,-1.559244469,15357.4234,87.31894037,16303.16425,22.90881575,80.6923848
12/31/2019,-1.3305485,14935.24539,99.8433558,16311.34653,23.39456892,94.3716498
1/31/2020,-1.263417243,14195.68902,-200.4918243,16338.1186,24.06625307,-116.2451174
2/28/2020,-1.142298462,18771.88476,0,16377.244,24.83427889,-33.21289069
3/31/2020,-1.055884702,16015.17632,0,16760.67403,23.29203408,-9.48939734
4/30/2020,-1.479516019,14391.07188,0,16280.0286,21.19052169,-2.711256383
5/29/2020,-1.309183919,13697.80009,0,16279.13728,20.84718498,-0.774644681
6/30/2020,-1.161171949,13274.06928,0,16169.95795,21.61473658,-0.221327052
7/31/2020,-1.032336365,12054.74882,0,15986.82579,20.25592966,-0.0632363
8/31/2020,-0.920014865,11520.12224,0,15988.49078,19.99547782,-0.018067514
9/30/2020,-0.821949566,11021.47606,0,15971.10779,20.23779966,-0.005162147
10/30/2020,-0.736222654,10874.29343,0,15631.41366,21.70101201,-0.001474899
11/30/2020,-0.661202512,10742.94537,0,15600.2623,22.05036878,-0.0004214
12/31/2020,-0.595498551,10598.10933,0,15574.93349,21.41121372,-0.0001204
