date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
11/28/2014,-0.426692187,202.4333168,-15.58586938,231.6562022,-0.605882475,-8.749220671
12/31/2014,-0.447070809,263.3442103,-1.362298709,233.9359906,-0.460128804,-3.472847841
1/30/2015,-0.405333098,179.4450614,-4.883285627,236.1974617,-0.615987498,-4.480303402
2/27/2015,-0.369719026,147.0773287,-0.262603972,236.1990515,-0.629610485,-1.467660952
3/31/2015,-0.37803805,119.6637274,3.266491947,236.3736403,-0.678443341,1.913876833
4/30/2015,-0.334227242,105.6710422,3.38290353,236.3707598,-0.681069381,2.963181617
5/29/2015,-0.380239875,96.07008793,-7.246845995,236.5208867,-0.648404462,-4.329695249
6/30/2015,-0.410546044,113.3575461,7.78940338,236.6780524,-0.614575426,4.326803772
7/31/2015,-0.367900529,110.0816872,-12.98997265,237.1088938,-0.687043886,-8.042322244
8/31/2015,-0.421737724,161.224446,-11.34457715,237.8030689,-0.590064076,-10.40107575
9/30/2015,-0.375816061,177.8497742,-7.453087551,239.3195046,-0.720490162,-8.295369893
10/30/2015,-0.339357748,160.4572865,7.860382311,240.4104226,-0.809444803,3.24445311
11/30/2015,-0.282480001,82.91039439,1.211170876,240.8187482,-0.858371114,1.792108657
12/31/2015,-0.238843512,77.10381177,-11.29545023,241.55144,-0.786100624,-7.556147691
1/29/2016,-0.242629633,73.47290235,5.789161846,237.7220071,-0.570605893,1.976216264
2/29/2016,-0.281320822,67.58391942,0.69742416,238.8502343,-0.687040549,1.062793333
3/31/2016,-0.361872237,61.11771513,15.68761605,239.2424235,-0.638033225,11.50909527
4/29/2016,-0.322672602,64.50622814,1.936727568,238.6912719,-0.549765709,4.67168977
5/31/2016,-0.318422347,60.72133635,-3.929256065,238.2402251,-0.214897379,-1.471842969
6/30/2016,-0.41872869,58.16269244,-6.689700907,237.5072753,-0.10578325,-5.198884353
7/29/2016,-0.444849119,58.26406145,14.15011522,236.158282,-0.022027499,8.621829628
8/31/2016,-0.494212987,68.78864326,11.03865406,235.6936995,0.006602715,10.34813279
9/30/2016,-0.604243124,72.62666506,-2.305356191,237.2578861,0.210846087,1.309926376
10/31/2016,-0.589885013,70.83907043,-12.67441739,238.0510673,0.378383282,-8.6788906
11/30/2016,-0.547893807,75.60908266,8.635108466,235.0834559,0.17835168,3.68825159
12/30/2016,-0.509716503,77.3200098,-7.760617402,230.6260417,0.296711453,-4.489511976
1/31/2017,-0.478945159,78.67962152,-3.730432023,231.0490553,0.328009395,-3.947312009
2/28/2017,-0.409715231,78.39078757,0.168233921,231.5780157,0.282223278,-1.007636345
3/31/2017,-0.382769034,67.50112194,6.963092489,229.6609692,0.38587837,4.685741394
4/28/2017,-0.34828011,65.22352217,-2.490834026,172.8867644,1.133473755,-0.440383906
5/31/2017,-0.35169131,69.63154034,2.099583216,163.1745711,1.506615981,1.373878324
6/30/2017,-0.455042137,58.18334548,4.974135838,162.2185101,1.572072619,3.945490834
7/31/2017,-0.453470658,53.80688514,-9.354449929,154.1370309,1.860212311,-5.554466854
8/31/2017,-0.418129894,53.622383,-3.432466062,135.7098914,2.319292547,-4.038752003
9/29/2017,-0.375437946,70.79814592,4.235872718,136.3204796,2.11819088,1.871694226
10/31/2017,-0.358145086,54.58062066,-8.437019957,121.8206433,1.680372278,-5.491673047
11/30/2017,-0.36044202,75.6177255,4.677041585,120.4445957,1.586240497,1.771694547
12/29/2017,-0.347872095,68.75234707,-6.41827969,120.741816,1.570101697,-4.078287051
1/31/2018,-0.331928748,69.80896191,3.237798776,115.6055129,1.373265646,1.14748854
2/28/2018,-0.296958102,48.13261743,-2.618653406,114.913932,1.182991027,-1.54261285
3/30/2018,-0.315588984,44.41256137,1.814577731,113.4653953,1.081861989,0.855380422
4/30/2018,-0.307567788,42.05375247,4.654732811,113.4235605,1.08713509,3.569203557
5/31/2018,-0.341911438,39.01364516,4.696013033,111.0395332,0.940532078,4.374067468
6/29/2018,-0.436031844,36.07753096,20.03282603,110.7690853,0.913823676,15.55889501
7/31/2018,-0.47229287,53.43972084,-0.494365663,110.8625442,0.973110816,4.092280244
8/31/2018,-0.439056652,50.36532807,5.757720178,112.2001151,1.012260824,5.281880197
9/28/2018,-0.46982124,46.54879308,-5.65015303,110.4164718,0.863618807,-2.526714965
10/31/2018,-0.462737404,46.12750148,-19.03103417,103.7493002,0.650618517,-14.3155144
11/30/2018,-0.505731257,63.43081445,-2.268767007,102.7011742,0.707688538,-5.710694833
12/31/2018,-0.462575291,60.69690713,-35.27053009,102.5564553,0.71132065,-26.82486287
1/31/2019,-0.368177301,269.3170417,12.13491089,99.90474744,0.517117757,1.003546958
2/28/2019,-0.343934495,223.9738142,6.335372976,107.2061014,0.393568808,4.811994114
3/29/2019,-0.352178736,167.3646452,-10.04681738,102.649508,0.267685336,-5.801442668
4/30/2019,-0.313176757,146.2356424,6.145392142,102.6149746,0.264904035,2.732010768
5/31/2019,-0.330196364,123.7999097,-23.06273946,103.1499452,0.091205367,-15.69281082
6/28/2019,-0.421639489,180.5844009,9.426990417,101.3365498,0.004357121,2.249904348
7/31/2019,-0.495964816,155.9352346,-0.743310754,106.5475464,-0.200225781,0.111893561
8/30/2019,-0.635596313,129.9695637,-32.04262337,107.4085606,-0.128588305,-22.85561853
9/30/2019,-0.598563117,246.1797609,17.05018307,107.2156455,-0.09054877,5.648525469
10/31/2019,-0.586403537,245.9882199,-5.364905399,116.5159916,-0.496344342,-2.218210865
11/29/2019,-0.548465025,199.052194,-6.567390151,118.9203414,-0.242766662,-5.324767498
12/31/2019,-0.551619206,166.2538788,7.048754656,118.9938066,-0.25053261,3.513462612
1/31/2020,-0.57643658,146.1601846,3.271047288,118.4219037,-0.21522868,3.340308809
2/28/2020,-0.717246876,125.2525488,-42.45887045,114.0582279,0.076640323,-29.37339066
3/31/2020,-0.706250052,333.2177411,-54.8622793,112.6222182,0.231630323,-47.57973969
4/30/2020,-0.785006478,886.1187015,35.14622714,124.5445956,-0.437246078,11.51023662
5/29/2020,-1.036763881,982.84385,-20.74015664,153.7568029,-0.942311746,-11.52575857
6/30/2020,-1.154993422,839.6241227,0,166.1520061,-0.514662636,-3.293073876
7/31/2020,-1.214599958,704.0148044,0,163.5097723,-0.97232865,-0.94087825
8/31/2020,-2.698270478,594.1432875,0,162.7766007,-1.048444293,-0.268822357
9/30/2020,-2.584770808,518.2567073,0,159.9689668,-1.205114887,-0.076806388
10/30/2020,-2.468489449,455.4637098,0,159.9327595,-1.170803245,-0.021944682
11/30/2020,-2.353461126,362.6019729,0,157.5018174,-1.003637644,-0.006269909
12/31/2020,-2.24175965,268.9476883,0,157.3697993,-1.031195363,-0.001791403
