date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
2/28/2014,-0.680564293,140.3920504,14.88732475,97.07615401,0.629354797,11.24470242
3/31/2014,-0.683087826,161.7029119,7.982772546,97.07805985,0.635629642,8.91475251
4/30/2014,-0.639045405,141.4582149,-15.15760921,97.88534088,0.695178941,-8.279791576
5/30/2014,-0.616209703,160.2704141,16.1362076,98.09482428,0.727110031,9.160207836
6/30/2014,-0.626443525,185.1802582,11.11079348,99.09833069,0.666479595,10.5534833
7/31/2014,-0.698241573,173.5958274,5.597075641,100.0496378,0.731024425,7.013192114
8/29/2014,-0.627803148,142.9832432,18.40348877,100.4764835,0.775467599,15.1491183
9/30/2014,-0.5767791,190.782917,-18.18228372,100.5665684,0.797855901,-8.659026001
10/31/2014,-0.527032052,220.7758535,26.93611316,101.7984364,0.871469857,16.7660734
11/28/2014,-0.476747056,345.6944914,-1.020826886,103.2422911,0.798740722,4.061144624
12/31/2014,-0.526758749,263.7938343,18.6545785,105.9607792,0.906485174,14.48502596
1/30/2015,-0.572291265,286.964587,-2.041372216,105.9723338,0.902401867,2.680455835
2/27/2015,-0.531582817,220.714566,23.25006265,107.2240677,0.977020181,17.37303213
3/31/2015,-0.51286753,299.6076731,0.531122858,107.2566255,0.968854692,5.343096936
4/30/2015,-0.537933922,229.4574242,-13.08378201,109.2300307,1.061854942,-7.818959454
5/29/2015,-0.52996451,215.3604654,7.977101528,109.2266427,1.063979434,3.463941247
6/30/2015,-0.489156529,180.7683903,10.21931755,110.0200122,1.011644306,8.289210035
7/31/2015,-0.662276147,163.4376739,0.923312241,110.2089707,1.043552712,3.027854468
8/31/2015,-0.91101399,123.9235306,-28.88074605,110.5397224,1.084429982,-19.76400304
9/30/2015,-0.985459607,276.3886062,-32.08361045,110.5351086,1.088123231,-28.56372262
10/30/2015,-1.115260058,426.8453804,-2.363275649,114.1095595,0.972600247,-9.849117641
11/30/2015,-1.330857643,336.4791484,5.38918411,118.4601583,0.844265805,1.03538361
12/31/2015,-1.237585909,276.1370968,-26.17096206,118.498371,0.834812703,-18.39772044
1/29/2016,-1.149396874,349.628287,-56.82823078,118.5780879,0.856369439,-45.84808497
2/29/2016,-1.308815623,927.5173151,-6.030175031,121.4861023,0.751685591,-17.40672073
3/31/2016,-1.369125429,732.2038822,34.86598943,134.6939581,0.524372668,19.93092939
4/29/2016,-1.571978414,859.1471682,27.24509424,134.8641248,0.500251968,25.15533285
5/31/2016,-1.471200018,855.3629722,-13.07976602,139.5676892,0.639715925,-2.155452056
6/30/2016,-1.189843026,703.1534438,-6.542019362,142.3855602,0.748696302,-5.288714418
7/29/2016,-1.150176695,564.474755,24.82984377,143.1454862,0.696377238,16.22454143
8/31/2016,-0.904871175,583.9627191,-16.61916372,143.3524392,0.670209161,-7.235247963
9/30/2016,-0.809867514,516.8819913,5.278932497,145.6755299,0.769528536,1.703452366
10/31/2016,-0.76815819,414.9138212,-35.72655876,146.8782086,0.703051881,-25.03226987
11/30/2016,-0.725700629,588.5054414,1.319951277,146.9595403,0.724167611,-6.209254764
12/30/2016,-0.674979534,472.74335,4.821196571,152.2516422,0.581261376,1.669639047
1/31/2017,-0.682894995,383.1412279,24.73782604,152.2524456,0.586541181,18.14691547
2/28/2017,-0.742455729,432.9044533,17.45276169,152.3224268,0.605825967,17.65109134
3/31/2017,-0.713967833,409.5163684,-5.878280774,154.640581,0.704777271,0.844396973
4/28/2017,-0.745822442,332.0676579,1.402368699,155.7557005,0.774588318,1.242948206
5/31/2017,-0.74745112,262.343832,-2.349448812,155.9297904,0.751075195,-1.323049664
6/30/2017,-0.717892347,204.6794624,29.30799653,155.9291992,0.75668467,20.55626905
7/31/2017,-0.690970144,351.480524,-22.80065247,155.9654128,0.747286875,-10.41296061
8/31/2017,-0.650012102,382.1654943,-0.201443375,159.2122923,0.864518861,-3.119019727
9/29/2017,-0.601193971,308.4287308,-3.087478,161.4411461,0.773316251,-3.096489922
10/31/2017,-0.550952174,250.1217329,-17.67254028,161.442554,0.772510477,-13.50795446
11/30/2017,-0.204252432,262.5939925,-1.44341285,161.4996125,0.760160565,-4.89042474
12/29/2017,-0.028134424,212.2441245,-3.127033578,162.8513618,0.689470404,-3.630859624
1/31/2018,0.100069964,172.3386545,23.78883691,162.8676238,0.683696753,15.9546379
2/28/2018,0.090133594,247.6710975,-0.483460469,162.9236842,0.671188618,4.213139065
3/30/2018,0.072508514,201.1404197,-0.550133386,165.0505304,0.766343966,0.8108016
4/30/2018,0.062921363,162.7149641,1.823310659,165.0544255,0.764410124,1.534022356
5/31/2018,0.009962065,130.6967076,21.9917803,165.0589955,0.762209591,16.1467066
6/29/2018,0.094108509,198.6282612,6.23414208,165.0611222,0.769502833,9.066303372
7/31/2018,-0.275160652,168.0799654,-5.095101702,166.8525557,0.857469955,-1.048985967
8/31/2018,-0.20449259,141.9113862,21.24472209,166.9646273,0.882406523,14.87509122
9/28/2018,-0.184623694,200.0300109,-3.951856695,167.1040197,0.862026116,1.42727128
10/31/2018,-0.189243705,166.6999689,-38.08614376,168.7556432,0.947005004,-26.79659661
11/30/2018,-0.719473196,395.1439937,38.41200243,168.8478014,0.931197578,19.78097413
12/31/2018,-0.682470497,611.7237872,-81.81231875,174.9105357,0.778853003,-52.78566364
1/31/2019,-0.806634303,1897.233957,44.2891211,180.5495173,0.932501012,16.55346832
2/28/2019,-0.697895596,1942.963591,2.540495068,207.8257678,0.605251737,6.544201711
3/29/2019,-0.453176899,1527.248474,-24.0372804,215.4260398,0.782408222,-15.29971408
4/30/2019,-0.45185856,1324.879825,6.997964126,215.4358514,0.792570202,0.627198924
5/31/2019,-0.419613636,1064.594772,-28.04783429,217.89018,0.69642108,-19.85496766
6/28/2019,-0.426568969,1008.663247,29.1542078,218.0462942,0.724412937,15.15158624
7/31/2019,-0.616740325,977.3419707,16.83538586,221.342977,0.6122216,16.35430025
8/30/2019,-0.569907741,836.3444825,-21.11593043,224.5864582,0.728838431,-10.41015023
9/30/2019,-0.675338398,756.3900561,-3.655947319,225.617482,0.796179974,-5.585719581
10/31/2019,-0.706169793,602.2912362,-0.578204294,227.5283746,0.711716253,-2.008922947
11/29/2019,-0.628290432,473.1692247,37.60750435,227.6024405,0.697092463,26.28852512
12/31/2019,-0.558692486,678.3010639,4.075743992,227.6069969,0.694779646,10.42225289
1/31/2020,-0.499878576,543.2104676,0.656675227,233.0326338,0.845209664,3.446840273
2/28/2020,-0.547607995,430.0546224,-33.60715982,233.0712559,0.86151264,-23.02030265
3/31/2020,-0.553142434,576.9141716,-121.7614543,233.0684481,0.86413934,-93.54969669
4/30/2020,-0.64912135,2942.164346,52.46135949,237.8004719,0.729710701,10.74391487
5/29/2020,-0.745388215,2967.488593,24.19830368,297.5774704,0.242664884,20.35419259
6/30/2020,-0.467397397,2565.044853,-16.3256399,308.440368,0.452510322,-5.84568776
7/31/2020,-0.883955176,2162.882862,40.59497159,310.6856308,0.549303537,27.32621178
8/31/2020,-1.166070182,2093.909816,7.652833084,311.8192143,0.484000977,13.27379842
9/30/2020,-1.062313542,1752.111254,-14.70194258,318.2274699,0.646380863,-6.708873722
10/30/2020,-0.816525356,1491.968312,-4.35424585,318.4212231,0.676992196,-5.02699667
11/30/2020,-0.788605952,1243.942381,64.22197018,319.361978,0.618184425,44.43655108
12/31/2020,-0.79581434,1739.108762,32.35294993,319.4590463,0.600767442,35.8054074
