date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
12/31/2013,-0.444040016,121.1548928,1.347474174,116.0240857,2.923312822,3.028960767
1/31/2014,-0.455058243,79.61341838,-23.97449267,116.0304387,2.986579229,-16.25922026
2/28/2014,-0.518810426,242.6100797,9.088397896,115.9646271,3.000763167,1.84622128
3/31/2014,-0.575323004,199.7749179,-4.726208329,123.4657804,2.748400087,-2.848371298
4/30/2014,-0.598370012,159.2734807,-8.87563238,123.8002268,2.844067433,-7.153557785
5/30/2014,-0.570482115,145.4140082,7.966420157,124.3158608,2.794317872,3.646426459
6/30/2014,-0.632370029,122.7138943,7.135433625,125.6584955,2.700890162,6.138574435
7/31/2014,-0.623788394,102.5031201,-12.50628437,125.8665266,2.784747217,-7.179181854
8/29/2014,-0.596210298,126.7901835,8.906323651,125.9785026,2.859857044,4.310464935
9/30/2014,-0.531966015,113.0618986,-16.76188893,128.3605355,2.728211946,-10.7412164
10/31/2014,-0.557512484,169.725661,13.08839256,128.6751771,2.821962721,6.279932858
11/28/2014,-0.535729799,167.3648408,6.584257827,132.5973485,2.645521785,6.497307836
12/31/2014,-0.535041055,134.9324931,-5.171813567,133.6526279,2.783294338,-1.83777888
1/30/2015,-0.562578579,113.1485111,-38.44549786,133.7183569,2.852602315,-27.98614958
2/27/2015,-0.561880217,445.2282496,26.58869768,134.3075396,2.798162172,10.99588418
3/31/2015,-0.558132341,503.0106267,-12.03707786,151.9670269,2.393472721,-5.456231564
4/30/2015,-0.630787626,428.8592623,10.18023304,157.9905904,2.673353749,5.712671725
5/29/2015,-0.64780258,355.3809849,-0.111685757,160.1771673,2.546647667,1.552416381
6/30/2015,-0.574796541,281.3013211,-1.500440099,160.710802,2.653808014,-0.628195391
7/31/2015,-0.600444103,224.5883229,-11.45036534,160.7171717,2.652632375,-8.358316783
8/31/2015,-0.58447687,214.5767417,-23.12546523,160.8244123,2.636838269,-18.90627996
9/30/2015,-0.583051,304.2231881,-14.08801217,162.8256362,2.516308107,-15.46466011
10/30/2015,-0.586425641,294.9325935,13.40220753,169.6207878,2.272882157,5.154531061
11/30/2015,-0.650036038,270.8475974,-7.410957307,172.3620898,2.124587292,-3.820817773
12/31/2015,-0.698457502,235.6019174,-14.46642454,173.6334594,2.265663161,-11.42482261
1/29/2016,-0.713179582,245.0891844,-41.08545267,174.5589923,2.187653084,-32.61098694
2/29/2016,-0.56845456,558.5701359,-3.923274585,177.4049877,2.035374931,-12.11976383
3/31/2016,-0.594238786,458.2415816,12.05807018,196.7470345,1.602896482,5.150117606
4/29/2016,-0.738324442,404.2902021,12.25724607,197.0397426,1.561598855,10.22663794
5/31/2016,-0.845614862,366.3376518,0.57538695,198.1577091,1.688525909,3.332887232
6/30/2016,-0.915709145,314.5477786,-12.06165927,199.286817,1.817549552,-7.663217412
7/29/2016,-0.811317384,293.4371922,20.8530833,199.2682486,1.823606257,12.70556881
8/31/2016,-0.809254416,275.3904682,12.01632657,201.2466028,1.696641422,12.21325292
9/30/2016,-0.862925187,265.6899234,2.762663595,205.0309533,1.916147562,5.462831975
10/31/2016,-0.873126499,252.7283187,-6.64480321,206.050133,2.042635211,-3.185478871
11/30/2016,-0.889171647,243.5360496,39.50411433,206.0108251,2.07171588,27.3070877
12/30/2016,-0.910644574,297.7482268,11.56169951,206.760519,2.001770583,16.06038185
1/31/2017,-0.859218916,287.0447512,-11.18439094,221.3499042,2.417603365,-3.400170143
2/28/2017,-0.878154709,282.8146345,5.030297906,222.1537211,2.539305466,2.621592749
3/31/2017,-0.831976275,266.1755876,-4.475074901,224.0545109,2.421575035,-2.447455572
4/28/2017,-0.837519678,245.7387842,-8.240133708,224.0616167,2.474525539,-6.585082812
5/31/2017,-0.854790975,237.8377673,-1.201631125,224.5033311,2.427419487,-2.739760178
6/30/2017,-0.836375945,234.6580857,22.18041999,225.6316426,2.340681238,15.06036851
7/31/2017,-0.847477973,233.7328247,2.774004508,225.7058951,2.328032489,6.284394224
8/31/2017,-0.840885867,233.319032,-10.33178702,229.7429363,2.561510594,-5.584306665
9/29/2017,-0.857377751,234.5638427,18.22422711,229.6734922,2.590710642,11.42178889
10/31/2017,-0.842031753,236.4559175,3.619675941,231.3488135,2.481954989,5.848851069
11/30/2017,-0.845878355,235.185411,9.206827823,233.8557925,2.673788958,8.247405893
12/29/2017,-0.85138025,233.4004073,6.934754482,233.7885045,2.71189081,7.309797742
1/31/2018,-0.842605092,218.7433055,13.80546665,231.0894201,2.598735059,11.94956125
2/28/2018,-0.828720502,216.8481058,-1.992102919,231.1195586,2.685448331,1.9912297
3/30/2018,-0.831310396,213.9574265,-2.816910858,232.0699944,2.741977287,-1.443156413
4/30/2018,-0.882110371,210.926863,-0.631091147,226.5583391,2.448031817,-0.863109794
5/31/2018,-0.894332408,215.7260827,8.771932402,223.4580671,2.205299676,6.019063203
6/29/2018,-0.952066932,213.1616583,-3.574378745,215.2230855,2.470124468,-0.833395331
7/31/2018,-1.091684373,209.8741064,0.384468302,213.2646914,2.69295943,0.036507264
8/31/2018,-1.038485099,205.7972082,15.44813112,210.784107,2.454176754,11.04481002
9/28/2018,-1.02970929,205.1081965,-9.131233481,204.9172516,2.680766212,-3.366649624
10/31/2018,-1.207701311,205.2004897,-18.30225225,202.7492127,2.61308329,-14.03493721
11/30/2018,-1.322835115,207.1111447,-3.202744661,204.0905697,2.459222335,-6.297656819
12/31/2018,-1.337322609,203.1264517,-52.65522731,208.4843283,2.211296476,-39.41020717
1/31/2019,-1.433958994,232.6257692,37.18479769,201.1964678,1.873660544,15.30051059
2/28/2019,-1.577286172,348.1424362,24.83271275,231.8861984,1.251339125,22.10922642
3/29/2019,-1.7281224,281.5873073,-17.25572009,242.1299238,1.442888898,-6.008592516
4/30/2019,-1.747738159,255.9073975,23.46961356,246.9349838,1.590046164,15.04726897
5/31/2019,-1.625917959,282.4782041,-19.01411694,250.4400974,1.348724524,-9.282292395
6/28/2019,-1.562019825,273.2114037,23.66049263,255.2354827,1.635223426,14.24826834
7/31/2019,-1.483600791,291.0281249,0.27897649,259.6706964,1.42829332,4.270202732
8/30/2019,-1.466336527,227.5984886,-12.45428467,262.6433453,1.810433404,-7.675859698
9/30/2019,-1.429503432,244.4861128,6.565728488,260.8522382,1.932001102,2.496703292
10/31/2019,-1.395170219,219.3818567,-8.609159711,249.7858098,2.153267198,-5.436055996
11/29/2019,-1.421896013,224.2542345,8.885893216,240.6313924,1.887026677,4.793907727
12/31/2019,-1.400693324,221.475989,4.799384524,241.4475092,1.836453509,4.797819725
1/31/2020,-1.402353221,215.4161792,-0.067000273,241.9328886,1.89155013,1.322948298
2/28/2020,-1.377729171,205.5723916,-28.64717018,240.5844832,1.799515214,-20.08427919
