date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
7/31/2009,-2.15684165,1491.248446,77.3102312,172.1049306,-1.818343286,53.96552139
8/31/2009,-1.887940959,3049.715615,21.86670339,173.4219997,-1.92535368,31.03779425
9/30/2009,-1.162101198,2251.78016,22.96274566,214.9868338,-1.409952139,25.2699024
10/30/2009,-1.161229186,1724.805305,-2.675269496,218.5643474,-1.264174116,5.309065331
11/30/2009,-1.23763333,1180.811749,5.060701596,222.4432158,-1.111089145,5.131662663
12/31/2009,-1.202251829,817.7121079,35.02617777,222.4509787,-1.128924275,26.48488774
1/29/2010,-1.468380745,981.9481672,7.593323604,222.6967537,-1.095186264,12.99091336
2/26/2010,-1.533447855,701.973387,-1.559296365,231.3325845,-0.861678412,2.597906413
3/31/2010,-1.348437452,479.8268361,11.56763915,231.8016524,-0.811056255,9.004858368
4/30/2010,-1.236495209,380.2919657,11.21159491,231.8008913,-0.821451564,10.58109876
5/31/2010,-1.219186294,308.2342061,-20.44617167,232.8137094,-0.74433397,-11.58123726
6/30/2010,-1.051856768,327.9095833,-29.18004398,233.7573908,-0.669590004,-24.15181349
7/30/2010,-0.989109065,475.6934529,12.44370715,236.3432432,-0.805897815,1.98784411
8/31/2010,-1.041214939,382.6880875,-38.60097911,241.6683512,-1.000431441,-27.00417248
9/30/2010,-0.886389401,708.9269615,36.82918949,242.8597625,-0.917473394,18.59108607
10/29/2010,-0.938782051,928.6254063,3.649099207,252.2549043,-1.174813254,7.918238311
11/30/2010,-0.878323058,645.1424149,-1.480175547,261.8141139,-0.929285325,1.205085555
12/31/2010,-0.956128719,444.8345483,29.03123194,261.947509,-0.904957996,21.0809044
1/31/2011,-1.156263623,585.1482499,-1.304035625,261.9441578,-0.914825833,5.091661525
2/28/2011,-1.223133859,405.8482662,9.25031249,267.8795626,-0.721284287,8.0621265
3/31/2011,-1.371464531,314.8965463,1.68800874,267.8782827,-0.729977858,3.509185243
4/29/2011,-1.275883986,220.2415267,-8.759726393,268.5349685,-0.668309108,-5.254323068
5/31/2011,-1.133570296,168.4363914,-5.400241532,268.5688792,-0.657055717,-5.358550542
6/30/2011,-1.089125307,120.2655837,-7.202296565,269.0002792,-0.715453892,-6.675511987
7/29/2011,-0.995328987,93.1928405,-20.30576677,269.1418855,-0.751455503,-16.41140826
8/31/2011,-0.97740424,183.6316849,-24.08142372,269.4132377,-0.799470813,-21.88999073
9/30/2011,-0.840279546,292.9638904,-34.51901213,271.9272884,-0.934842592,-30.9107203
10/31/2011,-0.763743589,560.1349085,32.95799783,275.4674497,-1.095385416,14.70979265
11/30/2011,-0.748698795,737.8699289,-14.30320435,282.8540844,-1.325512164,-6.013776636
12/30/2011,-0.654325092,565.7185219,14.58572104,290.6298213,-1.105792178,8.700150275
1/31/2012,-0.965107757,461.3026496,17.8139509,291.7737216,-1.201146874,15.21000786
2/29/2012,-1.448975055,427.38227,8.370610294,293.4161493,-1.103908734,10.32472389
3/30/2012,-1.570420799,325.3222822,8.180669251,295.7798241,-0.985149061,8.793256289
4/30/2012,-1.220122573,254.3593785,-10.3695331,296.3537747,-0.929344992,-4.894450417
