date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
4/30/2014,-0.567774636,24.50237461,-3.597584357,40.40658098,1.285299966,-1.750322317
5/30/2014,-1.620291488,21.04751498,5.859824011,40.38975841,1.306419892,3.685496489
6/30/2014,-2.183423401,32.41759307,6.195077786,40.65082028,1.26409537,5.478054558
7/31/2014,-2.056631193,44.29850371,0.552483393,40.87574749,1.333034476,1.95978944
8/29/2014,-1.915374214,25.38946331,12.2460505,41.12764122,1.405917744,9.307118769
9/30/2014,-1.85379404,94.80483136,-2.189758176,41.11291363,1.412417549,1.095063808
10/31/2014,-1.719988864,53.36511114,2.62633564,42.44948276,1.556488731,2.188829402
11/28/2014,-1.6270819,35.38125377,3.154559024,42.58542743,1.53072687,2.878636275
12/31/2014,-1.478130394,26.71390288,3.270105115,42.57102843,1.561624937,3.158256875
1/30/2015,-1.427170508,21.74439838,-7.924385562,42.57081305,1.598737396,-4.757916294
2/27/2015,-1.418070371,39.45169498,11.70888743,42.57212719,1.637209221,7.004086366
3/31/2015,-1.354502637,89.00595727,2.939318577,43.60747855,1.543981155,4.100680802
4/30/2015,-1.338636381,54.38564225,-5.702794982,44.77604942,1.681732772,-2.901801901
5/29/2015,-1.427835924,45.77743505,-1.093248209,44.76018653,1.716312991,-1.609977835
6/30/2015,-1.354988245,27.53854312,-1.81116108,45.36859621,1.649221285,-1.753680153
7/31/2015,-1.217480423,18.22696146,1.716600411,45.42491559,1.636359541,0.725091678
8/31/2015,-1.152369127,13.11511124,-1.672927249,45.53278775,1.615051764,-0.987778984
9/30/2015,-1.109323902,11.19473704,-9.831212841,45.50181425,1.635247063,-7.304517453
10/30/2015,-1.043833168,59.9913087,5.785983498,45.59872083,1.615565566,2.045840369
11/30/2015,-1.071996111,45.06906777,-0.904415288,47.09615133,1.499904238,-0.0614851
12/31/2015,-1.485145827,30.06434659,-2.007188162,47.28117378,1.567974632,-1.451273002
1/29/2016,-1.247279189,25.84144283,-13.02418973,47.32405077,1.557334453,-9.717642093
2/29/2016,-1.140903462,88.14732351,9.60162602,47.44444058,1.533720474,4.08183513
3/31/2016,-1.092272071,70.11600298,10.20508065,49.88661481,1.380494713,8.45558193
