date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
10/30/2009,-1.001953536,684.2084969,-34.09538527,131.9533218,-0.769186985,-20.84868001
11/30/2009,-1.020573636,832.6277208,6.514846076,133.4383205,-0.694988361,-1.303304236
12/31/2009,-1.012805008,571.5676682,19.31918717,137.8801346,-0.831369902,13.42704677
1/29/2010,-1.026177478,518.2394374,13.35441732,138.0925584,-0.805310518,13.37516859
2/26/2010,-1.010246085,413.0235961,26.35433841,139.7039742,-0.728033769,22.64600418
3/31/2010,-0.957703042,524.606557,34.84496376,140.4922624,-0.6746161,31.35954674
4/30/2010,-0.970548406,756.7548798,13.28678629,143.4015866,-0.569198746,18.45043213
5/31/2010,-0.913810335,585.8027819,-25.02525314,148.3975156,-0.429818891,-12.60362878
6/30/2010,-0.923826604,588.553054,-31.61045823,149.146533,-0.376671746,-26.17993553
7/30/2010,-0.878572809,702.591184,24.5496726,151.5661555,-0.476772758,10.05549885
8/31/2010,-0.906269146,680.5567139,-18.08426631,155.4264842,-0.603214591,-10.04433341
9/30/2010,-0.928936981,566.9176148,38.07390324,157.9460567,-0.505015901,24.32583563
10/29/2010,-0.927510103,841.7202684,20.69349348,159.1759241,-0.577352966,21.73130552
11/30/2010,-0.937312951,728.6367478,13.92909494,165.1270752,-0.425057353,16.15829796
12/31/2010,-0.893924778,584.0420057,1.813279699,166.9034737,-0.342283379,5.911856346
1/31/2011,-0.802381728,422.9966852,4.965739403,167.7145897,-0.286567,5.23605853
2/28/2011,-0.804871888,312.3318917,12.41082683,167.7318461,-0.279313881,10.36089303
3/31/2011,-0.732085271,272.5739899,10.03633039,167.8411818,-0.259450923,10.12906257
4/29/2011,-0.739403587,226.7227308,-2.056593562,168.4805918,-0.209807616,1.425022477
5/31/2011,-0.681496158,159.4481142,19.31804002,168.8987375,-0.169662294,14.20574929
6/30/2011,-0.658442011,230.5959251,5.421482162,168.9127967,-0.177888669,7.931272771
7/29/2011,-0.626284578,176.5870597,-5.333290725,170.4270641,-0.100616508,-1.54341544
8/31/2011,-0.605146947,133.6519642,-19.02845993,170.5485276,-0.07893058,-14.03273293
