date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewma
12/31/2014,-0.068420173,143.7488958,7.568562601,100.8677494,2.184818384,6.283946354
1/30/2015,-0.096779405,94.02913829,-18.77829344,100.8711169,2.184058178,-11.6176535
2/27/2015,-0.244637413,256.7204178,18.17803586,101.1649511,2.278665211,9.664981757
3/31/2015,-0.238861216,275.3814074,-2.70565995,106.5873935,2.043936543,0.828809109
4/30/2015,-0.244325567,167.4589641,10.09253845,109.7374057,2.271161991,7.445758638
5/29/2015,-0.369652947,131.2280678,2.494135908,109.9813941,2.237341241,3.90888526
6/30/2015,-0.584358314,77.21002821,12.80786672,110.6742089,2.363497972,10.26530059
7/31/2015,-0.821595196,149.1422555,-6.207860588,110.6036237,2.394674671,-1.501243109
8/31/2015,-0.881844139,144.0960263,-11.28004378,111.8617435,2.554773005,-8.486100731
9/30/2015,-0.981789307,144.1725691,-21.85588415,112.733933,2.477174748,-18.03594603
10/30/2015,-0.952872629,162.7907392,15.99080376,115.0031102,2.3361742,6.268875248
11/30/2015,-0.903848682,163.8807676,10.52009359,122.1759475,2.062975648,9.305459778
12/31/2015,-0.867635208,157.5439278,-16.7623809,124.5076,2.262860695,-9.314426421
1/29/2016,-0.991338668,170.0302017,-31.60428891,125.2785744,2.394361865,-25.23575677
2/29/2016,-0.965067143,452.8207894,7.501992502,129.7502695,2.184832104,-1.851650147
3/31/2016,-0.916122696,120.1088975,17.3760297,143.8058423,1.789778493,11.88240689
4/29/2016,-0.922387372,167.8394056,5.828779601,144.1648746,1.883553399,7.558387397
5/31/2016,-0.87821316,124.7034229,-7.501261156,147.0735617,2.10075377,-3.198504427
6/30/2016,-0.892564972,140.9180986,-10.62622596,147.1868157,2.173613515,-8.504019808
7/29/2016,-0.87591624,153.5899958,25.00383466,148.2890063,2.079847751,15.43016195
8/31/2016,-0.919445957,225.3406826,11.05498037,150.2353448,1.947019926,12.30503225
9/30/2016,-0.892899366,145.0601408,0.852324908,156.6707102,2.271393804,4.124527006
10/31/2016,-0.840084022,127.91683,-20.05653065,155.0187566,2.200518951,-13.14765703
11/30/2016,-0.805544104,196.9989149,43.26088037,151.6562852,2.388298227,27.1441554
12/30/2016,-0.792323194,644.3139858,1.758193953,157.2088975,2.020472385,9.011325794
1/31/2017,-0.759982474,133.142968,1.386083233,177.0960095,2.412547034,3.564723965
2/28/2017,-0.814777113,128.2526961,-2.155500647,176.8636887,2.458629651,-0.521150758
3/31/2017,-0.78185177,132.7485373,5.311809583,173.2757319,2.656270046,3.645249486
4/28/2017,-0.782517757,122.7113209,9.439679614,172.0851717,2.731873536,7.784128149
5/31/2017,-0.762971845,131.6580895,-10.11570679,171.8113478,2.697429559,-5.001468236
6/30/2017,-0.69232878,176.5275404,13.1951282,169.3505229,2.973822749,7.996100647
7/31/2017,-0.644122692,154.9092449,-6.474322329,169.6498938,2.662496059,-2.339915764
8/31/2017,-0.675572921,148.1286083,-10.15934056,170.5603607,2.717241654,-7.92521919
9/29/2017,-0.645532603,173.5175991,16.5511858,170.1383007,2.469275993,9.557927231
10/31/2017,-0.635589985,185.3014909,-0.641021706,168.490091,2.102047871,2.272963705
11/30/2017,-0.598048737,125.3956078,22.76598125,170.6487577,2.352340532,16.91083338
12/29/2017,-0.604034381,242.2197954,-3.871420206,170.6546943,2.351335226,2.066366533
1/31/2018,-0.57315489,146.2153068,-1.405537974,175.7854049,2.590012801,-0.413565258
2/28/2018,-0.532177241,138.0722102,-14.10073836,175.3286703,2.619796009,-10.19011747
3/30/2018,-0.528532845,212.2852216,4.119619269,174.6366108,2.675046162,0.031123057
4/30/2018,-0.526254744,132.106229,1.519436799,178.1088207,2.473145511,1.094204301
5/31/2018,-0.501296359,129.1720633,22.13037637,177.23798,2.387811098,16.12004149
6/29/2018,-0.4585098,217.7593326,-7.382461529,168.1132884,2.712896097,-0.667460666
7/31/2018,-0.450708221,212.0730192,11.54363301,167.2661972,3.213241448,8.054749103
8/31/2018,-0.383456611,203.6985327,7.534203114,166.2799042,2.91129289,7.682930539
9/28/2018,-0.390776882,134.2878435,-0.275802188,167.1928932,3.008583671,1.998121448
10/31/2018,-0.381252671,131.4242454,-27.84442658,167.0855659,3.13113904,-19.31798429
11/30/2018,-0.324346895,222.2410989,-1.268128794,164.6264966,2.909835164,-6.425230363
12/31/2018,-0.321437769,209.685956,-39.3432708,175.389677,2.423946348,-29.93811639
1/31/2019,-0.495733187,260.0324622,24.11190694,175.3992716,2.33410242,8.669043132
2/28/2019,-0.502456861,269.8046889,17.34341393,196.709379,1.860297848,14.86502227
3/29/2019,-0.574177952,274.833157,1.935402029,200.9607539,2.286601111,5.629579242
4/30/2019,-0.556407786,275.1499482,13.84857694,200.8935908,2.284384011,11.50029188
5/31/2019,-0.60610704,276.0069561,-15.93448877,197.7994267,2.475570142,-8.095980012
6/28/2019,-0.505607291,275.4135025,9.757011016,197.4372379,2.460460014,4.656156437
7/31/2019,-0.711885554,269.871429,-6.678792136,201.2442336,2.165733371,-3.440235401
8/30/2019,-0.694760208,261.332979,-3.572777656,201.2127202,2.355225468,-3.53490844
9/30/2019,-0.681846521,205.0954471,-1.139307967,202.1966085,2.260794457,-1.823765245
10/31/2019,-0.667041416,202.5506788,-2.019329489,202.3999142,2.137036776,-1.963453991
11/29/2019,-0.566322477,198.2786262,3.533378194,200.9176341,1.9553937,1.962854713
12/31/2019,-0.551455904,192.0877457,5.321497859,201.0775759,1.927139853,4.361885531
1/31/2020,-0.555164238,184.832148,-12.84914241,199.9072442,1.825143144,-7.931705855
2/28/2020,-0.535094099,193.6064406,-26.66613005,197.7842833,2.035856816,-21.31343742
