date,excess_log_return,illiq,turn,log_Mkt-RF,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,O-score,sue,chnanalyst,RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,chmom,max,r_sq,gammaps,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,operprof,pchcurrat,saleinv,rd_sale,roaq,roavol,roeq,rsup,salecash,salerec,chsaleq,tang,chfeps,sfe,disp
2012-04-30,2.899239872388433,2.730819863975944,1478.0215587327436,4.581654136100835,50.68955830219488,147.99373745417103,50.03362298921576,5.6015053908199235,281.1460965231194,-0.6623541684500046,89.85643666583779,102.35334658483885,15.317305708860609,-5.825314424160223,5642.125423698797,-44.14625586699712,-5.006767800507444,-28.302978062799237,273.9799429140124,-59.23137874464978,-95.46014551185169,-22.188649888531597,-59.23137874464974,-4.637464633528502,-276.6791443041666,-1983.7517567167051,-49.58548592138039,-1051.3898926106187,-799.5952529782078,220.1498243558546,-412.4926770406011,697.0377629424684,701.3102141387674,397.51572125155127,32361.07773082719,-2198.8260997187544,2.3263615516712717,-2278.400719507577,0.0,15.516016715631878,-0.8876084647910147,-0.23742464772166194,-0.1392680962724071,28.318065533553003,4.538869688636623,731.8809910438738,-304.0862410081321,-6.325560046778918,-61.44214122598919,-0.0965051922084168,19.39704391407986,22.12502102309378,0.0,15.682616439339249,-5142.730801142985,24.61426456721509,0.7872907717717013,17.854585872216603,-14.178202053183213,423.66490200383214,17.87151787918333,4.817668974469001,-6.601581170884771,116.92832606702359,26.090430756380158,961.9128310160831,59900.53463917412,16572.21518958267,43328.31944959238,26.090430756380158,408.52174196773603,1.8942260488201228,14.929561020827975,203.27606588510966,20991.187068169937,0.0,9.558728695162614,-0.28110470582111446,55.97872414709208,11.86626191511997,-2914.0258142859384,1546.1784911925206,519.5253425402211,8.47893371313819,-239.344089580897,11.93442401618481,-74.74620639533742
2012-05-31,-4.2119793247641955,1.2082909077411634,1117.9032834671661,-1.2778609324472787,33.41965230560314,50.71298660498825,148.45233394786408,49.62814872835641,268.237052944352,-26.053489081645104,63.737201557415936,90.01119833586172,102.52963195111612,15.343687033334739,5508.666510528102,1.45264901860378,-8.500798222817979,40.88567219021305,310.1248197389056,48.49455183582018,121.15718172255397,-19.243219304375156,48.49455183582024,8.047870554699902,-260.79848517700503,-1402.6908733236028,14.725629767925437,-974.9152356560598,-177.23338538407108,-102.37276802213474,-430.56140014466547,308.08727143000556,502.90088301511355,592.7956877047654,719.517494937244,-3279.743580439178,2.335927757165474,-1250.5219506984376,0.0,-10.30811161394611,1.7197063695084296,-0.08801239290321128,-0.12941038239380243,58.191818729988455,3.5782183015217015,50.409219450484215,-282.61172408913893,3.462008829057879,38.1292308785213,0.4756547944059051,-14.408985196625054,-0.22759710847904557,0.0,-5.531633735099028,-5565.439463929179,-84.42580228477841,-6.147724262997265,-12.967297515433756,-67.52606949917845,5.898119079127355,-55.64669661183564,121.66302697203803,-4.826723451539237,-406.4372937715307,-75.22557622303202,-1028.414747115964,141718.2571683731,53901.9906242704,87816.26654410362,-75.22557622303202,1.9188427397189116,-9.098271273701384,316.0063028582866,121.50725051623618,-818240.2189873173,0.0,-1.8981982938396023,0.225823770706981,70.95287061063603,-5.786015480084778,-7184.977977166738,-507.0146393741925,-130.97911999043436,7.156196321076436,74.92931515150809,0.3819640998344802,-14.32953045298683
2012-06-29,5.135802624406865,0.8198272551149222,1152.2626301145133,-9.580374840872715,37.074139387615375,33.80070873031076,50.64165828031587,148.53658979710428,48.767980333558754,6.530548009616881,-17.81337936392363,63.909893209156955,90.25507761101011,102.80742907840431,850.9708236303732,1.5469928477268724,0.09443932567395974,50.64436008904037,-36.03339642088208,26.566334458148265,89.5491525717573,-14.137837844834177,26.566334458148326,-1.499559498710029,1415.9742309865273,289.5949986353903,12.507871611045749,415.5803427242455,-281.9088229333123,-128.972860709956,-334.4331139622847,314.7379705712255,19.200567063977587,328.3249574609864,249.08985349614258,-3223.158461431564,1.2813283176617083,1945.8059017097048,1.4994607908473727,29.67198955350422,-2.8464399245559378,-0.0999482265392242,0.601202340444034,-12.344589387182324,5.63869132171294,-932.7978685583753,-174.2672421385763,2.8672612394199746,-36.58809391369164,0.9126189699817662,-108.49478811965537,-14.253438950609308,0.0,8.808492738996215,777.0467338333983,-2.9486437302286106,0.3521036207271777,-0.7774441548443747,-154.8698889863349,-470.54754850584413,-32.69224450745469,16.62786471246011,-4.410391099738121,-228.0456862150968,-77.48916003929521,-3612.68883640327,11263.856163011864,13057.637181152124,30046.0357714165,-77.48916003929521,-476.0187867659711,-0.597111873113354,-290.6466099357756,-346.7250850058169,-4074.917884479277,0.0,5.460525903343045,0.7719584719514785,-461.8489207428612,-10.477421773402895,-25.103410553896538,-387.8948655349868,-479.002933571394,-4.736286209955779,134.5320444166361,4.865428131886716,-29.764530004146707
2012-07-31,-4.512850730213977,0.8674475858550673,948.2840334186579,5.714090978708543,-69.17128213095721,37.98356250828112,34.17608730612889,49.82117729400877,77.20439111457445,76.86586148393776,-132.79090422492197,-17.741575690630135,63.65227981652321,89.89126982510592,788.9415578642967,3.089895868075888,5.561458491325039,55.27447360214581,-4.269780361009105,29.389394347990123,84.21107190470855,-14.109497366721284,29.38939434799011,-1.5151513997699857,1353.5218587700836,655.1182104756248,13.348121616762114,399.2346793679492,-272.43345788939814,-165.66245283430368,-15.082259565838994,-59.67147915125263,-324.43176693758625,-14.544354532404316,-227.48109145146861,-3918.6671829392635,1.3597143399218856,1.620789500500166,-1.4994607908473727,-6.177304644044412,-10.587454959159686,0.023504284863586022,-0.39404680969933015,109.30975058018842,-8.411538060793646,71.5715843503217,-112.18259537782214,2.607122628918688,13.428150887112679,0.12148302702713928,15.263076673254659,3.8758654792484037,0.0,5.407815547694248,-2728.0660038379046,22.559958456078554,0.20361129846820347,6.483020946337916,10.209526206592727,64.77402581184197,15.956867605540367,-5.904270881065457,-3.1935876676674866,-307.3702108530597,14.455055813467638,297.89683976945014,-198025.10139637813,-1098198.5745238704,-5273081.635448232,14.455055813467638,72.32823234153602,0.9100352510619167,8.244300463380057,53.06144027363891,-7970.55384603655,0.0,3.2847345454065824,0.6018992413562572,14.389850128340356,-0.6189560424007539,-651.0599153153398,-295.52551542627134,-351.81468986442326,4.758984563667241,-935.3602923247759,-17.10060710316604,53.632651258984765
2012-08-31,1.8881729269510639,2.6608146849695964,1047.9251076962607,1.1811571343299254,75.57767413617867,-68.56259514629417,38.27961521790827,34.674300697544204,-28.739916210476256,-7.5991301055010165,79.71278452927591,-133.45627330875047,-17.830472562233282,63.97121927515795,951.2169481267816,2.7318517149157335,13.802645986418636,208.83845086466476,359.79344404195075,196.47918280445467,14.833846493940474,-1.067714674781854,196.4791828044546,-15.069561927654076,1417.8745909375782,1214.0867907949264,4.476913800459715,351.4661568854685,-336.4471708763551,49.462758275780246,-66.72800679690761,112.55274254644208,-108.26016973283987,39.018755051505664,92.59571827454867,-4222.0594670960345,1.3701806643051015,892.1653385080369,0.0,1.237251916126084,14.195791069447296,0.6772949033458833,-0.20876929833578015,-31.705143972856717,10.413943809237935,54.21528295104031,28.284319992112586,13.7056457934018,7.546415073733556,-0.20828244489824613,-22.496447089578396,72.25666431106967,0.0,7.995967766569372,6803.6827517212205,97.92540537681026,1.2825559555989088,3.6162612748747023,10.545625434507656,492.50448358710946,15.3353679958268,-30.085845960892726,-1.3687959463550783,-128.44855548387204,27.41088918320368,-958.9793406757309,-17972.22656908445,41827.14909534715,-83635.49305201415,27.41088918320368,451.4556811986927,3.384668715527706,-222.83128999624626,439.0219783617374,1425426.81507407,0.0,14.508121673368208,0.9535774888434077,-138.3184300646996,3.459210501596715,3470.000953353685,-123.48691620932004,300.6877787991434,134.93989817211138,-52.60008322811228,-0.18945129091531498,-1.5116089025609085
2012-09-28,2.626722317017011,1.367337098713963,669.9465554274901,3.7708145269143416,-71.60373093685762,75.38908384091762,-66.68912378486407,38.97701284638417,-27.178288142239456,7.736749051718963,16.348115151421162,79.28423031454669,-132.73878177026944,-17.73461185165489,1254.465650845944,2.891813212623851,17.952134693955045,217.58392511427277,434.3036007827909,204.93644082412914,-0.6474331941463047,-28.628136021217987,204.9364408241291,-14.824939378597563,-2948.190006034035,-3378.6473540603456,-0.41174536229660763,9048.68980768355,222.52061367981605,69.32357635599129,0.0,146.21799400964275,-89.66851831547913,78.10240304131325,148.64756493330162,-4803.425967535015,0.40301219617709416,1308.4158749276,1.4976739234346002,-22.2250975388518,-0.06652939952763859,0.06138846698927658,0.085646364757546,54.668448691551646,-11.229732109512042,-113.25641127582458,-404.3515479631285,-6.450225972002158,-24.06337846045301,0.3281719638101789,-12.11811084292583,-8.789736061117736,0.0,9.748453805590387,3744.8944608640195,8.898137779952059,0.2460044536538959,3.0918505702462085,-14.17077420200576,-372.09807272981334,5.22594104133799,0.3322550985011361,6.678271735224541,1634.7824002230263,20.808561783886205,30.18715691621847,-166075.83517974615,1057385.1746844198,4941790.399309583,20.808561783886205,-375.92205521788946,0.1890875895229911,360.6507019042677,73.9079457638993,5249.734753511846,0.0,3.548042972975338,0.17909964493455988,580.3673124214948,-14.474790975126773,-271.00752838161134,-59.76373056903776,88.31870567020658,-8.9868842521347,-84.6299922188166,7.1341111625276685,-25.27289945879727
2012-10-31,-6.739891044089999,0.4557187453229436,1147.4450643664693,4.027456113408456,37.26286309425813,-72.8617295000146,74.37901003557344,-68.32978724962973,82.58731215170178,-10.675408780946237,52.19044294690884,16.311365811534515,79.10600529591345,-132.44039491880474,2974.6652152901006,-2.221381905102522,3.095149448079897,162.7979537157309,274.2814866505654,164.10994331648214,-15.26188992741802,-29.600031957211435,164.10994331648214,-15.855737880903215,-3283.2680466447114,-3860.1370969226355,-0.2669221458585467,9234.295541312817,208.2099814006695,65.81861614824811,0.0,-48.02539976942396,-82.8028889171837,-103.07537808137846,-35.25441905949178,-4149.733847202437,0.3065130864735821,1304.1505585001341,-0.0022205760250697537,-4.597519521373641,0.1810973340268447,-0.028074178400141037,0.013523945017052494,9.862298582422426,-4.670165747240844,-109.3598742042252,54.77188311002766,3.348494534065537,-8.254428828515529,-0.013201544932562148,-18.88296799847035,-12.405331654066657,0.0,-16.34169600544886,337.3931892447472,-45.47430906032919,-0.5151032146696082,-20.2498220044167,-44.71162505357552,-102.13932482654354,-32.79126806636782,-10.694017493382319,4.887976964530054,430.00150994269643,-25.286182682287688,90.30364395649609,40315.33880588971,2911.4936978477053,37403.845108044334,-25.286182682287688,-92.1692528786175,-2.468293842961714,27.250810913911266,-128.2917714459067,-141160.8244514661,0.0,-11.381024953573966,-0.9285389934635404,-10.071231107830826,-21.1398595763834,-206.88498150930172,-627.7725605688929,-210.65397261971043,-10.36174863236829,-129.60596081217216,-4.923503909374105,7.007581988597792
2012-11-30,2.8254968653712944,0.4298366889445159,1373.8388236952303,-2.6576962040694996,46.431446421939924,38.27038868599449,-72.83722697915874,74.70610605973336,-82.5409645396672,-12.214041294400486,55.95715502147933,52.313717377418136,16.349893446436774,79.29285459632347,3847.181307001619,-2.1363343230774663,2.827186507430082,44.331045021949656,-207.51758201000308,-102.85359808570178,-66.86163405767866,-30.05189679667033,-102.8535980857018,-11.493960076476528,-3434.2873004202384,-1618.952839642636,1.289641093299382,9509.450641352747,10646.791876282998,-43.51915115968069,0.0,-68.3821244789782,-371.41698513057025,-161.6157173132529,-147.28188965399545,-2540.8142971211714,0.2958534381723223,1258.1860700368884,0.001424094459975933,8.811840207740573,5.648085682479149,-0.14924993437217715,-0.06127756211590177,38.435858841285295,4.896154363526875,-189.69217493984013,95.2804327250496,9.75612014690654,-2.260742415758614,-0.46023042152171945,-76.399211419361,-61.74029610788031,0.0,-2.621063989448878,5745.679220229689,-26.004247082812405,-1.4397229375933307,14.77617072077571,121.7414694169006,-284.1723196850626,7.92480434659177,-62.8020810731075,6.260301983251139,535.219646503203,46.46655598892461,2475.159254802756,90964.89971496165,25805.422832205426,95784.44080344029,46.46655598892461,-254.15590091528293,71.15039582011812,-670.7068323538481,-489.93661156169776,257187.08977250848,0.0,-7.57280374888175,-2.6942872407215006,-467.08595286357433,-21.334823483510704,1136.6735877703795,-145.909550909666,-152.64443248094452,-115.60581374453761,819.692787091172,2.030508898681676,5.700413576574874
2012-12-31,7.248076134060776,2.6655950185421213,1155.4709580439276,1.1585345610760844,-93.12355242686709,45.41860289832255,37.82519445356003,-72.71853192689132,22.66854950279277,4.04286294019954,-36.61587766008492,55.540310491487496,51.924014095971025,16.22809733928157,3745.8124925718594,-1.2720798180251782,3.421037541214494,32.97991564610621,-270.51265080037626,-107.98470820125074,-78.370098645681,-37.38307858961442,-107.98470820125074,-12.146962788688203,-311.40073469447026,-2231.3442843596654,-8.31367026264244,-4185.049217076705,10439.823860051194,-106.08598954561933,13821.938934431231,0.0,6107.43363884105,6396.287473113214,-31.734357841403046,-1908.7992055672157,0.23112178060961713,526.543350553105,-0.00564206049180882,-12.601233512017345,-0.23249092954944217,-0.05086306381415895,-0.03818661720215779,39.232413272543,-15.47804694010847,257.4489799475999,-138.37285159896686,-71.08837969401137,-8.015429883961133,0.26329425590246835,46.856761680429145,-1.4059350065417107,0.0,-2.1236768334545246,12447.060655466936,-8.45776067384393,-1.364002870519876,-0.9347982613148247,20.22132977047204,-167.62416174365262,-1.2615638458940452,-2.0488439774862854,-5.101747059000871,-371.51866803875964,25.78406784648297,1424.6122734045111,-90879.39321411215,-1097929.5673877299,-5041980.176879834,25.78406784648297,-162.31608354892796,0.4566449072616052,-110.13268867242823,-56.34888086000393,-15100.922679754905,0.0,-0.9700374830967693,-20.768233333158236,-177.21489141901827,-14.464627076327712,-736.8027449980091,-29.91788101804741,6557.666997373851,-6.128288414237659,-304.34596004356035,-9.011847933235044,-28.112509170466126
2013-01-31,3.378075042782415,0.8144117594033882,718.0304742882018,1.7516806944021674,33.058138354726445,-93.04242704611852,44.66707174110809,37.56206513690612,88.86523483268098,36.60684142851189,16.059327991732307,-36.701487454547724,55.67016657768367,52.04541509626128,3321.449442887948,-0.2583484841162866,1.537768286372592,69.77722003613228,-264.9543830999371,-91.33280150391607,-87.99284170897522,-38.875857592603076,-91.33280150391603,-16.22039225526992,-90.0268106641421,-2048.6146809685006,-5.047114806618469,-4065.7615161649314,10488.701463330288,-106.89767016621994,13751.715094933088,0.0,6340.273231393083,6510.724969473331,87.08690065488449,-2354.551937448137,0.2848412288003603,737.740304754732,0.002130148602901505,42.834661743371,-2.3110685197356133,-0.007061385325791036,0.011546172911583956,-35.24618692825487,4.821746365827494,-190.3005173678132,-492.5317234549293,-2.1885427043945356,-4.2907590418435575,0.21033121717243974,0.39078288668088135,0.844165994932041,0.0,-3.7567413029518875,1772.3850315389354,28.350627293962248,0.0064447296816894095,-2.9982418871116465,34.438806310993186,-52.96707891836513,-0.8196680044632672,9.91464963598591,-0.20543464530149436,-18.030579567010136,-7.055259790662063,-204.598246401496,-17048.46027701348,8697.841568460688,-13966.474399832077,-7.055259790662063,-23.409169309356457,-0.5460027423417984,-10.587308959491565,133.74137041929856,23937.59268573858,0.0,-2.2277207338848006,0.19386169270455866,-10.122747660059417,6.546720944664102,-337.74722478247713,353.6978263379815,115.63860235337324,-0.03196103580819454,754.2784613679814,12.357481053953078,-37.64455033621249
2013-02-28,2.2531379786443053,0.22280393438026497,1103.6686776975052,8.116865170390808,105.71555972709493,33.34851272403358,-93.31064109593115,44.20068318230376,102.36107443282462,28.497436499239768,24.38736593912307,16.152467241199123,-36.9143449911515,55.99303672115465,2578.027002960237,4.572292806099058,2.1653657063914356,102.6264648745224,-290.4546540642495,-79.47502072173064,-79.381556480984,-39.528580146356354,-79.47502072173062,-15.938081322864072,-91.87017367189182,-2196.2430606543785,-5.308472516594234,-4016.8146750644114,10528.273140839847,-99.9951284468904,13572.385130590836,0.0,6213.129110755227,6336.847563963985,9.596145300126793,-2353.8378533219266,0.34767014431605653,571.0898647239161,-1.493365529980599,-30.43811010173573,-0.3568069294681777,-0.13730226919559207,0.41942021841938887,7.661690122682785,11.988640552153356,7.467903959383534,-182.106969249106,12.012159084070305,5.752100931308291,-0.060836487747011475,17.300441421752225,2.411756235744292,0.0,0.7112031532758323,-3372.405037350458,-20.93966395656048,0.717153773748116,1.6724683469978885,30.711809445570452,3.8701677343424308,7.489492003901432,-2.9589129336065696,-2.7322824376930726,-232.35141930262762,4.535234687223124,-275.14887504162016,147166.48629875295,15003.69659613911,24962.8313582493,4.535234687223124,6.222045695131328,0.8871354481948686,-7.8068206992363685,-15.896807766974746,20394.86191570107,0.0,0.8685709855906429,0.3417190116990625,-4.647927758628157,2.00177116550908,-1555.0958971981163,15.646901521101427,-113.06457759545901,3.2869339497079864,-28.350422569813077,-1.3956139774241443,39.14075340868948
2013-03-29,8.844109173576504,4.417495752524758,1025.446129698597,1.9209973516404284,57.78964356533565,106.527293102655,33.234806788667306,-93.53587153770616,232.8481499335143,1.9528859490173693,112.96651462652383,24.44594222981285,16.19126403536047,-37.00300997482469,1771.7117236933325,4.389783513280334,-49.3145839518312,41.74702999725468,-187.53958410971566,18.49819365343043,142.73890487663232,-15.058239181775992,18.49819365343047,-16.98109346950642,-267.40885148039223,315.8963384354537,13.837245794069458,-3823.4217128989512,-4.73994994953792,194.31402210313203,13303.997047063183,0.0,6047.491095271615,6022.128851170916,78.69439366476443,-2856.0159750197827,0.31536573579258037,-1030.484572953469,0.0,2.034040162161432,-4.095677063260382,-0.029300572754269893,-0.4153446074335232,56.76901373196398,4.993821857475723,6.9450694727814835,677.1420015421186,-21.9750685462042,15.678752847536202,-0.4695458120671162,-101.85138345571443,-3.9609172240265877,0.0,-22.24640739700736,1846.5357607553306,22.31189034375138,3.8622287319549145,-10.63553509642854,-93.77679073211584,-91.29090422740455,4.995033967695349,-49.878905866167315,-4.614517423882631,-398.3824702616439,10.479262204185773,-1142.9165130721512,70334.46003530361,1155292.0035116049,5028867.974555191,10.479262204185773,-100.31816465264274,2.5536454528745196,1164.9207103978783,107.26753066262539,-775586.7862065858,0.0,-12.385865833119224,1.3473663677842822,722.577814375844,14.640403942298423,4766.3685433921,-415.67899239260805,-103.18991198025651,5.976691307245915,161.7976174060911,-1.6563753186644146,0.3233066250912202
2013-04-30,-4.883501146937055,2.9622895297175194,941.7044447347764,5.926868341211996,36.26018155685188,57.86363345424426,106.45868814277769,33.167557733258086,327.5634612169982,0.0,26.768547634704248,113.20174619128244,24.496846316406376,16.224979303880964,996.9534858596658,-2.8580953744779256,-44.70522142705692,31.125981357218386,289.53218571270327,25.131348617804054,159.83939826338428,-18.97427889124815,25.131348617804065,-10.071286608296854,-3892.9525076908894,-22882.795469028006,5.8903978257088845,-4398.846371432772,-9.834138606371049,149.15247035448326,-262.2234812347148,706.6612411772204,92.90821980773313,262.39527872721106,1237.1977178451957,454957.2988659608,0.00010700739480094769,-1385.98941855451,0.0,23.57316688418169,-6.149372733172896,-0.11299498871463776,0.20954303944505254,70.80352003061802,4.339741169543686,-201.52272780648445,-464.3704369098665,-0.18630712011994888,120.94259306332629,0.5296346351608288,-17.96526414222842,11.7249339516583,0.0,5.132775788664162,-6505.42764328378,39.85054396878415,0.33124904572306946,14.636272099802383,30.591662710097353,152.63624544744175,26.09998247681426,12.047195303046522,19.87325560195916,-519.2564696357076,2.7395648306163594,-181.26679027743194,4539.2903900928795,6770.582272155676,-2231.291882063262,2.7395648306163594,130.55632171183242,15.970637374823681,-18.412960358219053,185.7218990417395,29887.379490043037,0.0,2.618047527203843,1.153808089101112,-6.103644848134113,13.381572250459943,-537.8484450150063,408.07519388664514,-5831.316751367246,10.931522935691305,-443.5295090950774,5.335040825250225,-41.86979295904638
2013-05-31,0.8615580056876616,2.8577054361178127,1272.0506447775892,2.316754204986134,128.5199806933868,36.76186739444439,58.57935186215614,107.0796973471628,163.70856387253616,22.452974749134153,83.19096687361571,26.988709775939526,114.13279180396012,24.698324491917827,1702.1802555766017,-3.4355833223281493,-55.035351564495876,68.88238963378201,295.3291724088826,49.46001804508283,142.35065130454515,-16.79917218117987,49.46001804508289,-6.756600977980811,-3881.8705009897894,-23411.54139600277,5.94376237477192,-4365.33063716847,-30.914024224559075,25.89259483842843,-257.5823436706242,775.2795144267188,122.8915824946629,381.8594957187955,1310.8823216186086,462542.0147276923,-2.049091151440338,-813.6589206640841,0.0,-41.052895517858474,-5.774266063422232,-0.26572215004777,-0.19853119730323474,-68.21246586126335,17.17667856440403,-161.86696304770192,-642.4316278652497,9.724796141443619,-13.0191153033104,-0.05396162241836633,-0.6163176162381205,-4.1655015882180635,0.0,-3.8249093975320285,2261.2775845506258,15.21926256624883,-3.791508221430661,-5.461879731498257,67.08117534697476,33.07306655406387,-10.984082487882631,78.62481777490773,0.16240714517721244,13.742986498698883,-24.073703825145316,-886.4052955800146,234421.5428319946,90567.09244391927,143854.450388073,-24.073703825145316,29.41308073973414,-73.74613878429865,3.9636457125581046,-6.636771632406237,-324823.0934894467,0.0,-3.9075124422267464,0.6728460054074787,-15.148169875239587,-10.548061211798784,568.2878580663382,-23.4239063929208,56.20160856661698,11.573016215477082,46.96878099168319,1.7539704322612728,-140.8131631204485
2013-06-28,-6.159759726642077,0.7319256089354138,870.0553037846549,4.147379386817727,-58.78060466147657,127.8912610571539,36.36336136695768,59.0512130617065,118.90060514921772,-24.191505880503442,32.22379831998984,82.77263446216442,26.85299489646614,113.55886595821835,2166.0839803054732,-2.074741688451374,-0.22990002107191812,96.95884297307742,835.5833257297157,76.72762915877715,72.00990064444406,-20.345907542249236,76.72762915877715,-2.8974329650697905,-53060.375677847886,-2042.886607834811,3.3359260820635823,-3754.2416637352762,50.37390480575394,-202.2472042325738,-437.12037639724866,0.0,231.94322027289493,538.0396746498744,552.96065365663,460556.2876678606,-0.5470779387483093,2051.213053215874,0.0,41.84065010103396,-6.6403925526310275,0.03170918154525815,0.07889634169153206,106.64426677843852,-10.588245772146365,-58.86787263489606,-135.6940228255546,-5.624783318027426,14.18335294049757,-0.28400973867497825,-50.64190058991767,18.22743240183027,0.0,15.908820404175597,-20546.26303360494,-64.82843019281692,-4.0588834260850035,-2.812851742652583,-153.87602412326123,580.2764384638804,-32.74568824371073,62.976090634884265,-107.28646573210693,3459.0517246609015,-100.85581546684689,-1990.08181507569,47925.29378120601,9351.339115039445,79245.60149082541,-100.85581546684689,589.1566709772578,-5.731392011440008,-4.879810452171327,571.1747093513643,-49828.67050044797,0.0,5.454514645579448,1.0095467031785361,61.24929537283817,24.293704699208476,-7545.1159586176855,-277.87367266058027,-103.79971347461321,2.1532042323982523,271.02324246205956,10.004818688913048,1038.112268857737
2013-07-31,8.156796886989957,4.507917005956338,1615.6074801998343,-1.8133414851973875,13.92004166749506,-58.561222003877596,128.06752845767542,36.505892689566906,2.6794544952570134,-0.01673382399398321,57.87277313716016,32.233990393732526,82.79881464073735,26.861488237365283,2446.744010011881,1.3537922875996171,3.5116823715952057,94.11100772386207,828.4671466487163,71.84746484176902,60.340963769299776,-23.188341211989126,71.84746484176902,-4.904087865727761,-53076.352076665506,-1789.0794621731616,1.8822303196098984,-3763.047847697646,47.23512029280363,-196.3151510964062,-43.68761243025909,0.0,-201.42358163221502,-15.9004313623197,-99.43835990457221,-2079.314281284107,-0.6049562489356067,3312.274571461757,0.0,-9.759238240974042,-2.7327499579039625,-0.14394208984436574,-0.0926388621305681,51.262746651480825,0.6626361178355182,277.6667498829575,861.8316926750729,-4.1702773225022725,-43.59345278987712,0.1391104924351742,-9.541460831970653,8.37470303154629,0.0,10.07942374370539,1717.4043395778244,-5.493980310213586,0.44865650730706363,4.582973535420592,-15.108698726351577,140.04610623277995,3.1979952216528886,-8.300695316036816,-0.038622208710904715,-4.422570228769473,10.461881849772368,328.91311125330026,26418.99574064836,-1148641.6636288608,-4986757.752019931,10.461881849772368,144.66793867836122,0.08773722385236482,-3.1084573560223134,47.8550640879057,7439.698377335444,0.0,5.256844939186976,0.4429290960280383,11.907436226744565,0.3236409781616345,1135.3688281208779,-319.6710940417843,-500.82562012669644,11.24318810750583,-1189.214775433028,-16.866137287308224,8.828971294580242
2013-08-30,-5.609516429620649,2.0815015862610147,792.4808559204706,8.227890325616,-79.03254706856858,13.78203131043526,-57.752986663022554,127.67473649260845,-3.0308236993986526,8.011897350026283,-25.14570883270888,57.51901238872075,32.03695265130657,82.29268768242169,1546.3750558278984,0.7762940758522057,15.401485965301083,48.338675198383534,886.7396330681038,34.76924604707887,-36.81689135296976,-20.441789553941813,34.769246047078845,-18.80928108018923,-50719.06311405483,114.63111418912547,1.8608835129101715,-3712.6955376295846,65.60964730340403,133.63194586774497,-118.00252129602754,0.0,121.89606235844583,125.7939010010945,132.67038283722061,-2944.976849359489,-0.4595910141766602,2380.022366810176,0.0,11.996511559308686,0.23167981756449763,0.0005696984209411227,0.4303259595721162,23.999578221786976,-12.81037873198511,266.12207382211625,-196.99354617477707,-11.765278183894253,-8.822485953187424,0.10943636142451467,3.0703853410267357,-0.3598198834505695,0.0,16.19816929578949,7590.659508993958,61.75253403947293,2.4288749000809418,15.347763662702064,44.90615797687042,54.93306930888048,26.637136908900004,-38.396723714864095,-4.953614896378454,-879.5384627381281,43.62462352357316,65.66973818695067,-108763.42894857004,95375.43364135781,-184000.934973713,43.62462352357316,-44.94822614330724,2.86411412191471,11.117042057499177,-151.66175392866296,928027.6649517794,0.0,12.913832700597277,0.20193085182312132,8.772697006883831,-4.385042491977405,3802.1248473584546,670.3092471722666,212.37315708866697,77.90277193347765,5.780073161840733,0.2736882351820711,-505.6161831540194
2013-09-30,11.039556906893193,1.9243112169241883,670.6051004682163,-4.126513417584904,121.20091963335004,-79.36864377653436,13.90961168955606,-58.019799850333534,-16.9213809987888,-17.11651013320565,115.27412138898309,-25.32053754379448,57.918920574476736,32.25969360390414,1267.0842787145737,0.712222097324007,14.57371384178089,12.582253699364445,543.4323418068342,-1.9087169389852572,-66.19666177462612,-32.320499455173895,-1.9087169389852556,-19.21185751260456,93070.99782429861,758.8835256055183,-0.14427319335807476,-386.61550679593057,25.042565885657964,149.718645659627,-101.36480878750602,107.62137133897542,63.19142507099443,208.43470925733862,222.9034827316204,-2903.0124385613854,-0.5729581994773215,728.006135601887,0.0,-7.905139084858234,2.5412476667512465,-0.1536115287893871,-0.33884593722959533,78.67852834259077,14.481469015866878,-128.65442395328546,10.617042189405083,5.51619976392243,-36.174209948088446,0.4793224248322019,-11.237524869155664,-0.26970006030492755,0.0,6.626445695034114,1923.1348642068042,2.9334738945204037,0.4261954463751252,3.179501435138505,30.537600447402838,30.186328831784067,14.544559209964575,5.998687680999595,160.83433332342355,1072.178017009297,12.62698332051734,85.58295275660055,90871.19327968359,17473.765628756024,27059.233429277316,12.62698332051734,240.84608808212897,0.9225011549788569,-14.07665330658709,-345.56841626091534,-46624.100350028835,0.0,10.020504184967585,-0.08757365090777824,-36.43108845104099,1.4484896020997517,-147.68163562195878,407.88547196592936,131.68010589488094,-65.13729314335023,-122.80084502026966,5.717976216681581,-297.27175266743166
