date,excess_log_return,illiq,log_Mkt-RF,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,chinv,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,chsaleq,sue,chfeps,chnanalyst,disp,turn,RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,mom1m,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,currat,dy,egr,operprof,saleinv,rd_sale,roavol,roeq,rsup,salecash,salerec,tang,O-score,sfe
2012-02-29,8.613921843240185,0.9358564969026044,10.99811367679861,11.886052865413959,138.85575788623848,341.5906273132251,-357.4319468584887,931.6203589015146,39.42083601793248,23.26869990963683,-8.84930390444926,339.30009212025516,-249.1218977507892,-12.446732285960083,73.53437289543194,-17.932093214950104,197.24996339657434,-10.642810028012768,8992.181116642956,-37.906605270528274,-7.4673507705305,-10.64281002801262,173.72139345330672,1.5808707316251915,-1189.4641632761732,-20.226945045675265,-195.61059447782247,142.41113191479133,65.07805816853987,-9.163472623202864,98.06829458125031,9.323242368698983,155.8072721632042,131.10317538526908,51.064310551109386,-25.032429069943014,0.03403932649835865,-158.19489065817555,1054.094429880312,680.1933323125248,385.2040986469218,0.0,-12.068588905282098,-39.254139262982875,-2.4476798674490325,0.5297030406832935,-798.1552934944286,1.4628059858218876,50.56006740711791,552.0012658931762,-5.484056712002996,36.23860754232851,-0.020101772675953256,-328.09832360183896,-1.9953187503610934,4.158495833494754,-1.2876399543781645,3.228014868146431,-244.8480422101759,-10.5483444747493,-0.6763390801094431,-2.025792389861948,7.15698691631269,270.0360345982226,-8.551490613959004,-12.863086672905894,0.008011446854272464,1.8630794991831863,9.770410819178323,119276.9887450859,-47561.29347963724,166838.2822247222,9.770410819178323,354.91009251377454,3.9472038768664106,21.731317807797453,2.1711812258780583,-92.55544059565364,19.873599261788208,0.22905525249465342,-0.2691044482600802,-2.672323067629094,-2016.0729563737004,-109.02476733821914,1.4751509459613317,32.10030022056344,-10.662090678264448
2012-03-30,0.13841039935092425,0.768078459313635,9.701810628395608,198.03204147714877,10.861297414434986,141.77939615395442,344.74465524085394,1066.3240208308557,-27.63894413749003,156.90599375977445,23.481177256660814,-8.930111024053202,342.3983994472084,8.983779447808566,89.34884826103205,494.9922638675471,246.16332045857635,289.4727288531538,3585.09639240177,333.63365183159965,-11.424156498848307,289.4727288531538,40.512106512196205,49.179963967815546,17650.44460061762,23.722292046708905,29.473228044862154,253.21742033881645,68.98720634339045,-83.53740371469134,-228.99130979575398,-349.0836221312877,-517.4395491509026,-108.59926931716987,59.878082409174944,65.30596478462162,0.7394799127507669,-281.6259044542726,1195.3224024032684,658.9791211337036,194.79325268462367,0.0,-0.9153695203518737,2.548822835027323,-1.180305578880077,-0.12222230336846468,-5.1970928273707955,28.819263131596927,-118.63672021171078,-208.06706682523048,11.748206302908443,7.336608751080803,0.8751097927945158,2043.3323213023182,-263.3502925475095,-17.603450786858076,14.508891773322535,4.556037436934389,5347.495300077253,0.15870808199080066,4.774338633703422,6.13641578990115,-47.708227872876705,68.43082239473551,-179.56112003398243,-43.71141397308864,-0.0012056830748057301,-45.19110264370701,32.2535835180617,1504277.5194878913,539869.0259193098,956422.0734571703,32.2535835180617,207.4405922818396,-3.1065841040304605,99.28006053368827,17.97537114759956,-676.3909825449346,22.73379213974465,-1.8338017532286628,51.25287829728103,-12.077417447095769,300.0802529219036,-1072.2170733249295,-25.96815068568776,1374.4030717555852,-8.305342748302742
2012-04-30,-11.017217250245139,1.7770724160319278,6.88602136787159,129.09782142670605,198.52450525787833,11.907946118279668,141.3567720747283,611.5960336829435,-12.796578175606413,138.41031316825095,157.6599215402906,23.594003487379094,-8.973019893388274,15.426821011336365,85.81691071695207,746.5612964266254,163.92930851992128,341.67310810225666,3506.3951369659235,405.1381965333342,-14.77005059602293,341.6731081022567,40.54724017523394,35.15301173757895,18053.091239215526,61.82989163539951,110.54122386534308,191.83448447846334,38.56006272436321,-80.61163765013907,-374.8613282999288,-326.71455013920894,-524.6915754145108,-195.0380742855972,57.37388674418724,62.412607876874205,0.7327164789969894,-92.64344123700646,-9.256355477512898,900.6662496072653,-191.91036333144507,0.0,-36.01250215597264,0.47040334677947726,-0.2333094537605298,-0.2087207957644927,62.0771809101949,15.303131730318,1005.988070422407,-131.96484288356874,12.338924445577732,-139.93454790740384,-1.0297249081620368,181.15875845978098,-61.68945606213674,-15.97279306929542,-0.3919029304301844,-18.149186847016665,386.94545937536714,-0.7996028604212873,-1.3202960232096217,-2.035308122326626,53.880247430068266,-144.2032048090532,-19.939459352970516,-6.2698424645733155,0.030809839027818864,1.255345247649018,2.194086456314892,171020.8824753873,-31127.05953518953,-67447.50826233067,2.194086456314892,-105.30266152360491,0.21153605881661974,-21.575322883377833,1.1210141022891662,-435.98314467630007,0.41637700001705014,0.16853539021691688,-2.9098546115423574,2.78886941568112,275.12754475809925,57.425001051234176,-12.675517695129656,792.6031167643159,1.24681875445048
2012-05-31,-26.518900221276812,0.623504545825984,-1.9197590819418804,7.495811081080896,130.18265150984172,197.76592117751056,12.593445842480563,186.22455891314738,-35.921931249272454,98.06324563607335,138.48725762544734,157.74756715575705,23.60711976282035,19.97383958141529,44.7952980709234,715.220792734155,-205.61682348482046,353.9470998930444,-73.28703181432428,505.0605849717086,-14.087174348099555,353.9470998930444,50.80927408834982,-69.24584306182787,1427.6551431797777,111.6777042521662,190.47630084762298,-91.48058830181549,-4.645122817263631,-60.42085264323593,-321.3902690697009,-435.49722830872815,-444.009010699812,-142.21383548512318,40.61755239180657,175.63191637378745,0.6052903083459592,-28.95730698480071,3076.8493717634474,534.7171767916882,82.98095521211712,0.0,-4.205868117307304,-12.895499819127252,-0.40963028279232994,-0.19450492413861956,-89.29042624869885,1.77901973336202,-138.0661955796745,-148.40887897509018,-6.852208071921098,62.52206185817272,-0.5714377080782251,-188.1555860118674,-98.54982256830635,-55.263005984874894,1.6519840190156216,-32.811108035064564,-269.8335457890953,26.8125892704879,-2.4630211873404164,-2.4545272974324064,-102.86282326595119,-109.31160208831807,-61.05233618105308,121.7792489666303,0.004994031637567176,-14.633858209851866,-221.13064989428045,2809783.80919243,1232172.1839376455,1572305.0894431043,-221.13064989428045,-52.99007579146837,-29.369780858213694,55.59762834151168,-3.594353034082019,-103.23431315535072,3.7742647723901968,-1.0516326687815862,-61.75834762871962,-14.26721021231441,9269.354522785317,-246.1997327252211,-40.913600273413294,191.76298793048954,2.3537025549300523
2012-06-29,9.545286136860485,1.2892361809407906,-14.313791571620973,-135.28011555034783,8.136512358155988,129.53122852883232,195.41675768996794,-17.705400428328453,-7.789434623967733,-27.15095374978215,97.4107449925848,137.56578063241653,156.69793445789725,20.71369031948403,42.873036821474116,89.12842883785157,-63.27057825741262,106.71594659875828,-2144.311063003613,200.8981482428315,0.2936476129015869,106.7159465987583,14.39263426097742,-81.91673152327743,1549.5355216653284,81.4174395557732,117.54453930105207,19.258003672439894,-28.00020524212752,11.377817050148625,-167.63298301349025,-242.9275044561431,-249.19603689489838,-137.88686615573,38.8286148564062,23.357462503409018,0.3507710099348673,184.42215472371797,4303.634281119931,591.927205322783,17.684802800282114,2.240305790378876,-9.475899001499627,-2.0933802402967956,-1.1281262121084374,0.8981509770782438,165.0021184128339,-21.305313133309028,-925.1677617362247,-550.7693963881729,-1.0380942485020341,-72.89143647767696,-0.5532638756238655,-2439.943165997216,-70.28937852398462,-11.753368880507765,-21.192631235871758,-7.0419261812784555,3353.2075737583145,-13.096168286525426,0.06560206430393123,-3.0185687485108588,-156.1410952148567,-63.302218543391064,-70.65109563081796,99.86026020813918,-0.07054037908221833,-10.51910360954517,-157.5222621243391,-23097.454773008823,-69557.42162920162,46762.032632028684,-157.5222621243391,-31.363972844964337,-13.588072855634302,42.299698601858935,2.0695467559968392,-239.97310630444554,-31.369206563467714,-2.499641540633661,-0.19440301283282224,-17.758165760557603,9699.370742406387,-222.47698171242882,-11.855911449710447,-578.3166514629702,5.182536200917802
2012-07-31,3.8059151846978194,1.3937041194562745,8.471400363269389,-344.6726005998353,-130.6706144568688,9.266944481025332,128.6238185453119,-640.9116274012487,136.8292557694622,-199.75102731688645,-26.687806601730745,95.74909033585877,135.2191522393024,21.90781979239243,42.79952330544837,93.84136934043777,-116.68591065385223,109.73400091364863,-2091.8217116860724,188.9495109071486,0.147503294890323,109.73400091364864,13.61991260508436,-78.52529656268234,1587.8093063943566,82.49618592400925,123.19958456453932,-28.78153911338837,-17.24917769704436,10.185421987873182,-134.06475449544033,-183.06511784830116,-211.4000835564746,-103.75309101160627,38.84358558258881,68.39582669576382,0.3207476718844881,199.16129995999484,4742.009973630779,660.5010441308202,84.78604015681731,-2.240305790378876,31.891963814976833,8.919485009671206,-0.07056147104263566,-0.591249189306839,-116.3372683989902,-54.25599673234774,2.8599776906771694,8.281384548914616,-13.886801312888736,61.17894134559856,-1.6887023884024996,90.2608968081538,-52.92026517892418,-2.298175999947887,-10.275412772410423,-4.504649612151809,340.1741365097696,11.815417897293571,-1.6783974402873696,-1.9752999740441624,-75.91818948439095,-94.85029457058408,-21.85541893218965,-6.633864778249842,-0.02677846982091925,-2.710291312695148,10.427071781810405,-282816.800648991,-94164.60087290127,-185763.56382115744,10.427071781810405,-141.966957802063,1.4593246938375337,-3.312647436960333,-1.9085030349297085,-81.91892640683545,-18.5188946415548,-0.7294615826175388,0.9786546886085858,-2.716993725602947,-343.4229910310023,-54.13811980787432,-24.034145817435956,119.22106577775412,1.6914381061331625
2012-08-31,-0.09692701066570919,1.1607434813942976,1.7523624846329382,124.21137334422329,-348.65297063497115,-132.20888115938303,8.419776692281651,-599.6322444909164,-5.453953387718386,119.992368911496,-200.89292420258764,-26.84037013872006,96.2964496637775,11.0832178018149,55.543416343122225,84.01475038217936,-108.47225892760164,50.070917350967136,-848.7922543823705,7.135678184893457,-2.407272869733299,50.07091735096707,4.630963636442098,23.65917807291198,642.3010986369976,9.350099345441647,-163.17196668572643,-103.98714298599256,110.66293158530836,-44.89419820427577,37.21252626039665,128.7539923012429,-16.83919913818366,63.66179263433889,47.58265030919548,121.29392763279586,0.41046478897261474,158.5450333780185,2137.801893511925,671.4229323738257,-241.6930257684253,0.0,2.8701150291109627,-0.11934541273870991,-0.11077718878898501,-0.30950021932193766,24.296509946410595,17.872261114407138,33.574323594928046,57.15344396184969,16.893801545441022,33.32517507011107,-0.11335650233443273,1152.8528255983986,105.9703899676224,37.191319967393895,3.0730206858664744,25.608185814614416,-5509.92720478793,3.893729831911074,1.1014022853469925,7.374112600878448,163.8986385587864,-209.17181609857425,76.95102757977679,-45.89187985913762,-0.10634522900117904,-11.798844661820738,84.20182141855001,-249510.9229034707,-10133.516283028759,-245018.85930262879,84.20182141855001,-347.33118820057825,11.783875637533903,-46.85108854475887,13.058636856421515,267.7079494611735,-6.738949155905111,-3.417756479903474,20.529451257124094,-3.3861604909563,-651.9561034187063,281.73390930529786,20.486409239522345,-291.8430037319886,-0.9776263032094263
2012-09-28,11.932651207760813,6.146271769178939,5.611676135772398,70.19030867637233,123.96950135504997,-349.11468128412764,-131.47540267403554,-1094.6470099244318,22.916941340018173,24.80301977600672,120.28838274033224,-201.38851474904297,-26.90658368883344,4.206039114352582,59.85864205210658,50.467785822078056,-75.9186725803502,6.3098016391067,-304.95252606367325,-38.50430605295885,-5.606720521118495,6.30980163910663,-7.9802426754614615,38.11368953308532,776.8063882730488,-8.92714017875743,-180.47034755033968,-86.5637707054117,29.488569533874056,-18.635258180665453,95.06250500074702,182.5744121102507,198.5556476597103,100.68174001770872,47.51143541582057,123.4266329370138,0.40311950230209137,146.47599594660687,145.16400163368877,478.8429012103925,-15.615481377433753,2.228818456945942,12.503263207629544,6.210320256189647,1.8805580545177225,0.1275004322710736,-287.9475645516545,7.756675548371277,-424.59153036486623,134.93024411858224,8.525805757895398,-44.77548104292441,0.43797910691944786,1211.7407258747257,206.44612715750577,-3.1151855730959994,7.7448623781973644,-1.8669216944359164,-4981.120919161405,-2.103311151986162,0.2905119941001004,-1.2628668711776925,238.84499368322486,-2.2142766976653547,125.21139054286914,-24.463971713072368,-0.03120713974023026,-2.4880044950267006,50.61303954113231,117139.81446966156,80769.92352352478,35011.95790472999,50.61303954113231,36.91162148145304,8.155487374260705,-73.09824492099222,-6.055540549570651,-59.778378557002725,2.6093335630977634,-0.32066733110891477,1.2950552925343146,-14.227714319749964,10254.613601509867,110.00679249112181,5.769018160279529,-117.83463204627515,2.9541979791856576
2012-10-31,-3.547607602712534,0.9076761082789584,5.999889239542418,3.2235386159386046,70.65539614552196,123.50011756334452,-348.0172908065833,-1030.0732536906214,-6.3508887314959255,79.30551553038242,24.785788386665068,120.20481485323646,-201.24860420839443,4.202987995938956,59.77954400180363,50.5001088444295,-75.81024538040536,6.280459026663219,-303.6884175029434,-38.66311895901919,-5.563435595441373,6.280459026663152,-7.950212007573973,38.19786216072817,778.062462529941,-9.151987249336932,-181.68340829281314,-86.45166203169083,30.1454074743799,-18.841514098969085,94.99039122951194,182.5612861304076,197.68867003648398,100.62304614079808,47.42795276191494,123.31403766951105,0.3943616288339694,74.44891899902532,-179.6282780254549,464.59779255901503,291.5926195724951,-0.0009718473980080411,-15.197639951623984,-3.882845027671948,-0.25700237757391164,0.02029535165169566,125.32908611249889,-2.1897929195174584,-419.5814428932151,521.828243311111,-3.3765384856656055,15.373843285083012,-0.550385086725842,-15.168056905458343,-7.144106796930373,-0.12354866726511204,-0.09774038548634678,-1.0136317275394617,-44.58630747603638,0.004928565199374901,-0.08910551090863805,-0.2815876099499519,-2.3574165844552226,-1.8736635053569444,-0.6286072565749237,0.07480338863075531,-0.006992336688483203,-0.1851866701484539,-0.18129718374086679,-6325.6465996317565,3929.4192470330745,-12894.581592097878,-0.18129718374086679,-2.619746488986493,0.005066626706863531,0.048396264576460624,0.02062287819495623,-3.747459647242067,-0.33597443731650856,-0.021457793324699992,-0.026445825411926194,-0.4821985489028151,125.88121144782781,-5.883193588373615,-0.7060242911820751,13.748683881605757,-2.091601308287167
2012-11-30,3.0957736195810233,2.0383158721414465,-3.970109405724014,173.03413750022742,3.4169457409336292,71.4887184987016,124.45140906426025,-693.6221169950866,-0.4767609897211291,85.45629613932908,79.89213394851438,24.969127463125258,121.09396307791492,2.2195845013332898,62.86274737895886,-21.924390862226915,87.7439890906154,-6.347883893165104,5595.090885321162,-26.696729051183397,-6.948870490279876,-6.34788389316512,186.56803437277497,25.98035450095096,4070.853978868819,27.926517854668642,-37.76221291842265,72.10586387207192,-28.00064533354233,-30.536644142625512,84.53882339748107,39.916092206684475,165.3347927864468,89.42699406042229,51.83332845673929,106.3006826797816,0.38455554566757044,75.07888034160942,2.614550180470559,457.2134854309648,155.5898990262774,0.008213028149777646,90.26029300046565,1.2081461231514936,-0.20614229035574816,-0.09109601598948192,-49.687371180482614,23.29902734732559,-343.03985752081394,-168.85078337144034,12.767115839445125,13.456505616393315,0.19185923671837912,7.651497144592668,-33.9867655856433,-3.3520970014504883,0.7258329802368735,11.18928059813345,4745.634299514997,-2.2073390257461902,-0.03208068983262535,5.167487626514713,-226.8557176090385,275.03891139702364,-64.90972369802353,-71.30169295599214,0.016995849006125052,-3.55715411800432,85.67465033460962,43641.64738732949,154781.79692693055,-119790.74207066558,85.67465033460962,302.760622038717,9.399777655318097,93.40138920087674,15.017818763051423,135.03062987156682,0.38536604314985823,-1.4650951771076954,11.88161271765614,-2.5239792425969796,-2360.9421922457623,-64.36800431326537,14.314329435890613,-274.74977909515474,0.7921478660858341
2012-12-31,8.698905254561572,0.48230204700312634,1.73397175636134,-46.530482142721034,172.14244945241393,3.3143154255661518,70.66228589806909,-971.8926256189984,-2.0416912638488984,-56.145032156736946,85.1628505941564,79.61779499561487,24.88338680325676,-3.2587487251990024,-26.09765828081614,-3.6521064167687456,120.75790470848571,-2.889905517597909,9133.694890084864,-44.282732087265586,-22.81347441095006,-2.889905517597861,189.35741861709738,-150.42689453690753,-2393.5361677785413,28.17963120681477,-29.39050730401175,70.01105993648316,-23.544163567219545,16.789226250609964,0.5765018344927162,-64.81787122134328,69.30639169502103,5.777222866419833,24.749623890851147,-20.92092237615709,0.5776894125087949,-90.5010787963897,1054.4724297062392,450.91610057641265,-403.12363303282405,-0.004136551178893111,-114.02937908894486,2.0854260175864283,-0.6456096087257439,-0.0570178809842466,-49.249230590914294,-10.896062190471184,126.71725028238848,-17.02303624484361,-69.80232165335195,12.837087420246917,0.7438423068438458,-556.1334680270388,4.719484991331228,3.6600938176884483,8.483774271678701,-57.471990885926544,1468.5935581619738,-20.118007326311314,-0.6421071327727788,-8.243092184893868,-16.675799950766304,-62.30308734571918,-6.996895660800192,-56.93764541329057,-0.6541088439910068,20.995494306046737,57.89825142854505,-242913.97359188274,50682.87421630137,-291705.2572225984,57.89825142854505,-126.29207009619495,3.605965196252214,-53.45255540026935,-7.383880990642808,-76.79257341835182,8.51251023240556,4.454853453359679,-99.7548813348915,-0.8493086826508716,-14960.314731275346,-49.170627971034264,-4.695652888301993,334.60928283000794,-4.416451315491386
2013-01-31,15.496849552708955,1.6785219771041358,2.6196318788679425,55.42919557942584,-46.249370573634636,172.46544475832923,3.7752573891882193,-1646.6570512174872,75.23479614109937,24.60863072544525,-56.23979735070484,85.30659392718862,79.75217902740226,-5.134664874687456,-27.540836259757796,-3.082675515767022,119.2748937325965,-0.8385110041495265,9085.194140372645,-40.24468119492059,-23.109676530482368,-0.838511004149475,191.33233526143064,-152.90054743735294,-2708.7685349921016,31.178720933859815,-17.230479207422388,64.09074641767683,-12.112373246689078,14.945973781573894,13.284423651957347,-63.805211452204595,45.020053710132075,18.729818784319463,24.161364024539193,-26.44424394173679,0.5704637356013438,-95.50636037956589,357.0984458410915,469.01459390090497,-313.3601316638445,0.0013994371816830053,56.758935458585626,1.1982906116539027,0.028021864062624857,0.017256477219862967,1.4214314034649078,5.3374001478309765,-415.9145874425059,120.56228508037842,-19.483469480308656,-0.5086821540812707,-0.5117677845357997,63.847303156056114,2.0511373426145383,0.3223254157628048,-0.36430418446773416,-0.9659358787549195,-117.83964880431267,-1.6235505841294173,0.3303159322517075,0.2424839748686054,14.365242449301604,-12.768014509568275,2.794414276838097,-8.843551153409322,-0.016077250104252316,-0.68077939047933,16.023063496900534,66538.29601264745,34160.222570957616,32242.44539883174,16.023063496900534,-18.68853841456621,2.650811706882635,6.18370209120236,0.2444562893893476,36.057473850409224,-0.8507007777852493,-0.19066994254913538,-1.772701286640963,-3.228955045623266,63.92128326369857,36.231344724869814,1.708074647196554,13.281672875889853,-1.0369897153379668
2013-02-28,7.441924086039047,1.4461487558677935,12.133146252256072,123.471167368414,54.66647878454872,-47.167765689164035,173.67482405419392,-1948.2690692944707,15.77218599897579,37.314737457702,24.714644291803754,-56.48207744970534,85.67409329588644,-3.2621130616073484,-29.47014446787857,49.70489676644291,123.89404434385067,33.416224351265846,6837.572400944747,-62.716537518894064,-14.328803554037219,33.416224351265825,192.52186669675868,-142.60485609950888,-2036.9885610369477,19.355802862739502,-17.64670861319776,31.82424121468238,23.55433433283102,-7.602252374031663,42.66931721437578,-7.5157037778811535,2.7128388022815226,48.91093438015712,22.729964065628632,24.76568337010653,0.6376774025155134,-97.020381191019,408.5089489845976,347.367502619603,360.45373800059417,-2.2333225237005014,30.50822363745067,-1.9337496854078893,-0.49420758695096545,0.6269380831862545,67.18170407573194,13.645788945043478,-205.73979892845978,34.60711781354206,4.79344703619978,18.837834143352666,0.14760919486200708,137.22618652817118,-24.826046151430774,10.866930203959157,-2.8402432505344812,-2.5266477272426755,41.25226633372131,9.953377337440113,0.8556090295849117,2.605281486127268,-27.317425637368615,219.80654986520312,-7.68864320018838,-36.20404711665421,0.05134456046889735,1.1983693450082455,23.342027451575802,-63166.0678172335,386439.75091603585,-448961.10999211855,23.342027451575802,298.8502690178493,7.370505775258067,-73.85078838531952,-4.895041889219613,-0.8572937488443131,23.235210262913824,0.2992756888008472,-9.648091894329369,10.900144937469008,-253.0545316413518,81.85067954136684,16.096020895962283,-73.71038664019216,0.06663712697032054
2013-03-29,15.412214562433814,20.387451986036513,2.8843154397345865,210.4930051856587,124.17180485062883,55.10193531254468,-47.51406599657206,-1485.4693852616888,7.035781947940604,174.11637542243125,37.67876586184216,24.95575097332967,-57.033095141839574,5.777034944436118,30.691359619694765,119.80685744191074,163.16030905735045,42.17741578003092,3507.8296422422454,-76.48285834876582,-19.613836427458565,42.177415780030906,-5.729025691410972,75.41898668607135,5934.562312199117,19.436584133436018,17.90149291351279,134.38223111318177,0.7073802600459285,-4.320354440148975,-71.14484781275921,120.21113595086581,-253.7040742271968,-53.584333174580614,34.04306283210187,-16.447631558111016,0.6522841773529953,-40.8624332385266,-755.7980058888725,347.8168727431994,477.55956722605083,0.0,-63.170691846541956,14.065595454685337,-0.11555183699527838,-0.6206959909597443,-306.5197654934747,31.034621344748757,329.048266990038,166.9073090442551,-0.9725864786776128,23.687693681971496,0.08592734807405877,467.0009546331539,-73.68422778258741,33.44066595956863,22.3130002942898,12.904875063977698,466.9536465366418,-14.094773827530773,-0.302133386927693,-2.0001612209632924,-3.3147316411377687,72.91831220632776,-31.068698842295134,-30.145887199121432,-0.14673489952799845,-13.623717307811177,60.0277678200037,-66752.27082087472,52017.56799167767,-130960.0430356916,60.0277678200037,113.85853915286862,6.813066520870613,-86.90355514540249,-6.501884341529603,-16.455695656853095,25.022674941822004,-4.359804690199368,34.993717441062905,-42.91989484186273,-4821.667115906905,310.3788356916584,31.418735242697494,389.7932580320521,-3.7166958202597797
2013-04-30,-7.212855974596612,22.29932857843616,8.90741414246853,118.59880445017632,210.9526779951755,125.4053257952964,54.97365801016344,-1586.9975828207375,0.0,41.34331786714132,174.83712003239404,37.83473492184062,25.059053853130397,9.57394416267999,23.695387473515826,120.00405139941282,134.556465733253,40.87517095977626,3443.067636416124,-73.64150476457992,-24.053206613573273,40.87517095977623,-5.158837372071524,69.60264951713108,6042.779151611445,21.6665091619495,12.43565258892194,143.13193950217726,-2.887456958209666,4.354118777096031,-127.40789611991153,142.3251339830164,-274.5110737978649,-87.08196503333889,32.1815250308335,-5.323819304677009,0.29185914653624895,64.15922254133648,-215.3091102118082,571.6866074069437,-309.4749196839605,0.0,56.87393929238658,2.7569456283337104,0.11590002233015184,0.3149544870331354,-90.22429996332437,13.296876462103228,-34.24466007817125,177.69391609799527,-1.927469241388053,20.81446164707245,-0.06677413352110895,121.51972114554746,56.195824475408926,0.7902711520941068,0.9350232334159827,-19.30216607664724,165.51433144548173,2.6062347264655186,0.7228064402764005,0.8011957648209886,35.02374942286633,19.339124788648405,38.00198479472033,-4.145691068492056,-0.034946431703887226,2.1632867570308463,16.593510842490957,150038.1334735565,64024.96479377709,83505.59562980384,16.593510842490957,66.0876183028995,1.2784660839670323,-2.7784545368373585,1.580512460205,-107.56486843260427,1.1877651715373077,1.991583589769327,-2.6210279637102474,14.06235825088676,134.1550273506582,115.23591780548213,2.3133164361934178,51.78313534630615,-1.284080240730681
2013-05-31,7.85794575302539,0.8082144577983541,3.4836025001838693,232.19294135493428,120.33165682242424,212.2183312898692,127.43595764071421,-2453.145992017814,23.78474749393477,128.64593625172165,41.73515428215184,176.4941604891955,38.19331830748683,10.48366264084853,24.471793294850148,2.953025030309739,164.82657873178454,-5.558280545118038,631.7311781562605,-20.166127243834964,-8.77697059918195,-5.558280545118052,18.76868276552171,119.00346970382377,5980.338724368682,23.45644213704965,-66.19005775115257,204.35031940706182,-50.85944870839551,11.109476143808678,-78.19118170661217,36.378914258244116,-225.60574550299108,-41.80341038283105,37.148075851241494,45.04873858771916,0.22930666892736987,65.82250559774155,1430.589989235245,397.9666611610321,123.11057044049107,0.0,-45.293248485512464,7.478609097242469,0.009473302418379959,-0.29834256536831516,-7.3752277689116,30.570415570547084,-118.17090673315181,-209.19720823938474,26.350200688453242,17.504943098919057,-0.15418126809389365,1234.0970447113154,-110.86443678036949,-11.281389109485275,2.0533476372166177,16.165667165213165,6223.195669826918,13.884133199145687,0.41040935405190737,2.840507645760596,-175.69729762635006,271.8594247067185,-66.09693302984215,168.8417492663871,-0.09739879544484387,1.0067170309034736,-219.47666317544056,119676.43155852705,19088.356606246904,96043.00315542147,-219.47666317544056,458.9222083534587,-28.29882716355587,64.48014036632333,13.23463283801243,28.28994970711301,0.6212413836625643,0.14258024972703964,20.49730835991025,-3.3915692967564723,1287.586899897895,-49.91561189339154,-1.0370586313952117,-549.4843945462399,0.3159719536592931
2013-06-28,0.33777387641966317,1.958888597996169,6.23846426738552,-88.6325057631232,231.45904297137554,119.82050198967866,210.75972825860833,-2409.531154171819,-25.003010280159625,49.8596892518771,128.0735992653778,41.54947743045786,175.7089500203314,9.94680455865118,42.39707365344312,-52.528329580961056,109.723728839484,4.440856130294774,-2287.356004917377,49.062786657151975,-3.896268516977777,4.440856130294854,-2.6252670576894968,62.902965127026626,-1492.4924524837575,17.273923233697776,-55.70287676077063,108.83445319590273,-32.65527942920847,10.005852322815077,-114.2348185758307,-164.20676613919792,-67.01076492395373,-110.23153835321958,46.36218857688879,-20.96178481110811,-0.052506947549997504,5.793239262549651,2702.8720619925994,488.9876187880237,-313.51667705353725,0.0,-34.93453550294372,-5.088362864047468,-0.05110662184365644,0.1186945872568852,120.56084275371245,-14.48619449512762,-138.7439262138555,-106.22487108310571,-1.3738665934241112,-35.60618581233348,0.6105463290826014,-1685.6280049916381,-82.07548890430303,6.375942738783863,-37.99008468273645,4.773820344752721,3454.886136705656,-12.298235892334011,-0.9000924229819276,-3.622197539979993,-300.7433988477974,7.889315935318336,-167.33325005805773,120.09691854388872,-0.053745281149686575,-1.8527687755524198,-192.88030002975836,221511.89280590042,-50861.3620584663,278442.17454939336,-192.88030002975836,-28.187163531667466,-25.245365566808132,113.85626212985763,4.066391141790291,-256.64499628812246,-45.931924555714936,-0.3508499329171144,55.02967640912472,-68.0742957562723,5127.66574177903,-428.84504826012744,2.651845556561284,-55.71068780332098,-1.257639712858328
