date,excess_log_return,RF,coskew,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashdebt,chatoia,chinv,ep,pchquick,stdcf,chcapx,grnoa,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,chsaleq,sue,chfeps,sfe,chnanalyst,illiq,turn,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,size,rev1,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashpr,depr,gma,lev,lgr,quick,sp,acc,stdacc,cfp,agr,oa,ol,noa,pctacc,chatq,cfpq,chcshoq,currat,dy,saleinv,rd_sale,roavol,salecash,salerec,tang,O-score,disp
2013-10-31,46.84732504538909,0.0,335.2496184330253,2413.2111881327346,-504.4108966096528,1264.161060195712,3330.568399231738,-10594.916871293368,-32.75612554319217,-899.9726154031725,1800.390863146924,-395.4648614495796,904.5976160924017,1.2647887333684495,1349.730601521199,-27.184556506067107,2.4885769981482655,113.52088931626034,396.19989171028374,151508.03677605162,0.0,122314.01929708352,0.0,199538.4618377419,73.04690051739762,-17.965019579560828,2274.8001798783544,1507.2645253479734,377.6544386634373,-476.0968037891922,1670.4122548769037,-133.17210838188998,0.0,0.0,0.0,320.30380775688695,336.10193150525305,94.95263907226088,0.0,-332.4625098507204,1946.9428952330031,-5833.727362962256,9947.666518337217,492.6516747614107,1985.5730379163124,151.12094109059214,-36.000573701654275,-19.922515021673007,-0.7462409057680475,1.4391855848726884,-44.069154120530584,-2817.7445720475203,1672.6286569203348,-153.35687951828504,-221.48150490298212,2885.9740541675346,-131.12572169726445,-41.80603333909494,6.706913063306843,0.0,-1.3552608435702496,-22.471816600289458,-131.7975503908783,-7.495444151431684,-512.8734481541615,-108.310505935111,3.3834107944628613,-1981.9660763752654,-24.603033219484132,-48.80953445493947,-901777.9719061553,-42356.01411730051,-779391.1222891212,0.7759582445428634,-48.80953445494026,-24.603033219484132,-68.67611479057949,-475.74180449674895,16.668434471677585,-923403.7065434456,5194.722172017384,-0.10562671784714439,0.0,0.0,-37.21358850307843,-684.0526051318593,34.25948735498605
2013-11-29,102.90382478810275,0.0,205.78033777012783,-384.8767573717529,2432.5442497005397,-503.32682500711525,4551.43282282006,-3872.8193075142613,-193.26553359730275,1221.7909894819009,-907.0637019116265,1814.576547401201,-398.58081797492,2.7701720078288146,1151.4151358136296,-22.179302075987586,14.225473195716038,55.011918137183756,-34.12880034889381,154208.97041941455,0.0,115188.16265867751,0.0,2317.076611824379,54.24455889069508,133.10021120532397,1084.0351989762923,2184.1179938965615,-26.387950955974446,-499.9545247553006,884.6028203071697,-634.4222909150566,0.0,0.0,0.0,232.66034192282714,541.5101459638037,121.72278026784254,0.0,-341.1843650751753,1319.7704750491669,-6099.40584221815,-1740.9061313785144,-471.58439951117305,4757.708086766319,9.618064510286928,110.97126746574668,29.162666538128633,-1.25457005768709,0.7357771231846284,258.1019307201059,2228.962630470831,-2968.8040786888196,80.93819793510374,-375.5854223546139,6949.085937509735,-222.88601131270298,15.317557208683866,46.85525171433733,0.0,15.500496884452332,-12.468949425304345,-703.6081736749366,289.05727110136104,-120.80060599958233,-276.488647302298,-541.1656349259722,546.7247903983734,237.53045548652722,136.32537209204918,1318175.8007712364,-1836181.0423064828,2019518.0286804736,-385.8917677600099,136.32537209204997,237.53045548652722,407.2045548059214,-435.80120194662595,-24.587068664564953,8848142.743971825,1813.866806186219,17.36991745212879,0.0,0.0,41.97321246293723,6134.476308719793,11.295887367678915
2013-12-31,72.05267449583391,0.0,397.62267045502995,1852.802202585542,-384.1314906891817,2436.0757092622757,3564.5994716540017,614.9900581548193,206.30580459198646,1355.4325233531963,1224.9117520466264,-909.380571547363,1819.2114338987344,0.7306077004027494,999.6110813009592,42.84781512197276,22.8297676556246,93.18472888979755,1069.7117299246167,144451.73365614435,0.0,120771.8992177618,0.0,-219465.96003985635,34.74082105097226,-1921.933233778375,1649.209015951286,2127.822732960795,985.690096499621,172.75223069885695,704.5332154628993,0.0,-2781.9846837169853,44215.026365390906,44801.674330789334,295.7334120840135,636.4112264326079,121.1833012864381,44769.44453541968,-343.5684078453416,-456.08672012008276,-5499.983763506566,-2860.953113583975,-14.033252127262386,-3652.636159519585,-23.729326281103155,669.9403142288454,-56.11041094707252,-0.18497391765248494,-1.707122742424699,84.3296052723963,-1137.684350609297,-2560.0813760832552,75.46666797032731,-31.7771017033283,505.5408793427705,-644.1706202190071,48.70414155577055,66.6201958580782,0.0,-168.04698135996205,5.347617284760872,-797.7297844465993,-97.7081259832828,15777.963553130146,-287.4455666628919,-40.54787935182662,-2076.821765866762,94.8404373897747,321.51214742562104,725311.5433745682,455008.2679288238,46925.5931481421,195.6618137178072,321.51214742562036,94.8404373897747,127.13584187317645,16175.7225301281,-1.229902541867034,29707178.47258401,-13552.890665736257,14.018026592651381,0.0,0.0,-169.50510250435036,-12436.269956255535,-69.71270009319232
2014-01-31,-50.30705271031926,0.0,806.7098307237156,715.6262741044495,1858.3741018095814,-396.943097009504,5105.734890900589,715.0982341862021,161.24567830404075,1026.5446505344332,1363.945336197986,1232.6048273690053,-915.0919488951048,-2.1328083318953555,955.4221609845624,88.59977343292641,22.638159675177082,90.8782459706559,1027.859908672176,143352.93966539777,0.0,120801.48060664047,0.0,-244263.61115447714,43.526443275299236,-1861.6609275085596,1673.268908598126,2147.17227164287,933.4025771339926,-41.24386001539545,395.72306233580565,0.0,-2762.6316530893873,43752.84573758447,44510.933495854275,297.0089485549355,599.3455443646959,127.25308964802088,44468.9236930705,45.935918974965254,3693.8580319259468,-3954.833799507187,-1167.9257471960345,-6.996319218801272,-3910.279602883078,-7.101574248557171,-786.8920421206576,32.53905742064899,-0.6268021618402884,-0.4224152461702777,207.88316695412504,756.2343093817994,1846.7520551384714,145.23186246794285,193.87898334097554,-386.0389251022207,37.68503025243626,67.09438713103191,32.313662195422125,0.0,15.95545712474177,36.1633224855309,29.34863556429991,123.5306534203969,-176.80520045626326,26.21528250438132,3.5880907441910495,-64.04974964400662,42.2338640983462,52.37186439040215,838632.6890615523,-181040.71201582253,913763.1499506533,-290.2006037840991,52.37186439040215,42.2338640983462,-168.34595645503845,291.7921075842023,9.808479611621806,8413294.885959625,174.73931386735057,8.242611000215561,0.0,0.0,-14.894896816826076,-612.7358017293009,-974.7570207595918
2014-02-28,77.10426283867197,0.0,588.9456247665051,1467.7122207742414,719.2609930959494,1868.8328357315445,2429.1006581681218,2321.5814091207017,-328.7812795284039,926.9948382852249,1030.9490734889857,1369.7973876838882,1237.893358162798,-3.6147596077054662,1028.6081791477254,330.7895610729114,32.40426330436111,103.86640109983459,1061.041944651018,145593.917141638,0.0,997.5012380422511,0.0,-247239.43662068207,49.7460999098234,-4106.10947618582,1546.1436695833436,2205.2413647152794,1122.3749409433854,1995.4023755266708,1757.4075015431988,0.0,-2151.903173672593,44076.70716057731,45222.03370064051,336.5007441198619,660.8249113500907,124.78420149921384,45403.24226022203,36.80312428991966,2285.360182362486,-4949.131570734802,4328.7244206562955,67.96427131160281,14022.864119222468,-145.4622942677325,-303.2206953352468,21.359818196045126,-1.1499704657292114,0.884867833234295,142.9072879021478,-368.9834322101858,-2499.6412382508415,34.89310337754705,-63.024534256474,8180.06472486422,7.295795789059412,111.80853092288817,34.076441979107585,0.0,117.81569006260997,44.63117088963281,-322.9455028800894,480.9320064666242,-346.0152231896209,-134.50523742684345,-211.55870580712326,137.72861520421066,92.35357854371614,227.91047378409917,8096969.397997111,12832276.6024504,6925757.157814696,-3.5670239599155593,227.91047378409917,92.35357854371614,-16.39627461550674,-180.01101919522625,7.41885014435141,42226717.56682992,-265.1142840852226,-2.816495671566031,0.0,0.0,345.9893625792538,-4304.778689417159,-64.57873157828271
2014-03-31,-59.90525170309719,0.0,697.0579221838882,1094.7463910075899,1471.055153419148,711.9540089687744,2972.952934959403,1366.1839466351807,-165.51819361181998,-1126.7675818959758,924.8258333222615,1028.5368338900073,1366.592302596643,-0.371939169072141,1312.800032921422,607.4349829754381,21.110338615812687,222.62460854352605,999.8920910746274,144891.7074915155,0.0,969.3697836627528,0.0,-247461.96162224252,46.79164460974551,-2886.5088754355447,871.5696529882816,2381.474603922919,1067.3510899762146,2499.329722980836,2756.1196395618226,0.0,1794.4019076221227,46845.938171990696,50753.959289401326,431.18005870005743,809.496468820846,330.3121721398881,48398.83009538102,-46.6634271668221,1064.4617468829529,-4106.75033330581,-21192.814929391086,127.71527946662135,-4104.505691796498,187.52841770020166,192.86624717658788,-76.30114060367396,3.2495806406165,2.188921492198582,-78.26828222838958,-1835.0909200719302,1237.7631203485007,-118.57859856335563,3.167776982591022,3732.5631605269155,-301.6336229871413,24.418060796087957,39.90619212006561,0.0,213.42443472629475,98.02579777747042,-953.1499454780023,-318.96347702913795,398.0846588628483,29.095182097693396,-406.96448177893717,-142.01535677300944,308.8753925083797,0.5203474643230948,3092550.37083596,1678166.0108028352,745740.6447416246,-398.02384319335135,0.5203474643233221,308.8753925083797,-285.6451211794651,27.883875904313754,32.54381452015562,3399376.383544445,3249.989146028114,0.11090879786286223,0.0,0.0,60.61965212241921,-8905.143721849614,2086.128746729697
2014-04-30,-113.85743772075305,0.0,745.7266540873287,-739.566721191064,1101.3262874452855,1474.865017403535,720.2403217785338,1430.4339076064325,442.34014030204,1524.287770398207,-1132.3225195078005,929.3852028749997,1033.607496230247,3.5118905333934713,1251.3364730585915,602.7163331818505,-2.841666735106831,200.82874824670571,-573.27506143071,147218.94917918977,0.0,-37.88065131774185,0.0,-47931.96029299746,44.11870850931609,-3687.5140013860696,-34.762450420125354,2396.054957012573,-536.1335341331967,1236.1208076596454,3134.865456616973,0.0,1468.570308685988,3038.9007982578273,8085.219697265202,347.42955823311803,675.7369193234771,378.54456655304864,4523.743228658895,-44.25013631200905,-2685.4625071703595,-5532.814430866105,-21505.761601659724,18.342969483819388,37.37683036925955,-97.38392017622948,-114.54785727730996,-20.774349120229544,2.1129108586580685,-4.845182443115831,164.5242998659669,1944.227823898511,-1024.1633069794225,102.6413180271602,71.45469501710977,270.12275016827334,-264.30388970923013,-48.90339550790122,12.279054892990757,0.0,69.86703886426767,17.188705316883897,-12.760019054716395,286.28087255599235,-13311.18662599285,-53.45324412817354,-36.84297086174229,-1908.88496760799,34.47371546848467,-573.6170448764112,1359057.8061867356,-5756846.510300815,-1254969.2897267193,-389.69903144643513,-573.6170448764112,34.47371546848467,-19.30216170357056,-13368.582182883765,4.099156909838371,8119994.323263645,10009.90205605483,-9.75951487785369,0.0,0.0,114.26384025375955,-746.9004230582505,2979.5471854587067
2014-05-30,7.422147190151686,0.0,1664.3110985558292,1254.7041269294318,-711.673684644744,1109.2482787427286,-1819.9417593478438,2740.533465910133,246.61267640849374,143.24110697075005,1517.3201751886625,-1127.1466169546231,925.1369368893179,5.25354477723628,1064.6987239348502,206.70267439811502,-12.856190132747907,139.85187748801346,-758.4553335218642,149167.915684755,0.0,-296.6324704489112,0.0,-38665.75309881563,82.8145521224541,-3062.9467573444385,290.4411511972147,1497.367922478087,-811.5588729053684,970.9063447440333,1387.7303999455373,0.0,1972.4552808929466,2521.954706787422,30091.849177365366,270.1925621470688,1000.4992959427306,344.43622575838504,2899.4952822546175,-59.098485396942586,-2380.75947759039,-5567.750266556634,-6237.4374586164095,-207.00470280810097,-691.3780524503672,-14.678880615885333,357.730724200208,-7.901733939403584,-2.5709122708101404,-0.035116114301651416,-153.29816520772147,-2007.7130709453313,797.0480967104922,-110.52406737958518,45.25538719634278,-11187.279115201629,50.57439431975581,-120.92554941615708,-179.91664085381308,0.0,-49.623758793132765,-113.80701248948662,296.52706993136053,-833.954256595887,819.3027143521904,-73.88311382098072,816.5786295285016,715.0595322583413,-678.9534464738297,-739.8565519683746,888973.6743101776,945769.5003930479,551918.7013517171,-56.94910066481566,-739.8565519683743,-678.9534464738297,419.75201596608366,681.3447296423547,-51.942875971578474,-51713818.04311967,1740.0852112380526,0.41967562013508086,0.0,0.0,-229.44574293944788,5101.697430555607,-3623.4143493644906
2014-06-30,91.30962547202304,0.0,3101.3087588173303,-797.6648909703155,1240.088372127777,-725.6530915024226,-787.0381261215675,2118.859018751675,-303.08649637832616,-63.307664736784275,142.8322169665309,1512.988897205999,-1123.9291119052075,1.6873413452976909,1248.5141050536981,-231.48768988959964,18.98800233763094,134.01017490721208,1950.4727230871947,154423.21343107152,0.0,-1787.0678757486758,0.0,0.0,140.76449517226035,2779.290588058355,2444.72065776849,1535.5743003897092,1875.246691737033,18417.867368121737,119.0624517541672,0.0,0.0,0.0,0.0,326.13323795074444,975.5335241359522,153.92321389917257,0.0,-513.9391460312771,4315.989968791163,-4201.336389596251,10518.94120171438,19.19438323743579,3765.5957195825868,52.819363392373276,-275.9856819104591,-27.184083824656227,-2.4945875015115178,0.9767030333721473,-95.29499745297653,-690.8764688260495,455.6795636568186,-80.58602718690508,-90.4297675279613,-19597.737553170522,-154.43062613709662,-11.181601271215186,-256.5736440902091,0.0,-106.937077338167,-124.91935315253977,176.89097862183917,408.3025010064307,-943.899305406434,-325.92173882864154,657.5821820967512,110.84646192521814,-342.3256162235632,1075.3290479987836,-1491241.2650474608,-12144857.006207943,-3639875.1213731766,984.0995945151724,1075.3290479987832,-342.3256162235632,3867.5808121585787,-803.4606002091314,-27.120569986320447,-98154244.9805119,-1844.2771755180875,-1.2052812539925526,0.0,0.0,-307.04016255534043,5409.974210254644,-607.5087804869017
2014-07-31,-79.07713790718498,0.0,5305.286340044646,-1494.3322492560906,-799.5214810011624,1244.044857001857,-726.4978197037404,724.0556973810953,-34.64915899702163,679.0751026333219,-63.33625800218743,142.89672794643883,1513.6722472121921,1.204147477161296,1332.7563929615576,-342.0619359563499,24.763307174006215,156.6381828374777,2497.3105991165044,154577.33662125884,0.0,-1675.9381910355853,0.0,0.0,119.93404632168749,2660.3077770287155,2925.1801405779315,1508.8481614944542,2427.307047189165,18060.11884308793,-322.86829741492585,0.0,0.0,0.0,0.0,356.342003694179,1035.8706527309723,119.09529096220385,0.0,-488.9267375888617,1364.077519781407,-3733.149712283668,-4939.177546388794,-12.763340967040584,-2731.4706644097278,12.72359718840599,-44.27864940457084,-10.699538998856951,-1.1393946415864207,0.5875184676776607,15.034785890013154,1812.5605244135159,-69.94691440569113,-105.33783850997634,2.901362045044152,-276.7866589556179,82.23715875696507,37.69875997293457,-9.709170094153762,0.0,73.11723748384611,-17.44298077391977,-58.28185042084078,-188.3477859368752,692.116749607856,-131.15456892162274,-34.51432979594472,-19.880903179308916,12.219796246559326,97.1800828237831,1545980.5500550866,767605.4635294378,-39289.450749754906,-28.583526748419786,97.18008282378378,12.219796246559326,42.30334325230433,734.4334926324227,-22.662445315329805,5719145.1587097645,949.5512857779613,-10.046025336729826,0.0,0.0,14.069208794295264,830.096919664371,-315.7153134047476
2014-08-29,55.19049387167572,0.0,8941.2339906889,308.3372616494706,-1504.3534694782643,-800.2129605796475,-981.1202037644626,-3194.5526481789884,-649.2630892574094,862.5486924858931,682.6245211115578,-63.66730663528199,143.64362661005595,2.3507904320806934,1225.324882205219,22.686271591400242,13.774903199634712,130.5892901435192,1336.3753728358831,156246.49943136593,0.0,-2549.674162145562,0.0,0.0,121.37578104969558,3191.9983219536666,2004.7598817217656,1613.0429798735715,1244.1889445328727,18315.13316385658,-373.79995818650315,0.0,0.0,0.0,0.0,330.22098936241133,530.8552225312969,263.09591050015655,0.0,-499.02061393250887,-3396.6863631564947,-8614.369336564754,-14300.37763145324,-10.13579385490523,-3139.872215073785,-110.00836073846955,-45.62672821758247,-73.20629130453972,-2.1861821006140474,-0.5635526908013242,174.07054589890322,962.9233164736056,2141.248020103396,111.71426610445951,50.60917284988864,684.8621684970931,-44.822372572800305,-109.69327244601118,62.15627407936472,0.0,84.32367053472171,144.87040504484412,340.23207650570475,1946.0108000455702,-5079.008025097413,183.0933212066284,-258.1601523021642,53.87411366648939,117.11350931609627,-22.0768674465196,9210572.797942698,13870016.089217797,4932611.128116801,240.22119028484985,-22.076867446520282,117.11350931609627,-3413.1261865829383,-4706.135353412246,26.63006207513301,169191534.92024398,500.9093441189907,6.204525838698714,0.0,0.0,-160.07180810143836,-1952.4451023657894,-83.6195823691778
2014-09-30,-122.6022146271333,0.0,8530.463022335074,1269.799783000713,303.4617848869102,-1491.1985771974487,1415.5160065425382,-7820.257889009357,267.44810024350556,-686.6034791749784,858.3048343372601,679.2659146217304,-63.3540547337726,3.5565804936913685,998.4190468502497,180.93951237952018,15.991698527580755,117.97886663684244,-348.29343001279915,143527.231131026,0.0,-189.2231156276575,0.0,0.0,110.47162639485846,-91.84492521582801,1022.5573698392327,1382.8563790410506,-352.92804139932275,880.6587866230632,0.0,-7982.095036099891,-141.7137496769411,0.0,0.0,351.3077848532898,303.91698258632005,366.1424399000825,0.0,44.587704459050386,2222.1770816502594,-10378.978902086654,-5873.557858466427,6.996804934504038,-5333.361018194097,147.35881143061158,196.00215114198045,-27.297010025602958,-2.819935454434926,3.0766251960650832,-164.71274625089427,-2303.380394308732,327.6167614780843,-372.23612803249944,14.194173920155663,6310.399351358508,216.9996278804265,-32.41228026441422,70.3291263902808,0.0,-34.07987544593834,-47.15316314353777,384.9113809771479,248.21236417777664,2993.2759567853063,216.68327758780651,-38.068900379566,-143.3909381854619,-54.52923040851158,-283.4356368977235,425959.3487710953,-94398.91598129272,549464.1246325076,-16.782658812391674,-283.43563689772304,-54.52923040851158,-519.8011265843594,2400.0430236182146,2.7791611766363076,-28905029.522758245,17529.728808992266,-1.3525290586379697,0.0,0.0,133.83315521206532,454.29647348850267,-195.59785841330176
2014-10-31,75.22373505413833,0.0,7126.881828277905,-1026.9190776957907,1272.5037658075235,308.8017591944447,-514.657749081659,-5343.911125163511,-150.6620550141467,1398.5931910590086,-694.1799243392871,867.7759478822006,686.7613921574682,3.985714358787443,155.3049108911675,240.4327496559606,4.190123783374926,6.595890940432181,-157.61951824642017,173448.65985643587,0.0,-677.8375572769761,0.0,0.0,98.82352686280522,1157.493277770411,771.4241405007947,1364.7020712931023,-122.63346816840156,656.2261044561226,0.0,-7936.195932738812,-997.5401647426729,0.0,0.0,214.28021186013703,51.18848163991602,351.4716052411809,0.0,49.9023284929097,3670.3522950122833,-8988.290017654124,10391.92430669405,-9.18389818620777,2856.993753816232,-146.0555532235102,-276.2083985736888,-57.1732071897959,-0.748104348951415,-3.1375328439263486,367.59313516262046,1909.239073085554,1865.0266106087092,63.590109204384135,-366.95323066482706,1796.3393252707683,266.1539550347534,147.52055330542134,-1.2131215971747906,0.0,-27.10977884975273,9.001767796352851,427.78837557013503,52.410763219799264,2140.2971253779397,500.47162839473003,-37.212809818501455,1892.8738163299195,-34.80832889238229,-197.16142870819692,-627451.889207691,486902.3382282704,-1302320.3942648321,-247.59519071748252,-197.16142870819692,-34.80832889238229,-37.70021953369644,2119.989205192047,1.0916857653969316,9619075.145667076,-2766.6500321172716,17.305603689415307,0.0,0.0,154.73206983153432,4731.5802014877845,-471.11275494753227
2014-11-28,-0.7008521896436051,0.0,5289.10324168693,889.3996984107638,-1006.4724275187066,1264.4799961005413,-534.9202769903122,-9797.61395184175,394.7489327366729,-665.2784647180426,1388.4855232185203,-689.1630687292269,861.5045094845084,6.621596843834508,241.60954051236982,98.14680069196503,29.407105372835954,44.056668250349766,626.5464085159318,165482.32257517567,0.0,19088.028247785245,0.0,0.0,92.31621611281221,1194.3100485537846,631.7792357214166,1682.0184756530095,704.3287904861122,520.7078516154081,1048.7976133585137,-689.0381476616437,-1633.8294495057512,-306.55899807788757,392768.7637704507,232.32042987047794,350.9538577589859,413.69974865881665,751.0021105929253,47.908374813790594,3528.1187735632147,-8739.506655023353,9252.947647934017,39.736250479760955,6290.610670942997,107.04979370121195,93.50239470592146,-35.99341399291825,-1.8644656898072753,0.529698907299825,-243.4072500185066,-2453.153050673267,3777.492229497584,-236.60804816198242,-532.5334253226483,2885.257615628987,128.99126379799418,-45.26767610287425,81.64775275407987,0.0,17.024386536820202,-47.47563355892362,591.1104791258622,-1432.076062608021,820.9344805320434,161.67338056466178,-222.40155281181796,-270.107838281403,201.14196487945264,-0.4909335858724262,-818703.7299681604,-1557394.6362485439,-566232.8066295683,-224.49768235130693,-0.4909335858723125,201.14196487945264,208.60556741282187,865.9814490518038,93.9945123228332,-57914385.95439482,446.97811365542293,-16.650083838796036,0.0,0.0,-155.1574177289258,-3703.718757693263,455.64476944882244
2014-12-31,21.80242045341889,0.0,4781.855836979144,-1561.3357195075057,900.0580325878112,-1014.0094436274107,692.2708996795047,-4949.246210338586,-222.5478194120414,835.9085362844711,-668.2720351823476,1394.7333269170572,-692.2641133549712,9.916867324486454,646.07989637428,137.1296242855783,39.922441782805286,6.657497921836605,774.585318600521,155666.0481163624,0.0,26442.61955447769,-12694.765140238274,0.0,44.689088514373964,93.8458648812585,1069.6803559303537,-32149.47257840161,942.3860093464349,1131.3710091883836,1069.0670136394917,-992.4744113525,0.0,0.0,0.0,221.58273361203564,680.5860018282552,398.41566369203434,0.0,3.980020000551502,-2844.0118550649217,-10775.937106712961,8473.817582952051,-21.69943718932625,-9140.006304730226,0.8215180018409285,379.6973675973102,8.95449671664619,0.4568014278379735,0.038061834990307464,150.45614289227524,2786.4493711361165,-3453.3464073688447,146.9230418086163,-1476.968196339154,-300.44515917875106,459.6802704857946,-162.91777490039567,107.08336640897153,0.0,347.65606342548926,37.345744977399136,824.3897849664354,4324.013794122719,-1198.9901299082558,214.7431147382722,-22.605381659659997,-459.97318143948905,38.87117031277023,-22.31736352748078,2178353.5955082476,309274.0055578202,1838119.6153709143,564.7305652268315,-22.31736352748112,38.87117031277023,-413.3036291364138,-1388.8262137704005,5.619456283629432,-25198961.93951583,15043.567713839715,-15.425342612245686,0.0,0.0,47.62823270624904,2126.60684143423,355.94251434197486
2015-01-30,-100.13266269382473,0.0,5485.484289177911,1219.6379258438717,-1554.1260952637338,902.4941297789878,91.56322317646756,-4549.465865262929,16.086841474541803,845.681240895868,835.8548294555252,-668.2290989395353,1394.6437157921991,11.039657166418715,802.4868178946315,130.00854805829928,53.86680170567127,72.00529882236172,630.6011123331692,153918.38671138842,0.0,26775.379137246735,-11897.82238425842,0.0,47.76220017125705,13.947560560456118,1055.2276692784928,-32943.213097999964,769.5009590526884,1008.8720122722638,341.70760032299177,-1051.5297830079182,0.0,0.0,0.0,278.1250875110093,830.5042400962235,372.2629702420254,0.0,-217.65332213995174,-2786.3334243361837,-11019.4812510696,10819.928193179625,30.16082424781146,-1010.18098408884,-61.64353376469038,-39.03147639188728,-35.95569896251527,0.7625083049759667,-1.5152193929802389,-2.157965399826935,-1033.9287916843941,-360.5856264552913,-199.9729031643369,-153.4795667975577,2202.119664938713,27.528304279314398,-37.40812033803013,24.44232186475699,0.0,13.803638548446543,12.4189720271429,-37.729732011630404,-8.89675695167898,-1059.8569744768756,-16.284337087235144,73.83866461199705,-98.29619760775586,19.8617899700173,-9.17717663249664,2691825.7102323174,-98098.49311119318,2657214.824413374,-10.088200493036027,-9.177176632496526,19.8617899700173,-29.756834300560627,-559.5408644087292,4.122702122572235,6431658.392816067,-2664.9768078095367,0.1522914987101558,0.0,0.0,-159.9528057048501,14.865509299066616,12.009223795099388
2015-02-27,173.80384027015342,0.0,4017.479248932108,177.14191594256695,1223.6334246683268,-1561.2803475326323,255.44211902390325,-5701.3509126224835,-457.71302242559625,-20.282578977369294,850.9469364503333,841.0593401467877,-672.38987586764,11.929904945361583,810.8445035407234,174.45472846245804,44.15152978095999,44.69208586562516,859.0847684219217,151812.69423004577,0.0,17951.15408944419,-11906.262766014583,0.0,55.67881155524631,-8.5058634647542,1407.8900341072974,-32310.14927457781,849.3022039492741,1787.6060422912924,92.83388290496264,305.90758632618844,0.0,0.0,0.0,296.6826939321145,845.9746947914665,111.84635411342401,0.0,-236.61837995378565,-5099.228294958584,-14378.581329091783,8454.715522598482,-28.929602096659934,6093.325638813567,-74.54563572319896,-139.4736858113465,11.905869535031343,0.23295617739259455,2.3996470073738267,209.11966345949622,99.06036089809089,1154.7954370050957,-21.334813509443848,164.18612674483484,1572.351468829438,-409.56678041531086,44.09213206054483,50.335428362049356,0.0,-255.36854148769453,102.20021677705017,125.21306822834958,155.31239920149346,88.94236841586826,-38.874359573028414,-73.1088974811828,-105.08600779514018,61.7045922939177,91.07613205232951,4418885.06121856,12151616.399164557,6861442.758242875,-613.6951159161745,91.07613205232974,61.7045922939177,53.56925975736334,187.70192547015904,8.017460604933802,3913718.9631984234,618.8599013140192,2.2220391062597855,0.0,0.0,380.15534524526083,-4579.741971695665,-832.7087114084188
2015-03-31,-11.806536970601346,0.0,20299.33877829475,284.4828340167974,176.96093801507223,1219.287321813054,1597.8043587937068,-6355.305969092837,-139.76509446765195,-1061.7086150709792,-20.168985976654994,846.181190631329,836.3489700142392,10.275188084955102,762.014214401624,431.00575882709467,-16.059048595989626,-28.792364539926837,229.62358658685534,153248.2588773639,0.0,4233.936159050915,4553.285159174478,0.0,-14.052571600297625,-2629.671792465965,441.70796321180524,1653.1693346138272,79.18917717576304,1756.3605697731748,578.4792545125808,3311.437062251057,0.0,0.0,0.0,227.60515648163383,545.8913004442752,23.546685628975155,0.0,-417.2137753169705,-4394.886305720733,-17554.3267541295,-1710.6653449254084,114.99294973846656,-1946.1549070371912,218.88967218494417,-96.0817208970036,-137.68774104567137,-1.559532008527242,6.1152960411865545,-189.26486567541724,-1647.5473186972579,-4175.531963003174,-92.5705150597264,45.68115860807666,5744.1320228081895,-230.96743843949116,-64.63338282502446,105.95612894469832,317749.08972014114,166.0743876526294,4.595110486899102,394.78112898680047,220.78207031515558,-4390.634330908026,139.93941810889646,-544.3344501889972,10.857494779357694,323.64938407232216,305.8107819377151,7558251.802619994,2030989.072132036,3122072.5297657996,57.870981184570724,305.810781937715,323.64938407232216,-476.5764535081518,-3165.398627691713,30.61355209283954,22625274.634444714,-41034.93249484479,-8.013036206796528,150662.93186246787,0.0,-176.84592991761747,8230.843791139254,757.8543395523084
2015-04-30,-0.4414355717577676,0.0,19383.139291689644,-1370.057811202879,299.7136025090372,204.25198391524793,1332.7604983160609,-5932.118885101946,-183.28952499646388,2017.5457363679798,-1069.6991735205745,-20.32078041349748,852.5496613837631,9.206985058794071,706.0296477470507,264.42956885175283,-44.432174777495064,-157.85182393960676,130.74373101102398,146286.25529746528,51991.63605589862,4440.040483807946,7084.121915287512,0.0,16.457615794618054,-1633.7893637772331,536.5218255720046,1584.968595780826,-40.886325514528615,1019.1078346097706,542.9454248627837,2570.0827054154856,-3274.923143535122,2077.2755099558835,15163.790661315543,229.20370222883716,555.7410889138685,-160.80146593681843,3662.365338550094,-250.7232782983157,-2844.1136065142396,-20827.283953103957,-2142.2504775737125,650.7078663469574,-2459.248537231253,-169.94988221939582,205.45235820127277,45.3439518232276,-0.5858713260146828,-8.211242941198472,252.91482326040568,3933.008658258198,-286.2803030204759,269.5698915636017,481.15649041102733,928.8447897342339,-63.02299457279514,35.22289578898199,22.772763446318095,6279.519692719332,38.621993225568986,6.402212089531531,1018.5816005965426,-2953.6377398585078,-131.33806049224222,-233.40622471278584,-316.44283004607905,-353.4867678972405,158.15168815603647,540.2893129888671,2524425.8031809926,-7315804.178691626,-665185.288413927,-63.3224162507928,540.2893129888676,158.15168815603647,243.14729487883403,26.208259560575243,39.97488377807525,14094314.768277168,-148.9960397151408,19.735016953212153,-208.79798934486462,0.0,147.0079772970803,-12706.28778562913,46.3549994239911
