date,excess_log_return,illiq,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,gammaps,cashdebt,cashpr,chatoia,ep,lgr,pchquick,cfp,chcapx,grnoa,pctacc,cfpq,chtx,invest,chinvest,egr,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,chnanalyst,turn,RF,log_Mkt-RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,max,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,r_sq,aeavol,bm,cash,rd_mve,chinv,depr,gma,lev,quick,sp,acc,stdacc,stdcf,agr,oa,ol,noa,chatq,chcshoq,ibq_adj,currat,dy,operprof,saleinv,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,sfe,disp
2010-09-30,27.34307527762743,0.6210270342067217,134.46511280599768,-137.01235195541545,-183.7923341836159,111.33254714861474,-520.4824583896243,-105.6780143955762,351.0813545425342,26.403169327958715,3.719306496486353,-107.23728478813025,2971.0083347377886,27.780636243740233,2.3101560143341624,315.2617689639247,1537.1437499445783,66.49998483484893,0.0,-24.91384044208617,-41.907789783126695,66.49998483484893,0.0,18.850749933156084,-48321.675486359694,290.85257212383493,1452.5424918211197,203.81622866662858,-13.174890291498016,137.8759808169437,185.93141162059592,-770.6780483601942,31.2928023634246,24.23363777360745,50.046636470635065,83.28619773906692,-2.218785527046758,255.92847720455447,-266.2386059883447,-119.51471646894561,0.0076907554534411116,-22.41190635982315,-42.423256042893826,-3.8803547068753232,-0.10166923859954125,-0.4037555067048724,-50.969696424226754,22.174315444654894,-0.14531676467311172,340.9662244794912,66.65816532417426,-280.33325246542285,-112.57955632767965,19.959975396119262,-605.8921445351571,5.252003186052207,61.437720430474315,1.0397582490786244,-0.9380127035635262,1.0285295462045596,-4.8742358929200265,-16.616679990540547,1686.439073987187,6.751001919810079,-45.06386751745451,41.38297870095312,-9056.59433913196,-111.38380478740433,215124.4838520959,93524.05228768848,121600.4315644037,-111.38380478740442,13.634648712043472,0.0,1684.1673984585796,0.4382555041863583,-57.24520347548969,92101.6573866735,0.6230053479619126,-32.77472123979828,-46.05774915668064,-169.0628802007368,80.09500215669414,50.28734849220882,480.9576404133277,-6.256353616362304,203.86550799693202
2010-10-29,12.582410790080802,0.15086923089417978,85.55389932316614,134.76119132089102,-136.76337301732892,-186.23125457684165,-413.05522811922117,446.75676981848454,266.8552611868647,-13.457227168110022,3.4845321321112324,-104.42315491884312,2853.514163434148,27.72356002369718,2.1917096196839,311.9095087440641,1553.1105818682997,66.16389258853073,0.0,-24.961152675491615,-40.26895375801213,66.16389258853073,0.0,18.488724042993624,-47639.08549308081,293.13425237440595,1468.8900583505942,204.74255901738206,-30.428835699085013,139.3579641111409,193.67037892534282,-628.3307292980619,147.465439877712,24.411768855970546,50.082561329983,199.44936975308346,-2.1683732435910708,226.09338219793574,-137.55171549411082,40.7762728237185,0.00374075001586216,27.17235402633685,63.3288023711591,-5.60993491035282,0.325059391549388,1.1494452886204334,-108.56166178148158,11.263586136667072,8.831235655025239,-319.5629328288254,342.9915689868304,67.83494354100387,-281.6979388163103,-30.475022555852775,-2.6552096608170928,10.948769705553786,0.5236392769298845,-0.04527952408677072,-0.09095181186580792,0.13479226907605124,-0.011339744263310081,6.225774528672673,-38.45454372250606,0.2619027998294996,0.4096811644656526,13.786869112015665,3663.1925168726593,0.6284585593292604,91026.00540372543,24575.113331039436,66450.89207268879,0.6284585593292888,3.10639883624971,0.0,-31.79082459791971,-0.017945861553723574,0.4732371960942032,11084.35084883077,-0.12826340409836945,0.09920985991423414,0.5687580171946109,9.392165491992728,27.445684600706045,6.389174812473357,-73.13630274478237,-1.7979984945617247,-21.51036031070464
2010-11-30,32.00597556938357,0.8151180163986746,379.6319342603578,87.92976883226615,141.47857737088904,-143.18856533111034,-951.7987649380149,794.1604230965443,257.5093221782943,89.13547042812499,2.494263939466597,-129.38477318072384,5358.2603267475415,41.52601216627715,-2.65618606590405,307.12762825144887,715.9334045269846,76.78848017273114,0.0,59.313850799350014,-40.5126027908191,76.78848017273114,0.0,14.168413308274806,-136173.1949971036,164.37628124893337,624.1533224449913,83.18783793914172,-90.93192171576617,284.49257388767376,-109.43813033956401,-386.9884745256658,316.61567445007927,26.827328109515587,40.8075071864442,285.85611642042574,-2.2535332580373058,275.866552542129,388.90545978563625,198.8461831443442,0.021389790558391075,-10.222981836416835,-47.06912170067042,8.521376354675454,0.4051993877950082,-1.3279544950263027,85.54280932850838,55.439642433394056,-1.0487004549472658,392.0296414363129,-323.02691212236834,347.3513650720358,65.58356879787388,-5.278229865240974,716.9976910492223,-66.97860744718605,21.131685518767426,0.04916816364658616,-0.6283331530600078,-0.46883231960184446,10.006185667528229,-37.652759601679804,-3476.0157117073722,-9.980685617218938,-36.699384559654916,1833.9285701922354,894.748035256518,-0.9745825198237412,884618.8254788443,271957.28032153845,612661.5451573115,-0.9745825198239118,-31.311036564615392,0.0,-3602.833323398434,1.5223221257259922,27.078342287292145,3731.6943822950125,0.13927876164271424,-0.08208767616815038,-3.619567854320536,-111.57529446646822,19.451321253071,33.16808711073736,-757.2093961295814,1.976155926278139,67.56950565095508
2010-12-31,22.730355223903665,1.6415483285943293,192.42601681642844,384.7057412711751,87.14375230113542,145.22750257774857,-1366.0999878385733,1077.4289963710253,283.17654591168855,4.896719141934909,2.6035489135048415,-66.86455200353771,8611.278536997546,40.193556570259965,16.056518427630262,258.739216588986,-429.16591777232236,96.12018726234724,0.0,184.06271463214938,1157.934141611861,96.12018726234724,17539.90271575067,28.736226403158348,-107261.77916772838,102.279295988351,-446.762025267787,2184.5014954647168,0.0,230.74680949662508,-176.38053678054231,0.0,0.0,73.91590747905923,44.863426691661495,0.0,-2.297236401376531,22.60700970590999,916.3377901085559,994.9352194423168,0.00983055977123204,-6.294316433557276,0.7046906404999902,8.766372152737517,-0.2527048762953896,-0.2774502531180804,108.36735236723871,27.799987684968073,34.350147993295195,-148.53554074050612,397.2718672180659,-328.09983303528657,352.39089649248797,2.2597825183195255,1605.839224646975,-121.99701228068488,-21.860166701960395,1.0367942367164094,3.5664394193807807,17.253780626269148,13.197545854413164,-57.258643630582014,-2774.1137416163,5.91574294005116,19.464769217539185,155.64462329100297,11255.49139695696,-91.89847259852294,494904.70333401486,227674.98710119817,267229.7162328083,-91.89847259852283,-87.51857940549729,0.0,-2741.178869244308,0.239155562255025,56.59466296880626,99459.35996934387,-0.6849343605448306,25.394744392287343,-0.17483731892973253,613.2319246955572,-6324.352088752828,4.184734807299037,-162.28931225246924,-15.814721010437218,-80.92801185760436
2011-01-31,-20.57293175662025,0.09860654900092151,456.5063385668725,197.65515924894618,408.7103213872476,94.52718537897351,-1098.8968370101031,1393.034273995208,656.3472643574758,-2.523959830820631,0.2944208056193645,-184.02186926910917,8781.910643075404,40.587461154903046,16.07945785461578,178.98388965702594,-128.41226954168977,103.73808648094868,0.0,214.73481182552712,1170.8889190038362,103.73808648094868,17733.20347094653,31.213052885789665,-64818.90169401158,201.72804797911624,-145.66340345077742,2190.2932153109514,0.0,235.59565088229738,-183.4812227204194,0.0,0.0,57.65456669310852,44.8114277785623,0.0,-2.2828760885034494,47.07290843402502,292.44772665939774,-1013.139677361291,0.02638310592912685,12.013534929394151,32.2720839919873,6.72328788543382,1.3905289758072037,0.86333363362252,-270.5542987642451,68.49904957856188,55.97662280042539,-90.94878764209973,-148.46117967437294,404.87146587562154,-333.3099292924645,35.56721647482027,56.005568490862515,21.774770708949063,39.62847746175186,0.00524532156298374,0.014730672641445786,1.0714725089438986,0.7205742164886715,7.121165522678666,1004.5588995768503,1.448020769223234,-26.334552490831257,342.947285846024,32463.3343668367,82.95036744796946,69764.77931519225,25662.748305231333,44102.03100996278,82.95036744796951,23.784946860325395,0.0,1019.3997396235627,0.0091127674218896,-13.966103024969385,4653.321938439738,0.008417593005549229,-13.050109666827623,12.503776726768251,28.11298315070917,0.0,48.99558937842289,172.61825219994535,4.220270226950781,-178.69677917480965
2011-02-28,14.839599014430416,0.08548070259456311,341.38190058331395,459.7800978168281,202.08578315205625,413.2632933182308,-966.4461415366393,698.2897821020475,737.6943409538799,25.586771091401626,-0.05269801067542551,-174.65539068825345,10263.581239100886,31.507174164239146,15.793412402790592,184.50051209762543,-245.0979427669459,107.25752166262949,0.0,220.41459810932272,1261.5068319488837,107.25752166262949,18087.70118655718,31.69148052921252,-64842.947112736976,197.49771495488366,-219.05881042628323,2310.0897924286546,0.0,136.81789068315697,-93.35308934851743,0.0,0.0,66.14837960180297,43.296791987759164,0.0,-2.3623620189292516,70.88151363309625,-2137.0105056050825,1045.1161992996626,0.018191030462164193,-9.2176064173563,-6.318292670996726,8.705261723605815,0.06762832420275089,-0.7920480420328706,-6.6174567762942615,51.41035806406444,35.87872744819845,178.32863831756183,-93.24852052099527,-152.7453836106361,412.90306865475213,120.4965669515368,161.9532969361162,2.0627310558111276,6.165154987966616,-0.001742513400141199,2.7725833895083447,1.5379003304101317,7.220442315198056,-18.316702037317214,130.3961110826931,-6.557882221967162,-17.60058915994911,140.01317797679167,19000.302215161035,-5.224732456168425,705061.928032998,280450.73989372794,424611.1881392691,-5.224732456168425,0.2631952723211768,0.0,148.75736936855355,2.878118752839928,11.165045576920647,10548.48654135177,-0.002796352603549046,4.044907285194842,2.5153292105823652,71.4780899221596,0.0,22.034004514376647,-214.1935575720272,8.33609949221389,234.01686330917244
2011-03-31,-10.13728114538221,0.1491942074035156,-296.6662894718454,337.7770975042556,447.60186208011993,198.27759250796095,-456.07710640121655,690.936636833611,589.5839315287725,23.778500903190565,0.34558687900546,-75.62905436912888,21331.10207131165,31.14048697252696,19.05982220685754,306.53333147119497,-514.6021030054042,140.52033813208917,0.0,154.3721981631249,1248.703366814986,140.52033813208917,2663.073603700503,50.67430248041287,-64078.20991737504,191.72140727697476,-496.6590969941295,4943.211517426371,0.0,190.99249258018017,-110.708020685062,0.0,0.0,83.4626218185352,41.07279176023203,0.0,-2.288746494710878,122.90406792286879,-3504.7871661577246,73.38189502381556,-0.012163372049565524,2.9046743325080975,-31.662650459483388,-5.67067612471476,0.06309226737658946,0.15768622456029435,90.72918347409211,-35.68356248745522,-1.4351459374361184,-138.00452321770294,175.6671341276446,-95.41876544443839,-158.78763078659918,-4.325667814086273,630.1118808099809,-156.1924689181085,-19.738211903252477,0.0836274283440237,-1.010126197030253,49.04085237991196,10.63667537549756,-55.004012402776425,-2470.9490219407926,-8.563949211162623,-61.43088050688905,-134.8481972495647,-21345.02256416669,-1.9848779575987976,409018.54452612624,286972.0968824662,122046.4476436656,-1.9848779575987976,0.36632755879850976,0.0,-2643.8779883407205,0.9675116296255624,22.80071409990336,217569.93516204087,0.1342037180081599,6.201601489088663,-6.19671745593719,-84.63180068610745,0.0,-36.698163907694834,338.12280187186116,1.977464494781728,-175.6346298286245
2011-04-29,-9.212339293257685,0.0920502243345831,207.7911913854895,-300.43314711194813,342.1601243441229,454.20194831883856,-471.0259361434082,126.6728995148102,1985.487202642727,7.10860090974475,2.21583418954074,-25.601246523624347,32211.14423970816,32.06163588945714,24.78686469762817,772.5373447145766,-315.27427776368097,140.6971006620169,12718.25651417285,162.96265894553687,-13.47833267105542,140.6971006620169,95454.1262097995,109.20058431969144,611861.6686059494,200.2138098633016,-330.458974810285,2565.0114990246316,831.3090084074581,231.73832382252982,-217.37883703796518,-372.4248559775932,120.64259777245297,76.25121737446773,57.28062169957144,213.3099686998453,-4.966254862384425,278.65039791015846,-3540.79713775584,-1020.5821536593485,0.011940851178898093,-5.955079918213504,-36.47441311898169,22.503864010583015,-0.3762035463261135,-0.23178349615307892,37.2073897446362,32.63331068305706,-7.110881837640591,43.922637767101236,-135.00756660064536,178.0333481155654,-93.86536605639267,60.98802827241366,-1519.3057572850105,-95.30285280336273,8.331978321976294,1.5924813890727716,-3.6840791630126226,-18.622832789986802,0.7731483548116103,6.17970246350842,581.252993333801,8.73518315287859,38.08699319697499,93.41498974377919,14350.209829516127,101.382243698253,43415.506433907896,15257.657932288013,28157.84850161709,101.38224369825295,32.54183226680189,0.0,644.9373991502634,0.10974402870522582,-7.763143464335883,-743.2568345016334,0.07828910302530812,3.0506995046604715,-5.6463531670958815,-123.03594279556819,0.0,53.873499844582284,-176.22857379552624,11.469444516968707,23.70587152079213
2011-05-31,-13.415738041073617,0.08721579014140846,-112.68766682738286,207.29721136272684,-300.46081648890055,344.3661924637949,374.9920311333683,-314.5856925609436,1656.7294626016528,15.340070893342816,6.530092345685673,-29.282548500455185,29918.310877473978,12.58334834712762,22.04582507619603,743.1175687647028,-184.47853939788473,59.418348902899055,9404.146541286256,176.0118355119506,-13.6315639084355,59.418348902899055,91700.31341409181,108.28553551155281,611716.2627412766,196.77510584443465,-170.18523968120462,2521.966716421531,1041.4880498808645,-92.04275828701134,191.45455772111723,-289.24288010484,-125.68769755758612,62.560095646946735,55.73055148465971,92.78100147492088,-4.941538160610483,-19.838431294151682,-445.7430469171686,219.1710962294046,-2.0180231916763267,4.820899690639997,7.444485574815303,-3.897323828512583,-0.603537736490928,0.16004149187143984,-97.46762713589976,-18.352571040428302,-27.339307909912577,-88.16986390834685,42.650156438654655,-137.5219342859192,176.62745951902468,-8.996142561019951,-341.02337570252894,29.659510725304813,18.73588582713819,-0.2242953411579922,10.618792304166359,-2.0863830136212727,-10.776579421450549,21.652957203983078,-100.40986054406676,-5.922811540628004,155.6949785419936,-76.0353066987027,15995.253235960612,-11.4784365671307,420231.1444579847,128921.57758247759,291309.5668755062,-11.478436567130757,315.9330587445876,0.0,-81.86670560091807,-13.094456588936948,-21.65819523861029,7430.472326113144,-0.239914358200763,-6.35776922705028,-0.9213228442849868,-252.4254735301888,5972.370199906812,-18.34555575573222,169.74144409336077,-32.496320908993866,334.9486247430252
2011-06-30,-12.29965392541476,0.09525441067455394,-104.11368685901306,-108.49606499230293,205.66758112870892,-300.81930218700086,734.3354121343938,-204.59427690217044,1513.8417671200373,35.40076195213379,4.050466611746883,-104.68368686340824,19812.293042284706,-0.7214622700093338,30.596538469911277,-2.6292951522543007,1207.4604335328083,35.07886982212556,2668.966184776171,173.82586698927867,57.77632559202543,35.07886982212556,17286.04935318345,6.622684238100167,-84681.49095214823,226.6535749951169,1254.580205038541,-164.54572669568583,190.69431359903925,-320.74310647228936,-78.30795911224143,-504.5620837019989,-374.1736233542599,97.49450174656523,50.79032491233364,-163.1145793051712,-3.345944610470265,325.4711866094425,1674.5649386890022,78.50285189234592,0.0,-8.308545113405106,1.2884103707429517,-2.3103475811775525,-0.41879883331672474,-0.13155084316828466,-76.72536667905274,-14.418408557313342,-12.969089657725135,70.29336050733923,-87.60651046300525,42.51717832128163,-136.5953213985465,22.33859809877208,-495.7577630648773,10.77902340954347,22.12431688188576,-3.0231353449454335,20.385659157618516,-49.61189459603876,-6.220258729375502,-17.896971530669134,3281.7382442316466,-0.39862876763820054,19.3592064405839,-101.16597007386372,1520.818062249804,-125.18334390486686,41600.01068806276,-3667.440918846056,45267.451606903225,-125.18334390486692,-1.095476409311118,0.0,4483.690043452494,-0.6221341985342139,9.557893426054534,7542.967509962851,-0.20889815007553025,21.20695829358981,-1.5923993768410583,-208.31781725602968,-301.46198247527445,10.818575340979123,-769.8335422167056,-10.843225752296561,238.75866439819333
2011-07-29,4.193062328779987,0.17396786605255718,-192.7350091903932,-104.18835131522495,-108.88643713563422,203.0409393064528,339.3464551314438,-572.7987584927089,2099.8066706968402,23.19426838862148,1.0707951712047028,-76.63217327217112,19212.3094689325,-0.7583637473734739,29.406312209341326,25.57641562578791,1025.9821590452598,28.91560243458629,3212.0546971630797,156.50014550683014,61.75735819342671,28.91560243458629,17286.69216789785,3.1074134431274967,-118803.20920521197,226.7455622234943,1069.1959232078725,-159.37365081519306,186.69261803328058,-318.7404375414375,-77.33693824577156,-77.09848894936042,-242.59631159293357,97.53899134800551,50.31023492847596,-33.06689466067169,-3.2571639495100126,513.3092825227585,762.9040582450673,-471.01317544228505,0.0,-0.9606954344432852,0.5547938708868969,-18.719333351333773,-0.737550108374819,0.02944511813204269,71.93550296998899,-26.689292032537196,-4.489734255296753,-120.94531051932158,69.59654744822726,-87.2344153590256,41.88577805649886,11.737558456547276,-493.18344903767945,0.7264094030404067,-7.3351524806037105,-0.016387468611927414,-0.5409160450151518,-0.45025698522331226,-1.5066429489378947,-3.898044687298693,-449.80645605050813,-1.6382065844819635,13.654846628791287,-116.71406047556138,-24369.29011468927,3.0910433136284894,-126524.57468904182,-41527.44863928761,-84997.12604974955,3.0910433136285462,-2.754663942235595,0.0,-465.25667108372727,-0.0562683163422264,-1.5479401639260857,1180.8087225486524,-0.05340149800132199,0.2801510491937549,-2.798484426995799,-24.957019527417287,-50.11182404133524,-17.79554687686118,63.138595609569165,22.22759606027381,907.4167988432364
2011-08-31,-6.2305577422329534,0.10349152323197962,-164.19811492058514,-190.5390450186267,-103.38908435884446,-108.8886151189694,468.9766571339035,-392.76517732886253,2016.474965461519,-42.93149454792084,-0.43263423329088113,-86.0201957934121,22855.025206521386,16.44606235159992,28.509492741516215,118.87781773667841,778.4746633834459,56.98577423507213,3447.476399383674,529.5043051516158,60.89125728758733,56.98577423507213,16973.938859765243,3.262514567474597,-116010.58590494933,247.17529391128386,935.3625801677161,-228.9589212934144,269.13789545174325,-89.88841081061898,154.67753761692944,-110.37076772183073,-77.56348722943173,85.97182309732521,55.449060448281465,126.84374567464893,-3.2071325486763618,299.2877115088711,1767.1985460617036,-406.1671613433391,0.0,-1.2030301644528607,1.7519019735111385,-82.95420878402388,-2.040875166817461,0.05018470035603712,2088.9114250340035,-21.262051648029228,-16.82529133497087,-13.783136427160912,-119.91057414353965,69.11119634468567,-86.41650589570042,58.25016951665066,84.04193659360533,27.964961502412507,-104.85893790808564,0.005941265296904641,-3.920266914517491,-2.866967813088337,-6.463562227581406,57.38586707402351,-688.8960323845567,11.258418821528664,-38.56212302800263,-71.28284705756323,-12184.025771286688,84.89393163521396,3215818.68299751,599572.6023787996,2616246.0806187093,84.89393163521399,-295.5227134592427,0.0,-523.5641739851635,5.958573967445124,-9.08590630582691,-11615.412550264504,0.019360675793883786,-4.955575350243741,-1.621431409663586,2015.511029866213,550.8064296633975,-50.259568332937306,134.43726411122225,-42.8677775954218,-1274.9467870964183
2011-09-30,-60.013103397823876,0.13986409725044974,66.91836058996465,-164.9525050019798,-191.77975302215444,-103.04432628545447,782.0829101679268,-358.6168089117966,1558.0419700934249,7.220757039441037,-1.0966117635773744,-70.42664316015733,17556.283509871937,29.046197490842225,35.53509875622714,136.32373502532806,67.75249302669765,96.30011589317417,19857.110489333172,486.1807325880767,13.810958654583953,96.30011589317417,5959.430258435656,11.654234950924225,426.5549961033247,223.11377571487589,180.99314404666367,-90.64771259418976,-182.9397195224299,25.77871708026901,246.53129102415843,22.66339081732143,190.92928089626494,95.03244183140002,69.98056103787545,281.4539184511517,-0.37103775504738384,204.5389098948263,740.0132791370403,215.99695100514373,1.9897404079269316,-7.563863807600257,39.265211700188786,-6.40528306610031,-0.8249761057054954,0.6466414060355685,13.021992279060669,8.458052452393986,-19.300513396986844,-17.86663058737561,-14.204220186847309,-119.41085135593696,69.45056188568611,14.830718427014745,2264.177443962826,204.39093859926106,-8.56248113045126,2.7940990210776677,-28.3726275374591,1.0425169070825646,15.667040200652991,75.26863895794952,-455.20539062536227,39.870292492576596,-24.58491043900267,115.19428491944836,2417.5444383508293,-44.75113748927376,90899.31588589773,-98347.17499915697,189246.49088506028,-44.75113748927362,-37.844440980044446,0.0,-359.36976850065184,6.44024691275642,26.85964876869221,143731.32934854133,1.1748769707451432,4.453817062737841,-0.010318041274217649,-118.75462569565889,59.15373348400681,18.866665202560853,128.44138274395118,32.903661272452894,524.3209688199906
2011-10-31,37.166975557898596,0.2171653063129793,-58.961475953384685,68.50407032839263,-162.83064652325749,-190.9270173018807,1032.0366867617352,-1014.9147798224028,1189.82899914908,-56.30529845186475,0.25952764742635037,-68.67654825535502,17463.111398109577,29.084105821805835,36.076422896538716,134.07515530386036,63.08873677195541,97.47559197713085,19219.95293117298,482.1740064186709,13.701278112311911,97.47559197713085,7196.700981305032,10.484487948838797,2316.410327989145,220.1309016864011,175.6451948159687,-88.0528452485318,-173.76206007229482,27.031806095909083,241.04447287980545,15.0137319883432,188.14245453359672,96.11412842606504,70.4473715436367,275.35045186903454,-0.3464257728375393,212.15696520826555,1754.690729800907,1104.0664471098971,-1.9897404079269316,-3.3702404030950746,-41.537345021509026,-4.359339539326214,-0.24915715337126443,0.47706347359563606,138.756844004894,-13.192546771431807,-0.049108997172425006,-109.042465125046,-17.403578482415185,-13.863201431495398,-119.48402721406296,0.41609356738308634,48.25526556078876,-6.147420501624765,-1.96403834531327,0.16328070761388336,-0.2400294245241419,-0.10779689962554784,0.14505287627122243,-1.0855365356068205,-8.092482109657794,1.6525952154370884,-1.1477682674010268,-60.95333757249864,-5460.0682534901425,-1.6057278637494505,-26401.081865061074,-17372.854503036477,-9028.22736202553,-1.6057278637494505,-0.8105463574030978,0.0,-17.916662589772386,-0.04104894348900601,0.831450938396614,25666.8298553247,0.221223206097104,0.7872984738247624,-1.0150295753412877,-11.188791810033763,0.40161145068123005,-5.256968343169092,21.076552860724405,-1.6175088415038772,-332.96249641901545
2011-11-30,-1.9499060102456578,0.11329626739173033,-818.1102336773799,-51.39863425056243,67.41262148110606,-155.7117010839287,1603.229688243726,-292.3010916043413,411.84137792165325,-103.9791027939194,-0.0538809052778666,16.768381804437034,8958.942018275307,14.347322393542562,53.17765461052994,94.98719232711953,93.80985996675717,191.35465345072433,22778.605473036107,35.053086612271976,15.246601263844635,191.35465345072433,6417.528670793647,18.634225417824204,19536.577157916316,129.69036194864992,42.54374728200859,100.20201062151413,-182.99538991907255,45.01144550623192,205.64719142116138,60.991081715364814,201.336107595628,91.42291350932027,71.83255241583069,189.60072472711363,-0.2558964661719002,-69.42540389960651,816.8603540752085,-394.4148484523507,0.0,36.53109356590967,22.472280908941087,56.0354041803964,-0.5423224880811262,1.0078026007763135,-765.9429621331844,-118.12516710465025,-97.81280619175072,-40.11746982828916,-102.06046628206826,-14.827413118860903,-11.94632760760777,-63.3399517057303,-29.410925825299728,104.71218180721507,-12.433018441136937,-0.11434715777733473,-4.100053448666327,-0.9774963497250155,-9.381067880459312,147.8155775446653,-1615.3783301837666,55.87275735918644,-61.40140113898147,-434.6775396928597,-40331.55979071953,-116.65981207095923,-485420.3049207218,114974.63734434266,-600394.9422650691,-116.65981207095922,-28.032303705505043,0.0,-1841.0421757980803,19.180968014160666,-25.46750608934161,-36300.61686890689,-0.15492488501098656,-0.868787654845427,-6.4578506120202945,-1089.127402522779,178.03160856312843,-68.43656430875762,218.531568451348,-49.10086851203738,-529.6484215848577
2011-12-30,-19.941157842119903,0.1989694298828739,530.4164328315678,-845.0654531455106,-58.397309542143745,67.41439543801751,2899.462605563547,-381.13522224762414,1622.9211123423738,169.57028696977477,-2.7090264683146295,10.804090740560753,5403.81417310684,20.941892964863825,50.65273539045567,174.7931507439198,-179.02873893535866,212.57708401143591,13352.283972920079,-1.1065505381324474,18.79031882030038,212.57708401143591,7185.465505050406,32.05817256121984,-25915.390411690147,19.82506068070154,-284.1617910091789,130.7036384522976,79.16473063026169,93.19047685800643,258.29165460365726,0.0,0.0,93.46144161548983,97.61151274828548,0.0,2.9449266589470713,-257.00808540841456,1143.4825332406192,-1206.1580710994754,0.0,-21.42353688866646,-9.543422163753604,28.55085643006265,-0.3178586123265248,-2.2423303203889575,-294.27311832019535,73.78351445455019,82.79675105484318,522.7063142546795,-53.23729524250584,-109.42661135029851,-18.667516274677183,-60.360576260638254,-2618.340898251633,332.5755663966131,32.78604480900373,2.1393860087428864,4.825925678150133,1.5283170576156877,3.266486129527067,144.64293807492686,-1310.5126263227185,45.699925914273365,14.038742348400461,-1120.4914984702218,-434680.7971904301,50.47999598537751,510416.5484045297,177127.03574131057,333289.512663221,50.47999598537751,-17.942942062003606,0.0,-1910.731828078231,0.027943836480332607,10.256625581822362,172151.67264690413,-0.689884757754375,-1.432851538050521,-12.467975757409405,-80.03975178295832,-6409.189776551416,50.637403562402824,-391.0944620104401,22.870754529827295,126.49131623128119
2012-01-31,27.425362348829086,0.1424512121737565,-4.6854862009518765,527.2665841869082,-841.1616341605613,-53.90093305876771,3177.4585159827884,-609.8474549480388,1834.5524758616968,10.102157551468476,-2.9890460658872415,38.0757885618506,5723.795816518736,28.06354515866305,51.27775617085341,145.24435784397565,-154.93665668657616,226.4557543234275,12783.650201500068,44.810314148504325,10.3479909623279,226.4557543234275,7489.6043553415,45.47925899284823,-64349.67339993638,29.30991685782358,-260.1650135736481,-3.306342735607377,0.0,0.0,0.0,0.0,0.0,94.39510897606999,100.11972781841033,0.0,2.814941411660814,-356.3328724479856,1878.8129692748325,-533.2896205714555,0.0,2.0005022348048858,-13.4869303806409,-2.4909033528892337,-0.16716531849887062,0.009133211424938652,-2.8126459285317083,-5.8763871529972675,-98.7301104761749,-312.6970992828442,527.8986552385909,-48.216376546790144,-107.30905906571478,-80.56426140983876,34.80324729439144,-3.875512076066343,-20.313529906545625,0.10230698359984647,-1.449961120683331,-0.9537093312589917,4.249772399289981,0.4658744572927844,-442.39367416754885,3.048346970414343,-46.42896030730418,-94.0769703458709,5445.055890711636,9.024900948710084,22419.92568329349,4950.438361289911,17469.487322006375,9.024900948710098,1.1395025066463198,0.0,-448.66167927623246,0.006084545432301525,3.4546131077104576,22241.159420710756,0.0808312190666376,1.0712554540782904,0.01857894870374821,21.256937365139493,0.0,-10.41423743838277,-16.432390177811612,-4.5101338154660375,246.96453636079787
2012-02-29,-6.54861900555827,0.1383036872441532,-282.5462579449006,-4.453729968505661,517.7333069078887,-827.2505635019704,2733.4586281147936,618.288257353977,1013.4067997178422,-9.536888269038442,-3.4033660765697147,31.231311868707355,5899.841163075649,24.079341762972437,45.87421884408505,138.6071957618012,-180.46562157102903,221.4231954220382,12251.420282276371,56.46707219948441,9.455601626888445,221.4231954220382,7346.263048189621,45.78953551803825,-65849.32849462409,18.43944059298237,-255.97548395358848,-13.426677340584067,0.0,0.0,0.0,0.0,0.0,85.46923689324147,86.7487610566152,0.0,2.8659829133898898,-151.39054575693592,-298.4715427085424,1531.2667990840664,0.0,8.163489931257553,-23.485188305139488,-8.507885200746102,-1.0632030131927586,0.4628735653021428,84.05357532131183,-39.44572867967781,-77.63230330705716,28.498299268748486,-311.9547364753798,523.1940630962922,-45.465669727394896,-112.32061089218837,222.38463939837135,-44.811076160178345,-7.67945162361184,0.10763055182836734,1.8630003794121004,-0.46761198404659865,-9.539569335499891,-37.3782386636492,-128.88578722652255,-20.02978793369823,-10.424482889508482,-71.09164430677447,-5161.5263515517,-5.467894810969227,-71977.4189978391,-125801.10088809021,53823.68189024925,-5.467894810969227,0.02765903099321476,0.0,-116.77495956437451,-0.36620143935800087,-20.252109467667424,-36249.8504604816,0.08503729077899358,-3.762283153504825,-28.793353524531625,-73.90828927365283,0.0,-22.58700368203199,208.91721971193874,17.280609225303383,313.0661635143083
