date,excess_log_return,illiq,RF,log_Mkt-RF,rev1,rev2,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,cashpr,chatoia,chinv,lgr,agr,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roeq,rsup,chsaleq,sue,chfeps,chnanalyst,disp,turn,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,chmom,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,ep,gma,lev,quick,pchquick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,grnoa,cfpq,currat,dy,pchcurrat,saleinv,rd_sale,roaq,roavol,salecash,salerec,tang,O-score,sfe
2007-09-28,-1.5110379569536025,2.556892650109613,141.822242813565,3.076534400592057,-136.61245250597918,-146.73371778580196,162.5253157123824,31.408835807216725,-101.73896148229818,58.30010841226039,-176.09023199753335,-91.71611980535702,147.6428943671755,158.79299238869115,141449.16408923856,52.555516188707834,0.8612928724180355,418.47886726620396,124.36760520507565,-62.32500411557424,124.36760520507562,249.61935137390387,-24.04158035770278,0.0,-31.543533822733025,-53.718568684862674,235.13993184290328,343.5765819726983,8.380674902190396,-82.67945074484159,207.8021022396108,54.77250549589761,79.42402257141175,275.3866418888758,187.97012365010974,60.059524083179,198.95304716061295,2.138810168202214,110.59169977330963,-833.5219889161265,521.7776534538667,-2770.113688733227,-523.4681575906084,0.0,0.0,-0.4572927664420305,0.0,-21.38167414081181,0.0,0.0,0.0,0.0,0.0,805.1502827196355,-2.6011516003178485,5.023695074738555,0.0,35.78117488486805,-3.1638927677918502,9.340468753934438,8.380432335365356,20.802267011477397,70.08407587923011,-177.52523257108618,-7.382327316538067,-44.419329508008616,-0.13423846146743923,1.5954068911472206,41.62058104413137,4098.772474677596,9531.053044060245,-158.95363043714315,9690.006674509495,-58.55526925707272,41.62058104413137,67.66482998440733,2.2034692382878234,-156.3378790038459,1651.3756059205334,0.0,17.229758317102124,-0.47865112668729637,-9865.323604438163,-17.06316728287493,18.856045658316134,-6.286390116044004,2.635127451264296
2007-10-31,10.966574126095304,15.295444351144289,108.0003783043913,10.660928444577518,25.738984379404304,-136.44040769554965,-147.49149937023574,162.2784095632835,-258.55868524219875,-53.183471598306795,42.352505403690586,-176.0248920270759,-91.68208765893651,147.58811005434464,130461.51557358433,72.4696076369338,9.519672681104211,434.2332929410117,159.47202732742542,-88.85165521501571,159.4720273274254,255.5786158500318,-12.047354401302632,0.0,-25.030924844143914,16.726421717107254,316.8149835115586,424.3634072773176,14.49116233202712,-61.66178380268486,157.55681774664617,185.10311579107625,125.85300091731592,202.7209861933586,227.6274578346959,78.04569336002291,246.89140448999856,2.154651202747583,-103.67755773914833,828.3071966915151,538.872679627599,581.9694149965762,-113.66636409658827,0.0,0.0,0.30872519904358414,0.0,-1.7255090319958981,0.0,0.0,0.0,0.0,0.0,-325.8082844980736,15.643150745607727,-7.602442642282028,0.0,12.868148119471414,3.77515258045554,4.784470487263619,10.315759506360052,16.239929351933824,-70.04304922723531,-268.9133709214383,27.60918366606711,29.457177519219954,0.01146100974510933,-0.505419712625141,-3.620956849259045,-770.7053310653823,44935.12887904793,3243.2453433643095,41691.88353567198,32.42988593409714,-3.620956849259045,-56.57116061371198,-2.137739633133407,-91.66074511148378,-28.922237789578503,0.0,7.241782544915978,0.38615580812741257,2710.769091031936,5552.337465839795,-5.768821637651172,-1058.769035498396,-3.0002228904434816
2007-11-30,-21.58846278921372,34.81314055924905,107.946673741687,5.9972494803419485,3.750024739850454,26.048429054221344,-136.51665658249385,-146.68314242994984,52.841725362497485,40.52068280814486,146.70581097194923,42.31499591536299,-175.8689956150473,-91.6008894354993,130433.71627069978,43.52652224665907,9.441977753342822,218.64400682767763,159.7982408035904,-102.2084925414075,159.79824080359035,-8.3134674602186,78.6782437447056,0.0,-42.85651952889382,112.44980037386746,19.14467143142879,458.3119005177354,39.55095893617239,-27.74571563832566,25.691093531123187,-788.1677912845449,226.40846016396185,44.09699403082331,241.92489997243868,71.18074958610525,167.8310515149034,2.0427645231224996,-117.53089403262075,-2540.5141320764146,668.8974335369866,1256.220864623113,65.56077017819513,0.0,0.0,-0.23013400876755435,0.0,-4.116938913928607,0.0,0.0,0.0,0.0,0.0,-412.9171275296985,-53.99675069849093,-13.797961718346471,0.0,19.863159318895896,2.0761243686449404,2.2336065201927937,-7.082125471082634,69.72332248533439,-454.150846112645,-502.69104886561314,19.79038256364106,-51.233718224367294,0.128954334940933,14.44975239700993,18.807587246981797,5612.960390622344,98599.70899719372,483698.35394356586,-385098.6449463684,-40.41668812571555,18.807587246981797,-469.23787749158237,15.79593791773405,-446.503328023534,1427.4278211923083,0.0,10.986014226901816,6.32705939333389,1962.1382982094365,-26009.53288875363,1.2327304316827394,-4784.15775034437,0.49444406265234875
2007-12-31,-25.122469758850283,2.8099864464225934,115.01871146281097,-16.690984948440565,168.5290313446295,6.741279455539063,27.239403238931907,-138.0866313941812,-87.9864825158134,32.32006528347036,82.99622447447885,147.46373763019088,42.53360800192697,-176.77758811899594,132726.33169719015,100.69202217393592,4.962378862682273,263.11993472937576,141.44084080243985,-119.7387149947518,141.44084080243968,-18.534260149970255,45.398695359737005,0.0,-44.10523200964282,81.1427897301687,-82.54829242087789,352.8868370437609,36.208273908420054,16.479707928306148,142.09189229919886,-700.1038306243266,129.57487286175467,172.57718785220783,195.44185575917913,73.54894759370622,283.31890944958934,1.696622361796933,-174.61693279746987,-3531.390419963201,614.2121135040518,-54.13973304417959,97.60117852771316,0.0,0.0,0.716898839247381,0.0,23.9942650875264,0.0,0.0,0.0,0.0,0.0,156.35910053676707,14.006053749898456,-20.543135227865605,0.10209028266921594,-6.782108074983796,-4.485606501101898,-5.224776834480927,-7.644060657078342,155.65411984813773,117.60097382327695,108.92013406538484,97.36414818313324,-34.196692895716126,0.1409611126591086,1.8150661765173481,-5.538193050610403,1430.1987785214424,234008.91222563013,85321.66290879622,148687.24931683578,27.50361114898891,-5.538193050610403,157.1138814621836,-4.611693221272475,40.71200506541328,1109.50202739847,0.8090060110815899,-11.716193709627916,0.8338755247100735,5330.925359370842,150.87203846570628,57.370318692203,331.17624486689965,4.030095325010592
2008-01-31,-11.177849219182189,23.47654864067957,90.94206830027565,-2.9364426995484947,-284.2360911763728,167.72217768507508,7.075904968248581,27.56551156666348,-456.8087513443155,11.657806108516093,-228.27732227278528,82.25517188239589,146.14707068900128,42.153836022417686,130891.48999867632,27.009836257986866,6.949920876615833,438.97914904491614,272.40902384562753,-62.63990576210618,272.40902384562736,-18.141534276449693,18.546323176635976,0.0,70.51288306582346,131.874625040369,-66.15143302486135,325.1606425407551,-59.822678729503245,58.2171718736248,-136.9087970389717,-874.5438314603473,-48.23380106040328,-34.02605073703238,181.79814424691165,77.76067608381268,106.1860463542935,1.0500678713389737,41.87008488241257,1102.477023526478,625.0646901866021,-1499.9406524907417,-26.372928177887786,0.0,0.0,-0.7979202578677356,0.0,-41.682734437894396,0.0,0.0,0.0,0.0,0.0,2259.891505578762,8.7030996108017,16.973308890247324,-0.0017872369642781688,-13.161654729775819,-2.46944454952029,-1.8978956709973076,-22.703400568095844,40.30851196775029,123.76459141992927,185.4326687039249,-23.90027736025195,0.9072995001120034,0.004375047252163533,-0.9444956253579448,-4.483607621221722,-3077.6541219089077,344165.86712350324,39768.321368594654,304397.54575491324,134.49509564764296,-4.483607621221722,122.66493693277971,0.07155842765644138,186.61126365184384,-5149.819626701996,-0.014162811675358822,-5.506930006216905,-0.7189674406580338,1547.4105981477478,-13555.572477123205,-18.138699433407965,483.01214330390394,1.0235906617440875
2008-02-29,-18.231555669712137,1.6356046017100567,70.41423596993577,-21.98681934816279,-326.8223740618648,-278.53848782159383,175.52437539196373,10.753076156317732,-575.9894412423672,152.41630093549458,-39.95230345534419,-226.10686091674873,81.47308950063591,144.75750397221034,124580.8845202409,42.47742541235019,0.4433082620776636,350.7717656180559,239.5570125780749,-62.638569811930175,239.55701257807468,-20.38818766489348,-39.40322410776342,0.0,108.5198094366175,202.4774381284459,-36.364758721709045,335.94687588175975,-95.76969474223296,50.63103266526153,-139.51805699061654,-1201.2400976158713,-165.23911407000867,-26.38057350681543,201.43216511450137,72.56892942467361,132.65207262982736,1.0649141053877154,26.372053547380293,21.276324971013622,765.1011362046122,2878.2455197826885,-46.252831945039645,0.0,0.0,1.4161288979109743,0.0,-43.9905785037854,0.0,0.0,0.0,0.0,0.0,-55.075394696819785,17.66895507382924,-7.323113170813087,-0.0016386038833744038,10.98372916055473,-1.7425893292325725,5.4403058920086735,1.1746598711210936,37.55453075622154,-156.9405504003871,-318.93147514446594,31.905325699689,9.469535203399687,0.08964146225632863,1.0147219026367225,17.720805901262167,-700.7823996178986,161512.8795259893,-600847.7759569213,762360.6554828975,-7.174864847005551,17.720805901262167,-182.86587279383366,8.576229218812102,-303.6671650575963,-4744.283727662143,-0.012984981104683269,5.882272998582195,0.20708584813723263,-1353.891746750145,-4269.174972842855,-11.4919044995695,780.8611847242282,-2.230563685203755
2008-03-31,0.9291343182617489,6.379256156891938,43.473441764850506,-10.482758153203191,-134.7797763305548,-331.76808932977775,-278.7706723791545,171.4283867210491,-977.7201442710773,-107.78670626661788,-298.98932498792595,-39.75162793026613,-224.9711538582323,81.06386015460969,90479.72062452901,113.38349063057233,-3.413805629397048,1455.9697274241964,1048.881269764042,-60.96635198162724,1048.8812697640417,200.79603305288595,11.350990239699826,0.0,46.739890058271584,987.1834942072342,-51.93140118651,385.2695250521573,151.64033121176504,137.9057731387924,-7582.394877907689,-1655.9667717809698,-278.11249076777983,-124.42183099304077,197.75541548904798,92.02180471940255,498.77307218400153,-0.0508193325616646,3.7690998186225357,-4611.0915956536655,791.1689435775578,-1036.348532040177,7.210194108754422,0.0,0.0,-1.1131268223619262,0.0,-23.01833680476102,0.0,0.0,403.3396743628028,0.0,0.0,-4654.37036436525,-2.8445339807077517,-13.801952277504483,0.7791741634585989,-29.518683164678123,14.348679267571612,4.983978729060695,0.9615958029851868,1230.8616227628604,-7.557593620628722,504.2007301437166,223.21872939845025,-31.069711299802577,-0.44730243728826036,3.651696086079596,88.8971961584761,-1662.1308828345482,546732.164731402,150242.00280736852,385112.8387333751,847.7532653257533,88.8971961584761,-38.268682362959225,39.634859437918635,394.12084246111255,-47187.559899131826,3.8261531731734553,0.6914505308295134,2.7721681273096195,-1873.0510914942788,-13695.50499700995,-66.96949640438993,-595.2292201977443,-2.5902916281064847
2008-04-30,5.29356888487333,13.653928374091535,56.58205784890718,-3.105032674678011,-224.6049990569738,-135.1729931936699,-329.0402589115391,-275.79931648592,-650.3960124479419,66.34787801038259,-141.63694244606754,-296.2803712629127,-39.39146349776879,-222.9328321044728,78161.82739433559,137.04548717582938,-9.166274252400159,1176.9488548750412,870.0496597996257,-83.6579997786127,870.0496597996255,176.71508039859708,16.36303371920696,0.0,35.79656525111752,821.3784834525097,-116.71545625610982,352.8862386315001,227.0196792256933,113.59256028493085,-7137.162358858017,-995.999892928999,-172.16249199051026,123.62043965341941,204.79638795061499,107.56872744894619,557.7259384400711,-0.023613558818225723,-272.78742419163547,-7472.2649811901,1135.5609735033315,-1273.0740456931817,346.2551180985438,0.0,0.0,-0.29963526121487943,0.0,-41.312393273137786,0.0,0.0,-2.212581178454002,0.0,0.0,-643.2871402318997,30.484172560893626,-4.399332888257447,-0.009345619359042323,-12.773123201916974,-0.8016531245741021,1.471529875151873,1.4618237302025818,57.68591013434934,-62.611254939661194,-118.03005403195051,49.79353292136307,-17.72386742753156,-0.04021092722214714,-0.5203984850033834,33.416700903311494,449.42261136900925,-62887.30564973131,-64011.14720003866,-209613.0723660849,-224.16818916820569,33.416700903311494,-68.41010368361549,-0.10679778340502821,-112.24284329515343,-386.4977637733682,-0.045564501365060295,-2.116348287892805,-0.12007194898021822,-1112.3057317107741,4584.170512874691,-11.034947248519984,711.5047497998112,2.5485827950931537
2008-05-30,-9.831344482434746,14.019018550390271,59.9049028285203,14.940525044816072,42.47505542071719,-225.9279333897014,-134.7086190425215,-329.6127461496866,-223.1533341684945,64.3912871490492,-42.169660820298226,-141.6963438822853,-296.40462895495403,-39.40798397234326,73724.4024193116,-17.318807566809923,-4.3883565375460805,164.1193967129032,114.11689250032077,-47.57592194490961,114.11689250032069,185.21442056146472,-37.280365823956544,0.0,43.50395483422433,-273.4419838297238,-236.56602311478863,343.1362329215912,-34.643612585379756,87.03601760574321,-42.24860192132021,301.00320080000074,251.66935266280566,209.8251086080602,210.12979796037237,135.6854930689282,231.6274381183697,0.287129941817353,-274.880688384128,-2381.4258662976804,1160.171744991154,1415.4023008027043,-335.7377371977516,0.0,0.0,0.6417539927256193,0.0,1.8949687451013233,0.0,0.0,3.038829103544799,0.0,0.0,-1034.3097235279042,9.669281244279887,-23.314962870227077,-0.29970561823275077,-33.442518197534525,-8.718811611187789,-6.875326998329193,-25.243467217296256,-118.84249710730592,64.82113483275134,308.49040707417237,70.53073109708498,214.41068363940892,-0.04953210583981793,2.340043659152016,-138.48034940374492,-4092.7919441798426,258919.16056878492,-129961.11395938834,397153.35381534696,-723.6236449288301,-138.48034940374492,93.47261747329321,-220.81504297396322,368.2374597416151,652.7392108587374,-1.2326046185793067,-16.344844292895587,0.9023751340251422,1172.5709681732915,9862.40233145006,14.40286129635706,1375.8382365451807,-0.10924349798921185
2008-06-30,-58.35471490790026,1.8013990067085472,59.96296209779806,6.127784087564875,100.93968898013358,42.26541876017368,-225.61993617909158,-132.4892496819737,-204.597359142034,9.299771481315519,203.4152457265759,-42.27113026844293,-142.03729634759276,-297.1178434684823,75557.82581506766,-98.1250017367538,-0.5643163328469515,162.58201273291942,76.7577385212837,-71.14800569975948,76.75773852128363,-31.218340690419232,-60.45216501401783,0.0,70.1312031237856,-236.41184493667313,-171.406524803647,233.46502706181008,-122.31974909850436,58.67458034811882,167.33890107175313,327.74270538816063,104.30291840805698,205.08413449266374,206.02903561496848,155.85560489341987,132.4800610829152,0.12147153184443238,131.24410934555908,2936.1846332501673,762.86053008293,-501.74727446089037,195.008797907283,0.0,0.0,-0.5580021322947161,0.0,10.87674484762465,0.0,0.0,37.79196282137451,0.0,0.0,1392.7974968457233,33.538491342569614,-14.764966347369977,-0.5687873676883691,-19.64165877199929,0.3372151270334598,-6.200830556785796,-10.539632592132477,81.59195884326209,-61.724518785957116,-249.68674212826966,-11.614603172735542,31.21024008355306,-0.03286251687701647,1.2374419633393217,-67.03889386828331,-215.86725335243295,107835.67979567125,24569.570825869218,82119.51898281276,-8.305020246815758,-67.03889386828331,-58.31185167312742,3.184626364669853,-161.02360768621818,636.442868529426,-3.329842271530636,-9.84003367205544,0.5814804317033051,1259.1313605780015,-2028.7601016361587,-1.5181977337620083,144.41012202775164,15.277797188779743
2008-07-31,-9.687690004059226,26.825940445138368,56.519537929052674,-29.264056809864062,-114.28414292626606,99.07242529771545,40.622695418407375,-225.92686972710504,-726.5383825768698,-22.85448009009527,83.03587088662604,202.65105105669258,-42.11232519792965,-141.50368764778378,78117.3686939462,-100.62386828064436,-1.7919078612841497,158.74636522627074,76.99699813630279,-66.011190009164,76.99699813630274,-25.399855845486247,-50.498666182060475,0.0,81.60294195057403,-230.4181542204379,-157.79396317646209,237.4848550111136,-144.87279271885328,71.183705579264,125.01949988898441,110.26640223682747,158.4404463395156,158.4414540447491,202.37521580312176,152.4622730846083,129.77214638795726,0.15405816972995948,336.13889994516734,1418.2775350288043,441.2712651191846,2170.4517625417866,-182.98377142501846,0.0,0.0,2.4631241598812026,0.0,-17.02268282782552,0.0,0.0,-7.207815827129764,0.0,0.0,162.60193795879695,31.362487083305155,-9.396575672792949,0.0,0.1446783177058819,-0.4036164210353377,-0.8052346156197672,-4.411615515200992,-27.04901522940372,-57.683008088783936,0.7441453155823581,-2.145953396280902,-16.81229774463199,-0.06559224967944743,-0.768089928872584,14.548122421119729,-96.39840721981284,-12994.392121972516,-7630.779707566369,-1692.3857925292104,22.414289859588393,14.548122421119729,-71.33724821417218,0.6734593473294765,-46.44455013982544,123.52563718731108,0.0,-0.8436508244535474,-0.17850880476007802,591.7866552485866,-1888.9087328503665,-1.2494340077214474,-4.636585597086196,4.087519739639873
2008-08-29,7.832648294904579,8.168319074575374,49.171000627144096,-2.5304379732747755,-716.6804867320675,-111.38104583353922,96.73352374455692,39.866732334998524,-857.4005642946846,34.17984947076964,-386.99781418727576,80.87541895403689,197.37841586636102,-41.01663422259306,76107.31034647526,10.051494906540341,1.3362842040641003,101.76011604728518,67.38722722273131,-75.94870194291472,67.38722722273127,-6.499801540777899,-34.77874098674734,0.0,65.18448808566046,-308.8079274515469,185.2165576031771,466.8331069213285,33.18937643964422,-28.065373563104448,59.97297600065497,-32.57360522379283,-161.89528722171116,86.53070973237351,273.8705348661988,164.580971904654,159.31698809457416,0.19472141216903532,303.13687153385445,1365.3885820296316,536.3379884739131,-1795.894195784621,-148.54065224258187,0.0,0.0,-2.5563097451045818,0.0,-117.44965000285265,0.0,0.0,-21.984229018109886,0.0,0.0,166.29459535517208,45.16816625291858,-21.452673498382694,0.0,-3.7382459590725716,-2.721027183587978,-3.852128031631665,2.1829686596922784,223.77153876170132,-33.21457918979468,-238.06414248896448,82.51321778842203,-89.4449480637482,-0.11234778912015742,1.6178182172833715,79.68856925623464,-267.3925851847438,-117386.43597855233,-32106.80577221373,-76040.13567419164,-92.91667044258008,79.68856925623464,-23.98575354879631,5.97388537687922,-215.48634480580392,-1931.8090378952184,0.0,-1.0693416586363185,0.6074316940266797,3906.525106515066,627.8543826872337,-56.20960260820334,-85.41627697813328,-6.45370140577225
2008-09-30,-36.763816084494984,52.925354771233955,42.50843298832826,4.958355629445324,-112.95775681063903,-714.740788974209,-111.6515041314232,98.31451592260277,-833.8064848335504,-29.698901826839126,-33.76608231543832,-385.0238352775841,80.46289370072766,196.3716380090577,65019.24532305959,52.91350612757897,4.458208299728283,143.13915921022905,86.52640900941465,-93.5769533030095,86.52640900941456,-26.596786543137796,12.068468666707702,0.0,67.40752703522827,-248.02242774176054,119.5996640442126,283.25222340892435,-33.264545979227066,-35.34263137667679,-7.92780012142465,8.590138554399607,225.98162159370443,30.377869455308783,233.3387991246487,219.71287121174439,208.1117463966996,2.01679567036655,45.439693422633866,2848.0282486512024,1013.6820992116237,-1173.1332517374517,-65.60422861080292,0.0,0.0,0.05565393695126425,0.0,-22.426301593503013,0.0,0.0,9.723254538693652,0.0,0.0,-1552.2810136368835,112.40232596672104,3.317139130510668,0.0,32.07855259601541,-2.213652131334328,13.824310247423774,9.348978441134648,392.69267067783176,53.55189955814876,144.89626861815773,243.28491370654774,-18.65161104938278,0.16459827130961724,2.8178394620988456,71.04806260644551,1448.2656763574307,15381.515023630112,-7678.43242078973,27622.23889171146,-4.384379652354426,71.04806260644551,60.21630912738601,3.222921743365468,130.09265252357523,-962.7900428169814,0.0,11.962545315593275,-0.21949501529442017,3741.0062709213526,-734.1868542121956,12.083167687366313,-621.594606994372,1.9833588411167824
2008-10-31,-94.97853078206779,3.956410575932516,49.161922116029274,-31.725886018772858,109.10146445852918,-113.07796570008674,-717.3950928701391,-112.6723076931056,-1171.0523005192513,114.64999715551843,66.61542414915368,-33.91148258671088,-386.68178805909974,80.80937531094727,55249.65549989204,95.68003685073526,12.70790262915394,167.55045590610396,96.83157074753657,-119.2715703271515,96.8315707475365,-30.101965225719024,16.11695226159989,0.0,71.3031060050819,-237.59361320255607,100.26484212024114,280.9617982094924,-103.19345175101986,-24.105098168144465,-105.89615642160486,308.1006826862191,84.19730931007237,-70.2324801153874,244.02513304224618,210.42809847842872,251.94163213569414,2.056311003957722,-205.83099655464994,3585.2946798713792,1136.647567521458,15.591472569375128,178.8046585595926,0.0,0.0,2.9958843263274963,0.0,18.835940406204827,0.0,0.0,12.239567667709139,0.0,0.0,-196.5935743571913,33.17131775091184,5.296677749823573,0.0,-3.740059563521129,-6.143325310037483,4.286725742621435,7.730676905212874,169.98795660874566,-13.233675359656445,-85.26594858530463,105.25720214218427,2.164637396684725,0.12551125139986574,0.3667606943597548,4.267831880550148,-356.0902487761268,47368.455495260656,13282.614085193723,31554.304916711524,-14.042374980603597,4.267831880550148,1.9250131770540975,-0.5411654623301771,-7.3475445629794365,-69.10832200838195,0.0,-0.9443333791866877,0.4993402046607045,-214.43204674814478,6003.638893411524,14.248157180817543,-95.09891094562863,-4.235546645048871
2008-11-28,-60.595871946000145,11.157273935242102,25.958752202192358,-61.30757750431292,-424.8540304453488,107.52106935685104,-108.63395851711869,-701.3760006584876,-1630.401277848341,129.8616589232392,-417.66613811924094,65.42730499320571,-33.30665446195625,-379.7851264297965,56410.134918471085,62.679539629118544,13.213099387184823,217.2116782469695,71.38398782905435,-115.62760941925858,71.3839878290543,-53.980690358147775,-11.87563580707207,0.0,31.78161842131699,-265.45694683554825,-224.4514276824591,211.19690690235672,15.383606140382652,21.641251623136643,-167.25602173004737,61.89845881943657,-144.0273958989628,-125.91704271072228,207.47127059018555,276.3581467016591,170.28076527211897,2.0507561381234614,-291.4874363109047,2509.857032681076,872.4731380436824,1418.5200152694506,-40.79778452882948,0.0,0.0,8.512286710886327,0.0,-78.35271842456496,0.0,0.0,-20.41554196367656,0.0,0.0,-233.98751780327484,25.792935183916825,-32.18769692260531,0.0,-34.85134307112082,0.7333759854385278,-7.550305288640359,-15.765483408608134,889.4556677770333,-240.09565067382664,39.99547936360295,103.15328420008382,-48.398084746837185,-0.16437242714762323,1.21972856993375,33.71605303774828,5333.560304478495,-570785.5154996142,77068.41601758124,-642204.7034748644,-0.013286371650551132,33.71605303774828,-238.29012791638797,8.951369932087719,14.218527305565633,-2652.927735429548,0.0,-8.656333454533794,0.4983099049252786,2792.00036908318,-5559.338301330761,-39.40063903086207,416.74585248835047,-0.4672914253575442
2008-12-31,44.409837272208414,5.122447977301813,9.505204910226148,-25.928769406739583,-1118.2136560233084,-403.31095327797783,101.27291093515255,-109.37114210109435,-2169.353899845232,49.31890829312785,-779.4247720339384,-399.32825353599003,62.55467956812032,-31.84430563921497,47950.12414944074,-3.2745080616350624,8.426291204109965,97.34557981813191,1.7865806193954303,-81.61847879831868,1.7865806193954334,-44.02822013794556,-9.391390598157486,0.0,-11.982479003688828,-431.758320357009,-573.7411791397008,-1438.2798066450878,168.03147886778348,33.422486113836406,-73.38278438512947,185.31486135347686,-121.62525708560815,-23.90692275625019,-120.26213353698813,234.53276101411626,45.82653681007854,1.7788006882851886,-310.2400596900971,1963.949668109091,1590.8841746678488,-356.4765444395589,64.96690376582876,0.0,0.0,-9.461464686354594,0.0,-189.44060445804826,0.0,0.0,-75.22794492333401,0.0,0.0,-574.7152091703449,68.52805422875872,-28.7728136964094,0.17018990854004926,-12.394813885671795,-6.326835518459191,-5.206402691129377,-37.862719823819475,377.92332512786743,-234.286913585001,-96.43817071538409,104.42772386993647,23.64955660715185,-0.4007062024907233,-4.246620025741436,12.016344518295625,343.71179469279105,-194527.22709827125,-68592.99848806346,-111446.21863195114,31.638689071120965,12.016344518295625,-244.89397659665974,-4.021243196755719,-93.27485307779494,-3461.1442580035364,0.7399777602311431,-10.305737856508856,0.17611309276839648,1338.6550276599883,-21.44955943392415,-101.66442319559224,1627.7106086102854,-10.044005611553587
2009-01-30,-19.189512419256097,16.828506304522815,0.0,5.3838820802589575,-711.2490166774505,-1081.1313195765183,-387.71468107843,99.43912865150743,-1592.616047929893,91.7429075031348,-328.0269797477135,-757.3353327914584,-388.0110135523669,60.78183651355978,33229.469711658996,-75.02938834987786,7.824486005729287,124.05228323988233,7.918516778750645,-76.19896315522519,7.918516778750663,-44.83331714735854,-14.905255627384784,0.0,-15.671083054697858,-395.7168613613655,-583.2161987062899,-1455.377536679825,86.29825879819087,52.93181793302834,-246.15343609037168,58.75712354276222,-63.71147443199463,-176.06993608412876,-130.7589816610363,199.883219571791,-124.62807598450023,1.3033772805473305,-29.6713515402721,-333.02276721658455,859.8014245708802,-2490.1622695597416,-85.87355457319825,0.0,0.0,-2.029019628603183,0.0,-116.91341896941276,0.0,0.0,-6.882795723354036,0.0,0.0,638.0498077473346,122.81091303657286,-10.313760771017485,-0.008028929162637644,-18.128021880332028,-4.851910452892113,-0.8969583176632696,-20.995194803278196,-26.1633561060562,-152.33105027523834,59.882867465767944,7.867676852245495,4.0202716225674635,-0.21201683703926832,-3.3867272112021425,1.447591465040034,-384.2119655110855,-151177.80244593509,-68171.35903719952,-77863.9102785252,9.080442737727225,1.447591465040034,-172.62555279187745,8.4642711867794,31.638910882713585,-4640.369717020745,-0.03490940837673129,-6.109354131321169,-1.6846209166421175,-2881.4428089499997,-3496.3304835559975,-53.666958936374385,318.0358844896268,3.961790399444034
2009-02-27,-12.058628244832335,24.297433727264558,0.0,-26.70873358210885,617.2871874430418,-727.5988849739239,-1113.0199503359343,-397.6097357316905,-1465.4511748960197,-77.15517746765794,70.6623822048037,-335.22156870995747,-773.9459068064658,-396.5212274301398,24885.760179505374,-90.06288489583915,3.143787597560198,118.43994454698601,23.5222651129769,-68.20398144021941,23.522265112976854,-43.86592450710678,-38.90810925895136,0.0,-13.269239922741034,-338.58717154523566,-573.0795379325557,-1573.3223919697843,13.860267386144535,30.898950958366225,-320.2400693260235,-457.24532223462774,-349.85608966944676,-222.74355783857985,-156.82312520392622,151.34517085424412,-182.00850998791066,1.3663804889302513,-14.945423770027142,-594.1956848151602,898.525048893418,838.3950480856397,-110.52934259662254,0.0,0.0,2.169003528673174,0.0,87.91526927511995,0.0,0.0,168.3726448156503,0.0,0.0,428.9679951880689,96.47200171688019,16.679965879318445,0.0012303523438929043,-0.3292567686508505,1.3416850796407402,-2.92672220616263,7.282387774469555,238.45406540606473,162.51354416237518,191.37261292496706,126.47934376810645,-7.627919889499196,-0.003640421310755926,2.240627210084938,24.762176804466208,-640.0078261637327,70316.8744744733,2048.7212191410363,59327.350678427145,-28.329943981254672,24.762176804466208,173.41495033351475,6.455663222782185,170.91328224443075,-1504.0454522729124,0.005349514430902813,-1.0509820808526342,0.9936648098022332,-342.1351373814832,-1495.3349696463993,45.062325972166946,930.8862825667961,1.4239935430772803
2009-03-31,52.50387239560378,3.101957019859013,3.1373778323773274,-33.40084315838173,-223.56379285498878,613.7262815333252,-722.7101241737938,-1109.2737318467327,-462.8157072576918,-25.247153506634444,-343.6127710859178,69.99250372650766,-332.0436725319233,-766.6089095222204,16008.864567791614,7.162253258120618,-10.24402838692991,19.438398227413806,-38.74533841692062,-21.112223132364527,-38.74533841692071,-17.816198166685258,-173.02244082315804,0.0,-63.87281310792606,-188.81558360824494,-989.7179417241666,-1489.4167534423882,56.46907323166506,34.76187677909142,30.71104460651142,-696.9352807296947,-322.3449061252213,137.4238577650105,-331.29677554984886,77.94460190483713,-18.30493538977898,-1.3472907208020506,60.38653867630391,-345.86519832582553,1124.234166719685,2504.014265803086,89.96881637098244,0.0,0.0,1.2940103003543313,0.0,-38.832739394346845,0.0,0.0,-5.519996291807047,0.0,0.0,2663.0827401655006,-292.7347839970191,-10.288966717148014,1.8567622371365173,-65.4721394953898,1.9416693456913805,-286.4400417716555,14.58737150761334,2420.209621269142,-104.70622546265258,-72.66121085666668,820.2054875081799,-92.80292667075724,-0.18457946249474322,26.937940822172223,262.745795976785,-3920.519750100371,-231439.09894303232,29836.65556552494,-261334.1176917348,-220.9301957411913,262.745795976785,-138.60472583414503,6.828766571198727,-167.2368035399213,3566.9285150027426,3.0985560084282375,-40.016464169836894,4.138557582828575,4589.133500225202,5129.093463145517,-53.59665882584409,-99.8091045757069,-1.0125707340070491
