date,excess_log_return,illiq,log_Mkt-RF,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchrect,roeq,turn,RF,baspread,beta,idiovol,log_Mkt-RF^2,coskew,size,mom,mom1m,max,r_sq,gammaps,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chatoia,chinv,depr,ep,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,pchsale_pchinvt,pchsale_pchxsga,saleinv,pchsaleinv,rd_sale,roaq,roavol,rsup,salecash,salerec,chsaleq,tang,O-score,sue,chfeps,sfe,chnanalyst,disp
2012-01-31,15.365758922611743,0.8984632020987187,1.5475743389803636,-14.288254838014666,516.5852126487391,-278.99046786866234,-263.6377026831349,1318.1990642318842,-20.06771623675551,-7.799975889067458,299.0667476529687,-219.58165488224546,-171.81160734052528,49.20482879108533,23.786274538998953,32.90490346626468,-365.1680258112968,2.384470256707095,32.90490346626467,-11.51196543162567,-147.9611259915132,1416.2381773125144,-16.49262417511343,-8.350947053988975,-22.021352750521793,434.2351038446038,30.127303025340133,224.05154878573094,-31.791571804816925,49.188941213840884,196.21477944015032,-992.0061831346,0.0,-55.24004325564445,-11.986701690075392,-0.8721902882901205,0.009758211573186284,-132.08993474475562,-5.123464122302721,445.14737879205654,340.27743502771085,-9.346033105502329,-128.56242540793346,0.22201652616867773,81.8103119582056,30.59266027866647,2.869493812505482,-0.026110815488758155,7.911404070523957,1348.5453339720752,-39.883929422402645,-3.409613954012679,0.719441975236947,-14.880147021146911,5.918889448236314,-6.993132883288581,-49.50678059843631,44.625497406010936,-33.7187499970759,-0.009403984652609054,-1.5923427052044872,87.70333134355457,791.562505483746,9036.516113577876,7954.708301001345,1081.8078125759494,87.70333134355457,-69.53048898579709,4.073681749033344,-158.631092451813,-119.75759628417676,-10.990442742477171,-184.88346057950878,-0.05784736573863025,1.3697714501257678,-1.2775923714229975,-25.07601155862389,-525.0326931302952,-13.150314156533568,-170.7474666201811,-0.8957848424245185,-953.1671544783603,-0.672952711668872,16.391764435361296,3.257569109825859,-203.5816097153485,126.51067655132005
2012-02-29,12.530253374260997,1.8676642014046099,10.358034777940084,78.22842099815983,-14.696081606278494,520.3243990311923,-279.76170816922615,1347.7850488458591,-6.868113121515483,20.577919556282936,-7.825975004277732,300.06360596873475,-220.31357108615939,72.19073055241613,-16.36901665261083,27.911426920140684,-367.9114813064427,-10.351807640833284,27.91142692014067,-13.8585615194885,-18.61576032001354,-513.4466020274451,-13.488344221712193,-2.926377385007954,-134.19366681423102,455.48359638865554,0.2979998956671679,209.80727292558487,-48.90421908279553,104.3268589267349,212.46320006839179,826.5988751575844,0.0,7.401534834741483,-22.632272088697846,-0.8739066392482897,0.49889155538619734,-470.4095390419899,9.272392656810553,3.216531735294211,490.2725614553985,-32.21851679045312,-38.79901878610167,0.4653059784224207,-125.13924263958916,-73.26506688029417,2.959175469240108,0.2096550825590986,-0.5689964728906887,112.60805392312614,-10.766610412420093,-2.813891820114531,0.5732963015390737,-0.5723861554851624,3.4680963634453406,-63.970618125231795,-5.625159457977134,-34.046313438471316,-26.934387924248824,-0.04294268305536497,-9.72104189614177,17.23573432715513,-258.76235396922857,-533.501680190675,-3375.4383337944746,2841.9366536037996,17.23573432715513,19.226349047025906,0.6878329656695357,-1.5645939278450953,-52.89589766031569,-8.678062999419126,-2.10334057019827,0.2383757101137185,-1.1618632426989564,-1.37270282037791,-11.834803517921415,-74.66598756222811,409.39267410503453,-21.577457770402958,4.793364063743411,2.879826170959859,0.009857568908360606,-126.24692246362858,-26.070505116495816,-268.87057149781754,30.46094772416575
2012-03-30,14.575798438286187,0.9423991360908313,9.140002773893322,208.67455159802657,78.35812322420327,-16.77630966809539,526.7934178873854,1416.8752166826253,-32.285272669903456,138.90246719982014,20.786927099165144,-7.905462524958716,303.11131722158353,15.182658064139664,-16.597543761419217,-1.2212360083331415,-44.03210197331313,-16.750300673467454,-1.2212360083331522,-11.288992295937762,1.4185755787801178,-764.5070558533364,-14.31770166865686,9.086895246189208,-135.80912776501648,457.56731445905706,11.02864405261961,-17.34503853146942,-44.717124477995185,-129.38845508274485,212.85114641984453,-420.8131625020851,0.0,-2.2733147573893007,14.08628345365969,-0.3913666367563664,-0.1149867969922081,-46.62497756757787,28.348637909767604,74.80994827631048,-349.73109873916763,11.385444297950244,-30.488277842724983,0.2925550752364401,-548.8490319121715,-113.75043829686274,16.040500742575375,8.60307507922049,4.070596980969498,553.8033574704232,-84.2159824984687,-1.0346954607091075,-0.9265175672172745,15.68555661566539,-6.5248758626636345,-235.58054823048178,68.44208311139028,-208.83638667499622,-54.605732989327976,0.001594769525496753,-24.15705501648918,40.090740560209994,-1183.3137526265773,-29016.98579439521,9712.125697707525,-38729.1114921025,40.090740560209994,36.025968254480176,3.29921162168052,-226.01685502560196,-62.36984226375589,-342.2145303460875,-220.65172393314015,22.55245207060894,-1.1073281981276537,-11.84173104948168,-59.36453391078757,1158.320584716279,-2183.9150278678135,-197.71162082698007,24.088432686626675,-65.13288495039524,0.059260020397103014,-33.71329360288268,-2.9213402895012575,557.7809469097685,248.34200003658907
2012-04-30,-16.292922148265873,8.422398182247528,6.501120648223183,171.96243491109033,210.6971329942401,79.46967215805489,-18.153066279612542,1213.9102726264814,-3.068981385418899,123.02578443066272,140.13576789753384,20.97149208358579,-7.975654312364156,-30.47731331517111,23.50926820080072,-19.492037109420405,-69.15540565657025,-18.737811002105353,-19.492037109420412,-8.813712424341329,-18.495763509652456,-1174.1483530832065,-16.340798946030304,8.285612391553279,-133.75761538888514,445.72761989659625,53.25579924335315,-42.66914185648732,-20.19272597305233,6.784112600588173,206.23339633715733,-28.266529322150518,0.0,0.23983914744152912,2.382357881335622,-1.1734441981254982,-0.19621006459099355,218.41007606463825,25.033383207186944,1010.3303554468803,221.24555334698306,3.009489934408066,-89.69387798203161,-0.8991259520744459,199.84607671711137,1.4477206196349925,23.268534409700067,5.877849592402999,0.7707208536463952,125.89171887686825,-22.697325171693183,-4.438426448656802,0.6627671905208103,-3.373313054471181,0.3680983411118177,-18.664050705096543,98.48652041881178,-10.015485581548546,-32.86591897557591,0.018105914790621513,-3.14418889819936,23.626809869052067,943.0025122687284,-176.51055322866887,-7985.729140548385,7809.218587320298,23.626809869052067,134.1461956283929,2.6836618043607032,3.1599490106476225,-80.38726561429462,237.6817439271199,5.103068864407678,9.402212166431902,-2.075868741306188,-0.8974374260358076,-12.466152614453364,41.78262100617576,470.75790862454414,-54.866687881820596,5.410167100534409,48.677816432222244,-0.023878968410569166,48.208439386629905,10.65081251398397,2.5029118840101887,68.27884595495516
2012-05-31,-11.72129677082026,2.422022128743524,-1.8229402221677904,201.19160520305928,174.5931113816666,212.44201103262193,80.03047242785698,1116.0876160176103,-49.710529542685364,88.17590769244465,124.5241228327165,141.84248981370672,21.226905142584915,-19.279796480290152,222.61360212609048,65.7878043846669,130.33065305204195,-18.367921985779404,65.78780438466687,46.736698829877675,5.274117164752047,8355.68897867235,-3.5426304992359476,21.096200529577846,719.547695400502,972.7821287063562,182.38854999228533,-145.85287315209848,-2.6113486450105956,50.19719633067182,541.5859417236098,1784.6739060799853,0.0,18.98555318716393,-16.36255908104539,-1.2140136983381744,-0.18354335804053748,-241.91750790181743,34.64282784795569,-582.3329802861722,-309.7783324433541,7.408099819271513,21.766784709824833,-0.6757061470235983,2386.8548624403034,-125.79702899714493,21.21811692409034,-0.8809304246872482,10.170937614884252,12348.48531409635,55.82611611248559,11.986719144885335,-1.351969138973729,-5.6193537425297455,9.794974375307675,-175.38094989055753,367.1526271327866,-268.9682116621991,149.02601386888028,0.028931635252329224,-10.505987114790969,-62.02639356401406,-813.2508215559337,114342.66753582237,7964.747358523542,106377.92017729883,-62.02639356401406,415.0393975936149,-7.594457910209435,65.72550174769549,-32.872714895214855,482.5142544865339,59.24940662460402,0.6052772047778774,7.872775165206008,-2.41695596397453,46.384795370519726,-1128.06853759972,874.4730643286075,93.29749307331589,25.325835986923266,2863.6747952910146,0.08260315929381533,44.624968960489596,2.4277127210617193,-396.7578441695481,-157.02449203711467
2012-06-29,-12.441915367904155,1.0244653575180196,-13.572049683526483,-230.0157913374404,198.81606634875615,172.20189665821897,208.33008936898244,174.9339248717068,5.735262974220419,-24.300126299173737,87.18269818552541,123.12148864527356,140.2447823099807,-6.370443045545482,201.39834466999218,69.90941912478851,123.12486476677,-19.650412457345777,69.90941912478851,46.389885583670576,5.6530781162028045,7316.842299083499,-2.7073762279621576,18.088558818676955,692.454819913515,932.9332457348893,158.85386392051512,-125.89821690806433,-1.9576344690366136,47.468719208342975,519.957623953892,-1608.8612855157783,2.124212955119262,0.008333461640944506,1.3433337989213783,-0.2020530228484212,0.851585983483562,146.01355056143717,-32.43006694791893,-659.6799762719111,-366.659507840794,-21.850523948796933,-66.10534198114817,0.19121675797134596,-71.85860138345924,-16.859071312896276,-3.8631715506713817,-8.837074807713945,-2.3883072100338723,-438.2053990252316,0.4499510774246467,0.6618838291180609,-2.1360939995124397,0.18434260466288332,-7.852499867051392,-26.86617091946914,-58.609573105622985,-24.946899211806567,-1.552550657984085,-0.032631879704496436,-1.1006338385428762,1.8630345096568135,-139.35541183158875,-29297.76345306821,-9305.668502714252,-19992.094950354192,1.8630345096568135,-84.87421739934143,-0.09889396733938582,-5.753490082183273,-7.718448978095452,-193.2777339629447,-5.644570256441284,-22.666055522069378,-1.159084361223286,-0.5343309833579042,-13.555726824722939,-289.53951871444224,-233.02493037661407,-1.7284361022589998,-13.590675833809883,122.67572274810482,0.0033010643227564737,63.576748908535635,13.124734769896046,-175.59828535277518,-180.05626550235843
2012-07-31,2.7620337301405122,18.07454776662989,8.07246004373656,-153.40587987290232,-227.35201238939476,197.5858893738855,171.29195896971993,-523.6496356991872,77.08639601916633,-180.35297180877808,-24.096122539807183,86.45078436900452,122.08786247258585,64.3865098252275,8.184943978134893,91.6205683258038,183.775835959264,19.52585607394989,91.6205683258038,50.626331081968395,45.179595498476445,8139.022663927453,18.485579806301867,16.50682841955611,649.4720672440054,912.7222510058131,40.252945377813305,-109.64140317171727,-22.558302337213206,48.3437653158983,508.1986783895938,613.980105783615,-2.124212955119262,-2.628556692898769,-6.142249189034203,-0.22190319693327965,-0.559082262299063,45.48061520298498,-23.89829527861093,286.1051736216791,-352.17125257361573,-3.782927901842072,60.49806091662538,0.5932072319430253,-507.56029974775083,-43.35980766544026,-18.146191273361012,9.119188780015675,5.796980500794632,-1857.3129196758819,41.75484725569122,30.919504759541073,-1.5618565527719994,12.856193589784391,-3.3962135230233343,51.519591597889985,-273.5281858712642,-16.832324743763138,38.20303322338128,-0.03939671926267829,-1.7963092358115205,-64.17803647381072,-1040.2939018993134,14580.232760211919,9867.871513116872,4712.361247094814,-64.17803647381072,-378.2520965575022,-9.542356166733384,-93.47274745682326,47.74038406407108,-187.5763906220618,-83.21489235371322,23.0370661292299,3.0993916743683982,-0.8562996575010686,-38.97414400686192,695.2989371894037,-82.38685636307491,69.5454381585442,-20.78827611145698,-30.351867893217786,0.18098054699376803,11.243563678731036,25.263444532772763,368.65213024842797,15.242130407644595
2012-08-31,10.152811528976693,8.643125906902037,1.6578744886638075,-166.77863879084322,-150.14046837548943,-218.62255344432742,195.6644835348175,-664.7886412006933,0.7862701564722137,106.77925979527876,-178.77134970377432,-23.884809359482954,85.69264620148988,94.4155748358001,-206.09441647068672,42.650692158542576,-1162.8566377395764,-17.795428610073063,42.650692158542526,-13.036786598931787,12.818399246119922,1089.584655035499,24.96405844230992,3.656240770228116,-205.27860241530172,325.1668450548741,-151.50733265324075,-46.77391207943359,-18.873743903471393,38.458252823875675,160.91800729764583,40.80363583476901,0.0,17.645617417700777,-11.330558159426232,1.0571485510463674,-0.2950191970063672,90.97983211947667,-24.75456724587366,-216.82310829202288,-136.13215612658075,1.9655628685518423,-38.43233854119876,0.018526175577140647,-2235.3171827984925,60.12951648443709,-25.3044166919928,-4.74130389697916,10.041095391119256,-11067.094247673049,-80.32685131273789,6.3841243980026405,-2.341123746907911,20.19320174545434,-30.191435939173857,173.19979312787177,-151.93061772770852,98.52563320066793,-42.855995003722114,-0.05795661781534367,-4.4029109847597,57.73442508638969,-710.4451823897357,6536.425399447791,13807.147518331534,-7270.722118884325,57.73442508638969,-158.87347418095487,9.690785637578351,-138.0854433031243,77.90127020560374,-988.1849328225017,-128.77821325252108,-9.022025755784167,-6.787733849405278,-2.8967798259771484,6.273586770283977,430.214398332002,-132.42709169656518,-94.00319611226932,-43.72182707890693,-3023.016721358191,1.0174655665497374,87.33652890535926,4.729457142263556,378.8197110353352,-140.20914875181768
2012-09-28,8.978985667579119,10.204261412392398,5.309212328158327,38.94166158466743,-169.38724790861244,-153.4578640770451,-219.71892734484118,-1146.9564317171537,0.1342812857986806,22.050358616985253,106.9386712116125,-179.03823855569942,-23.92046713886967,64.99146646947618,-202.36546664735067,28.821220148444024,-1162.2290528494923,-15.58312842700154,28.821220148444016,-11.565898921802603,0.5375217287019414,241.2842999102558,23.268545707467908,14.126664799950351,-212.06183647360155,324.3610981738457,-109.53989575019358,-53.241720756038326,-4.390991968861074,104.29266334947877,155.67005248927188,-1042.1684761320785,2.1086873409196607,-6.360711858110449,21.858455365369196,2.106503675752638,0.12062857895031431,-64.37546801192877,4.17717861381243,-399.12565294847036,367.5602424352432,14.588578637093406,-18.193106412084603,-1.692888743072163,-996.3297366029285,11.125106636329974,-4.76901211687715,2.4040274316202304,-7.633145565343,-95.80437152862851,-6.0885943472007895,10.469346818983105,-0.547169720266595,-2.942237369751723,0.8035865471335342,-11.459784578561766,14.67197630110968,-3.9817175117118495,24.00690684555734,0.0037100662262450346,-1.0073807138321627,-27.59549571081706,-1141.2692980480456,-21936.539514373057,-10461.36551252415,-11475.174001848325,-27.59549571081706,90.79524323054738,0.8424247413428745,-9.920043023801554,53.31600433279727,-0.04559295082981407,0.3900421491970292,3.5131586288291317,-3.3549545514183237,0.9030793114571907,-14.886343425828564,-69.71883415214688,211.32583042379702,15.28775969402632,-7.057755074583838,82.15530154596308,0.08378381191685347,-10.091925081046838,-1.286319176188286,180.1566378262538,232.04283796491995
2012-10-31,6.4906950546676985,0.371654469332192,5.695589945547753,148.94964870586188,38.01974282790587,-172.821660529955,-153.95753012087764,-1044.4048641862146,-0.25986552424856535,71.0165531296507,22.195193437050865,107.64108351573978,-180.21422718774386,37.53377195262287,-17.92789682730666,41.32923446911363,-1147.0726650080853,-9.211541551589672,41.32923446911363,-14.676770050170958,-13.764138965427534,1713.5702141325983,23.154702789574557,19.13834266204876,-143.00826638883308,376.77310574427827,-34.38908078954538,23.916828343296253,-9.624889407871947,-6.671190106446463,207.01994998515218,1042.919400593009,0.006168491074262317,-25.508024224439993,-1.1652065558868117,-0.19675174381386995,0.019715539620463574,66.63351909401746,18.405843962492327,-366.3173426270789,254.88869129593243,8.422386770693208,10.679740374109883,-0.0732065490257563,13506.353802133763,-11.21974652625272,-2.2837749773843257,-1.6888842817539018,12.307699633475607,1096.2960792573358,37.95417554961616,-4.169932353294456,2.299735746526835,44.220793162174566,16.582559528521585,59.57318696555876,11.041421415118748,145.3281113165881,24.897790078831434,-0.01979695604531706,0.25442145163316354,-35.78977327953758,123.3528228310096,35277.89418203384,17008.065904358285,18269.828277675668,-35.78977327953758,36.067701630648116,0.91962976775568,186.1318257373528,65.93333847599017,250.44810730781865,185.99383099983154,-4.018159176089576,12.957733342606161,0.7375218095867524,0.6515896639382817,760.2726547810635,11.876711755054203,172.8156556264093,13.56296164063906,-373.6537027738086,0.5136809098029518,-41.05510969810372,-10.015009692956873,21.924978048451123,-164.6159081012754
2012-11-30,8.503681730884072,1.3877412756363747,-3.768496979919224,108.32298380552966,148.3901342456947,39.01334965809299,-173.38865907669367,-824.403211516979,20.403154718617337,76.42800053721948,71.45168152831442,22.3311865056058,108.30061555772899,53.47613528333604,72.2770536975797,84.38902885741417,43.5650523228596,-22.830575032054536,84.38902885741425,-0.5947617560057482,-17.75173575611319,-1727.0302106813429,6.6585257810936085,28.29443417556678,125.1021926817194,-1013.410546290119,-12.387702553303225,16.094433157825055,-10.060681273553396,-185.50141667370974,183.3401150526559,-120.41717257730716,0.007650912891707051,108.15055938440298,11.86555903000874,0.0486962079485167,-0.08648044409340781,31.036126851825657,17.28221983269441,-374.21111264640604,263.4177106814576,16.970414205063662,-13.839102635021277,1.0353299704801993,2505.6370413320183,22.502102707095446,-6.985994981575232,-7.100349390743895,-19.698096874356622,-1066.4445170834297,88.5528509990387,-24.24218645613955,-0.22047826037740492,-7.893673152713205,6.694786596382869,36.56531927871788,-57.55885231380762,88.43262776664392,-33.06728022598014,-0.01975432760641982,4.541790428129673,-5.601336261690598,2867.377522707012,30980.397529272363,16284.231330712559,14696.166198559804,-5.601336261690598,-47.288270713353086,-0.33028504891235855,296.5971027751083,138.70908827040154,631.8859718023032,300.8332138157216,-18.82337844260445,-6.071498649138277,1.8669276379842898,14.992077591116114,1423.2298249130763,-599.801750626857,144.43528479387786,0.08341385542712487,48.218232968492885,-0.1326587773601684,-84.3567229319193,0.3516461725668236,22.7611855704626,92.8590820365689
2012-12-31,4.02477849269913,321.4464039559335,1.6520289433613562,89.02065938325183,108.14140285390751,149.16935780099774,36.38368079500708,-836.8228483716659,9.617635596483186,-50.575586542777,76.71491056288438,71.71991049723931,22.415017578621125,78.87492286495498,34.249922362372615,94.70782514444899,46.46927604511465,-23.54399110577058,94.70782514444907,-1.9045767907946385,-4.290289290762402,-1151.5241163020983,8.980323652715736,29.098912511269113,126.51754561893476,-987.2332291846652,-55.24357197948368,32.04680546974641,-37.434286822816446,-223.1179102327624,184.17643645476738,-578.6763459107849,0.003941696248683346,-77.83527150241298,-4.124319136890392,0.3052713267778522,-0.05407487572439199,-85.50500325727353,10.65338879441697,-20.426712470886514,85.23325055820368,-76.38095080728004,-17.5150404454655,-0.1910669967905636,399.6445832970894,-14.331102370639428,-7.058618731556123,-2.4086889373151745,2.015315546484146,193.40810681279982,6.2883969787547045,-3.471619351540477,0.07079080982121866,0.7195988164584293,3.2466126559922373,4.642084906777427,-33.14674593407108,-7.442900527779329,-3.5230513619962522,0.00227453312568926,-0.09904427860567466,6.862179319949362,41.91491269477365,26630.96606852673,7372.145635931869,19258.820432594744,6.862179319949362,-25.56457363057416,0.07287406547285258,3.2662137627900734,-43.76621053065762,-23.731792802564087,-6.824994443478545,-3.522065232694917,0.7396084189658225,-0.3835128587007546,-20.928036578375135,240.77751014534442,33.20529229591375,-6.797531735187022,-3.406719870977213,-169.00633661471693,0.025636086741235076,-55.156490043810784,-7.523964312755016,-195.4083899615563,-53.76246229091964
2013-01-31,15.741170625269492,1.019698016974128,2.5012416741536923,122.63623692264667,89.79319228650823,108.00910772704225,150.56118739625478,-1466.005273157849,38.489681427940475,22.260150514330864,-50.87265390299381,77.16551326525563,72.14117391587276,41.24610653385986,-111.61501678060507,57.29973201039556,-22.549389444200614,-26.257953629698417,57.29973201039567,-1.1709438273265262,-24.963945272820673,-2922.7165235541497,1.7316034291060107,36.09759192603703,111.92631809149258,-1010.1920033702355,-67.29695019097569,-48.245991723150496,-8.983392749250044,-60.734887443968375,156.62516954519091,-470.4030299044787,0.00594253072994011,14.186159046556014,-0.8286457353845549,-0.11183570850047175,0.0165043998121402,-72.19675228060416,16.731537244302217,-72.46534264685624,-95.81969280641005,12.8440596522982,19.145501778587004,-0.9878364549565797,-13197.127514001968,-72.21287339811602,-19.06010862131245,-0.0012489283274390584,2.2661943753971627,-966.5599244263713,-32.53652413872607,-11.536249732389033,-0.5945089252087854,-24.626935350674856,5.4620015993041875,-252.0060178727108,-57.74270993627306,-106.82921949790557,-43.443208901987376,-0.018203306918173068,0.574692261138523,105.82365278184118,1546.8513339797664,52900.477003428154,24100.952180703986,28799.524822724285,105.82365278184118,41.18532401324683,2.8122541424453615,-149.65535612843007,-157.87460709061781,-99.28447456282629,-151.2400239802233,-0.005220714136277671,-6.097697625505901,0.1335615408097368,27.440115325157237,2880.0692656120045,178.09254084775966,-153.49828629631043,13.05952482817338,174.61854793948623,-0.7173301404670229,-70.36968947755452,-24.429119387478625,-422.29504379548274,12.172514563971845
2013-02-28,1.4103983791269972,0.7470584427738134,11.573840782780595,52.235830671681036,123.04941168693225,88.461243994702,108.01610157251937,-1717.4246811524113,-2.464440707094308,33.688351077117225,22.31278230463613,-50.99293695547232,77.34796302498928,30.328376224980225,218.64292430182599,90.09185732517965,395.42206436642,-10.659788287703655,90.09185732517972,2.573928550327253,23.755534695427027,-6413.115832767571,5.061062399815079,37.78888175844094,-496.4414103475208,-921.3475514282659,242.6682374281559,-27.576299529182783,12.889846219614306,-427.24093366808575,-275.4057924540344,1765.1482986791639,-2.1323909718642535,-32.836302650052914,-2.8246317190452146,-0.29273150786238844,0.598010147020106,125.8749926866142,6.7746263707103935,-107.6200700879906,108.47184122637435,-12.649821688297834,14.633155498863857,1.602453418010989,42.082676516496576,9.921331721635852,-29.834504036984583,0.8217175419406713,18.247654075783544,-101.35398046330374,-30.456567981692913,0.7781141861842871,-0.372265211943656,18.36457432913832,-16.92485439634146,24.44148190290025,387.06674869082235,16.055541206418866,3.427311242145663,-0.0096906968309185,-6.576082853467085,9.863246326577922,-772.7230176629946,84588.9725295296,-6328.9724111814285,90917.9449407109,9.863246326577922,455.04612213617656,21.5259765950153,-78.93799466362879,-8.391677947333704,-459.097693797612,-76.29499236229589,0.7924643963748412,4.1714572999851995,-16.56314341510098,22.187714555992834,250.56113859155084,-145.4390769521433,-25.699206175295146,3.8858995236528244,115.05357913180706,1.4684898323945206,0.9853291700634657,1.574765939029802,-206.31934179534343,216.43934407133054
2013-03-29,15.349352372914511,0.6128602463738925,2.751757188237492,219.86314343831114,53.78483583132243,125.01556723516477,90.36990893808068,-1192.3019199465953,-13.592878331874491,157.38949914670454,34.05907154380898,22.558321335330476,-51.55408420019325,33.40250656269139,243.12459857255138,85.3966387278591,327.1291720597403,-14.685104391977712,85.3966387278592,2.1440270391890386,28.17310139946854,-2601.886675763937,5.861937136623988,28.21536386354873,-538.5813169262533,-967.4178104619887,245.8795061413099,22.61249509540513,17.39031247558711,-355.83066054136765,-285.72636596436456,-1186.293858395773,0.0,-2.03689366622865,18.106745248486163,-0.26591915455906445,-0.5920784329626794,-264.5225399400368,31.605141735306006,29.65966885821058,-57.12145644857242,-3.8119595197811122,41.14733465030258,-0.4252948386458697,1799.8665858101167,-40.7334078758563,20.073675106890903,9.622675509448353,9.924182203420457,1037.5918331822168,-11.224522032463632,-3.6189474390808902,2.1518010076324856,-1.6501384183000596,2.8953686310948683,-114.89743287607052,67.44058772235985,-86.39911318530858,-53.244451471179445,-0.012856331860360282,11.316512788535874,41.32351301911643,-170.3355237159517,11453.430959518068,9924.714648133493,1528.7163113837596,41.32351301911643,54.73872599246897,9.340137759475304,-22.422468583076366,-91.30450002292076,242.48768019775525,-23.63586086005563,27.94917410807748,2.4408553141485143,0.48270198531581343,22.72402952997892,-2996.1334419390732,311.56983442107776,-34.84953372072202,18.873945665814745,-151.1558694902742,0.09083313593672404,30.065288606809432,1.313194227142076,-243.36366441646453,-10.881180386315918
2013-04-30,-12.015697605894037,1.6737078070014757,8.485384253412949,24.31436767078273,221.09287114080567,54.41471155114881,124.8910706597503,-1715.2831517288782,0.0,37.25256765068327,157.5377105143724,34.09114446863797,22.579564173483764,12.673226777416698,273.4710622728389,63.563999372935406,300.50103022883104,-14.789281001843733,63.56399937293549,2.223195493804257,25.650708152329436,-3364.483352164083,-0.14556712993895404,21.535883170769193,-567.7693151992594,-986.530562380222,264.6161596330167,16.98236026278088,21.68565934385888,-337.0375561388665,-297.52119899936037,-292.75995508830465,0.0,12.204076999072157,-20.91694641243413,-0.5406568978259223,0.299979517856928,254.36294998404327,2.734322558804706,-40.23603008772193,94.67026819132707,-9.670245164040807,7.20106376264016,0.5763928309929423,-491.8510954012427,-23.941437806478007,8.523555058300417,4.011990795119399,-6.188654995373696,443.72189685861485,-0.8252644410399697,-5.973545689738126,0.05019206019055389,-4.945942846981119,-0.6125534745218033,-39.56623450739107,42.0088738459317,-26.576858254941953,-18.16605056901227,0.0030012477059666587,0.838337999497071,7.162819424110296,-89.67452732938318,-15370.64396709716,-5580.518359664711,-9790.1256074314,7.162819424110296,41.66123981724377,1.3317079501289157,71.59521847118701,-5.051000879640213,114.89567396524217,69.86801985822537,9.861708746940323,-3.785518360037784,0.3398337003949976,6.747292332846939,-102.456549787119,27.73132171558609,-1.3053487457827373,4.580477527176981,-1405.0634045621027,0.04999177673305244,3.6810774954772114,1.2993126784166824,25.92476428113696,21.738964757930376
2013-05-31,9.430607768588285,0.7182130739877344,3.3203486644031823,220.4400138424443,24.69181929647327,225.02252787155714,55.37402909197867,-2490.2224790514265,9.518160843903702,116.05998951840057,37.65203713125877,159.2270305091802,34.4567131430126,115.71204378698931,314.6085675646996,117.38918588637293,206.54462053032879,-7.0928054052520775,117.38918588637308,6.320424693741917,-99.86467457715653,877.0474935334046,15.434015960116046,-16.706465009078848,-608.3471472652894,-1069.4481327331273,252.45689568825466,-84.03125982769365,7.274774224360652,-465.5749252806179,-366.6598031656496,-31.446918698699164,0.0,-19.4730628927162,20.153365328036955,-0.20466396448114565,-0.2841795542179576,116.76515440777348,31.16593445919625,-120.0910347052444,-203.17199002800555,14.017193028696965,49.31261642532377,-0.4406142189064326,-2123.9584715140104,-122.62006511945992,7.62100783339713,-0.16519281317720313,-40.57379381658379,5836.636242057164,-54.16801782228584,17.380328872348702,-2.395877297716936,-55.957658933161525,-18.74791073402639,-83.42470288369327,22.224353693824014,-184.72231979181197,81.81428904479,0.07307184202807915,1.385522054641541,-81.89582322465861,-1179.8761764215074,52919.26627006987,16616.582293245476,36302.6839768237,-81.89582322465861,80.21295231379099,-43.89373566052956,-159.42072283693543,-91.96938198846729,-40.91024460587323,-166.45819799011338,0.7661578212196076,-21.168950208618718,0.3284907214140631,-48.71355198697698,-1257.8579073275105,407.37437148989375,-126.99517854548202,0.09539764970122633,154.1857022503009,-2.7369764383620216,54.964158721571636,-1.0495323839945145,-647.0480584329612,-32.2749716570753
