date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
3/31/2014,2.858685493,7.10E-30,-18.41802218,483.6435475,3.587223917,9.880189022
4/30/2014,2.19515276,1.77E-30,-7.786491324,483.9847635,3.696704115,-10.33281898
5/30/2014,2.461555719,1.97E-31,22.62593261,488.9513395,3.502830198,-8.514013512
6/30/2014,1.66210568,4.93E-32,-13.00764863,490.1570317,3.420867131,13.72880514
7/31/2014,5.34257555,7.89E-31,21.08364329,493.8595942,3.659034843,-5.368661836
8/29/2014,9.519812584,1.14E-28,-11.85318533,496.623897,3.522112226,13.52584183
9/30/2014,2.550434351,1.97E-31,18.17629168,499.6904542,3.744045313,-4.602034713
10/31/2014,4.096719265,0,3.217237833,502.0881048,3.619274941,11.66819843
11/28/2014,6.895825863,1.97E-29,13.98218696,504.1442093,3.810604327,5.631798003
12/31/2014,3.575768471,1.77E-30,-22.60873336,503.993919,3.844469988,11.59636154
1/30/2015,8.009056091,2.84E-29,35.94134154,504.8985026,3.991650904,-12.83584911
2/27/2015,6.239173889,1.97E-29,8.068976365,512.1223615,3.753664237,22.00500135
3/31/2015,-0.875271559,1.97E-31,-0.600710657,522.7366656,4.131994148,12.05069779
4/30/2015,2.88837862,7.89E-31,6.019379623,522.7128877,4.216930741,3.013977471
5/29/2015,2.160408974,1.77E-30,2.938326248,522.7699758,4.210607471,5.160693294
6/30/2015,3.043390512,3.16E-30,-11.97872491,522.6137762,4.273969362,3.573288261
7/31/2015,5.255364418,1.26E-29,-38.4865289,522.4393156,4.304899112,-7.535292572
8/31/2015,0.5,4.93E-32,-28.7912068,525.0194613,4.178807271,-29.64331852
9/30/2015,2.368703842,3.16E-30,31.7228621,543.8329009,3.773685914,-29.03466729
10/30/2015,3.112511635,4.93E-30,18.75015348,554.7540158,3.470620579,14.36356799
11/30/2015,8.422800064,3.16E-30,-30.23414938,562.9177094,3.804545443,17.49684334
12/31/2015,7.854962826,152.7627247,-59.36244836,565.0776664,4.00191548,-16.59672289
1/29/2016,3.980012417,3.16E-30,0.807993317,577.1457787,3.683661276,-47.14366966
2/29/2016,10.25582027,342.5855658,42.80605331,618.4526091,3.058793398,-12.89248182
3/31/2016,0.5,4.93E-32,3.803779648,618.4073777,3.067298591,26.89218613
