date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
12/31/2013,2.922697067,1.97E-31,-23.97449267,116.0304387,2.986579229,3.028960767
1/31/2014,3.015289068,3.16E-30,9.088397896,115.964627,3.000763167,-16.25922026
2/28/2014,4.014886379,0,-4.726208329,123.4657804,2.748400086,1.84622128
3/31/2014,0.967585564,1.97E-31,-8.87563238,123.8002268,2.844067433,-2.848371298
4/30/2014,1.500543237,3.16E-30,7.966420157,124.3158608,2.794317871,-7.153557785
5/30/2014,1.001200199,2.775148079,7.135433625,125.6584955,2.700890162,3.646426459
6/30/2014,3.602440834,3.16E-30,-12.50628437,125.8665266,2.784747216,6.138574435
7/31/2014,1.976605654,5.714939333,8.906323651,125.9785026,2.859857044,-7.179181854
8/29/2014,1.254582644,6.277040581,-16.76188893,128.3605355,2.728211945,4.310464936
9/30/2014,1.623589277,1.97E-31,13.08839256,128.6751771,2.821962721,-10.7412164
10/31/2014,0.606236398,6.884008031,6.584257827,132.5973485,2.645521785,6.279932861
11/28/2014,3.668357372,9.66E-30,-5.171813567,133.6526279,2.783294338,6.497307837
12/31/2014,4.756130695,3.87E-29,-38.44549786,133.7183569,2.852602315,-1.83777888
1/30/2015,0.584260762,1.23E-32,26.58869768,134.3075396,2.798162172,-27.98614958
2/27/2015,0.584260762,1.23E-32,-12.03707786,151.9670269,2.393472721,10.99588418
3/31/2015,3.831298113,1.77E-30,10.18023304,157.9905904,2.673353749,-5.456231562
4/30/2015,0.5,4.93E-32,-0.111685757,160.1771673,2.546647667,5.712671722
5/29/2015,2.358509064,7.89E-31,-1.500440099,160.710802,2.653808014,1.55241638
6/30/2015,4.937293053,1.97E-29,-11.45036534,160.7171717,2.652632375,-0.628195391
7/31/2015,0.5,4.93E-32,-23.12546523,160.8244123,2.636838268,-8.358316782
8/31/2015,0.90929234,1.11E-31,-14.08801217,162.8256362,2.516308107,-18.90627996
9/30/2015,0.577519894,4.44E-31,13.40220753,169.6207878,2.272882157,-15.46466011
10/30/2015,2.472944736,1.97E-31,-7.410957307,172.3620898,2.124587292,5.154531057
11/30/2015,-5.356470585,145.3950526,-14.46642454,173.6334594,2.265663161,-3.820817774
12/31/2015,0.359208107,1.51E-31,-41.08545267,174.5589923,2.187653084,-11.42482261
1/29/2016,0.577519894,4.44E-31,-3.923274585,177.4049876,2.035374931,-32.61098694
2/29/2016,0.577519894,4.44E-31,12.05807018,196.7470345,1.602896482,-12.11976383
3/31/2016,2.838973999,4.93E-30,12.25724607,197.0397426,1.561598855,5.150117609
4/29/2016,0.5,4.93E-32,0.57538695,198.1577091,1.688525909,10.22663794
5/31/2016,2.412651777,7.89E-31,-12.06165927,199.286817,1.817549552,3.332887233
6/30/2016,1.581362486,1.77E-30,20.8530833,199.2682486,1.823606257,-7.663217409
7/29/2016,2.621816397,1.77E-30,12.01632657,201.2466028,1.696641422,12.70556882
8/31/2016,0.5,4.93E-32,2.762663595,205.0309533,1.916147562,12.21325293
9/30/2016,0.92043829,4.44E-31,-6.64480321,206.050133,2.04263521,5.462831976
10/31/2016,0.891022444,4.44E-31,39.50411433,206.0108251,2.07171588,-3.185478871
11/30/2016,19.69993782,188.70573,11.56169951,206.760519,2.001770583,27.3070877
12/30/2016,7.974279881,201.1468054,-11.18439094,221.3499042,2.417603365,16.06038185
1/31/2017,0.885213971,6.774867069,5.030297906,222.1537211,2.539305466,-3.400170139
2/28/2017,2.514413118,5.821631713,-4.475074901,224.0545109,2.421575035,2.621592751
3/31/2017,2.822126389,110.3348641,-8.240133708,224.0616167,2.474525539,-2.447455572
4/28/2017,5.318509579,131.4487654,-1.201631125,224.5033311,2.427419487,-6.585082812
5/31/2017,0.831291199,110.7958458,22.18041999,225.6316426,2.340681238,-2.739760178
6/30/2017,5.428991318,135.7193632,2.774004508,225.7058951,2.328032489,15.06036851
7/31/2017,-0.557834744,5.870110602,-10.33178702,229.7429363,2.561510594,6.284394223
8/31/2017,1.698230505,4.44E-31,18.22422711,229.6734922,2.590710642,-5.584306662
