date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
4/30/2014,-0.744737029,7.89E-31,5.929853709,234.4835877,-0.383059433,6.858031158
5/30/2014,0.456184417,7.89E-31,6.243354157,235.1662793,-0.297352968,6.195047266
6/30/2014,0.658207834,7.10E-30,-5.801398012,235.2187647,-0.293008426,6.229552188
7/31/2014,-3.057291985,3.16E-30,5.725751057,235.3469149,-0.282475755,-2.363983669
8/29/2014,2.217252254,0,1.892381373,235.3458277,-0.282377337,3.414398278
9/30/2014,-0.29747057,0,14.59201663,232.5871245,-0.020269085,2.327243346
10/31/2014,-0.958239555,0,17.76308761,232.3382781,0.06017916,11.08779569
11/28/2014,-1.551668406,5.05E-29,6.258313111,233.3166889,0.360209848,15.85586135
12/31/2014,2.769053459,1.97E-31,-22.77571278,235.4970416,0.687453818,9.000469751
1/30/2015,4.984721661,0,17.08876856,232.2981284,0.95568341,-13.69680348
2/27/2015,1.010219574,5.05E-29,-3.630718078,238.7383714,0.644241774,8.292890831
3/31/2015,-0.598111629,3.16E-30,-15.03818665,236.7722177,0.591683553,-0.223972675
4/30/2015,-0.085744381,3.16E-30,-5.066746094,231.6688403,0.791085721,-10.80555408
5/29/2015,0.077555895,0,-6.442687104,233.8536315,0.514969995,-6.70640552
6/30/2015,0.514096737,1.14E-28,6.175184288,233.7821055,0.379043898,-6.518035223
7/31/2015,4.693043232,1.26E-29,-17.98143531,234.1907702,0.260476869,2.548550142
8/31/2015,-1.520412445,3.01E-36,-22.85223839,228.4340184,0.596963327,-12.11572518
9/30/2015,-0.633368134,1.26E-29,6.799318693,220.3630201,0.006079641,-19.78466319
10/30/2015,2.2190907,4.54E-28,1.076000941,226.4194972,-0.244798022,-0.796104701
11/30/2015,0.945530176,5.05E-29,-18.67107018,217.4058636,0.171054421,0.541113614
12/31/2015,5.171723843,1.77E-30,-11.42249198,196.5948917,0.67361239,-13.18187481
1/29/2016,0.43016994,0,11.90311869,196.4560072,0.677173928,-11.92517279
2/29/2016,2.93517828,2.02E-28,17.31580775,197.4201384,0.443830719,5.09503541
3/31/2016,2.95487237,5.05E-29,-11.19797326,191.1743394,0.877711708,13.82415851
4/29/2016,2.356669426,0,-3.867360657,187.7205529,1.345791085,-4.048792753
5/31/2016,0.292039871,3.16E-30,-10.97252007,177.4882808,0.825427841,-3.919198399
6/30/2016,2.847625971,6.93E-33,23.25588982,176.965339,0.67568538,-8.957285306
7/29/2016,4.738070965,1.77E-30,-11.94756693,176.4534231,0.384364079,14.0521255
8/31/2016,-0.607335687,0,-1.616149759,182.4868874,0.626400483,-4.519083377
9/30/2016,-0.294118166,7.89E-31,-5.477480442,184.3191093,0.471697831,-2.445559364
10/31/2016,0.809926987,5.05E-29,38.00698281,184.0349487,0.385021978,-4.611217277
11/30/2016,0.800850153,3.16E-30,0.17498806,183.8206839,0.232364208,25.83035421
12/30/2016,3.598602772,5.832419603,3.255081167,198.8741895,0.805360441,7.505092675
1/31/2017,0.295707941,3.16E-30,-5.177592494,197.6600994,0.917072766,4.469370169
2/28/2017,2.83319664,2.84E-29,-12.6392747,197.2583686,0.870703663,-2.421317447
3/31/2017,0.806770563,0,3.530216514,195.288364,0.967267426,-9.719858339
4/28/2017,0.224129915,3.316486191,-10.07828268,195.6601091,0.665143652,-0.255519158
5/31/2017,0.845360041,1.26E-29,17.22852556,193.6344161,0.541409272,-7.271778817
6/30/2017,1.251927853,1.26E-29,6.570918379,193.0820075,0.270710862,10.22843859
7/31/2017,0.517133236,2.02E-28,17.03970089,191.7865283,0.70015581,7.615924155
