date,return_forecast,rol_var_pred,observe_return,rolling_var,rol_avg,ewm
1/31/2013,-8.542930603,0,-4.555540655,954.4250297,-1.999364549,10.58394968
2/28/2013,0.911953092,4.93E-32,4.260674307,955.6723855,-1.896494061,-0.229971989
3/29/2013,-2.539834499,0,-6.564791084,955.7125659,-1.953438319,2.977632508
4/30/2013,-11.43289566,0,10.60866334,956.1447203,-1.900179891,-3.838384343
5/31/2013,-15.52768707,286.4182011,-14.11980709,956.3648354,-1.982239779,6.480935434
6/28/2013,-0.710272551,0,17.48357922,958.2797701,-1.849631487,-8.233880656
7/31/2013,-0.371834278,0,-10.54071955,960.0878196,-2.026129076,10.13573354
8/30/2013,0.442702681,0,22.39664129,964.7466018,-1.807584336,-4.633161521
9/30/2013,3.008035898,0,26.45432979,965.6417449,-1.93934333,14.67384049
10/31/2013,-6.490947723,0,16.16343125,972.9193571,-1.659385314,23.0884757
11/29/2013,4.703641891,0,21.57711343,982.6553512,-1.328706191,18.14201538
12/31/2013,-1.805515766,1.97E-31,-21.4012229,986.4171475,-1.126663301,20.59565685
1/31/2014,-3.799068451,0,3.25827861,992.7718032,-0.856949383,-9.402114402
2/28/2014,21.39849854,125.7484754,13.17848795,997.966899,-1.124464669,-0.358976536
3/31/2014,0.040911436,0,-3.130746494,998.1895404,-1.083736187,9.310640954
4/30/2014,-4.915397644,0,-9.734473612,1000.690361,-0.919005087,0.423935634
5/30/2014,-1.92178154,0,18.79072357,1000.73942,-0.958139418,-6.83207097
6/30/2014,1.308734894,0,-2.583225634,1001.675939,-1.079820338,11.46992513
7/31/2014,-8.03040123,89.12613323,25.35976195,1006.541675,-0.844936294,1.431960299
8/29/2014,4.300507069,0,-26.05688678,1006.569478,-0.877226614,18.5232472
9/30/2014,4.09071064,0,16.33297478,1015.064117,-0.56022959,-13.31970564
10/31/2014,3.999233246,0,-14.44376194,1023.0801,-0.885940675,7.860780377
11/28/2014,-7.034863949,0,-7.450782409,1026.734745,-0.68177849,-8.071035563
12/31/2014,2.486345291,1.26E-29,-36.46283737,1029.06374,-0.862325514,-7.627997595
1/30/2015,-4.868415833,0,12.07296955,1025.084886,-1.179752775,-28.22431172
2/27/2015,-6.447071075,0,-2.955487898,1028.352678,-2.001867692,0.559460617
3/31/2015,-14.00925827,119.8271458,0.497496292,1029.27051,-1.690763545,-1.951216894
4/30/2015,1.243721724,4.254802509,-7.069158777,1017.237604,-1.320633746,-0.202136047
5/29/2015,0.126347005,8.08E-28,-8.689963379,1015.663274,-1.156978644,-5.107152283
6/30/2015,1.35629344,0,-31.38966406,869.4319537,0.115636348,-7.666303066
7/31/2015,-7.615139961,5.05E-29,-23.63974216,712.6592694,1.402376187,-24.61156092
8/31/2015,2.507560253,5.05E-29,-36.7906793,690.4252494,1.659646071,-23.91740466
9/30/2015,2.386145115,2.02E-28,28.95875329,683.3881491,0.917851444,-33.11260083
10/30/2015,10.11767578,249.0559658,-3.165600059,670.5834018,1.064529991,11.22408068
11/30/2015,-8.386651993,2.02E-28,-14.7819853,617.2490829,2.29040254,0.945737296
12/31/2015,3.215919256,0,-22.39256685,611.8236331,1.955616044,-10.28835027
1/29/2016,0.481141686,3.16E-30,24.89461819,534.7682415,0.751983503,-18.93421926
2/29/2016,-7.255324841,0,49.53349117,535.7565294,0.202726941,12.3720932
3/31/2016,5.786858082,0,23.20117913,542.3274365,0.398918909,38.91594889
4/29/2016,-6.107040405,0,-26.98845858,568.7243908,0.80039709,27.69111335
5/31/2016,8.41552639,0,7.693565642,571.4265144,0.869291734,-11.36572375
6/30/2016,1.797735572,1.26E-29,33.85656593,580.2545603,0.428959866,2.248054389
7/29/2016,-0.055336356,4.742924491,-15.494061,566.8899454,0.93462582,24.82556263
8/31/2016,-2.77106142,0,8.316876916,575.6130088,1.101268891,-3.974168533
9/30/2016,0.956785798,0,-9.01367344,561.8807936,0.43648656,4.805149645
10/31/2016,-8.574274063,125.0074748,70.45931442,547.5505121,0.965495332,-5.065438273
11/30/2016,3.903446674,0,-2.269678745,547.9239315,0.739494798,48.88081365
12/30/2016,-9.677690506,291.9516221,12.23764033,597.5739599,1.242591766,12.34474765
1/31/2017,0.115993977,0,7.528992977,597.6631739,1.227137413,12.26824242
2/28/2017,5.730620384,0,-15.57564377,588.2715779,1.729707208,8.883064246
3/31/2017,-4.044395447,5.05E-29,-4.311057275,563.2955989,2.361188517,-8.587441483
4/28/2017,1.594092727,0,-12.30919385,555.1988638,1.753745601,-5.532881334
5/31/2017,4.70843029,0,16.94730184,536.9993124,2.158758928,-10.37310456
6/30/2017,-1.829583883,0,-6.216396406,520.9136439,1.50004596,9.14147144
7/31/2017,8.157050133,0,-0.116343912,522.7774685,1.575171995,-1.828434164
8/31/2017,-1.56592679,7.89E-31,14.90289772,521.0837175,1.305303525,-0.605512555
9/29/2017,3.373168468,3.16E-30,0.433984285,502.0182318,0.802278933,10.47192336
10/31/2017,23.2561264,126.0718501,1.029582161,504.3306232,0.934451212,3.301966877
11/30/2017,-6.707333565,3.16E-30,23.70423626,502.6175691,0.782715089,1.678834937
12/29/2017,-2.177828312,3.16E-30,11.23404831,502.3494853,0.728152363,17.41126445
1/31/2018,1.49960947,0,-15.67763124,508.7069978,0.967394299,12.99896721
2/28/2018,4.730672836,5.05E-29,-14.80477162,507.5400084,1.268706966,-7.484317397
3/30/2018,2.227385521,0,1.10872478,510.7195498,1.126700962,-12.71321327
4/30/2018,3.838812113,0,14.28738532,507.0496501,1.219830423,-2.840400376
5/31/2018,0.618108869,0,-10.20671579,481.5655342,1.779369255,9.393732267
6/29/2018,-0.013345957,8.753858305,21.84546898,428.679276,2.756444839,-4.606587772
7/31/2018,1.167373419,3.16E-30,-11.6645395,379.7026299,1.802515121,14.28773848
8/31/2018,2.938246727,1.26E-29,-1.164830434,384.5718874,2.083338353,-4.249602938
9/28/2018,-0.305765271,5.738166627,-56.96171185,385.2863135,2.05498735,-2.046194007
10/31/2018,13.58045673,249.0074048,6.198158965,376.3352495,1.68044241,-41.27156389
11/30/2018,2.338987827,7.456766614,-49.40807697,417.6993047,1.072549897,-7.364618995
12/31/2018,-4.949032784,0,37.95680013,417.8148476,1.085057066,-37.39566041
1/31/2019,-1.231739044,11.5662058,12.58970823,448.2407153,0.575547613,16.42752569
2/28/2019,-0.457935572,3.16E-30,-14.32461927,430.0832434,1.698214543,13.6862275
3/29/2019,-1.659160614,9.140229901,-4.441567576,424.2721024,1.532972991,-6.321520189
4/30/2019,-6.044035912,184.8699035,-47.0196092,425.9781989,1.46859297,-4.978696894
5/31/2019,2.084341764,0,51.42697213,426.2650794,1.353412523,-35.00791997
6/28/2019,0.537074745,7.89E-31,-6.769975569,452.5430474,0.576699116,26.73128867
7/31/2019,6.061127186,1.26E-29,-33.3488722,484.4336788,1.224421952,2.801814215
8/30/2019,-2.150223732,3.16E-30,24.83450644,484.9509281,1.067801955,-23.02010465
9/30/2019,7.397792816,202.6095552,2.982934639,494.2927667,0.3875495,11.16176041
10/31/2019,1.839146852,6.202095256,21.90062085,500.9516269,0.595110342,5.319742003
11/29/2019,18.08258629,214.4245022,0.128963532,500.6824037,0.689341284,17.1632269
12/31/2019,3.49660635,0,-39.33731867,506.0983332,0.909840615,4.995895922
1/31/2020,-4.112007141,0,-29.13292618,505.4005779,0.993512548,-26.67068593
2/28/2020,6.358832836,189.9028264,-93.1622348,524.1873567,0.369187773,-28.42942897
3/31/2020,-0.561473846,3.16E-30,0,532.4076859,0.181523784,-74.66714742
4/30/2020,-0.833930492,0,0,635.6659977,-1.201548891,-21.33347069
5/29/2020,-1.211462379,5.05E-29,0,634.5764324,-1.069789897,-6.09527734
6/30/2020,2.694570303,0,0,627.6289441,-1.349747913,-1.741507812
7/31/2020,2.850969315,22.84582133,0,617.8790339,-1.680427035,-0.49757366
8/31/2020,-6.126698494,1.26E-29,0,613.8934696,-1.882469926,-0.142163903
9/30/2020,0.873032808,0,0,606.9856195,-2.152183844,-0.040618258
10/30/2020,-2.442531586,3.16E-30,0,602.3403849,-1.884668557,-0.011605217
11/30/2020,-1.3506639,0,0,602.052502,-1.92539704,-0.003315776
