7.017638139,11.29852197,5.152451765,15.00794942,-0.409145964,0.773568927,-0.255381376
-15.11621313,-12.97237204,-10.10188771,-9.067696688,-0.030905365,-0.133734163,-0.595468924
-5.871638563,-9.965782214,-2.736214172,-5.794404182,-0.306103525,-0.309379884,-0.337028704
3.37148571,0.327274462,1.079300831,4.579103877,-0.291658291,-0.378838863,0.338481469
7.16319033,11.35081196,7.687978527,8.580870595,0.338347558,0.587503864,-0.373342326
9.385355359,16.400327,11.33102171,15.23276299,-0.216478077,0.90276235,0.1910058
-5.611475398,0.103772895,1.31620207,26.96920647,0.238327837,-0.244911094,-0.081077894
49.40699804,43.93607016,40.35812148,71.56528395,-1.144648059,0.900756804,1.109163355
36.17231404,36.42637422,31.79431942,30.24301103,-1.449608084,0.697544213,1.538172149
-26.43830183,-7.956214859,-5.857459866,-39.87491661,-1.463881207,-3.208429723,0.26516575
-17.83090236,-20.98423249,-21.20131754,2.107516782,0.086670947,0.270142582,-1.225350285
3.298731534,16.20045628,4.479797842,0.816268977,-0.9462854,-0.371958071,-0.150627152
14.66034742,18.7933195,2.101384396,-1.325231831,-0.091334113,-0.314100868,0.356965601
-7.094799521,-9.738730934,-8.038483365,-1.617206122,0.560008087,-1.009246592,-0.782612339
-7.527675759,-7.433535239,-14.16580152,-5.069654664,1.099822977,-0.225670902,-0.913659887
-13.48965082,-29.92919393,-13.46269757,-30.51508605,1.346364095,-0.773798467,0.759488863
7.548648959,4.390659839,5.60148652,-11.45651999,0.477531926,-0.543185515,-0.305177583
11.14336743,4.323572864,2.76972384,7.653709127,0.540719631,-0.522731356,-0.997571958
13.5109211,5.246017475,8.175587313,5.304369297,1.216942743,0.422527118,0.068704576
-2.186242776,6.879985224,2.658111203,11.15488543,0.57729012,0.092388886,0.658888258
-17.88082677,-9.291518274,-11.56384,-7.149605767,0.65235687,0.252866862,0.152204087
-7.63099773,-8.216436221,-6.390629701,-10.91524657,0.189341372,0.006562545,-0.149329683
-3.028887284,-16.36116906,-14.40393702,-9.212184703,0.807358678,1.093015352,-0.54597122
-7.896445162,-13.20677635,-19.76981918,7.855356881,0.942731818,-0.897835609,-0.369218602
-4.924174389,-1.067166479,2.042581711,-6.402096403,1.467638837,0.525476185,-0.289437537
0.625504675,1.392300372,-4.97705409,0.609863233,0.766403963,2.014753764,0.802152308
-4.823260811,-6.932094785,-16.83391667,-5.511464399,0.395998627,1.663419579,0.98526361
9.738571976,13.19530357,20.34220452,13.83573737,-1.24745582,0.683214832,0.694196084
13.50346607,7.886279504,7.123157649,8.662241246,1.075700503,-0.058453125,-0.096787134
-1.329013323,-11.03724294,-5.423620747,-14.89868676,1.843435215,1.471089061,0.962648488
-3.746705143,-2.547055479,-12.75618005,-5.548108245,0.452746744,1.222700804,-0.366497724
6.051444007,-3.155839996,-5.370327431,-3.671706279,-0.281019251,1.156826455,0.346104001
